time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
97.840481,3.500000,3.936302,0.700000,0.705983,0.026894,0.063492
97.850331,3.500000,3.922268,0.700000,0.688889,0.026894,0.004884
97.860326,3.500000,3.921844,0.700000,0.688889,0.026894,0.034188
97.870236,3.500000,3.921844,0.700000,0.682051,0.026894,0.014652
97.880000,3.500000,3.931357,0.700000,0.695726,0.026894,-0.004884
97.890737,3.500000,3.931357,0.700000,0.692308,0.026894,-0.034188
97.900313,3.500000,3.947759,0.700000,0.695726,0.026894,0.014652
97.910064,3.500000,3.926296,0.700000,0.692308,0.026894,-0.053724
97.920518,3.500000,3.926296,0.700000,0.702564,0.026894,-0.083028
97.930177,3.500000,3.923744,0.700000,0.702564,0.026894,0.053724
97.940193,3.500000,3.915621,0.700000,0.695726,0.026894,-0.034188
97.950682,3.500000,3.915621,0.700000,0.688889,0.026894,0.014652
97.960818,3.500000,3.943332,0.700000,0.692308,0.026894,0.014652
97.972730,3.500000,3.936843,0.700000,0.685470,0.026894,-0.024420
97.981459,3.500000,3.936843,0.700000,0.695726,0.026894,-0.083028
97.990000,3.500000,3.924969,0.700000,0.699145,0.026894,0.053724
98.000000,3.500000,3.919084,0.700000,0.702564,0.026894,0.063492
98.010282,3.500000,3.919084,0.700000,0.705983,0.026894,-0.004884
98.020995,3.500000,3.928101,0.700000,0.695726,0.026894,-0.004884
98.031127,3.500000,3.946095,0.700000,0.695726,0.026894,-0.092796
98.041582,3.500000,3.946095,0.700000,0.699145,0.026894,0.014652
98.050393,3.500000,3.928390,0.700000,0.695726,0.026894,-0.043956
98.062594,3.500000,3.928390,0.700000,0.702564,0.026894,0.014652
98.070192,3.500000,3.925214,0.700000,0.695726,0.026894,-0.004884
98.080432,3.500000,3.915458,0.700000,0.688889,0.026894,-0.014652
98.091271,3.500000,3.915458,0.700000,0.695726,0.026894,-0.053724
98.100000,3.500000,3.933652,0.700000,0.702564,0.026894,0.073260
98.110000,3.500000,3.942397,0.700000,0.688889,0.026894,0.004884
98.120574,3.500000,3.942397,0.700000,0.685470,0.026894,0.024420
98.130000,3.500000,3.926422,0.700000,0.685470,0.026894,0.024420
98.140000,3.500000,3.920247,0.700000,0.699145,0.026894,-0.043956
98.150326,3.500000,3.920247,0.700000,0.678632,0.026894,-0.014652
98.160000,3.500000,3.923099,0.700000,0.705983,0.026894,-0.034188
98.170060,3.500000,3.946786,0.700000,0.682051,0.026894,-0.053724
98.180514,3.500000,3.946786,0.700000,0.695726,0.026894,0.034188
98.190519,3.500000,3.930680,0.700000,0.695726,0.026894,-0.053724
98.200138,3.500000,3.921606,0.700000,0.688889,0.026894,0.034188
98.210246,3.500000,3.921606,0.700000,0.695726,0.026894,0.014652
98.220280,3.500000,3.920686,0.700000,0.705983,0.026894,0.043956
98.230009,3.500000,3.920686,0.700000,0.685470,0.026894,-0.004884
98.242747,3.500000,3.931216,0.700000,0.699145,0.026894,0.053724
98.250863,3.500000,3.940072,0.700000,0.699145,0.026894,0.034188
98.262711,3.500000,3.925173,0.700000,0.695726,0.026894,-0.083028
98.270243,3.500000,3.925173,0.700000,0.716239,0.026894,0.043956
98.280808,3.500000,3.917084,0.700000,0.702564,0.026894,-0.073260
98.290136,3.500000,3.917084,0.700000,0.702564,0.026894,0.053724
98.300478,2.200000,3.917881,0.440000,0.699145,0.026894,-0.004884
98.311095,2.200000,3.944756,0.440000,0.418803,0.026131,0.043956
98.320030,2.200000,3.944756,0.440000,0.442735,0.026131,0.034188
98.331221,2.200000,3.510176,0.440000,0.422222,0.026131,-0.073260
98.340229,2.200000,3.049882,0.440000,0.425641,0.026131,-0.004884
98.350202,2.200000,3.049882,0.440000,0.446154,0.026131,-0.014652
98.360351,2.200000,3.045694,0.440000,0.429060,0.026131,0.063492
98.372072,2.200000,3.045694,0.440000,0.449573,0.026131,-0.053724
98.380041,2.200000,3.054529,0.440000,0.435897,0.026131,0.004884
98.392073,2.200000,3.061588,0.440000,0.446154,0.026131,0.083028
