time_s,f_des_N,f_rfob_N,f_ati_N,f_err_N,f_joint_Nm,tau_in_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit,wq_rfob
13.091223,0.000000,0.018043,-0.342101,-0.018043,-0.003609,0.008547,-0.000607,-0.063492,0.000878,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.100331,0.000000,0.028240,-0.342101,-0.028240,-0.005648,-0.005128,-0.001015,-0.063492,0.000868,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.110140,0.000000,0.031432,-0.336458,-0.031432,-0.006286,-0.001709,-0.001143,-0.053724,0.000857,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.120141,0.000000,0.024452,-0.350901,-0.024452,-0.004890,-0.008547,-0.000864,0.063492,0.000848,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.131693,0.000000,-0.020067,-0.350901,0.020067,0.004013,-0.005128,0.000841,-0.024420,0.000858,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.140329,0.000000,-0.009818,-0.437866,0.009818,0.001964,0.005128,0.000507,0.053724,0.000863,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.150630,0.000000,-0.027116,-0.437866,0.027116,0.005423,0.005128,0.001123,0.014652,0.000874,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.160269,0.000000,-0.023414,-0.387326,0.023414,0.004683,-0.005128,0.001051,0.043956,0.000884,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.170387,0.000000,-0.033554,-0.322296,0.033554,0.006711,-0.008547,0.001380,-0.122100,0.000898,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.180907,0.000000,0.021226,-0.322296,-0.021226,-0.004245,0.005128,-0.000735,0.034188,0.000890,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.190161,0.000000,-0.007918,-0.339434,0.007918,0.001584,-0.008547,0.000355,-0.053724,0.000894,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.200262,0.000000,0.006600,-0.347916,-0.006600,-0.001320,-0.001709,-0.000150,0.004884,0.000892,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.210211,0.000000,-0.007769,-0.347916,0.007769,0.001554,-0.005128,0.000425,0.034188,0.000896,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.220058,0.000000,-0.029518,-0.451676,0.029518,0.005904,-0.011966,0.001219,-0.073260,0.000908,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.233083,0.000000,-0.006734,-0.343255,0.006734,0.001347,-0.005128,0.000384,-0.034188,0.000913,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.240249,0.000000,-0.009787,-0.343255,0.009787,0.001957,-0.008547,0.000506,-0.053724,0.000917,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.250000,0.000000,-0.008292,-0.354479,0.008292,0.001658,-0.011966,0.000446,-0.073260,0.000921,-0.000572,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.261769,0.000000,-0.007257,-0.370259,0.007257,0.001451,-0.015385,0.000405,-0.004884,0.000926,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.270068,0.000000,-0.024719,-0.370259,0.024719,0.004944,0.011966,0.001103,0.073260,0.000935,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.280640,0.000000,-0.057281,-0.443328,0.057281,0.011456,-0.001709,0.002329,0.063492,0.000960,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.290000,0.000000,-0.069184,-0.443328,0.069184,0.013837,-0.005128,0.002806,-0.024420,0.000986,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.300000,0.000000,-0.038241,-0.400237,0.038241,0.007648,0.005128,0.001644,0.092796,0.001003,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.310295,0.000000,-0.055957,-0.337542,0.055957,0.011191,0.005128,0.002276,0.024420,0.001026,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.320899,0.000000,-0.041122,-0.337542,0.041122,0.008224,-0.005128,0.001759,0.034188,0.001045,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.330000,0.000000,-0.036200,-0.352915,0.036200,0.007240,-0.005128,0.001486,0.014652,0.001058,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.341567,0.000000,-0.023933,-0.369960,0.023933,0.004787,0.001709,0.000995,-0.063492,0.001070,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.352347,0.000000,0.013678,-0.369960,-0.013678,-0.002736,0.008547,-0.000433,0.073260,0.001065,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.360853,0.000000,-0.010416,-0.453023,0.010416,0.002083,0.011966,0.000455,0.083028,0.001069,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.372283,0.000000,-0.026331,-0.453023,0.026331,0.005266,-0.001709,0.001091,0.122100,0.001082,-0.000191,-0.022222,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.380713,0.000000,-0.056537,-0.362375,0.056537,0.011307,-0.022222,0.002300,-0.034188,0.001101,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.390426,0.000000,-0.018237,-0.354791,0.018237,0.003647,-0.005128,0.000844,0.034188,0.001109,-0.000572,0.022222,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.400488,0.000000,-0.010062,-0.354791,0.010062,0.002012,0.022222,0.000441,-0.004884,0.001114,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.410177,0.000000,0.006708,-0.367322,-0.006708,-0.001342,-0.001709,-0.000154,-0.053724,0.001112,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.420159,0.000000,0.027092,-0.410601,-0.027092,-0.005418,-0.008547,-0.000969,0.014652,0.001102,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.430110,0.000000,0.011997,-0.410601,-0.011997,-0.002399,-0.001709,-0.000365,0.073260,0.001099,-0.000572,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.440323,0.000000,-0.023481,-0.425547,0.023481,0.004696,-0.015385,0.000977,-0.073260,0.001109,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.450823,0.000000,0.012660,-0.350148,-0.012660,-0.002532,0.008547,-0.000392,0.024420,0.001105,-0.000572,0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.460278,0.000000,0.004243,-0.350148,-0.004243,-0.000849,0.015385,-0.000132,0.073260,0.001103,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.470319,0.000000,-0.013408,-0.362365,0.013408,0.002682,0.008547,0.000574,-0.043956,0.001109,-0.000191,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.480394,0.000000,0.011563,-0.362981,-0.011563,-0.002313,-0.011966,-0.000348,0.053724,0.001106,-0.000572,0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.491760,0.000000,-0.000574,-0.362981,0.000574,0.000115,0.015385,0.000061,-0.004884,0.001106,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.500812,0.000000,0.014684,-0.454847,-0.014684,-0.002937,0.005128,-0.000549,0.004884,0.001101,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.510017,0.000000,0.015792,-0.385600,-0.015792,-0.003158,-0.005128,-0.000517,-0.024420,0.001097,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.520094,0.000000,0.025429,-0.385600,-0.025429,-0.005086,0.001709,-0.000903,-0.053724,0.001087,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.530000,0.000000,0.039131,-0.310838,-0.039131,-0.007826,0.001709,-0.001451,-0.024420,0.001073,-0.000572,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.541144,0.000000,0.047998,-0.363795,-0.047998,-0.009600,0.029060,-0.001805,-0.063492,0.001053,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.550033,0.000000,0.067660,-0.363795,-0.067660,-0.013532,0.011966,-0.002592,-0.053724,0.001030,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.560188,0.000000,0.068437,-0.386508,-0.068437,-0.013687,-0.001709,-0.002623,-0.004884,0.001003,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.570334,0.000000,0.046608,-0.386508,-0.046608,-0.009322,-0.001709,-0.001750,-0.014652,0.000986,-0.000572,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.581589,0.000000,0.044573,-0.461987,-0.044573,-0.008915,0.018803,-0.001668,-0.053724,0.000967,-0.000572,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.590238,0.000000,0.061432,-0.357957,-0.061432,-0.012286,0.018803,-0.002343,-0.014652,0.000947,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.600234,0.000000,0.054495,-0.357957,-0.054495,-0.010899,0.005128,-0.002065,0.014652,0.000926,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.610000,0.000000,0.032870,-0.343388,-0.032870,-0.006574,-0.008547,-0.001200,-0.063492,0.000914,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.620317,0.000000,0.049089,-0.360388,-0.049089,-0.009818,0.008547,-0.001849,0.073260,0.000895,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.630208,0.000000,0.003991,-0.360388,-0.003991,-0.000798,-0.008547,-0.000121,-0.014652,0.000894,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.640155,0.000000,0.013394,-0.452002,-0.013394,-0.002679,0.008547,-0.000421,0.053724,0.000890,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.650129,0.000000,-0.002127,-0.400495,0.002127,0.000425,0.008547,0.000123,0.043956,0.000891,-0.000191,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.660000,0.000000,-0.011265,-0.400495,0.011265,0.002253,-0.008547,0.000489,-0.092796,0.000896,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.673487,0.000000,0.026787,-0.297137,-0.026787,-0.005357,0.001709,-0.000957,0.053724,0.000883,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.681325,0.000000,-0.007916,-0.335555,0.007916,0.001583,-0.005128,0.000355,-0.014652,0.000886,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.690938,0.000000,-0.001565,-0.335555,0.001565,0.000313,0.001709,0.000177,0.083028,0.000887,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.700219,0.000000,-0.029536,-0.365614,0.029536,0.005907,0.005128,0.001220,0.043956,0.000899,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.710251,0.000000,-0.025400,-0.365614,0.025400,0.005080,0.008547,0.001054,0.063492,0.000909,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.720000,0.000000,-0.024985,-0.461370,0.024985,0.004997,0.008547,0.001038,0.053724,0.000919,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.730269,0.000000,-0.019885,-0.346554,0.019885,0.003977,0.001709,0.000834,0.092796,0.000928,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.740400,0.000000,-0.027603,-0.346554,0.027603,0.005521,0.005128,0.001142,-0.004884,0.000939,-0.000191,0.022222,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.750627,0.000000,0.012002,-0.335167,-0.012002,-0.002400,0.022222,-0.000366,0.063492,0.000936,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.760356,0.000000,0.009649,-0.365776,-0.009649,-0.001930,0.005128,-0.000348,0.043956,0.000932,-0.000191,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.770192,0.000000,0.009075,-0.365776,-0.009075,-0.001815,-0.008547,-0.000325,-0.092796,0.000929,-0.000191,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.781579,0.000000,0.042891,-0.450761,-0.042891,-0.008578,-0.015385,-0.001601,0.043956,0.000911,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.790565,0.000000,0.006035,-0.400643,-0.006035,-0.001207,-0.011966,-0.000203,0.122100,0.000909,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.800766,0.000000,-0.035705,-0.400643,0.035705,0.007141,0.008547,0.001466,0.092796,0.000924,-0.000191,0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.810000,0.000000,-0.039864,-0.311469,0.039864,0.007973,0.015385,0.001633,0.073260,0.000939,-0.000191,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.820219,0.000000,-0.028302,-0.347252,0.028302,0.005660,0.011966,0.001170,-0.083028,0.000951,-0.000191,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.830058,0.000000,0.033587,-0.347252,-0.033587,-0.006717,0.005128,-0.001229,0.014652,0.000939,-0.000572,0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.840718,0.000000,0.036961,-0.386396,-0.036961,-0.007392,0.015385,-0.001364,0.043956,0.000924,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.850162,0.000000,0.027308,-0.386396,-0.027308,-0.005462,0.005128,-0.001054,-0.141636,0.000914,-0.000191,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.860372,0.000000,0.077373,-0.459714,-0.077373,-0.015475,-0.008547,-0.002980,-0.131868,0.000884,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.870000,0.000000,0.096063,-0.390731,-0.096063,-0.019213,0.001709,-0.003728,0.014652,0.000848,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.880093,0.000000,0.052485,-0.390731,-0.052485,-0.010497,0.005128,-0.001985,0.053724,0.000828,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.891675,0.000000,0.013344,-0.318382,-0.013344,-0.002669,-0.001709,-0.000496,0.034188,0.000822,-0.000191,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.900000,0.000000,0.004788,-0.385587,-0.004788,-0.000958,0.018803,-0.000153,-0.034188,0.000821,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.910194,0.000000,0.023119,-0.385587,-0.023119,-0.004624,0.001709,-0.000810,0.073260,0.000813,-0.000572,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.920197,0.000000,-0.012397,-0.457649,0.012397,0.002479,-0.015385,0.000534,0.004884,0.000818,-0.000191,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.931088,0.000000,-0.006486,-0.398421,0.006486,0.001297,0.001709,0.000374,0.014652,0.000822,-0.000572,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.940230,0.000000,0.001295,-0.398421,-0.001295,-0.000259,0.018803,0.000063,-0.122100,0.000823,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.950530,0.000000,0.054251,-0.334216,-0.054251,-0.010850,0.008547,-0.002056,-0.092796,0.000802,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.960543,0.000000,0.064311,-0.334216,-0.064311,-0.012862,-0.008547,-0.002458,-0.034188,0.000777,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.970020,0.000000,0.049363,-0.357821,-0.049363,-0.009873,0.008547,-0.001860,-0.043956,0.000759,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.980420,0.000000,0.047197,-0.374775,-0.047197,-0.009439,0.011966,-0.001773,-0.073260,0.000741,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
13.990893,0.000000,0.056507,-0.374775,-0.056507,-0.011301,0.008547,-0.002146,0.004884,0.000718,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.000000,0.000000,0.028852,-0.448006,-0.028852,-0.005770,-0.005128,-0.001116,-0.014652,0.000708,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.010000,0.000000,0.018419,-0.362724,-0.018419,-0.003684,-0.001709,-0.000622,0.151404,0.000702,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.020000,0.000000,-0.044834,-0.362724,0.044834,0.008967,-0.001709,0.001832,-0.053724,0.000720,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.030392,0.000000,-0.007128,-0.311194,0.007128,0.001426,-0.001709,0.000400,0.024420,0.000725,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.041008,0.000000,-0.012191,-0.372527,0.012191,0.002438,0.001709,0.000526,-0.053724,0.000730,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.050373,0.000000,0.010544,-0.372527,-0.010544,-0.002109,-0.005128,-0.000307,0.004884,0.000727,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.063464,0.000000,-0.004242,-0.434248,0.004242,0.000848,-0.011966,0.000284,0.024420,0.000731,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.071306,0.000000,-0.017203,-0.429645,0.017203,0.003441,0.005128,0.000803,0.014652,0.000737,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.080520,0.000000,-0.017338,-0.429645,0.017338,0.003468,0.005128,0.000808,0.161172,0.000745,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.090363,0.000000,-0.071202,-0.346606,0.071202,0.014240,-0.011966,0.002886,0.043956,0.000773,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.100000,0.000000,-0.057510,-0.346606,0.057510,0.011502,-0.005128,0.002339,0.004884,0.000796,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.110205,0.000000,-0.035845,-0.366322,0.035845,0.007169,-0.005128,0.001548,0.004884,0.000811,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.120000,0.000000,-0.027359,-0.379768,0.027359,0.005472,-0.011966,0.001209,0.014652,0.000823,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.130902,0.000000,-0.024833,-0.379768,0.024833,0.004967,-0.001709,0.001108,-0.024420,0.000835,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.142401,0.000000,-0.015147,-0.455403,0.015147,0.003029,-0.011966,0.000720,-0.043956,0.000844,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.151655,0.000000,0.003260,-0.387880,-0.003260,-0.000652,0.011966,-0.000016,-0.014652,0.000844,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.161647,0.000000,0.006929,-0.387880,-0.006929,-0.001386,0.008547,-0.000163,-0.083028,0.000842,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.170047,0.000000,0.032264,-0.320423,-0.032264,-0.006453,-0.001709,-0.001176,-0.102564,0.000832,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.181179,0.000000,0.048411,-0.320423,-0.048411,-0.009682,-0.001709,-0.001822,-0.014652,0.000812,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.190277,0.000000,0.024902,-0.364880,-0.024902,-0.004980,0.001709,-0.000882,-0.063492,0.000804,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.200000,0.000000,0.028771,-0.370803,-0.028771,-0.005754,0.001709,-0.001036,0.004884,0.000794,-0.000572,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.210144,0.000000,0.004170,-0.370803,-0.004170,-0.000834,-0.005128,-0.000052,-0.014652,0.000793,-0.000572,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.221053,0.000000,-0.009103,-0.462986,0.009103,0.001821,-0.015385,0.000479,0.034188,0.000798,-0.000572,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.230514,0.000000,-0.037999,-0.340205,0.037999,0.007600,-0.015385,0.001558,-0.024420,0.000813,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.240671,0.000000,-0.025787,-0.340205,0.025787,0.005157,0.008547,0.001146,-0.092796,0.000825,-0.000572,0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.250542,0.000000,0.011554,-0.358714,-0.011554,-0.002311,0.011966,-0.000348,0.034188,0.000821,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.260000,0.000000,-0.016002,-0.394006,0.016002,0.003200,-0.008547,0.000678,-0.034188,0.000828,-0.000191,-0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.270323,0.000000,-0.008178,-0.394006,0.008178,0.001636,-0.005128,0.000442,0.083028,0.000832,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.281191,0.000000,-0.037087,-0.455129,0.037087,0.007417,0.008547,0.001522,0.073260,0.000849,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.290582,0.000000,-0.043267,-0.410673,0.043267,0.008653,0.008547,0.001769,-0.053724,0.000865,-0.000191,-0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.300321,0.000000,-0.007654,-0.410673,0.007654,0.001531,-0.015385,0.000421,-0.034188,0.000869,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.310061,0.000000,0.007437,-0.327653,-0.007437,-0.001487,0.005128,-0.000183,-0.024420,0.000868,-0.000572,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.320060,0.000000,0.015480,-0.367264,-0.015480,-0.003096,0.008547,-0.000505,-0.053724,0.000863,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.330403,0.000000,0.029063,-0.367264,-0.029063,-0.005813,0.001709,-0.001048,0.102564,0.000852,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.341681,0.000000,-0.022805,-0.398026,0.022805,0.004561,-0.011966,0.000950,-0.034188,0.000863,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.350760,0.000000,-0.002583,-0.398026,0.002583,0.000517,-0.001709,0.000218,0.004884,0.000865,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.364228,0.000000,-0.001352,-0.451233,0.001352,0.000270,0.005128,0.000169,0.004884,0.000867,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.370120,0.000000,-0.003809,-0.352669,0.003809,0.000762,-0.011966,0.000267,-0.004884,0.000868,-0.000572,0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.380137,0.000000,-0.000713,-0.352669,0.000713,0.000143,0.001709,0.000143,-0.131868,0.000870,-0.000572,-0.011966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.390558,0.000000,0.037603,-0.347760,-0.037603,-0.007521,-0.011966,-0.001390,-0.024420,0.000855,-0.000572,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.400158,0.000000,0.018813,-0.370988,-0.018813,-0.003763,-0.001709,-0.000638,-0.004884,0.000849,-0.000572,-0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.410000,0.000000,-0.001995,-0.370988,0.001995,0.000399,-0.008547,0.000194,-0.063492,0.000851,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.420504,0.000000,0.010205,-0.452629,-0.010205,-0.002041,0.005128,-0.000294,-0.014652,0.000848,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.430369,0.000000,0.002439,-0.393970,-0.002439,-0.000488,0.005128,0.000017,0.170940,0.000848,-0.000572,0.005128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.440304,0.000000,-0.061748,-0.393970,0.061748,0.012350,0.005128,0.002508,0.083028,0.000873,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
14.450216,0.000000,-0.062627,-0.347455,0.062627,0.012525,-0.001709,0.002543,-0.112332,0.000898,-0.000191,-0.001709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
