epoch,train_loss,val_loss,lr
77,0.0006711454503337701,0.0009292134790756922,0.001
78,0.0005921793716529814,0.0008227301558029925,0.001
79,0.0005837920646712535,0.0008409426858027776,0.001
80,0.0006820551360535443,0.0007689275428091582,0.001
81,0.0005891036542737459,0.001002092873498511,0.001
82,0.0005783046434561794,0.0009381526660245771,0.001
83,0.0006911442711109566,0.0008265609735061821,0.001
84,0.0005968617945989101,0.0008240138368111932,0.001
85,0.0005683878734190431,0.0009236926392007333,0.001
86,0.0005608455995376357,0.0012408632048779829,0.001
87,0.00063354970397762,0.0014137712938106085,0.001
88,0.0006107941540515321,0.0009149628973956036,0.001
89,0.0006337506951302544,0.0007821181893515855,0.001
90,0.0005446779212325366,0.0008179302636780736,0.001
91,0.0006086120721744771,0.0006975674611201876,0.001
92,0.0006018576464958043,0.0008412065261549069,0.001
93,0.0005602972093436262,0.0010469068279071975,0.001
94,0.0005409685080934666,0.001376499309260239,0.001
95,0.0006399750110044534,0.0013554669282813039,0.001
96,0.0006627136309587389,0.0008324480112084848,0.001
97,0.000611672601582976,0.0007464640113648473,0.001
98,0.0006375166350720912,0.001003466973441422,0.001
99,0.0005506272669523381,0.0008615920621639069,0.001
100,0.0005397278633422386,0.0009024276556825249,0.001
101,0.000709997567310372,0.0008240920443756459,0.001
102,0.0005597504002089875,0.0009016102705246363,0.001
103,0.0005593584028558217,0.000738763751493942,0.001
104,0.0005334367388540991,0.0008960426364165659,0.001
105,0.0005836960565075916,0.000838001905224071,0.001
106,0.0005386604686689555,0.0006768765236434137,0.001
107,0.0005456644977028999,0.001095063495449722,0.001
108,0.0005909294463120974,0.0009844412251065174,0.001
109,0.0005902849248228356,0.0010906582566885612,0.001
110,0.0005455603162383932,0.0014703818425759036,0.001
111,0.0006368094412450735,0.0011230448873327551,0.001
112,0.0006037458404301642,0.0009187115573734204,0.001
113,0.0005469612234956625,0.000957744495304397,0.001
114,0.0005640337790927698,0.0008031115331886034,0.001
115,0.00048375923592501726,0.001116722699206991,0.001
116,0.0006075838515057396,0.0011062026057197338,0.001
117,0.0005346198624963116,0.0008326972602432769,0.001
118,0.000534101175920417,0.0008881408344600031,0.001
119,0.000487083930355043,0.0007922310529388169,0.001
120,0.0005086443569057453,0.0009153837007749029,0.001
121,0.000481921365747276,0.0011554602870387303,0.001
122,0.0005256710217819891,0.0009461331088692905,0.001
123,0.0005077242998517732,0.0009783525145254455,0.001
124,0.00045267756143783846,0.0008109422138908034,0.001
125,0.0005557093926522339,0.0007251806535288436,0.001
126,0.000515133773502058,0.0011692323075193497,0.001
127,0.0005237983593430656,0.0009936649408032242,0.0005
128,0.0004315732076811867,0.0007236519325464868,0.0005
129,0.0003970151520373984,0.0008440057255037161,0.0005
130,0.00043721192717377066,0.0007409128583330883,0.0005
131,0.00038418848998844624,0.0007291372736088103,0.0005
132,0.0004008341975645441,0.0006312188587915629,0.0005
133,0.00039900132021110536,0.0008350645760114058,0.0005
134,0.0004266943399491919,0.0008752504251718235,0.0005
135,0.0004184220971253056,0.0007847006049636019,0.0005
136,0.0003845203967872434,0.001028941497584789,0.0005
137,0.0004112018745404501,0.00062437366343971,0.0005
138,0.00040511338295948365,0.0006437374981374949,0.0005
139,0.0003952325354569042,0.0007728733443734673,0.0005
140,0.00041281695026928225,0.0012406707801020298,0.0005
141,0.0004452858786854861,0.0009325489394354801,0.0005
142,0.00042361347984848943,0.0007657388497828546,0.0005
143,0.00040703378876464236,0.0006932741168361061,0.0005
144,0.00043503685016583045,0.000754705826457367,0.0005
145,0.0004089008872476844,0.0007398283081208794,0.0005
146,0.00039431229198916664,0.0007476092834606703,0.0005
147,0.00039099239581065557,0.000650950007361527,0.0005
148,0.00040730452075457346,0.0007274194514581886,0.0005
149,0.00039553103036183513,0.0007286449785853744,0.0005
150,0.0004092685156899831,0.000721579816383429,0.0005
151,0.0004034897200086624,0.0007607664372652578,0.0005
152,0.0004202064768506739,0.000776835133940475,0.0005
153,0.00040004613757547406,0.0008883663870067869,0.0005
154,0.000436313673416073,0.0006325445813524863,0.0005
155,0.00040946364398790987,0.0007189217789703582,0.0005
156,0.00041062677016433994,0.0007912309742811271,0.0005
157,0.00042714672695455324,0.0006995737019321348,0.0005
158,0.00046213204881900713,0.0008242657123547462,0.00025
159,0.0003453632787319744,0.0007266915713747342,0.00025
160,0.00034518230688543273,0.0006794159770266622,0.00025
161,0.0003366087618061047,0.0006381149802746999,0.00025
162,0.0003396034350172959,0.0006264877419035213,0.00025
163,0.00033830629769139565,0.0007805055057088662,0.00025
164,0.00034412238866281817,0.0007370729959553952,0.00025
165,0.0003445868361960205,0.0006506832738398996,0.00025
166,0.00033986861444412704,0.000742268908279351,0.00025
167,0.000348244455561408,0.0006900786474928196,0.00025
168,0.00034128641470884663,0.0006445039260702637,0.00025
169,0.0003523907392349444,0.0006761766731356963,0.00025
170,0.00033959335305242455,0.0007065704601327291,0.00025
171,0.00034359096908647346,0.0006841103433886082,0.00025
172,0.00035283410519711735,0.0005848014823750107,0.00025
173,0.0003418773146541232,0.0007143792623661968,0.00025
174,0.00034712856171780035,0.0006567051477479534,0.00025
175,0.00034283025838975975,0.0006940368450003971,0.00025
176,0.0003599768233859641,0.000754641964394822,0.00025
177,0.0003527473222512083,0.0006221920547859631,0.00025
178,0.0003328638628889353,0.0006564195283776165,0.00025
179,0.0003399063331576494,0.0007291209925280518,0.00025
180,0.0003472363902653894,0.0006898743429810255,0.00025
181,0.0003349417817587845,0.0006799782775581265,0.00025
182,0.0003314998436671419,0.0009168490176447309,0.00025
183,0.0003479702789714544,0.0006660018604284582,0.00025
184,0.0003430340291820785,0.0007708236340305998,0.00025
185,0.00034487933583625266,0.0005943757587840828,0.00025
186,0.00032516698426125236,0.0006442991893292747,0.00025
187,0.00033612538857433276,0.0007734431353851388,0.00025
188,0.00033771456657057136,0.0008489486611145747,0.00025
189,0.0003581195695596373,0.0006095420611966561,0.00025
190,0.0003634690669759248,0.000690135188623626,0.00025
191,0.00033097549388384144,0.0006433148514160998,0.00025
192,0.0003524838156478766,0.0006892601777321826,0.00025
193,0.00034337794730583064,0.0006366798243760012,0.000125
194,0.00031184125920502933,0.000639230923818695,0.000125
195,0.00030858153661386645,0.0007220904896051711,0.000125
196,0.00030741536488326695,0.0006570132537327038,0.000125
197,0.00030764333251316465,0.0006907286095576218,0.000125
198,0.0003065907295880855,0.0006735451744857412,0.000125
199,0.0003106229623648314,0.0006815120420104258,0.000125
200,0.00030716007394302223,0.0006389350071648916,0.000125
201,0.00030383913435487665,0.0006788992348851429,0.000125
202,0.0003056247718632221,0.000666927908692493,0.000125
203,0.0003148174323798277,0.000670228820367772,0.000125
204,0.0003082175976915174,0.0007245968633259718,0.000125
205,0.0003208478403269735,0.0006823806873220218,0.000125
206,0.0003079848556031083,0.0006361996826644127,0.000125
207,0.000304158221040733,0.0006817564255812675,0.000125
208,0.00031028209909852436,0.0006169107262021265,0.000125
209,0.00032905188790108595,0.0006768626233554867,0.000125
210,0.0003090198591060968,0.0006330328634303286,0.000125
211,0.00030587939580337294,0.0006354020542811411,0.000125
212,0.0003014656253911268,0.0005589837354158138,0.000125
213,0.00030210736609645125,0.0007381190906047948,0.000125
214,0.00030678645899204904,0.0006895726949621278,0.000125
215,0.0003096242978050509,0.0006164847237842046,0.000125
216,0.0003051799522766557,0.0006825598210004819,0.000125
217,0.0002968012166217479,0.0006499874389642834,0.000125
218,0.00030275209419803424,0.0006554155937857671,0.000125
219,0.00030964928707525805,0.0006127726876686336,0.000125
220,0.0003079994220453768,0.0006490357348528237,0.000125
221,0.0003067001469560668,0.0006230468791113514,0.000125
222,0.00030744048084219936,0.000685104866945941,0.000125
223,0.0003032457930708511,0.0006373656250966283,0.000125
224,0.0003042520000002323,0.0008593957987613976,0.000125
225,0.00031097918941886126,0.0006142973587907946,0.000125
226,0.0003033657904025804,0.0006920539866535901,0.000125
227,0.00031054750110747083,0.0007494521617857564,0.000125
228,0.00030851459606256115,0.0006791489208753929,0.000125
229,0.0003008285199558665,0.0006994258222353254,0.000125
230,0.00031166991401010023,0.0006033301367882129,0.000125
231,0.00029194772583790695,0.0006476711754937871,0.000125
232,0.00029933424805824317,0.0007345192166220429,0.000125
233,0.00031245328626758616,0.000723140593070903,6.25e-05
234,0.00028814572003136717,0.0006322900948222154,6.25e-05
235,0.0002884812263521151,0.0006712748826298321,6.25e-05
236,0.00028446014154887494,0.0006498170847920939,6.25e-05
237,0.0002844456535501358,0.0006555500535819775,6.25e-05
238,0.0002882991202521878,0.000669643312939403,6.25e-05
239,0.00028893376594114824,0.0006556271927622266,6.25e-05
240,0.0002880637521027691,0.0006807649404638343,6.25e-05
241,0.0002872918254365492,0.0006445463391072634,6.25e-05
242,0.00028724649286247854,0.0007095220389787872,6.25e-05
243,0.0002835040989642342,0.0007612656428315478,6.25e-05
244,0.00029218581318059283,0.0006907111711394137,6.25e-05
245,0.00028699973543894945,0.0006630604186206738,6.25e-05
246,0.0002871298951566474,0.0007085660103366225,6.25e-05
247,0.00028796519867232083,0.0006716408113089319,6.25e-05
248,0.0002856768837843377,0.0006553650338652457,6.25e-05
249,0.00029304782804260904,0.0006486852443379023,6.25e-05
250,0.0002932199889905432,0.0006944534647413808,6.25e-05
251,0.00028281195286231547,0.0006492675342756268,6.25e-05
252,0.00028815821338540467,0.0006444708388457951,6.25e-05
253,0.00029105907121999586,0.0006385921208092417,6.25e-05
254,0.0002835133762206309,0.0006485765445659048,3.125e-05
255,0.0002772234295421224,0.0006784292902104939,3.125e-05
256,0.00027743609165414596,0.000668145743652414,3.125e-05
257,0.00027808264787428273,0.0006811237471122454,3.125e-05
258,0.00027861353318390044,0.0006530662626426062,3.125e-05
259,0.00027636026736730946,0.0006682662954991763,3.125e-05
260,0.0002820990247846955,0.0006670535651521169,3.125e-05
261,0.00027932286562008037,0.0006378325608332093,3.125e-05
262,0.00027570045477527585,0.0006427037646062672,3.125e-05
