epoch,train_loss,val_loss,lr
98,0.0009968951662890932,0.0013861165147147371,0.00025
99,0.0009378533217355481,0.0010732760918565477,0.00025
100,0.000991407003150218,0.001918254357874075,0.00025
101,0.001014558472431814,0.001525212664049692,0.00025
102,0.0009476074988707009,0.001156935446525518,0.00025
103,0.0009512578451639822,0.0015376565733160345,0.00025
104,0.0009984306322458462,0.0011317029736665452,0.00025
105,0.000965603616916471,0.0013583240058456158,0.00025
106,0.0009642405839414041,0.001160041216171832,0.00025
107,0.0009622232767586143,0.0015621492168547697,0.00025
108,0.001107497066537985,0.001321662495780386,0.00025
109,0.0009502949437890679,0.0013441101087726906,0.00025
110,0.0009845264716686793,0.0012969187797150679,0.00025
111,0.0009597516473398631,0.001373725628746976,0.00025
112,0.0009678550713305544,0.0014020662825419289,0.00025
113,0.0010486818818200348,0.0013103095676280303,0.00025
114,0.0009793697090214517,0.001633243402466178,0.00025
115,0.0010013257700583747,0.0013876593758304341,0.00025
116,0.0009616023008154435,0.0013119279797005857,0.00025
117,0.0009472854144903075,0.0013838736536419098,0.00025
118,0.0009466474804167564,0.0010116223374214502,0.00025
119,0.0009428727906197309,0.001329470129034872,0.00025
120,0.0010121884982650861,0.0010539904424849038,0.00025
121,0.0009400152812739755,0.00114910420225376,0.00025
122,0.00093633175537022,0.0013436949499444956,0.00025
123,0.0009451949515212805,0.0012056206571909353,0.00025
124,0.0009252572434150383,0.0011665521759707002,0.00025
125,0.0009338927435346393,0.0013359637044441815,0.00025
126,0.0009983521422498628,0.000942944021971148,0.00025
127,0.0009435496209428097,0.0013022028448052194,0.00025
128,0.0010097662930209667,0.001411101507405058,0.00025
129,0.0009120702425129393,0.0015978935341804455,0.00025
130,0.0010296455399395946,0.0010406055163321459,0.00025
131,0.0009030275055780433,0.0012903110627642171,0.00025
132,0.0008834417610882948,0.0014591631246730686,0.00025
133,0.0009067127480107941,0.001370958065212123,0.00025
134,0.0008879785778191992,0.001342185392864367,0.00025
135,0.0009054230889763173,0.0012933231024549175,0.00025
136,0.0008976461738945009,0.0014220663459780507,0.00025
137,0.0009286455127498151,0.0019856696790203645,0.00025
138,0.0009571507154231589,0.0013337285329516118,0.00025
139,0.0009043704660641205,0.001429187304750244,0.00025
140,0.0009975330163844122,0.0019304378188024155,0.00025
141,0.001032632059799746,0.0016459996649860126,0.00025
142,0.0009396216700760982,0.0015291257097751986,0.00025
143,0.0009023290103635726,0.0010421759521580722,0.00025
144,0.0009337108502658004,0.0011393279582461039,0.00025
145,0.0009599201838907778,0.0013653778354637326,0.00025
146,0.0009010152324126699,0.0011202511685088467,0.00025
147,0.0008968812714501992,0.0010449067924299046,0.000125
148,0.0008419778275116482,0.00129451134817229,0.000125
149,0.0008219331826290323,0.0012188404262201207,0.000125
150,0.0008484793814997643,0.001184959625467085,0.000125
151,0.0008235846510809711,0.0010856650212509001,0.000125
152,0.0008466360446276605,0.0011772613985360496,0.000125
153,0.0008452669828811772,0.0014805591420437663,0.000125
154,0.0008253670009012278,0.001251552440226078,0.000125
155,0.000827677917575193,0.0012608395130214336,0.000125
156,0.0008107116020037833,0.0013910909509684286,0.000125
157,0.0008370324346419965,0.0013257237652746531,0.000125
158,0.000821909328433088,0.00115936725673019,0.000125
159,0.0008220584442218145,0.0009552222525334766,0.000125
160,0.000889583047813712,0.001242511429421954,0.000125
161,0.0008335799790727787,0.0011224912924286074,0.000125
162,0.0008304428841031165,0.0012490090051403221,0.000125
163,0.000835862684284504,0.0008103406296557404,0.000125
164,0.0008257716214562902,0.0012257139566633055,0.000125
165,0.0008370382578955948,0.0014338927153442213,0.000125
166,0.0008951046642385678,0.0012467024714534736,0.000125
167,0.0008270085369372087,0.001059336180333048,0.000125
168,0.000805639388322289,0.001075735653583438,0.000125
169,0.0008102265763709433,0.0011622979506675122,0.000125
170,0.0008264505348176273,0.0009056839564592283,0.000125
171,0.0008275957634815803,0.0009059888568436169,0.000125
172,0.0008089690954766721,0.0011241909086656494,0.000125
173,0.0008349286452031289,0.0012417872108988718,0.000125
174,0.0008524592898181107,0.0011971848408898545,0.000125
175,0.0008168404595528403,0.0015602489459750235,0.000125
176,0.0008816406548691866,0.0014483686468890335,0.000125
177,0.0008314401635693179,0.0012245207514542226,0.000125
178,0.0008334546089251964,0.0011114338874562174,0.000125
179,0.000831719791281841,0.001318427257371159,0.000125
180,0.0008104741794224351,0.0011691808368230604,0.000125
181,0.0008124856647446306,0.0012473578624522838,0.000125
182,0.0008258886431327933,0.0011301018023051512,0.000125
183,0.000818072567279968,0.0011975475072534356,0.000125
184,0.0008136884719292577,0.0011419707863456292,6.25e-05
185,0.0007755149888177203,0.0010067216524631422,6.25e-05
186,0.0007767647518736557,0.0010450946256661644,6.25e-05
187,0.0007802338594109074,0.0010718311240864743,6.25e-05
188,0.0007899687932923627,0.0011097782441717374,6.25e-05
189,0.0007691689366952349,0.001195735883158751,6.25e-05
190,0.0007899802217944565,0.0011432828367727561,6.25e-05
191,0.0007882269092389725,0.001150253128646435,6.25e-05
192,0.0007849319763362216,0.0010991814470666852,6.25e-05
193,0.0007620515218243385,0.0012522524020746031,6.25e-05
194,0.0007889691045762509,0.001235915394499898,6.25e-05
195,0.000781057819397722,0.001108252235616629,6.25e-05
196,0.0007656158626668601,0.0011632605528450993,6.25e-05
197,0.0007720980399216597,0.0011168990064308875,6.25e-05
198,0.0007671551072460591,0.001057755677964793,6.25e-05
199,0.0007723590078500983,0.001238247673584419,6.25e-05
200,0.0007860962562183412,0.0009911698731991788,6.25e-05
201,0.0007827741937695915,0.001289467252472527,6.25e-05
202,0.0007734870560005562,0.000978368990178992,6.25e-05
203,0.0007717094469704052,0.00108135082354992,6.25e-05
204,0.0007629715630577671,0.0010746035212451895,6.25e-05
205,0.0007999234422882143,0.001290239180681001,3.125e-05
206,0.0007631789823261719,0.0011722164822575182,3.125e-05
207,0.0007551978886501593,0.001093170858032078,3.125e-05
208,0.0007561089761523355,0.0011574238416356727,3.125e-05
209,0.0007519087499469264,0.000964270267659464,3.125e-05
210,0.0007642628129523916,0.001156801839148164,3.125e-05
211,0.0007511418069012335,0.0010487002007161768,3.125e-05
212,0.0007458116017425289,0.0010570018802984402,3.125e-05
213,0.000743222025095716,0.0010088379500815883,3.125e-05
