time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_cur_N,f_sensor_N,tau_meas1_filt_Nm,tau_meas2_filt_Nm,tau_meas3_filt_Nm,tau_ext1_Nm,tau_ext2_Nm,tau_ext3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,kf,tau_lpf_alpha,m_adm,xdot_alpha,b_adm,k_adm,kp1,kp2,kp3,kd1,kd2,kd3,use_ati
52.09604320000108,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,-0.004884004884004867,-0.073260073260073,0.03418803418803407,0.011965811965811923,1.311111111111111,0.4871794871794872,0.0,0.10198245933683447,-0.22067390382289886,-0.007355446458987862,1.2859668468567786,0.44626956036335036,-0.007346160766969527,0.13251316335178198,0.08017441819482679,0.0,0.9281808303666145,-0.9150986582649416,0.0,-8.20404004661912e-05,0.0005000985470936009,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.119907300000705,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.08302808302808273,0.004884004884004867,-0.03418803418803407,-0.018803418803418737,1.235897435897436,0.4358974358974361,0.0,0.13446245564217837,-0.21169514954090118,-0.0058097457850038794,1.2879783879971252,0.44954235450864133,-0.0057969381810362855,0.13441558708846602,0.08342576584951289,0.0,0.9282492362067958,-0.9152139689382511,0.0,0.0028664747542288,-0.004831972431864185,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.141864300001544,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,-0.09279609279609247,-0.03418803418803407,0.024420024420024333,-0.00512820512820511,1.3213675213675211,0.44615384615384635,0.0,0.15258072323816663,-0.2126271277666092,-0.006849239626477068,1.28381191182915,0.4484507610197449,-0.006766229295549956,0.13023588767754757,0.08234014279400492,0.0,0.9283482895152948,-0.9153853730439053,0.0,0.004511240538109173,-0.007806353584169473,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.15667290000056,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.03418803418803407,0.06349206349206327,-0.09279609279609247,0.0017094017094017033,1.2769230769230768,0.4324786324786327,0.0,0.12460859869780774,-0.22172106802463531,-0.006711556866615312,1.2868163605922196,0.448267007830473,-0.006653362067454996,0.13334499934297317,0.08216625728807231,0.0,0.9283774912949349,-0.9154329725685096,0.0,0.0019719473577496007,-0.0032143163166990577,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.17664580000019,0.0020981155107957505,0.8698374914167999,-0.9499473563744558,-0.05372405372405353,-0.15140415140415087,-0.05372405372405353,-0.011965811965811923,1.345299145299145,0.4119658119658123,0.0,0.11794202779399006,-0.22075852751731873,-0.006037880180533951,1.2860248978986881,0.44700393780232583,-0.005832599460817184,0.1320846813889196,0.0810014173991579,0.0,0.9284056381052812,-0.9154753274627121,0.0,0.0014092500511639831,-0.0021206181477496557,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.19223899999997,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.09279609279609247,-0.024420024420024333,0.004884004884004867,0.0017094017094017033,1.3076923076923075,0.4358974358974361,0.0,0.03295831340180126,-0.20632483065128326,-0.0065121147233561895,1.2907668376907246,0.4442008877354048,-0.006570403186884202,0.13718689090433922,0.07808765441980947,0.0,0.9283066522817187,-0.915290837588437,0.0,-0.006348012182483897,0.011831431282712917,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.21226910000041,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.05372405372405353,0.14163614163614113,0.08302808302808273,0.0017094017094017033,1.304273504273504,0.4666666666666668,0.0,0.013895032450857223,-0.22019042074680328,-0.005854393408735559,1.2921208752908513,0.44353661158836727,-0.00566382398445851,0.13847415522763207,0.07750982381559318,0.0,0.9281448378023159,-0.9149911682572077,0.0,-0.008078565728538916,0.014960950330888536,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.224767800000336,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.073260073260073,0.073260073260073,-0.0146520146520146,-0.011965811965811923,1.2598290598290598,0.4871794871794872,0.0,0.031361844753375924,-0.22738118469715118,-0.0052492897992845785,1.2930930856094636,0.4453870159946312,-0.005111238175139285,0.1395624267098854,0.0792941768375498,0.0,0.9280636845096752,-0.914840015038977,0.0,-0.00649293867692143,0.012093515184110535,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.23565740000049,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.0439560439560438,0.024420024420024333,0.05372405372405353,-0.03589743589743577,1.287179487179487,0.44273504273504294,0.0,0.10208342878206869,-0.22738118469715118,-0.005786611572606766,1.2904319635470314,0.4487304136894197,-0.005761222008811225,0.13691118889758935,0.08261430160952166,0.0,0.9280628909360317,-0.9148347496677679,0.0,-7.287445301239628e-05,0.00048352292178768726,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
52.23939490000157,0.0020981155107957505,0.8702189669642173,-0.9499473563744558,0.05372405372405353,0.1025641025641022,0.024420024420024333,0.0017094017094017033,1.287179487179487,0.44615384615384635,0.0,0.0979240350646615,-0.21671707928180695,-0.008195477518593086,1.290171765437628,0.44825078401306956,-0.008055825453142733,0.13663836593480583,0.0821804114093736,0.0,0.9280612073350796,-0.9148303904390658,0.0,-0.000450461793073161,0.0011663488162905547,1.0,0.08,0.0,1.0,90.0,10.0,10.0,25.0,15.0,1.0,1.8,1.5,0
