time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
0.740018,0.000000,0.128770,0.000000,-0.018803,-0.000191,0.014652
0.750012,0.000000,0.128770,0.000000,-0.005128,-0.000191,-0.092796
0.760670,0.000000,0.123835,0.000000,-0.008547,-0.000191,0.024420
0.770358,0.000000,0.088927,0.000000,0.001709,-0.000191,-0.092796
0.783519,0.000000,0.082017,0.000000,-0.008547,-0.000191,-0.024420
0.790368,0.000000,0.082017,0.000000,0.001709,-0.000191,0.014652
0.802167,0.000000,0.062027,0.000000,-0.005128,-0.000191,0.063492
0.810000,0.000000,0.062027,0.000000,-0.001709,-0.000191,-0.083028
0.820017,0.000000,0.140983,0.000000,0.005128,-0.000191,-0.073260
0.830893,0.000000,0.140983,0.000000,0.001709,-0.000191,-0.063492
0.840590,0.000000,0.102151,0.000000,-0.001709,-0.000191,0.014652
0.850109,0.000000,0.082090,0.000000,-0.022222,-0.000191,-0.043956
0.860083,0.000000,0.082090,0.000000,-0.001709,-0.000191,-0.043956
0.870000,0.000000,0.067468,0.000000,-0.008547,-0.000191,-0.024420
0.880294,0.000000,0.095996,0.000000,0.008547,-0.000191,0.053724
0.890000,0.000000,0.095996,0.000000,-0.005128,-0.000191,0.024420
0.900120,0.000000,0.130467,0.000000,-0.001709,-0.000191,-0.053724
0.910550,0.000000,0.095977,0.000000,-0.011966,-0.000191,0.053724
0.921533,0.000000,0.095977,0.000000,-0.001709,-0.000191,0.083028
0.930000,0.000000,0.081193,0.000000,-0.001709,-0.000191,0.043956
0.940091,0.000000,0.081193,0.000000,-0.008547,-0.000191,-0.122100
0.950184,0.000000,0.062893,0.000000,-0.008547,-0.000191,-0.092796
0.960873,0.000000,0.137713,0.000000,0.001709,-0.000191,-0.083028
0.970205,0.000000,0.137713,0.000000,-0.011966,-0.000191,0.053724
0.980000,0.000000,0.112126,0.000000,-0.001709,-0.000191,-0.083028
0.990000,0.000000,0.081566,0.000000,-0.001709,-0.000191,-0.024420
1.000162,0.000000,0.081566,0.000000,-0.005128,-0.000191,-0.112332
1.010229,0.000000,0.084512,0.000000,-0.011966,-0.000191,-0.053724
1.021224,0.000000,0.083379,0.000000,-0.005128,-0.000191,0.073260
1.031512,0.000000,0.083379,0.000000,0.001709,-0.000191,-0.053724
1.040243,0.000000,0.150381,0.000000,-0.015385,-0.000191,0.024420
1.050945,0.000000,0.097285,0.000000,-0.005128,-0.000191,-0.004884
1.060000,0.000000,0.097285,0.000000,-0.001709,-0.000191,-0.014652
1.070242,0.000000,0.090040,0.000000,-0.005128,-0.000191,0.014652
1.080100,0.000000,0.090040,0.000000,-0.015385,-0.000191,-0.014652
1.090118,0.000000,0.062626,0.000000,0.005128,-0.000191,-0.043956
1.100025,0.000000,0.130278,0.000000,-0.005128,-0.000191,-0.043956
1.111747,0.000000,0.130278,0.000000,0.005128,-0.000191,-0.004884
1.120062,0.000000,0.104387,0.000000,-0.001709,-0.000191,-0.034188
1.130258,0.000000,0.076222,0.000000,0.001709,-0.000191,0.024420
1.140662,0.000000,0.076222,0.000000,-0.008547,-0.000191,0.004884
1.150468,0.000000,0.072872,0.000000,-0.011966,-0.000191,0.083028
1.160000,0.000000,0.063306,0.000000,0.008547,-0.000191,-0.073260
1.170477,0.000000,0.063306,0.000000,0.001709,-0.000191,0.053724
1.180217,0.000000,0.154808,0.000000,-0.008547,-0.000191,0.024420
1.190180,0.000000,0.098415,0.000000,-0.005128,-0.000191,-0.053724
1.201045,0.000000,0.098415,0.000000,-0.011966,-0.000191,-0.024420
1.210415,0.000000,0.085762,0.000000,-0.008547,-0.000191,-0.053724
1.220149,0.000000,0.085762,0.000000,0.005128,-0.000191,-0.024420
1.230594,0.000000,0.061657,0.000000,-0.015385,-0.000191,0.053724
1.240028,0.000000,0.120430,0.000000,-0.005128,-0.000191,0.043956
1.250001,0.000000,0.120430,0.000000,-0.001709,-0.000191,0.053724
1.260049,0.000000,0.115220,0.000000,0.005128,-0.000191,-0.063492
1.270481,0.000000,0.075075,0.000000,-0.011966,-0.000191,0.053724
1.280853,0.000000,0.075075,0.000000,-0.008547,-0.000191,-0.141636
1.290703,0.000000,0.075038,0.000000,-0.005128,-0.000191,-0.073260
1.300477,0.000000,0.052106,0.000000,-0.001709,-0.000191,0.112332
1.310277,0.000000,0.052106,0.000000,-0.001709,-0.000191,0.073260
1.320000,0.000000,0.142869,0.000000,0.005128,-0.000191,0.014652
1.331274,0.000000,0.104033,0.000000,-0.008547,-0.000191,0.122100
1.340000,0.000000,0.104033,0.000000,0.001709,-0.000191,-0.053724
1.351284,0.000000,0.080753,0.000000,-0.005128,-0.000191,0.024420
1.360677,0.000000,0.069411,0.000000,-0.018803,-0.000191,-0.063492
1.370001,0.000000,0.069411,0.000000,-0.001709,-0.000191,-0.122100
1.380242,0.000000,0.106741,0.000000,-0.008547,-0.000191,-0.004884
1.390034,0.000000,0.106741,0.000000,-0.008547,-0.000191,-0.073260
1.400038,0.000000,0.122729,0.000000,-0.015385,-0.000191,0.024420
1.411244,0.000000,0.086504,0.000000,-0.005128,-0.000191,0.151404
1.420981,0.000000,0.086504,0.000000,-0.011966,-0.000191,0.083028
1.430947,0.000000,0.075252,0.000000,-0.005128,-0.000191,0.063492
1.440274,0.000000,0.057313,0.000000,0.001709,-0.000191,-0.024420
1.450319,0.000000,0.057313,0.000000,-0.008547,-0.000191,-0.053724
1.460482,0.000000,0.145300,0.000000,-0.008547,-0.000191,-0.053724
1.470578,0.000000,0.112031,0.000000,-0.008547,-0.000191,-0.102564
1.480336,0.000000,0.112031,0.000000,-0.005128,-0.000191,0.034188
1.490242,0.000000,0.081558,0.000000,-0.005128,-0.000191,0.024420
1.500044,0.000000,0.078280,0.000000,0.001709,-0.000191,-0.004884
1.510511,0.000000,0.078280,0.000000,0.001709,-0.000191,-0.043956
1.522317,0.000000,0.087944,0.000000,-0.005128,-0.000191,0.083028
1.530535,0.000000,0.087944,0.000000,0.011966,-0.000191,-0.083028
1.540185,0.000000,0.139522,0.000000,-0.005128,-0.000191,0.092796
1.550514,0.000000,0.093262,0.000000,0.001709,-0.000191,-0.131868
1.560031,0.000000,0.093262,0.000000,-0.005128,-0.000191,-0.053724
1.570104,0.000000,0.079844,0.000000,0.001709,-0.000191,-0.092796
1.580000,0.000000,0.063953,0.000000,-0.001709,-0.000191,0.004884
1.590576,0.000000,0.063953,0.000000,-0.001709,-0.000191,-0.141636
1.600351,0.000000,0.143960,0.000000,-0.005128,-0.000191,-0.151404
1.610781,0.000000,0.107897,0.000000,-0.001709,-0.000191,0.043956
1.620000,0.000000,0.107897,0.000000,-0.005128,-0.000191,0.083028
1.630006,0.000000,0.085092,0.000000,-0.005128,-0.000191,0.004884
1.640161,0.000000,0.085092,0.000000,0.008547,-0.000191,-0.063492
1.650115,0.000000,0.080533,0.000000,-0.011966,-0.000191,-0.034188
1.660000,0.000000,0.062019,0.000000,-0.001709,-0.000191,-0.043956
1.670359,0.000000,0.062019,0.000000,-0.005128,-0.000191,0.004884
1.680344,0.000000,0.155476,0.000000,-0.008547,-0.000191,-0.043956
1.690274,0.000000,0.095663,0.000000,-0.005128,-0.000191,0.034188
1.700337,0.000000,0.095663,0.000000,-0.001709,-0.000191,0.073260
1.710044,0.000000,0.077657,0.000000,-0.008547,-0.000191,-0.073260
1.720561,0.000000,0.065227,0.000000,-0.008547,-0.000191,-0.073260
1.731997,0.000000,0.065227,0.000000,0.005128,-0.000191,-0.024420
1.740188,0.000000,0.125046,0.000000,0.001709,-0.000191,-0.063492
1.750311,0.000000,0.107863,0.000000,-0.008547,-0.000191,0.024420
1.760000,0.000000,0.107863,0.000000,-0.005128,-0.000191,0.024420
1.770034,0.000000,0.081407,0.000000,-0.005128,-0.000191,0.034188
1.780240,0.000000,0.081407,0.000000,-0.005128,-0.000191,-0.004884
1.791435,0.000000,0.080367,0.000000,-0.011966,-0.000191,-0.004884
1.800251,0.000000,0.051882,0.000000,0.008547,-0.000191,0.014652
1.811670,0.000000,0.051882,0.000000,-0.015385,-0.000191,0.034188
1.820089,0.000000,0.140892,0.000000,0.001709,-0.000191,-0.004884
1.830136,0.000000,0.088386,0.000000,-0.011966,-0.000191,-0.053724
1.840220,0.000000,0.088386,0.000000,-0.001709,-0.000191,0.053724
1.850251,0.000000,0.079800,0.000000,-0.018803,-0.000191,-0.053724
1.860104,0.000000,0.065812,0.000000,-0.005128,-0.000191,0.034188
1.870333,0.000000,0.065812,0.000000,-0.001709,-0.000191,-0.034188
1.880275,0.000000,0.114009,0.000000,0.001709,-0.000191,0.004884
1.890115,0.000000,0.114009,0.000000,-0.008547,-0.000191,-0.034188
1.900860,0.000000,0.130065,0.000000,-0.011966,-0.000191,0.131868
1.910510,0.000000,0.082827,0.000000,-0.008547,-0.000191,0.063492
1.920639,0.000000,0.082827,0.000000,-0.008547,-0.000191,-0.102564
1.930326,0.000000,0.079363,0.000000,-0.015385,-0.000191,-0.043956
1.940281,0.000000,0.056596,0.000000,0.008547,-0.000191,-0.053724
1.950300,0.000000,0.056596,0.000000,-0.008547,-0.000191,0.024420
1.961059,0.000000,0.138658,0.000000,-0.001709,-0.000191,-0.073260
1.971254,0.000000,0.099621,0.000000,-0.008547,-0.000191,0.043956
1.980266,0.000000,0.099621,0.000000,-0.001709,-0.000191,-0.024420
1.990626,0.000000,0.075263,0.000000,-0.005128,-0.000191,0.004884
2.002819,0.000000,0.071243,0.000000,-0.005128,-0.000191,-0.092796
2.010283,0.000000,0.071243,0.000000,0.001709,-0.000191,0.034188
2.020344,0.000000,0.083521,0.000000,0.001709,-0.000191,0.034188
2.030055,0.000000,0.083521,0.000000,0.008547,-0.000191,0.112332
2.040158,0.000000,0.129470,0.000000,-0.005128,-0.000191,0.102564
2.050000,0.000000,0.096928,0.000000,-0.005128,-0.000191,0.024420
2.060131,0.000000,0.096928,0.000000,-0.001709,-0.000191,-0.004884
2.070000,0.000000,0.090014,0.000000,-0.015385,-0.000191,-0.073260
2.080002,0.000000,0.067992,0.000000,-0.011966,-0.000191,-0.043956
2.090385,0.000000,0.067992,0.000000,-0.005128,-0.000191,0.043956
2.100038,0.000000,0.137558,0.000000,-0.001709,-0.000191,-0.092796
2.110673,0.000000,0.137558,0.000000,-0.005128,-0.000191,-0.024420
2.120239,0.000000,0.104851,0.000000,-0.008547,-0.000191,0.034188
2.130129,0.000000,0.087888,0.000000,-0.008547,-0.000191,-0.014652
2.140137,0.000000,0.076602,0.000000,-0.005128,-0.000191,0.034188
2.150000,0.000000,0.076602,0.000000,-0.001709,-0.000191,-0.014652
2.160224,0.000000,0.065692,0.000000,-0.011966,-0.000191,-0.014652
2.170498,0.000000,0.065692,0.000000,0.005128,-0.000191,0.073260
2.180307,0.000000,0.161008,0.000000,0.001709,-0.000191,0.092796
2.190064,0.000000,0.097251,0.000000,-0.005128,-0.000191,-0.151404
2.200089,0.000000,0.097251,0.000000,-0.001709,-0.000191,0.043956
2.210346,0.000000,0.083070,0.000000,-0.008547,-0.000191,0.043956
2.221278,0.000000,0.072416,0.000000,-0.001709,-0.000191,0.063492
2.230113,0.000000,0.072416,0.000000,-0.015385,-0.000191,-0.161172
2.240000,0.000000,0.133016,0.000000,-0.005128,-0.000191,-0.004884
2.250000,0.000000,0.118673,0.000000,-0.001709,-0.000191,-0.043956
2.260314,0.000000,0.118673,0.000000,-0.001709,-0.000191,0.083028
2.270000,0.000000,0.082591,0.000000,0.001709,-0.000191,-0.034188
2.280000,0.000000,0.078982,0.000000,-0.005128,-0.000191,-0.024420
2.290468,0.000000,0.078982,0.000000,-0.001709,-0.000191,-0.014652
2.300475,0.000000,0.062513,0.000000,-0.001709,-0.000191,-0.190476
2.310653,0.000000,0.062513,0.000000,-0.008547,-0.000191,-0.004884
2.321070,0.000000,0.147601,0.000000,-0.005128,-0.000191,0.024420
2.330000,0.000000,0.101593,0.000000,0.008547,-0.000191,-0.024420
2.340000,0.000000,0.101593,0.000000,-0.005128,-0.000191,-0.004884
2.350322,0.000000,0.084107,0.000000,0.001709,-0.000191,0.024420
2.360557,0.000000,0.067394,0.000000,-0.001709,-0.000191,0.043956
2.370884,0.000000,0.067394,0.000000,-0.001709,-0.000191,-0.053724
2.380239,0.000000,0.124366,0.000000,-0.018803,-0.000191,-0.151404
2.390236,0.000000,0.121258,0.000000,-0.001709,-0.000191,0.053724
2.400000,0.000000,0.121258,0.000000,0.005128,-0.000191,0.131868
2.411093,0.000000,0.086376,0.000000,0.001709,-0.000191,0.043956
2.421000,0.000000,0.069620,0.000000,-0.005128,-0.000191,-0.043956
2.430183,0.000000,0.069620,0.000000,-0.011966,-0.000191,0.024420
2.440000,0.000000,0.055572,0.000000,-0.005128,-0.000191,0.024420
2.450000,0.000000,0.055572,0.000000,-0.005128,-0.000191,0.043956
2.460000,0.000000,0.139121,0.000000,-0.011966,-0.000191,-0.043956
2.470000,0.000000,0.100655,0.000000,-0.008547,-0.000191,0.102564
2.480000,0.000000,0.100655,0.000000,-0.001709,-0.000191,-0.112332
2.492204,0.000000,0.074986,0.000000,-0.005128,-0.000191,0.073260
2.500000,0.000000,0.075182,0.000000,-0.005128,-0.000191,-0.043956
2.510730,0.000000,0.075182,0.000000,-0.005128,-0.000191,-0.131868
2.520244,0.000000,0.092727,0.000000,0.001709,-0.000191,-0.063492
2.530000,0.000000,0.130671,0.000000,0.001709,-0.000191,-0.004884
2.540000,0.000000,0.130671,0.000000,-0.005128,-0.000191,0.102564
2.550132,0.000000,0.084397,0.000000,0.001709,-0.000191,-0.043956
2.560158,0.000000,0.072559,0.000000,-0.008547,-0.000191,-0.004884
2.570529,0.000000,0.072559,0.000000,0.005128,-0.000191,0.014652
2.580088,0.000000,0.066135,0.000000,-0.001709,-0.000191,0.112332
2.590148,0.000000,0.066135,0.000000,-0.008547,-0.000191,-0.034188
2.601292,0.000000,0.141494,0.000000,-0.001709,-0.000191,0.014652
2.610376,0.000000,0.104397,0.000000,0.001709,-0.000191,-0.004884
2.620658,0.000000,0.104397,0.000000,-0.015385,-0.000191,-0.004884
2.631127,0.000000,0.082240,0.000000,-0.001709,-0.000191,-0.073260
2.640024,0.000000,0.077112,0.000000,0.005128,-0.000191,-0.004884
2.650129,0.000000,0.077112,0.000000,-0.005128,-0.000191,0.024420
2.660263,0.000000,0.067455,0.000000,-0.008547,-0.000191,-0.073260
2.671801,0.000000,0.150280,0.000000,-0.001709,-0.000191,0.043956
2.680475,0.000000,0.150280,0.000000,-0.005128,-0.000191,0.004884
2.690332,0.000000,0.095791,0.000000,-0.001709,-0.000191,0.034188
2.700143,0.000000,0.095791,0.000000,-0.011966,-0.000191,-0.024420
2.710058,0.000000,0.071597,0.000000,-0.008547,-0.000191,0.102564
2.721350,0.000000,0.060902,0.000000,-0.005128,-0.000191,-0.004884
2.730399,0.000000,0.060902,0.000000,-0.001709,-0.000191,-0.024420
2.740275,0.000000,0.130814,0.000000,0.001709,-0.000191,-0.014652
2.750483,0.000000,0.115746,0.000000,-0.011966,-0.000191,0.024420
2.760334,0.000000,0.115746,0.000000,0.005128,-0.000191,-0.063492
2.770000,0.000000,0.084840,0.000000,-0.005128,-0.000191,0.024420
2.783301,0.000000,0.071657,0.000000,-0.015385,-0.000191,-0.034188
2.790199,0.000000,0.071657,0.000000,-0.005128,-0.000191,0.043956
2.800271,0.000000,0.058715,0.000000,0.001709,-0.000191,0.024420
2.810276,0.000000,0.147303,0.000000,-0.005128,-0.000191,-0.131868
2.820216,0.000000,0.147303,0.000000,-0.008547,-0.000191,0.014652
2.830107,0.000000,0.094154,0.000000,-0.005128,-0.000191,0.092796
2.840130,0.000000,0.078117,0.000000,-0.005128,-0.000191,-0.063492
2.850150,0.000000,0.078117,0.000000,-0.008547,-0.000191,0.034188
2.861436,0.000000,0.062381,0.000000,-0.001709,-0.000191,-0.053724
2.870127,0.000000,0.062381,0.000000,-0.005128,-0.000191,0.043956
2.880000,0.000000,0.119714,0.000000,-0.015385,-0.000191,-0.112332
2.890000,0.000000,0.110864,0.000000,-0.008547,-0.000191,0.131868
2.900251,0.000000,0.110864,0.000000,-0.005128,-0.000191,0.053724
