time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,ati_fx_N,ati_fy_N,ati_fz_N,ati_mx_Nm,ati_my_Nm,ati_mz_Nm,f_push_N,G1_Nm,G2_Nm,G3_Nm,Cqdot1_Nm,Cqdot2_Nm,Cqdot3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,tau_cmd1_Nm,tau_cmd2_Nm,tau_cmd3_Nm,phase
0.010294399980921298,-0.002861066605630569,0.7798092622262913,-0.7828610666056306,-0.0146520146520146,0.09279609279609247,0.073260073260073,0.011965811965811923,0.04615384615384599,0.022222222222222143,0.7056344747543335,0.00010457634925842285,-7.016777038574219,0.03545617312192917,0.2883260250091553,0.0035946625284850597,7.016777038574219,0.0,1.2357192025277248,0.3672846896385534,3.527719863308016e-05,7.790305256374877e-05,-3.4112624616359145e-05,0.0,0.7812920015878922,-0.7813087851629376,0.0,0.129200158789224,-0.1308785162937557,0.03467948089142858,0.08426088622171583,-0.18551121224151224,A
0.02311319997534156,-0.003242542153047978,0.7794277866788739,-0.7828610666056306,-0.08302808302808273,0.004884004884004867,-0.12210012210012167,0.0495726495726494,0.02564102564102555,0.0017094017094017033,0.6957595944404602,0.01313711702823639,-7.018807888031006,0.03519381210207939,0.28815290331840515,0.003980656154453754,7.018807888031006,0.0,1.2360462890353041,0.36728423532424037,1.0932662690723058e-05,0.00014382908524669178,-2.3156501709264407e-07,0.0,0.7829362700531607,-0.7830014053534111,0.0,0.12827007722908146,-0.13204201572770521,0.10572587809941858,0.2552487760033504,-0.01162595860094981,A
0.03005879995180294,-0.002861066605630569,0.7798092622262913,-0.783242542153048,-0.0439560439560438,0.004884004884004867,-0.12210012210012167,0.018803418803418737,0.14188034188034226,-0.03589743589743577,0.6957595944404602,0.01313711702823639,-7.018807888031006,0.03519381210207939,0.28815290331840515,0.003980656154453754,7.018807888031006,0.0,1.235718748213412,0.36728423532424037,5.7885154345845e-06,7.943735237867579e-05,-1.3293107351183984e-07,0.0,0.7838236281179473,-0.7839227957348052,0.0,0.12775830278072167,-0.13265814105572357,0.06398351019545778,0.26459876467819393,-0.01872106193668785,A
0.040306399983819574,-0.002861066605630569,0.7801907377737087,-0.7840054932478828,0.073260073260073,-0.03418803418803407,-0.15140415140415087,0.04273504273504258,0.1623931623931627,-0.059829059829059617,0.7168314456939697,-0.007548198103904724,-7.011436462402344,0.035424549132585526,0.28846487402915955,0.0034253867343068123,7.011436462402344,0.0,1.2353905732509767,0.36728372756140637,6.455016326947843e-05,0.00020164288039158183,-4.753572977492123e-06,0.0,0.7851250040011118,-0.7852913495003648,0.0,0.12699323540132915,-0.13354871006712768,-0.05323260702065902,0.34045722893210717,0.002425166307239074,A
0.05168399994727224,-0.002861066605630569,0.7805722133211261,-0.7843869687953002,0.0439560439560438,-0.05372405372405353,-0.1025641025641022,0.011965811965811923,0.20341880341880358,-0.09401709401709368,0.7168314456939697,-0.007548198103904724,-7.011436462402344,0.035424549132585526,0.28846487402915955,0.0034253867343068123,7.011436462402344,0.0,1.2350627797213491,0.36728372756140637,6.113195556117077e-05,0.0001105400331693732,-1.1492776458729658e-05,0.0,0.7865600598905835,-0.7868217678996016,0.0,0.12612993022090518,-0.13451153179517308,-0.023928577716629817,0.3895379073065859,-0.06116501848268688,A
0.06008460000157356,-0.002861066605630569,0.7809536888685435,-0.7847684443427176,0.03418803418803407,-0.024420024420024333,-0.06349206349206327,0.018803418803418737,0.24786324786324787,-0.1042735042735039,0.9129163026809692,-0.04652330279350281,-6.593827247619629,0.03581460937857628,0.2767501175403595,0.002784453332424164,6.593827247619629,0.0,1.2347348599093975,0.36728372756140637,2.1589520982495435e-05,4.3484650733999345e-05,-2.392429070777283e-06,0.0,0.7876141940655498,-0.787957569282722,0.0,0.12548319978957623,-0.13520479201231222,-0.014160567948620084,0.3580649402545254,-0.10998222780030104,A
0.0702002999605611,-0.002861066605630569,0.7809536888685435,-0.785149919890135,0.0439560439560438,0.024420024420024333,-0.03418803418803407,0.01538461538461533,0.2581196581196581,-0.10769230769230731,0.9054751396179199,-0.027402982115745544,-6.266694068908691,0.03392389789223671,0.26088857650756836,0.0030351150780916214,6.266694068908691,0.0,1.2347342986981162,0.3672831663501252,-2.7949371364190528e-05,2.310003134593122e-05,-2.4144447247666704e-06,0.0,0.7888755611088533,-0.7893335026319239,0.0,0.12469399531594558,-0.13601958883521617,-0.023928577716629817,0.3088484011500761,-0.15203454754864856,A
0.08309509995160624,-0.002861066605630569,0.781335164415961,-0.7862943465323873,0.0146520146520146,0.073260073260073,-0.06349206349206327,0.022222222222222143,0.2649572649572649,-0.0529914529914528,0.9054751396179199,-0.027402982115745544,-6.266694068908691,0.03392389789223671,0.26088857650756836,0.0030351150780916214,6.266694068908691,0.0,1.2344049698839912,0.3672818835825559,-2.7923674240699317e-05,-1.8165931092091716e-05,-2.133835873143086e-05,0.0,0.7904702809988041,-0.7911004300462999,0.0,0.12367154907856438,-0.1370263529176945,0.0053754515873993824,0.25831954538460034,-0.13120729159258304,A
0.09025389997987077,-0.002861066605630569,0.7817166399633784,-0.7878202487220569,0.004884004884004867,0.024420024420024333,-0.11233211233211193,0.029059829059828957,0.24444444444444446,-0.03589743589743577,0.8290539383888245,-0.027932152152061462,-6.678033351898193,0.0348530076444149,0.2793927788734436,0.0030760038644075394,6.678033351898193,0.0,1.2340744726381565,0.367279558570143,-3.134221651450211e-06,2.8700819537259544e-05,-2.374693951379985e-06,0.0,0.7913515008129429,-0.7920852644664608,0.0,0.12309602316862872,-0.13756976256809428,0.015143461355409116,0.34071121511419766,-0.0764178391688286,A
0.10048369999276474,-0.002861066605630569,0.7820981155107958,-0.7893461509117266,-0.05372405372405353,0.03418803418803407,-0.29792429792429687,0.03247863247863236,0.2547008547008547,-0.02564102564102555,0.9599197506904602,-0.07620598375797272,-6.280441761016846,0.033032726496458054,0.26409780979156494,0.00087004154920578,6.280441761016846,0.0,1.2337433682226953,0.3672767525272126,4.899333067394114e-05,0.00031008726399123346,-4.7807518797930885e-06,0.0,0.792602235939448,-0.7935003215340803,0.0,0.12226388833883746,-0.1383269531990837,0.07375151996346752,0.3421961897992497,0.10974729725696766,A
0.1100319999968633,-0.002861066605630569,0.7828610666056306,-0.7908720531013962,0.06349206349206327,0.09279609279609247,-0.1025641025641022,0.04615384615384599,0.28205128205128194,0.00512820512820511,0.9599197506904602,-0.07620598375797272,-6.280441761016846,0.033032726496458054,0.26409780979156494,0.00087004154920578,6.280441761016846,0.0,1.2330842553187515,0.3672746145945383,-0.00015344529347897915,1.8286797648780716e-05,-3.4568970652914604e-05,0.0,0.7937621341434704,-0.7948276601033507,0.0,0.12147693343574989,-0.1390130775845545,-0.043464597252649284,0.2610426117162824,-0.08391625904390654,A
0.12161839997861534,-0.002861066605630569,0.783242542153048,-0.7920164797436484,0.1025641025641022,0.004884004884004867,-0.11233211233211193,0.029059829059828957,0.2717948717948717,-0.04615384615384599,0.9330503940582275,-0.07460248470306396,-6.345753192901611,0.03235064446926117,0.26712071895599365,0.001391187310218811,6.345753192901611,0.0,1.2327532270944674,0.3672722628733879,-1.4159707741095345e-05,0.00018246810416746063,-6.285134583459332e-07,0.0,0.7951583972613635,-0.7964476562958794,0.0,0.12050879652801219,-0.13981876985777297,-0.08253663632468822,0.41175428963232097,-0.08066077615243328,A
0.13903329998720437,-0.002861066605630569,0.7840054932478828,-0.7950682841229877,-0.03418803418803407,0.08302808302808273,-0.11233211233211193,0.03247863247863236,0.2683760683760683,0.011965811965811923,0.8487632274627686,-0.0774097591638565,-6.086618900299072,0.03108436055481434,0.25391021370887756,0.0007134983316063881,6.086618900299072,0.0,1.2320871584123574,0.36726392499339094,7.405305908047252e-05,-9.05081558788489e-06,-2.7713598562175194e-05,0.0,0.7972312344218182,-0.7989027036353482,0.0,0.11902664726368735,-0.1409739555356611,0.05421550042744805,0.3185126698321145,-0.07465487735187543,A
0.15862039994681254,-0.002861066605630569,0.7847684443427176,-0.7969756618600747,-0.1025641025641022,-0.0146520146520146,-0.073260073260073,0.022222222222222143,0.3025641025641024,-0.018803418803418737,0.9464364051818848,-0.0920303463935852,-6.213248252868652,0.02973221056163311,0.26280903816223145,-0.00017602834850549698,6.213248252868652,0.0,1.2314240337435818,0.367259034535442,-3.787556363852744e-05,0.0001664512644979928,-1.603335817406348e-06,0.0,0.7995292191123262,-0.8016878430303364,0.0,0.1173213336965062,-0.14219253492000308,0.12259156880351618,0.49317551791495273,-0.12547863570306952,A
0.1658006999641657,-0.002861066605630569,0.785149919890135,-0.7977386129549096,-0.0146520146520146,0.0439560439560438,-0.1025641025641022,0.03247863247863236,0.3572649572649569,-0.0529914529914528,0.7470225095748901,-0.08293041586875916,-6.174639701843262,0.027614565566182137,0.2562173306941986,-0.0004238830879330635,6.174639701843262,0.0,1.231092990936944,0.3672572974927608,1.6903454160102447e-05,8.821721579956095e-06,-7.782408147491391e-06,0.0,0.8003670606697686,-0.8027118809460483,0.0,0.11668614896557676,-0.14261770583918687,0.03467948089142858,0.4134379731069703,-0.09973281916874943,A
0.1854936999734491,-0.002861066605630569,0.7859128709849699,-0.7988830395971618,-0.0146520146520146,0.024420024420024333,-0.11233211233211193,0.03247863247863236,0.33675213675213644,-0.059829059829059617,0.8732044696807861,-0.1092846542596817,-6.289766788482666,0.028944481164216995,0.2653248608112335,-0.000956561416387558,6.289766788482666,0.0,1.230432211844271,0.36725550700547877,9.516324178556757e-06,3.148314047677258e-05,-2.4158955744359063e-06,0.0,0.8026301157468579,-0.805542239754001,0.0,0.11491672553813585,-0.14372410534801516,0.03467948089142858,0.4700899469149287,-0.11130239489797344,A
