time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_raw_N,f_filt_N,f_err_N,xdot_des_x,xdot_des_y,xdot_des_z,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,q_des1_rad,q_des2_rad,q_des3_rad,kp1,kp2,kp3,kd1,kd2,kd3,m_adm,xdot_alpha,b_adm,k_adm,lpf_alpha,vel_limit
221.91209290000006,-0.0036240177004653873,0.8427527275501638,-0.930492103456168,-0.004884004884004867,0.15140415140415087,-0.28815628815628713,0.03931623931623918,1.3008547008547007,0.2683760683760683,0.0,-0.15173998475074768,0.6757403912999166,-0.6757403912999166,-0.00944519153928709,2.2712184791491227e-05,0.00011529967233716972,0.0,0.07830417777438357,-0.1427216650383873,0.0,0.8988396968330759,-0.914556182095057,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.91574519999995,-0.0036240177004653873,0.8427527275501638,-0.9308735790035854,-0.03418803418803407,0.1318681318681314,-0.14163614163614113,0.07008547008546984,1.2803418803418802,0.24102564102564106,0.0,-0.15173998475074768,0.5929923536948503,-0.5929923536948503,-0.008262961860036099,2.2711768548326955e-05,0.00011660253553786859,0.0,0.0684932042692597,-0.12470976568154699,0.0,0.8990898545630206,-0.9150116595722414,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.93304330000137,-0.0036240177004653873,0.8431342030975812,-0.9327809567406724,0.024420024420024333,0.024420024420024333,-0.06349206349206327,0.06666666666666643,1.2598290598290598,0.2547008547008547,0.0,-0.18993020057678223,0.514700098267687,-0.514700098267687,-0.0071428160609471525,2.2705662025413256e-05,0.00012072590371580704,0.0,0.05913241013277487,-0.10748362535917697,0.0,0.9001127329068227,-0.9168709220722202,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.9509175000003,-0.0036240177004653873,0.8438971541924161,-0.9354512855725943,-0.024420024420024333,-0.004884004884004867,-0.14163614163614113,0.029059829059828957,1.2940170940170939,0.2170940170940172,0.0,-0.1937439888715744,0.4438556895537609,-0.4438556895537609,-0.006127718936005991,2.2694666188200856e-05,0.00012506477206405487,0.0,0.05063802523667238,-0.09183309019147176,0.0,0.901017847097453,-0.9185123650928209,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.96034710000094,-0.0036240177004653873,0.8446601052872509,-0.9369771877622639,0.073260073260073,0.024420024420024333,-0.09279609279609247,0.02564102564102555,1.2017094017094019,0.206837606837607,0.0,-0.17768850922584534,0.3817012696758003,-0.3817012696758003,-0.005237114377657499,2.2684938287756256e-05,0.00012549753157498384,0.0,0.043241620663012965,-0.07823457484615814,0.0,0.9014255982836854,-0.9192500858398417,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.97597550000137,-0.0036240177004653873,0.8450415808346683,-0.9377401388570987,-0.06349206349206327,-0.03418803418803407,-0.05372405372405353,0.03247863247863236,1.2290598290598291,0.206837606837607,0.0,-0.18152886629104614,0.32537825607911564,-0.32537825607911564,-0.004431156394042897,2.2680069385389388e-05,0.00012571454187601766,0.0,0.03658061645156017,-0.06600754005294335,0.0,0.9019972947898525,-0.9202816780788331,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
221.9881118000012,-0.0036240177004653873,0.8458045319295031,-0.938884565499351,-0.0146520146520146,0.12210012210012167,-0.08302808302808273,0.07008547008546984,1.2256410256410257,0.2512820512820513,0.0,-0.1799927055835724,0.2748411599128468,-0.2748411599128468,-0.003706629950840281,2.2670763133407745e-05,0.0001248475922005245,0.0,0.030588238762986723,-0.05500849980706244,0.0,0.9023685228319468,-0.9209492777350327,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
222.00349750000169,-0.0036240177004653873,0.8465674830243379,-0.9404104676890206,-0.004884004884004867,0.14163614163614113,-0.11233211233211193,0.029059829059828957,1.2222222222222223,0.2547008547008547,0.0,-0.23461619019508362,0.22389542490205377,-0.22389542490205377,-0.0029761413492843196,2.2661005832126745e-05,0.00012528464808568522,0.0,0.024551027112583876,-0.043925336140235055,0.0,0.9027462575698046,-0.9216250997793065,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
222.0177874000001,-0.0036240177004653873,0.8473304341191727,-0.9411734187838554,-0.12210012210012167,0.0439560439560438,-0.11233211233211193,0.02564102564102555,1.2153846153846155,0.27863247863247853,0.0,-0.21517103910446167,0.17998877850140224,-0.17998877850140224,-0.002346453625837892,2.2652127248065505e-05,0.0001231191566621318,0.0,0.019364747792583632,-0.034429037249679786,0.0,0.903022977879255,-0.9221170872786457,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
222.02692950000164,-0.0036240177004653873,0.8473304341191727,-0.9419363698786902,0.024420024420024333,0.03418803418803407,-0.0439560439560438,0.03247863247863236,1.2632478632478632,0.2752136752136751,0.0,-0.21517103910446167,0.14047279674081584,-0.14047279674081584,-0.001781693491469709,2.2651235340002403e-05,0.00012572338550752968,0.0,0.014720544419980336,-0.025903859110092676,0.0,0.9031575545684198,-0.9223539029490564,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,70.0,2.0,0.1,1.0
