time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_raw_N,f_filt_N,f_err_N,xdot_des_x,xdot_des_y,xdot_des_z,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,q_des1_rad,q_des2_rad,q_des3_rad,kp1,kp2,kp3,kd1,kd2,kd3,b_adm,k_spring,lpf_alpha,vel_limit
0.12796439999874565,0.0020981155107957505,0.8324528877698938,-0.875559624628061,-0.05372405372405353,0.49328449328449153,-1.3431013431013419,0.029059829059828957,1.4000000000000004,0.3230769230769228,0.0,0.41633957624435425,2.389504087830505,-2.389504087830505,-0.23837146471705284,-4.633644341126763e-05,-2.745621602275872e-05,0.0,1.0,-1.0,0.0,0.9078050999988045,-0.9078050999988045,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.13245939999978873,0.0005722133211261138,0.8454230563820857,-0.9098924238956279,-0.024420024420024333,0.49328449328449153,-1.0598290598290596,0.03931623931623918,1.4444444444444446,0.3059829059829058,0.0,-0.1551281213760376,1.6261144250685424,-1.6261144250685424,-0.16187402852437055,-1.2546516068204953e-05,9.851028674252583e-05,0.0,1.0,-1.0,0.0,0.9123000999998476,-0.9123000999998476,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.13855619999958435,0.0005722133211261138,0.8480933852140076,-0.917521934843976,0.004884004884004867,0.7960927960927968,-1.3528693528693516,0.029059829059828957,1.4410256410256412,0.29914529914529897,0.0,-0.1651427149772644,1.0887372830548003,-1.0887372830548003,-0.10810232654260309,-1.2527067805385795e-05,0.00013135410734531062,0.0,0.9054382059426161,-1.0,0.0,0.9178203756536535,-0.9183968999996432,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.1455153999995673,0.0001907377737087046,0.8541969939726861,-0.9251514457923242,-0.05372405372405353,0.7081807081807092,-1.2844932844932835,0.029059829059828957,1.4752136752136753,0.316239316239316,0.0,-0.1651427149772644,0.7125732836451809,-0.7125732836451809,-0.0704157937095677,-4.162311871494316e-06,8.927456205239937e-05,0.0,0.5863185577197435,-1.0,0.0,0.9219006837605267,-0.9253560999996262,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.15335309999863966,0.0001907377737087046,0.856867322804608,-0.9297291523613331,0.06349206349206327,0.6495726495726508,-1.2844932844932835,0.0529914529914528,1.194871794871795,0.22051282051282062,0.0,-0.25997108221054077,0.42080997388846436,-0.42080997388846436,-0.04120758001942339,-4.156230633442263e-06,8.583524867400994e-05,0.0,0.3419143212254526,-0.6218020753365596,0.0,0.9245805056356783,-0.9302295981249148,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.16001029999824823,0.0001907377737087046,0.8603006027313647,-0.938884565499351,0.0146520146520146,0.5225885225885243,-1.010989010989011,0.07008547008546984,1.1299145299145303,0.29230769230769216,0.0,-0.25997108221054077,0.2165756570587628,-0.2165756570587628,-0.02073997310617499,-4.147804748263741e-06,0.00012064876283891247,0.0,0.17090465993667533,-0.30965955043418336,0.0,0.9257182521377418,-0.932291063683944,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.17178140000032727,-0.0001907377737087046,0.8629709315632865,-0.9476585030899514,-0.0146520146520146,0.31746031746031633,-0.7667887667887676,0.0495726495726494,0.9658119658119659,0.34358974358974326,0.0,-0.29224005341529846,0.06393094391654443,-0.06393094391654443,-0.005439131136568002,4.140867490343123e-06,0.00016756438707004053,0.0,0.04460976526689833,-0.0795944191052168,0.0,0.9262433581457677,-0.9332279775508389,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.18015400000149384,-0.0005722133211261138,0.8660227359426258,-0.9518547341115429,0.03418803418803407,0.3076923076923066,-0.46398046398046233,0.029059829059828957,0.8974358974358978,0.2615384615384615,0.0,0.23739875853061676,0.11597128830076611,-0.11597128830076611,-0.010607167207370366,1.2402004928478315e-05,0.00015153726508636834,0.0,0.08660696873315853,-0.1557352781243855,0.0,0.926968483652284,-0.9345318867406448,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.19009689999802504,-0.0005722133211261138,0.8679301136797128,-0.9537621118486299,0.024420024420024333,0.1318681318681314,-0.22954822954822873,-0.018803418803418737,0.9623931623931625,0.28547008547008534,0.0,0.23739875853061676,0.1523995293697213,-0.1523995293697213,-0.014228179242730024,1.2389523769221914e-05,0.00013302231589520374,0.0,0.11596568842470165,-0.20890061650481728,0.0,0.9281215188953197,-0.936608964679766,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.2003642999989097,-0.0005722133211261138,0.8694560158693825,-0.955669489585717,0.14163614163614113,0.1025641025641022,-0.21001221001220927,-0.011965811965811923,1.0854700854700852,0.24102564102564106,0.0,0.2602105140686035,0.18474282477938594,-0.18474282477938594,-0.01744464042314854,1.2379299254173761e-05,0.00012280111200157207,0.0,0.1419568368189063,-0.25585219396891395,0.0,0.9295790465217997,-0.9392359014963487,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.2272464999987278,-0.0005722133211261138,0.8702189669642173,-0.9583398184176388,0.0146520146520146,0.024420024420024333,-0.17094017094017033,0.0017094017094017033,1.2632478632478632,0.22051282051282062,0.0,-0.05964016541838646,0.11142792772005422,-0.11142792772005422,-0.010102412131968441,1.2373154491974765e-05,0.0001382217535714464,0.0,0.08209004975761008,-0.14734151507958212,0.0,0.9317858076573787,-0.9431967655729943,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.2359375000014552,-0.0001907377737087046,0.8709819180590521,-0.9655878538185696,0.08302808302808273,0.08302808302808273,-0.3076923076923066,0.018803418803418737,1.2769230769230768,0.2581196581196581,0.0,-0.05964016541838646,0.060107499778522006,-0.060107499778522006,-0.004954520779698546,4.121361511799713e-06,0.00020834374571248595,0.0,0.040143857776158864,-0.07086464277980047,0.0,0.9321346979254208,-0.9438126501835867,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.24028130000078818,-0.0001907377737087046,0.8706004425116347,-0.9663508049134044,-0.08302808302808273,-0.09279609279609247,-0.2490842490842482,0.01538461538461533,1.194871794871795,0.2717948717948717,0.0,-0.05964016541838646,0.02418320021944946,-0.02418320021944946,-0.0013651622133475359,4.121947341812968e-06,0.00022570103019972643,0.0,0.011185047950918412,-0.018346109406364674,0.0,0.9321832835367025,-0.9438923420136138,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.25150560000111,-0.0001907377737087046,0.8702189669642173,-0.9671137560082392,0.12210012210012167,-0.03418803418803407,-0.17094017094017033,0.02564102564102555,1.1401709401709406,0.2717948717948717,0.0,-0.1295618712902069,-0.02194032123344745,0.02194032123344745,0.0032441355935013834,4.122529919534378e-06,0.00024305848138361232,0.0,-0.025957289403508485,0.049007904389793494,0.0,0.9318919311332424,-0.9433422625923557,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.25599769999826094,-0.0005722133211261138,0.8698374914167999,-0.967876707103074,-0.18070818070818007,-0.024420024420024333,-0.12210012210012167,0.0017094017094017033,1.1162393162393158,0.28888888888888875,0.0,-0.1295618712902069,-0.054226786250475285,0.054226786250475285,0.006469747952516362,1.2369327135507681e-05,0.00026041608082439104,0.0,-0.05190651983376169,0.09613547714607351,0.0,0.9316587618556451,-0.9429104124157417,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.2755832000002556,-0.0005722133211261138,0.8694560158693825,-0.967876707103074,-0.14163614163614113,-0.073260073260073,-0.073260073260073,0.022222222222222143,1.0717948717948715,0.3094017094017092,0.0,-0.2502073347568512,-0.11302095080238805,0.11302095080238805,0.01234524106515607,1.2371572124624054e-05,0.0002686630477944929,0.0,-0.09922167231808579,0.18188810459508523,0.0,0.9297154557922613,-0.9393480429428318,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.27875589999894146,-0.0005722133211261138,0.8690745403219651,-0.9674952315556566,-0.024420024420024333,-0.08302808302808273,0.08302808302808273,0.03589743589743577,1.0034188034188034,0.34700854700854666,0.0,-0.2502073347568512,-0.15417686598872699,0.15417686598872699,0.01645646170468207,1.2374073200147597e-05,0.00027235604355121403,0.0,-0.13236755168456524,0.24197726358963342,0.0,0.9292954932612056,-0.938580321678959,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.2857122999994317,-0.0005722133211261138,0.8690745403219651,-0.9671137560082392,-0.12210012210012167,0.0439560439560438,0.12210012210012167,0.02564102564102555,0.9794871794871796,0.4188034188034191,0.0,-0.2502073347568512,-0.18298600661916425,0.18298600661916425,0.019336926822700194,1.2374330092499738e-05,0.00026780040468538937,0.0,-0.1556257259612802,0.2840511434057371,0.0,0.9282128984610523,-0.9366043483048321,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.29047480000008363,-0.0005722133211261138,0.8686930647745477,-0.9667322804608218,-0.06349206349206327,-0.09279609279609247,0.1318681318681314,-0.03247863247863236,0.9623931623931625,0.3811965811965816,0.0,-0.18318293988704681,-0.183045086599529,0.183045086599529,0.01933846535073412,1.2376830361714343e-05,0.00027149506755713427,0.0,-0.1556761583038561,0.2842303629587361,0.0,0.9274714907570286,-0.9352507012010558,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.3006878999985929,-0.0005722133211261138,0.8683115892271303,-0.9655878538185696,-0.05372405372405353,0.0439560439560438,0.23931623931623847,0.0017094017094017033,0.9692307692307693,0.3264957264957262,0.0,-0.18318293988704681,-0.18308644258578433,0.18308644258578433,0.01933734021280369,1.2379840625579149e-05,0.0002660796071472793,0.0,-0.15580782820556435,0.28447086490118084,0.0,0.9258802098270146,-0.9323453718111576,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.3146506999983103,-0.0005722133211261138,0.8675486381322954,-0.9636804760814826,-0.024420024420024333,-0.06349206349206327,0.22954822954822873,0.011965811965811923,1.0273504273504273,0.3641025641025637,0.0,-0.210902139544487,-0.19143115167339514,0.19143115167339514,0.020161753253730052,1.2385595872164442e-05,0.00025980830846404347,0.0,-0.16269973295855264,0.2970069548062062,0.0,0.9236084659957069,-0.9281983231026735,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.32257430000026943,-0.0005722133211261138,0.8660227359426258,-0.9606286717021433,-0.073260073260073,-0.0439560439560438,0.26862026862026767,0.03931623931623918,0.9316239316239319,0.38803418803418843,0.0,-0.11731304973363876,-0.16919572109146822,0.16919572109146822,0.01791901972614492,1.2396576915587962e-05,0.000256395979601709,0.0,-0.14491380490091713,0.26494225335252597,0.0,0.9224602269709101,-0.9260990266634903,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.33231330000126036,-0.0001907377737087046,0.8644968337529562,-0.9587212939650562,0.073260073260073,-0.2490842490842482,0.25885225885225793,-0.00512820512820511,0.9931623931623932,0.384615384615385,0.0,-0.11731304973363876,-0.15363091968411938,0.15363091968411938,0.016344680661311124,4.1355982757730925e-06,0.00026668055437955587,0.0,-0.1323390712132228,0.24241355687849883,0.0,0.9211713767562334,-0.9237381610328104,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.34054380000088713,-0.0001907377737087046,0.8637338826581213,-0.9560509651331344,0.024420024420024333,-0.1318681318681314,0.219780219780219,0.0017094017094017033,1.0444444444444443,0.4188034188034191,0.0,-0.19074960052967072,-0.16476652393778476,0.16476652393778476,0.017447405743573806,4.1376649850191545e-06,0.00025132242410384753,0.0,-0.1415881980301384,0.25915335581143417,0.0,0.9200060350923992,-0.9216051993379011,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.350158500001271,-0.0001907377737087046,0.8622079804684517,-0.955669489585717,0.0146520146520146,-0.15140415140415087,0.1025641025641022,0.03247863247863236,1.051282051282051,0.5247863247863247,0.0,-0.19074960052967072,-0.17256144691535052,0.17256144691535052,0.018210781675666452,4.140738984763447e-06,0.00027987807373498487,0.0,-0.1477913295236664,0.2708821914095258,0.0,0.9185850657963712,-0.9190007483320519,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.3602068000000145,-0.0001907377737087046,0.8610635538261995,-0.9545250629434647,0.11233211233211193,-0.0439560439560438,0.1025641025641022,0.029059829059828957,1.0478632478632477,0.44957264957264975,0.0,-0.10634194314479828,-0.15269559578418485,0.15269559578418485,0.01621116883202087,4.143223865111161e-06,0.00029105678006947634,0.0,-0.13163788503292131,0.2417681788117816,0.0,0.9172623288363604,-0.9165713891412013,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.3703167999992729,-0.0001907377737087046,0.8599191271839473,-0.9537621118486299,0.11233211233211193,-0.12210012210012167,0.11233211233211193,0.029059829059828957,1.0888888888888886,0.4666666666666668,0.0,-0.20381349325180054,-0.16803096502446954,0.16803096502446954,0.017732118913340235,4.145624651496633e-06,0.00030680803462749265,0.0,-0.14406888670928025,0.26466219508435757,0.0,0.9158057923918363,-0.9138956543490947,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.3903728000004776,-0.0005722133211261138,0.8583932249942776,-0.9522362096589603,-0.073260073260073,-0.08302808302808273,0.17094017094017033,0.029059829059828957,1.0410256410256409,0.4324786324786327,0.0,-0.20381349325180054,-0.17876572349266884,0.17876572349266884,0.01878826463047638,1.2446791693206673e-05,0.00032175600116730597,0.0,-0.1528178809132253,0.28092543978379614,0.0,0.9127408769720566,-0.9082614137284525,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.40601690000039525,-0.0005722133211261138,0.8557228961623558,-0.9488029297322036,0.06349206349206327,-0.05372405372405353,0.09279609279609247,0.00512820512820511,1.0136752136752136,0.4803418803418804,0.0,-0.2304421067237854,-0.19426863846200382,0.19426863846200382,0.02030742338924922,1.2464606262649663e-05,0.0003388630669364623,0.0,-0.16560065423570008,0.30475169148426007,0.0,0.9101502037771415,-0.9034938477917287,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.4097857999986445,-0.0005722133211261138,0.8534340428778513,-0.9468955519951165,-0.15140415140415087,-0.0146520146520146,0.21001221001220927,0.011965811965811923,0.982905982905983,0.4290598290598293,0.0,-0.2304421067237854,-0.20512067894053826,0.20512067894053826,0.021367156761863598,1.2479180923910248e-05,0.0003659616080152861,0.0,-0.17446679443571214,0.3215262354512507,0.0,0.9094926558758982,-0.9022820475634994,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.4298844000004465,-0.0005722133211261138,0.8530525673304339,-0.9434622720683599,0.0439560439560438,-0.15140415140415087,0.3076923076923066,-0.022222222222222143,0.9452991452991455,0.3606837606837603,0.0,-0.1957966685295105,-0.20232347581722993,0.20232347581722993,0.021079763206791412,1.2483571656102305e-05,0.00033325717548000623,0.0,-0.1726259325053621,0.317913689746943,0.0,0.9060231163085349,-0.8958924274781787,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.4441874000003736,-0.0005722133211261138,0.8500007629510946,-0.9362142366674291,-0.09279609279609247,-0.1611721611721606,0.22954822954822873,0.029059829059828957,1.0136752136752136,0.3606837606837603,0.0,-0.19550766050815582,-0.20027873122450768,0.20027873122450768,0.02083641014237533,1.2505818514300502e-05,0.0003132582100447479,0.0,-0.1716257737346167,0.31636134293985035,0.0,0.9035683528668212,-0.891367511190133,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.44819339999958174,-0.0005722133211261138,0.8473304341191727,-0.9346883344777595,0.024420024420024333,-0.11233211233211193,0.3956043956043942,-0.00512820512820511,0.9418803418803421,0.3777777777777782,0.0,-0.16580946743488312,-0.1899379520876203,0.1899379520876203,0.01977346540152227,1.2522336499145388e-05,0.00035341534859615334,0.0,-0.16299417815145487,0.3013417718583428,0.0,0.9029153981892756,-0.8901603360523072,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.45150569999896106,-0.0005722133211261138,0.8469489585717553,-0.9335439078355072,-0.09279609279609247,-0.18070818070818007,0.41514041514041367,-0.008547008547008517,1.017094017094017,0.4256410256410259,0.0,-0.16580946743488312,-0.18269940669179913,0.18269940669179913,0.019044527454313214,1.2525245293023713e-05,0.000348083335964422,0.0,-0.15712547405929436,0.29060110489464175,0.0,0.9023949514816465,-0.889197778012745,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.4548192000002018,-0.0001907377737087046,0.8461860074769205,-0.9327809567406724,0.024420024420024333,-0.20024420024419953,0.18070818070818007,0.011965811965811923,1.0,0.4222222222222225,0.0,-0.16580946743488312,-0.1776324249147243,0.1776324249147243,0.018529254214951087,4.176716947481879e-06,0.0003556658264597501,0.0,-0.15294855746291153,0.2831264538019695,0.0,0.9018881564363034,-0.8882596385077209,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.46236750000025495,-0.0005722133211261138,0.8458045319295031,-0.9316365300984202,0.03418803418803407,-0.12210012210012167,0.28815628815628713,0.00512820512820511,0.9931623931623932,0.4119658119658123,0.0,-0.1828642338514328,-0.17920196759573684,0.17920196759573684,0.018681139559814996,1.2533052563784261e-05,0.00035033811464823265,0.0,-0.15435159877471716,0.2856984456508206,0.0,0.900723064263264,-0.8861031009303997,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5355181999984779,-0.0001907377737087046,0.8446601052872509,-0.9289662012664983,0.073260073260073,-0.1904761904761898,0.2490842490842482,0.029059829059828957,0.8940170940170944,0.45641025641025657,0.0,-0.1828642338514328,-0.18030064747244562,0.18030064747244562,0.018776605937079905,4.180430713766961e-06,0.00034348439811694443,0.0,-0.15548030713445418,0.287858671430207,0.0,0.88934957096044,-0.8650460376147215,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5786412000015844,-0.0001907377737087046,0.8381750209811549,-0.9102738994430453,0.12210012210012167,0.004884004884004867,-0.05372405372405353,0.01538461538461533,0.8188034188034186,0.5829059829059826,0.0,0.9015716910362244,0.14426105408015535,-0.14426105408015535,-0.013763536031256502,4.196447310641653e-06,0.0002622718242171002,0.0,0.11605388301914489,-0.2111393613925058,0.0,0.8943541625582351,-0.8741510002967064,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5813076999984332,-0.0005722133211261138,0.8377935454337375,-0.9095109483482104,0.0146520146520146,-0.14163614163614113,0.14163614163614113,0.03247863247863236,1.1504273504273508,0.17606837606837633,0.0,0.9015716910362244,0.371454245166976,-0.371454245166976,-0.036487434068063,1.2591963277244552e-05,0.0002615338400128203,0.0,0.307587602422868,-0.5633257557898426,0.0,0.8951743448991264,-0.8756531084227449,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5837681000011798,-0.0005722133211261138,0.8377935454337375,-0.909129472800793,0.0146520146520146,0.073260073260073,0.09279609279609247,0.04273504273504258,1.2290598290598291,0.22393162393162402,0.0,0.9015716910362244,0.5304894789277504,-0.5304894789277504,-0.052391284593050695,1.2592150476229417e-05,0.0002569678383994495,0.0,0.4417270301809108,-0.8099739799837816,0.0,0.8962611700853967,-0.8776459684053217,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5884110000006331,-0.0005722133211261138,0.8385564965285723,-0.9110368505378801,0.0146520146520146,0.14163614163614113,-0.49328449328449153,-0.008547008547008517,1.2153846153846155,0.08034188034188006,0.0,0.9085990190505981,0.6439223409646047,-0.6439223409646047,-0.0637250761865255,1.2586717533195035e-05,0.00026301130541084853,0.0,0.536418287975282,-0.9836701677751063,0.0,0.8987517065543439,-0.8822130506267469,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5912615000015649,-0.0001907377737087046,0.8397009231708246,-0.9125627527275497,0.08302808302808273,0.35653235653235527,-0.571428571428573,-0.022222222222222143,1.3179487179487177,0.0017094017094017033,0.0,0.9085990190505981,0.7233253443904026,-0.7233253443904026,-0.0716522745035086,4.193073052804778e-06,0.0002561078634397779,0.0,0.6023945883990163,-1.0,0.0,0.9004688323291365,-0.8850635506276787,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5938774999995076,-0.0001907377737087046,0.840082398718242,-0.9140886549172194,0.024420024420024333,0.1904761904761898,-0.5909645909645924,-0.0017094017094017033,1.3658119658119654,0.12136752136752094,0.0,0.9085990190505981,0.7789074467884612,-0.7789074467884612,-0.0772052166378035,4.1920682260757694e-06,0.0002659841979249872,0.0,0.6482569076281707,-1.0,0.0,0.9021646723981582,-0.8876795506256214,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5966267000003427,-0.0001907377737087046,0.8412268253604942,-0.9163775082017238,0.1318681318681314,0.4542124542124526,-0.8351648351648358,-0.01538461538461533,1.3179487179487177,0.14529914529914567,0.0,0.9085990190505981,0.8178149184671023,-0.8178149184671023,-0.08108215022163529,4.189433453778556e-06,0.00026822958040527146,0.0,0.6795500295026966,-1.0,0.0,0.9040328913398346,-0.8904287506264565,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.5996531999990111,-0.0001907377737087046,0.8427527275501638,-0.9186663614862283,0.11233211233211193,0.4835164835164818,-0.9133089133089136,0.008547008547008517,1.4034188034188038,0.19316239316239336,0.0,0.9085990190505981,0.845050148642151,-0.845050148642151,-0.08378790821732275,4.1860449930261245e-06,0.00026211558964663316,0.0,0.700949606034301,-1.0,0.0,0.906154315321564,-0.893455250625125,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
0.6022248000008403,-0.0001907377737087046,0.8438971541924161,-0.9213366903181501,0.03418803418803407,0.40537240537240393,-0.8058608058608066,0.03931623931623918,1.488888888888889,0.24102564102564106,0.0,1.2226413488388062,0.9583275087011476,-0.9583275087011476,-0.09510142072044689,4.1833320337394825e-06,0.0002689572455723932,0.0,0.793871914239515,-1.0,0.0,0.9081958363376745,-0.8960268506269542,7.0,20.0,12.0,1.0,1.5,1.0,10.0,1.0,0.3,1.0
