time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,G1_Nm,G2_Nm,G3_Nm,Cqdot1_Nm,Cqdot2_Nm,Cqdot3_Nm,tau_res1_Nm,tau_res2_Nm,tau_res3_Nm,f_ctrl_N,f_des_N,f_err_N,xdot_des_x,xdot_des_y,xdot_des_z,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,q_des1_rad,q_des2_rad,q_des3_rad,kp1,kp2,kp3,kd1,kd2,kd3,m_adm,xdot_alpha,b_adm,k_adm,lpf_alpha,vel_limit,f_ati_N
238.25415090000024,-0.003242542153047978,0.8427527275501638,-0.9316365300984202,-0.06349206349206327,0.024420024420024333,0.0439560439560438,0.029059829059828957,0.9521367521367523,0.4188034188034191,0.0,1.178532300036872,0.3658365129785218,3.65872132064961e-05,6.950876937973371e-05,-4.665697986199177e-06,0.02902324184662246,-0.22646505666949934,0.05297157152288347,1.3635512511952195,0.0,-0.8635512511952195,-0.006283720851125789,8.890137921893518e-05,0.0005215355688365647,0.0,0.05237549970615478,-0.091748807974082,0.0,0.8866571937617476,-0.9010017197814109,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.19315806031227112
238.29286799999682,-0.003242542153047978,0.8423712520027464,-0.9308735790035854,-0.004884004884004867,-0.024420024420024333,0.024420024420024333,0.05641025641025621,0.9692307692307693,0.40854700854700887,0.0,1.178892445288533,0.3658489235468255,-3.1419626057952953e-06,-2.383858744287534e-06,-2.6980550048670635e-06,0.056413398372862,-0.20965929219901935,0.042700783055188214,1.3955861797031095,0.0,-0.8955861797031095,-0.006556523804042646,8.892033264253076e-05,0.0005205964050680537,0.0,0.054663061979592024,-0.09597260834920762,0.0,0.8887735889985304,-0.9047175008557993,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.18177296221256256
238.30737959999533,-0.003242542153047978,0.8423712520027464,-0.9316365300984202,-0.0146520146520146,-0.03418803418803407,-0.004884004884004867,0.03589743589743577,1.0376068376068375,0.3230769230769228,0.0,1.1788675709140823,0.3658240491723748,-1.2631662446699856e-05,4.334654151741493e-06,-5.374136131638329e-06,0.03591006755988247,-0.14126506796139662,-0.04274175195932037,1.3952579617804428,0.0,-0.8952579617804428,-0.006552772788988608,8.891703864363715e-05,0.0005319954942259106,0.0,0.054609054495959757,-0.0957809172926396,0.0,0.8895660537536728,-0.9061074352150408,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.2688702344894409
238.3344541999977,-0.003242542153047978,0.8427527275501638,-0.932399481193255,-0.06349206349206327,-0.0439560439560438,0.004884004884004867,0.03931623931623918,1.0991452991452988,0.24786324786324787,0.0,1.1785073191885482,0.3658115321301983,-7.106810285087496e-05,4.9276510034399637e-05,-1.0708470300878241e-05,0.03938730741909005,-0.07941129655328384,-0.11793757579664954,1.3669371535793318,0.0,-0.8669371535793318,-0.006310916490251352,8.889807112019677e-05,0.0005329342696350561,0.0,0.05257890683887851,-0.09202940039046767,0.0,0.8909896066248978,-0.9085990944190715,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.2298460304737091
238.3600021999955,-0.003242542153047978,0.8427527275501638,-0.9327809567406724,0.0439560439560438,0.08302808302808273,-0.08302808302808273,0.04273504273504258,1.1025641025641022,0.23760683760683765,0.0,1.178494748912164,0.3657989618538139,-9.614450674642896e-05,-6.608859301402949e-06,-3.2058875793104735e-05,0.04283118724178901,-0.07592403748876039,-0.12816006537118313,1.335969680752992,0.0,-0.8359696807529919,-0.006052340848508104,8.889640649636532e-05,0.0005386333273133398,0.0,0.05043087332862101,-0.08804111719867086,0.0,0.8922780145765864,-0.9108483688810692,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.2498461753129959
238.37296010000136,-0.003242542153047978,0.8431342030975812,-0.9331624322880898,-0.024420024420024333,0.03418803418803407,-0.03418803418803407,0.04615384615384599,1.1641025641025644,0.18974358974358996,0.0,1.1781468959623966,0.3657989618538139,2.199488669798497e-05,2.2847859253437524e-06,-5.570530752508023e-06,0.04613185126714801,-0.01404661664575757,-0.17604980157947142,1.3073862843959347,0.0,-0.8073862843959347,-0.00580880569364354,8.88790906599898e-05,0.000533874886434943,0.0,0.04840065726697628,-0.08433788926189516,0.0,0.8929051854536697,-0.91194121081683,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.158853679895401
238.39748800000234,-0.003242542153047978,0.8431342030975812,-0.9335439078355072,0.08302808302808273,0.0439560439560438,-0.08302808302808273,0.06324786324786302,1.1641025641025644,0.206837606837607,0.0,1.1781342724536334,0.3657863383450507,-9.938460537848457e-05,8.553722356957484e-05,-1.21600708405171e-05,0.06334724785324151,-0.014117245574638613,-0.1589365714366032,1.2856643155231118,0.0,-0.7856643155231118,-0.005627273744177288,8.88774189868395e-05,0.0005395737478601191,0.0,0.046891698136688774,-0.08152278087834595,0.0,0.8940553403364424,-0.9139407934340156,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.15607711672782898
238.41787309999927,-0.003242542153047978,0.8431342030975812,-0.9339253833829246,-0.06349206349206327,-0.0146520146520146,-0.0146520146520146,0.03931623931623918,1.194871794871795,0.18632478632478655,0.0,1.1781215957143285,0.36577366160574587,-2.2643986022079947e-05,5.398926144252819e-05,-2.9886994089006563e-06,0.039338883302261256,0.016696209896024033,-0.17944588658155042,1.275137716146019,0.0,-0.7751377161460189,-0.005539034366581505,8.887574026461364e-05,0.0005452724122028685,0.0,0.04615414844058397,-0.080123006029131,0.0,0.8949961972676768,-0.915574108923974,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.13227111101150513
238.44155489999685,-0.003242542153047978,0.8431342030975812,-0.934306858930342,0.15140415140415087,-0.08302808302808273,0.0146520146520146,0.0495726495726494,1.2222222222222223,0.17264957264957292,0.0,1.1781088657463268,0.3657609316377441,0.00032075404653410694,0.00028039843296342066,-4.266505756035029e-05,0.04925189552611529,0.043832958042932114,-0.19306869393061082,1.266460120458938,0.0,-0.7664601204589381,-0.0054662011792172,8.887405449355648e-05,0.0005509708786338996,0.0,0.04554428652538627,-0.07895748285011782,0.0,0.8960747679522032,-0.9174439642411425,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.10683774203062057
238.46076589999575,-0.003242542153047978,0.8435156786449987,-0.9350698100251769,0.09279609279609247,-0.004884004884004867,-0.1318681318681314,0.022222222222222143,1.2427350427350428,0.19316239316239336,0.0,1.1777481113859243,0.3657481484428979,-8.762980950134498e-07,0.00019348278562851775,-4.456217364689556e-06,0.022223098520317158,0.06479344856348997,-0.17258129906313982,1.2654151657453805,0.0,-0.7654151657453805,-0.005451629159469519,8.885503995285221e-05,0.0005519127429525206,0.0,0.04539927577992371,-0.0786684517379019,0.0,0.8969469334391615,-0.9189552638673931,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.3,1.0,0.12734238803386688
