time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,G1_Nm,G2_Nm,G3_Nm,Cqdot1_Nm,Cqdot2_Nm,Cqdot3_Nm,tau_res1_Nm,tau_res2_Nm,tau_res3_Nm,f_ctrl_N,f_des_N,f_err_N,xdot_des_x,xdot_des_y,xdot_des_z,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,q_des1_rad,q_des2_rad,q_des3_rad,kp1,kp2,kp3,kd1,kd2,kd3,m_adm,xdot_alpha,b_adm,k_adm,lpf_alpha,vel_limit,f_ati_N
190.63167560000147,-0.003242542153047978,0.8450415808346683,-0.9529991607537951,-0.0146520146520146,0.06349206349206327,-0.08302808302808273,0.02564102564102555,1.1025641025641022,0.29914529914529897,0.0,1.1757550431563708,0.3651481460204404,2.484052488501379e-05,-1.4008085012357734e-05,-1.858224445501837e-05,0.025616185116140538,-0.07317693250725625,-0.06598426463068639,1.2566906824956985,0.0,-0.7566906824956985,-0.005333034991041474,8.8706238713621e-05,0.0007777332577475204,0.0,0.04404917130224633,-0.07428841015895023,0.0,0.8978691503232653,-0.9353144815078644,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,0.1904338002204895
190.67447019999963,-0.003242542153047978,0.8458045319295031,-0.9568139162279692,0.0439560439560438,-0.0146520146520146,-0.05372405372405353,0.03931623931623918,1.1230769230769226,0.3025641025641024,0.0,1.1749353288107476,0.36502567255569396,1.3292187197127205e-05,4.473834046998479e-05,-2.164879155174337e-06,0.03930294712904205,-0.05190314407429493,-0.06245940511243641,1.259305081862322,0.0,-0.7593050818623219,-0.005339115919370302,8.865531203364789e-05,0.0008137458540167682,0.0,0.04401697703374795,-0.07390591852168556,0.0,0.8997528392485528,-0.9384772557284966,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,0.394112229347229
190.6905665000013,-0.003242542153047978,0.8465674830243379,-0.9579583428702214,-0.0146520146520146,0.0439560439560438,-0.1025641025641022,0.029059829059828957,1.1743589743589746,0.35042735042735007,0.0,1.1742220682400812,0.36501012430973506,1.80141064517944e-05,9.599430170443199e-06,-9.00762931154676e-06,0.02904181495337716,0.00012730668872294412,-0.014573766253073444,1.2549789682983998,0.0,-0.7549789682983998,-0.005291718812209016,8.861852150005435e-05,0.0008099504453283196,0.0,0.043594880753656126,-0.07313353416992247,0.0,0.9004545555277004,-0.9396544350346776,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.1705927550792694
190.7189081999968,-0.003242542153047978,0.8469489585717553,-0.9602471961547259,0.03418803418803407,-0.0439560439560438,0.03418803418803407,0.04273504273504258,1.2564102564102564,0.20341880341880358,0.0,1.1737944974651622,0.36493158636170014,3.9163102762388575e-05,6.212876389299803e-06,-9.617906585286908e-06,0.04269587963228019,0.08260954606870491,-0.16150316503631126,1.2693783496147,0.0,-0.7693783496147,-0.005403147880051605,8.85907465114666e-05,0.0008336427103325245,0.0,0.04445086947391668,-0.07449469145343676,0.0,0.9017143687348697,-0.9417657412311088,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,0.10136253386735916
190.7430944000007,-0.003242542153047978,0.8473304341191727,-0.9613916227969781,0.05372405372405353,0.024420024420024333,-0.12210012210012167,0.02564102564102555,1.2153846153846155,0.2717948717948717,0.0,1.1734135599912878,0.3648997994233456,-4.11271528224312e-05,7.739350833703895e-05,-4.553947932869822e-06,0.02568215279384798,0.04189366188499064,-0.09310037368054101,1.2734236860112507,0.0,-0.7734236860112507,-0.00543020073736426,8.856915668442189e-05,0.0008402771182303426,0.0,0.044641319575084194,-0.07477474727103871,0.0,0.9027940726185505,-0.9435742582238469,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,0.007619740441441536
190.7671923999951,-0.003242542153047978,0.8477119096665902,-0.9632990005340651,0.0439560439560438,-0.06349206349206327,-0.1025641025641022,0.0529914529914528,1.2632478632478632,0.23760683760683765,0.0,1.1730000807215302,0.3648355883469341,6.424148072815938e-05,0.00013278056931214638,-1.9814641118795084e-05,0.052927211510724645,0.09011500195702088,-0.12720893609897763,1.2740459505322281,0.0,-0.7740459505322281,-0.005427401992544133,8.854326722113551e-05,0.0008582809815211902,0.0,0.04457896309440643,-0.07449866631948474,0.0,0.9038683364709503,-0.9453695270843974,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.12222865223884583
190.78609739999956,-0.003242542153047978,0.8480933852140076,-0.9640619516289,0.14163614163614113,0.024420024420024333,-0.14163614163614113,0.03247863247863236,1.3145299145299143,0.23418803418803424,0.0,1.1726345094157595,0.36481940284150893,-0.00011222588250586141,0.00031205263364020096,-1.551689742186411e-05,0.032590858361138224,0.14158335248051457,-0.13061585175605284,1.2679975089134106,0.0,-0.7679975089134106,-0.005370973581478711,8.852373170873755e-05,0.0008592329069519178,0.0,0.044102091583799324,-0.07360215922047751,0.0,0.9047020865125384,-0.9467609759047881,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.026183338835835457
190.80826459999662,-0.003242542153047978,0.848474860761425,-0.965969329365987,0.073260073260073,0.0146520146520146,-0.1025641025641022,0.03589743589743577,1.2803418803418802,0.2547008547008547,0.0,1.1722197331629296,0.3647541299451803,-3.657206623124322e-05,0.00010193037924627334,-4.450586468024571e-06,0.03593400796366701,0.10802021679970436,-0.11004882465785759,1.272725242094893,0.0,-0.7727252420948929,-0.005402340100742218,8.849768992729768e-05,0.0008772358192823994,0.0,0.04431623632784843,-0.07383283224382471,0.0,0.9056844533863346,-0.9483976430634862,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.1750486195087433
190.83501360000082,-0.003242542153047978,0.8492378118562598,-0.9674952315556566,-0.0439560439560438,-0.12210012210012167,-0.073260073260073,0.03589743589743577,1.2427350427350428,0.19316239316239336,0.0,1.171487419045253,0.3647211750055119,-0.00013022896680954488,0.0001317475827063185,-7.019789924407926e-05,0.036027664864245315,0.07111587610708334,-0.17148858394387442,1.2948980247596156,0.0,-0.7948980247596156,-0.00557503095983588,8.84585123263766e-05,0.0008791471063010689,0.0,0.045661181809606204,-0.076250786822009,0.0,0.9069058443387517,-0.9504372753605085,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.2603349983692169
190.8571587999977,-0.0036240177004653873,0.850382238498512,-0.9686396581979089,-0.12210012210012167,-0.0146520146520146,-0.12210012210012167,0.018803418803418737,1.2324786324786325,0.24102564102564106,0.0,1.1704374998791542,0.3647211750055119,-2.5497870405876406e-05,0.0002722632659155385,-1.0649088217375722e-05,0.018828916673824612,0.06176886933356276,-0.12368488489165344,1.3168591268752148,0.0,-0.8168591268752148,-0.005741886237228501,9.880694015263924e-05,0.0008649821267080748,0.0,0.04695256639323636,-0.07868402401973332,0.0,0.9079456183118969,-0.9521797488089851,10.0,25.0,15.0,1.0,1.8,1.5,0.0,1.0,120.0,15.0,0.8,1.0,-0.31119436025619507
