epoch,train_loss,val_loss,lr
1,0.24823881384855323,0.03713564094522096,0.001
2,0.05952619606075473,0.036497045370260245,0.001
3,0.05243550250959931,0.03662764856112701,0.001
4,0.04655799992377139,0.036678766598924994,0.001
5,0.04382597137880946,0.030093974112856036,0.001
6,0.04037332533308543,0.03438437491725334,0.001
7,0.04384700127554733,0.05501281779065642,0.001
8,0.04178190574222342,0.02661668371161543,0.001
9,0.037326080172402826,0.0262979413059707,0.001
10,0.046840060410707304,0.027775947499826464,0.001
11,0.04066314257072609,0.027700453711339848,0.001
12,0.036249293880409206,0.033124728017954984,0.001
13,0.03360626834565242,0.022532100495855415,0.001
14,0.030876541479247597,0.021237587898086777,0.001
15,0.02729518269003515,0.022559940190501296,0.001
16,0.02558016903504503,0.02373438376416533,0.001
17,0.027115428603415204,0.025395326752409426,0.001
18,0.023477048635353492,0.022248816801601148,0.001
19,0.024278757902466985,0.025008252116641556,0.001
20,0.03428196379361339,0.019860477568958534,0.001
21,0.024771431343803694,0.019979514795317815,0.001
22,0.020954612425689412,0.025466189046815642,0.001
23,0.020271126522304825,0.02404952397559247,0.001
24,0.01920650169705879,0.02377593946896192,0.001
25,0.02196294026461444,0.025429553734515442,0.001
26,0.019252836892134844,0.02565674885375307,0.001
27,0.016903541834697677,0.02276016987128065,0.001
28,0.015610553764631071,0.02829514728654499,0.001
29,0.015773794361250777,0.025490593337426985,0.001
30,0.01491700618346683,0.026733581369710453,0.001
31,0.014719833058944148,0.024235070914546877,0.001
32,0.019844267740899552,0.024849273835045066,0.001
33,0.017957345690290005,0.029667313883587114,0.001
34,0.01553840130710313,0.027888954520182457,0.001
35,0.0247328264984913,0.032153768600852936,0.001
36,0.020846823210183555,0.026403329243635854,0.001
37,0.018786679177571274,0.022703510874645474,0.001
38,0.015924015056156027,0.025680725731903074,0.001
39,0.015771314857994958,0.02638823794459418,0.001
40,0.016905559992534867,0.027555253695847326,0.001
41,0.015204250729701396,0.029863582234937333,0.0005
42,0.013625870031167955,0.025621175101145328,0.0005
43,0.013039710873566885,0.025780122264186082,0.0005
44,0.012981374920443487,0.02632596176063825,0.0005
45,0.012475492782212001,0.02601213752415914,0.0005
46,0.012313878416896556,0.02512076132354795,0.0005
47,0.012097406904438722,0.024808937936719788,0.0005
48,0.011381285621994057,0.02542894021365684,0.0005
49,0.010815321592397217,0.025558510413016544,0.0005
50,0.010595718657278704,0.024123505088958264,0.0005
51,0.01014911914776286,0.02419966482422772,0.0005
52,0.010182006557997982,0.023048796198422337,0.0005
53,0.009576921468763596,0.0247926479393907,0.0005
54,0.009655709870345487,0.02275881525586666,0.0005
55,0.009152962983769735,0.022417293054676168,0.0005
56,0.0092454351867271,0.024628057565830776,0.0005
57,0.00846614867592916,0.022098650146448025,0.0005
58,0.008527790590520041,0.02258966907971899,0.0005
59,0.008577243524953045,0.022490975157643072,0.0005
60,0.00820906399880534,0.02317159942006746,0.0005
61,0.007516720731872648,0.02273742200516035,0.0005
62,0.007725000507733633,0.023310860606836358,0.00025
63,0.006723651360445646,0.022413372412738473,0.00025
64,0.0087864848805978,0.024207130058350936,0.00025
65,0.008901613882984575,0.02258703043425962,0.00025
66,0.008053453982587491,0.023004749316097684,0.00025
67,0.007778612794778805,0.02399537275206147,0.00025
68,0.0072950033702640455,0.022700166044423,0.00025
69,0.007208557975217861,0.024061482227434313,0.00025
70,0.0070513682332178085,0.023002339228234022,0.00025
