epoch,train_loss,val_loss,lr
1,0.23267611110783623,0.03466176277704838,0.001
2,0.05042607740472816,0.031385202943266646,0.001
3,0.04336061521782792,0.032690809732787526,0.001
4,0.036793819116192804,0.027101628202406657,0.001
5,0.033615129134487776,0.029023866793625272,0.001
6,0.03355471004105011,0.025922575101493237,0.001
7,0.02946295215332758,0.02572875017720151,0.001
8,0.02967691912422858,0.022178642236428455,0.001
9,0.027548316779963278,0.02191152647568311,0.001
10,0.025870271311939537,0.02189179161843451,0.001
11,0.024150591043301535,0.02450012062767768,0.001
12,0.02174893664957084,0.023086601666395548,0.001
13,0.02119377596251295,0.023037035594225964,0.001
14,0.01915360321725139,0.025278768997445616,0.001
15,0.018239171158007883,0.026669172957711824,0.001
16,0.016811738157037456,0.02526646583459496,0.001
17,0.01650073613489312,0.026253038013321645,0.001
18,0.01567974723525351,0.028963546817745434,0.001
19,0.015365675327436094,0.02293356458220437,0.001
20,0.014368203210705704,0.027423002278012348,0.001
21,0.014018447652852414,0.02910550337586272,0.001
22,0.01403289443536494,0.029134846472778933,0.001
23,0.013006601024039267,0.02414278752800357,0.001
24,0.012238475867827905,0.020637638002870915,0.001
25,0.011958533395633953,0.02448470462409704,0.001
26,0.011713221421383122,0.02346607235481026,0.001
27,0.012595467604777559,0.020616772982986333,0.001
28,0.010982141378844077,0.025128054690972575,0.001
29,0.01001620493271669,0.025556664847946494,0.001
30,0.00896589129433219,0.025011576464496595,0.001
31,0.00907878565419511,0.032357388469417485,0.001
32,0.00874841771649489,0.030249632951518186,0.001
33,0.007832264517914082,0.027681448811805145,0.001
34,0.00789633836322454,0.027606101566656476,0.001
35,0.007594173363344616,0.023185922489689953,0.001
36,0.007046334896659558,0.02653511362069561,0.001
37,0.007007388597379882,0.025039354568035098,0.001
38,0.008899210899023154,0.023462307278734412,0.001
39,0.006949725448048188,0.024521219187464586,0.001
40,0.007107750897511937,0.022111885876777027,0.001
41,0.006287195224824024,0.02609340097712127,0.001
42,0.005906714443642638,0.021894543918894033,0.001
43,0.005965571333361293,0.02456868498053165,0.001
44,0.0067932018983249895,0.023987363149126657,0.001
45,0.0058329484162182805,0.02596922312873938,0.001
46,0.007411403854230092,0.032309132805793964,0.001
47,0.010628813831236641,0.027618964124643215,0.001
48,0.005992380955707031,0.02543158776724356,0.0005
49,0.004821642289855346,0.024369790076111265,0.0005
50,0.004706102619668171,0.023588885099632462,0.0005
51,0.00497352385042277,0.022163472326763103,0.0005
52,0.004790268844129573,0.02422309981058809,0.0005
53,0.00479712372188492,0.025557018922792607,0.0005
54,0.004667567262939155,0.023822632989027898,0.0005
55,0.004730069551237105,0.0228843511448301,0.0005
56,0.004629365509592767,0.02154575066904758,0.0005
57,0.005045120853833741,0.023593535669002616,0.0005
58,0.004432760307663649,0.02417301333905063,0.0005
59,0.004109168070990024,0.02479583956839549,0.0005
60,0.004066552717672339,0.024978429175956402,0.0005
61,0.004067520574287432,0.02527139318778551,0.0005
62,0.0040865190089286315,0.024741862383751857,0.0005
63,0.004070802133318928,0.0217634523368166,0.0005
64,0.00409700704885974,0.023926319453509988,0.0005
65,0.003757995564089206,0.021582371391076056,0.0005
66,0.003894873169491193,0.02248469744324469,0.0005
67,0.004159029721351784,0.02156253551628247,0.0005
68,0.0039480338506104285,0.020691617225119145,0.0005
69,0.0036714405874605205,0.02262899286458215,0.00025
70,0.003321136108384786,0.021211603774845256,0.00025
71,0.00326366583062154,0.02144670583418102,0.00025
72,0.003475730961783966,0.02141653188784214,0.00025
73,0.003180838204665744,0.021918854590053157,0.00025
74,0.0031582259849812877,0.021365561202233065,0.00025
75,0.0032150067334465377,0.021493939015303734,0.00025
76,0.003172509087888027,0.0228801829783472,0.00025
77,0.0031671838365853458,0.022750941229004392,0.00025
