epoch,train_loss,val_loss,lr
1,0.21588472775516954,0.03676059570249622,0.001
2,0.05251897324148676,0.04242633722421062,0.001
3,0.04277354779310487,0.029112692470150876,0.001
4,0.03529412137372763,0.027152268557857743,0.001
5,0.03280150281185916,0.025831161904003405,0.001
6,0.030086782442396393,0.02683994246006141,0.001
7,0.02787500937063239,0.02497427033750351,0.001
8,0.02573770360882439,0.02335002649080202,0.001
9,0.02651644193325582,0.02592399319892243,0.001
10,0.023628350001822455,0.026477065779850144,0.001
11,0.022071038852954205,0.029259665458694618,0.001
12,0.01947910529214536,0.02551284212231464,0.001
13,0.019018650629348238,0.023526391509726557,0.001
14,0.018049060905773788,0.0256209999707802,0.001
15,0.016352136685382993,0.025060484780676965,0.001
16,0.014800468576898285,0.023529006748304115,0.001
17,0.014430532217111953,0.025363942382135834,0.001
18,0.01352664795168827,0.022995892478788346,0.001
19,0.012521595483684854,0.025701595080015113,0.001
20,0.012936757437733964,0.02449981355770475,0.001
21,0.011469419147288636,0.024564145305167043,0.001
22,0.01111881261851722,0.025860462106247515,0.001
23,0.010697752291865955,0.02524914229800117,0.001
24,0.010383746057105016,0.02687507683432774,0.001
25,0.011075362095115027,0.025070873247944034,0.001
26,0.009560751997066401,0.024378597795575684,0.001
27,0.009236576334611713,0.033203093846452376,0.001
28,0.00935645176189334,0.02802235917242061,0.001
29,0.008012892558513477,0.028041986850187224,0.001
30,0.00830660648516023,0.02647134548892951,0.001
31,0.007250913679438144,0.025417520530048133,0.001
32,0.007048705267832384,0.03089116745012021,0.001
33,0.007904285630675885,0.024038089987030522,0.001
34,0.008016695514245905,0.027641507233035444,0.001
35,0.0068615652245031,0.025183173539816816,0.001
36,0.0074210921753620806,0.024105907303437247,0.001
37,0.007226966032239831,0.02401773852694543,0.001
38,0.007062836811794958,0.028666716141658537,0.001
39,0.005797617196018551,0.02489983682881373,0.0005
40,0.005144513280495236,0.022712877717385917,0.0005
41,0.00469237004692275,0.023859885206306084,0.0005
42,0.004752438771656283,0.023365095386959914,0.0005
43,0.00441915391044003,0.02225019991656259,0.0005
44,0.004418922671058302,0.023125753669348152,0.0005
45,0.004207698219379684,0.022532469241723762,0.0005
46,0.00433137189847399,0.02172764168508523,0.0005
47,0.004256637677394085,0.024392953853801195,0.0005
48,0.004081958238525681,0.027351061307496764,0.0005
49,0.004332407619750271,0.022227205013091854,0.0005
50,0.0043245204970165175,0.02199368055699921,0.0005
51,0.004714486423195679,0.022452368111634962,0.0005
52,0.0038018237418257408,0.022829857032417692,0.0005
53,0.003990989467984339,0.021961124294916586,0.0005
54,0.003956174348135541,0.021040938857867453,0.0005
55,0.003957174428478045,0.022167915298005922,0.0005
56,0.004087292999520747,0.021411024439121688,0.0005
57,0.003784137071579673,0.021542197048954794,0.0005
58,0.003761064431233438,0.021560358915160373,0.0005
59,0.003551922997140574,0.020874866059001514,0.0005
60,0.003552837404223807,0.021104395854545252,0.0005
61,0.003717995019102993,0.023957229781938944,0.0005
62,0.003753096618624276,0.02144461370616979,0.0005
63,0.0036876856284424804,0.021794755883902485,0.0005
64,0.0038851571822537626,0.023354536777017692,0.0005
65,0.0036265290606920476,0.02130624390411799,0.0005
66,0.0034168025396901654,0.02067268449366308,0.0005
67,0.003280952534606695,0.02040754128422459,0.0005
68,0.0032012596662780533,0.024431071160738005,0.0005
69,0.003748646801619084,0.02191722951694849,0.0005
70,0.003171780370229711,0.021115131369345105,0.0005
71,0.0031345360259177326,0.021594063429339557,0.0005
72,0.0031810395423974773,0.020886626016520866,0.0005
73,0.0032254426759638737,0.02165529154768655,0.0005
74,0.0032326135969911354,0.01994017891133624,0.0005
75,0.003364842724956071,0.02109332755611768,0.0005
76,0.0034449960954287995,0.01928129051462074,0.0005
77,0.005845339367279294,0.02067264820976624,0.0005
78,0.0033035490207982856,0.020215770322560316,0.0005
79,0.0031435070465105387,0.020808465273464045,0.0005
80,0.003155526135299309,0.020797718177694893,0.0005
81,0.002896224144531046,0.02123670931098003,0.0005
82,0.0030835591440458747,0.022234079699877198,0.0005
83,0.006241271038460919,0.02140219741826608,0.0005
84,0.004232930810920038,0.023542538250263544,0.0005
85,0.0035323583112190533,0.025680181793087953,0.0005
86,0.0034048241584690385,0.02620669018889029,0.0005
87,0.0034396044094457587,0.02612395493604372,0.0005
88,0.0031087060790779696,0.02929067674881612,0.0005
89,0.0029718184416719045,0.025330734589928492,0.0005
90,0.0031277229283840024,0.025076109222863192,0.0005
91,0.00299205981888246,0.026399646269297496,0.0005
92,0.002889314850062315,0.023669066125623923,0.0005
93,0.004092231724176903,0.0224112556396709,0.0005
94,0.0030000228279917374,0.0225966346552434,0.0005
95,0.0027696169309778676,0.0230825404082075,0.0005
96,0.0027530520998846554,0.023370823324954063,0.0005
97,0.0028497250641232176,0.020926572533184393,0.00025
98,0.00254574903796763,0.02169888545462937,0.00025
99,0.002519093844207948,0.02204539619972983,0.00025
100,0.0024288869462907314,0.02126846858569437,0.00025
101,0.0023342603747716103,0.021640517507986613,0.00025
102,0.002485972999956052,0.021516637421735277,0.00025
103,0.0023282553025185306,0.021363636233838478,0.00025
104,0.0026387138580411824,0.02127059298632074,0.00025
105,0.002524439633850194,0.021928058224568694,0.00025
106,0.002424607902902649,0.02223717240412111,0.00025
107,0.0024425167814624412,0.021852433688217248,0.00025
108,0.0023286400700563096,0.02094695045453943,0.00025
109,0.002244203802789423,0.021452240090725695,0.00025
110,0.0022749549475924763,0.021508486115109887,0.00025
111,0.0024925470267996913,0.020511120299383394,0.00025
112,0.0023754714954164974,0.021758478670515592,0.00025
113,0.0023887333574968126,0.02153680478411086,0.00025
114,0.002600293186650122,0.02069197509523933,0.00025
115,0.002322020971038482,0.02119199560169195,0.00025
116,0.0024699019530784023,0.02014401343898751,0.00025
117,0.002246955483047452,0.021010533419324656,0.00025
118,0.0022688816033508453,0.021679340124216382,0.000125
119,0.002134915166861086,0.020626203659006713,0.000125
120,0.0020069823583853327,0.020362432339535542,0.000125
121,0.002058408209287702,0.0214624699895577,0.000125
122,0.002043458199955453,0.021592661544594462,0.000125
123,0.0020717557157549416,0.021093421158073954,0.000125
124,0.0021113427194267703,0.021542657426466917,0.000125
125,0.002109610020376295,0.02153667815654092,0.000125
126,0.0020743777383851534,0.02215477354714184,0.000125
