time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_gmo_N,f_sensor_N,r1_Nm,r2_Nm,r3_Nm,tau_cmd1_Nm,tau_cmd2_Nm,tau_cmd3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,k_obs,m_adm,xdot_alpha,b_adm,k_adm,kp1,kp2,kp3,kd1,kd2,kd3,use_ati
158.00864290000027,-0.006294346532387252,0.808419928282597,-0.8175753414206148,0.073260073260073,0.11233211233211193,-0.40537240537240393,0.0529914529914528,0.5316239316239315,0.14529914529914567,0.0,3.769360138830638,4.849069118499756,-0.05588879555042018,0.8496780453148772,0.2347229993094861,-0.010316607936200484,0.6907981990436216,0.13087832896599436,0.0,0.8319406885006964,-0.8176590814783641,0.0,0.1694316643271886,-0.31728278548424854,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.02289329999985,-0.006294346532387252,0.8091828793774318,-0.8210086213473715,0.08302808302808273,0.21001221001220927,-0.3956043956043942,0.0529914529914528,0.5965811965811962,0.14188034188034226,0.0,3.7307236500476333,4.19425630569458,-0.0547693164569106,0.8477212575297279,0.23531427942699154,-0.020084617704210217,0.5511138300953854,0.1080638651888553,0.0,0.8343211341990889,-0.8221126397785176,0.0,0.16704413198663026,-0.3125216345003635,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.04021980000107,-0.006675822079804661,0.8107087815671015,-0.8267307545586327,-0.024420024420024333,0.12210012210012167,-0.37606837606837473,0.07350427350427324,0.603418803418803,0.09401709401709368,0.0,3.663758102351227,4.342981815338135,-0.05542402404372727,0.8421172674044675,0.23526771079650793,0.09117824521807094,0.7344458996072308,0.09764347090080877,0.0,0.8371446695042764,-0.8273870037485677,0.0,0.1629605116433765,-0.3044102369018188,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.05160629999955,-0.006675822079804661,0.8126161593041885,-0.8313084611276416,-0.073260073260073,0.12210012210012167,-0.35653235653235527,0.06324786324786302,0.654700854700855,0.0495726495726494,0.0,3.6078112472244643,4.022509574890137,-0.05671302009772993,0.8380218112753806,0.23569253378450294,0.1400182940581196,0.7260484267497672,0.09622941532254731,0.0,0.8389614292188319,-0.8307767277545809,0.0,0.15955383259105668,-0.2976967467145971,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.06945339999947,-0.006675822079804661,0.8137605859464407,-0.8355046921492331,0.0146520146520146,0.1904761904761898,-0.3076923076923066,0.07008547008546984,0.654700854700855,0.07008547008546984,0.0,3.539519463217708,4.287731647491455,-0.056610620236528436,0.8337812741071684,0.2367899063063372,0.05210620614603201,0.6370089969434453,0.019354757450010807,0.0,0.8417411381841505,-0.8359571146487976,0.0,0.1557512965876901,-0.2902649110633204,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.07922210000106,-0.006675822079804661,0.8152864881361104,-0.8385564965285723,-0.12210012210012167,0.06349206349206327,-0.32722832722832607,0.05641025641025621,0.6854700854700857,0.10769230769230731,0.0,3.4714561847142176,4.287731647491455,-0.05903020046539034,0.8275918532003976,0.23713280812401255,0.18885834289816827,0.8580355682850804,0.06340903327796299,0.0,0.8432270986630999,-0.8387243624733105,0.0,0.15211445522003175,-0.2832769789289691,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.09272060000148,-0.006675822079804661,0.8164309147783626,-0.8423712520027464,-0.05372405372405353,0.1904761904761898,-0.23931623931623847,0.03589743589743577,0.6888888888888891,0.18290598290598314,0.0,3.4096527017679046,4.079769134521484,-0.05954953647772045,0.8250528602860331,0.2388925289023821,0.12048227452210014,0.6449091555085245,-0.057292294128204274,0.0,0.8452344584059721,-0.8424585607177966,0.0,0.1487098375974602,-0.27663801491787327,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.10932329999923,-0.006675822079804661,0.8179568169680322,-0.8488563363088424,-0.05372405372405353,0.1611721611721606,-0.34676434676434553,0.0495726495726494,0.7196581196581198,0.17606837606837633,0.0,3.295666183916953,4.195284843444824,-0.06055894606093034,0.8192105946946276,0.24161488730247668,0.12048227452210014,0.7077495108392627,0.15298238706045839,0.0,0.8476023762405384,-0.8468548117957877,0.0,0.1426224550758327,-0.2647913338545868,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.12078090000068,-0.006675822079804661,0.8187197680628671,-0.8519081406881817,0.004884004884004867,0.1318681318681314,-0.2490842490842482,0.1008547008547005,0.6786324786324789,0.1623931623931627,0.0,3.2575686810522124,3.7438724040985107,-0.0601943048563986,0.815218010748357,0.24131282703101486,0.06187421591404174,0.7777793542124197,0.01383737834004986,0.0,0.8492117954410064,-0.8498399850573218,0.0,0.14046739284531756,-0.2605408864994799,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.126057999998,-0.006675822079804661,0.8198641947051193,-0.8553414206149383,0.06349206349206327,0.12210012210012167,-0.23931623931623847,0.03931623931623918,0.7435897435897436,0.12478632478632434,0.0,3.220423131756517,3.7438724040985107,-0.059155037502374386,0.8129334114541766,0.24186577682525315,0.0032661573059833415,0.7810622211479371,0.03687917766726448,0.0,0.8499415278187864,-0.8511921011167279,0.0,0.138282840603599,-0.2562233158534995,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.1287678000008,-0.006675822079804661,0.8198641947051193,-0.8561043717097732,0.03418803418803407,-0.0146520146520146,-0.3076923076923066,0.07692307692307665,0.7059829059829061,0.1623931623931627,0.0,3.1829093782891174,3.630228281021118,-0.059527742131638695,0.8077629529522429,0.24123262747441895,0.03257018661001254,1.0333159644083532,0.14558185203532084,0.0,0.8503115052067615,-0.8518774289590437,0.0,0.13653309749648465,-0.2529071671760537,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.13136569999915,-0.006675822079804661,0.8202456702525367,-0.856867322804608,-0.0146520146520146,0.073260073260073,-0.2783882783882774,0.06666666666666643,0.72991452991453,0.15213675213675248,0.0,3.1814886213023716,3.630228281021118,-0.06033111455493215,0.8086560157324281,0.241715408392805,0.08141023545006121,0.874045097582638,0.10384415657536081,0.0,0.8506657034684815,-0.8525333938510941,0.0,0.13634022169563895,-0.2524981302065094,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.1348771999983,-0.006675822079804661,0.8206271457999541,-0.8580117494468602,0.004884004884004867,0.1611721611721606,-0.3076923076923066,0.0495726495726494,0.72991452991453,0.13504273504273545,0.0,3.1754770026739845,3.630228281021118,-0.06005596143052623,0.8091963239143345,0.2422189839710207,0.06187421591404174,0.7174020131625487,0.15307364691698666,0.0,0.8511429119290774,-0.8534168595409547,0.0,0.1358987500246415,-0.2515921088067039,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.14577719999943,-0.006675822079804661,0.8210086213473715,-0.858774700541695,0.0146520146520146,0.1025641025641022,-0.2783882783882774,0.07350427350427324,0.7846153846153845,0.16923076923076952,0.0,3.139404416912786,3.676612615585327,-0.0599014191904963,0.8041925319438198,0.24164346050714122,0.05210620614603201,0.8468342449000343,0.08480211863751912,0.0,0.8526054966231551,-0.8561239904472012,0.0,0.13418208201157145,-0.24836063357486934,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.16208750000078,-0.006675822079804661,0.8221530479896237,-0.865259784847791,-0.0146520146520146,0.06349206349206327,-0.3076923076923066,0.059829059829059617,0.7538461538461538,0.12820512820512864,0.0,3.0415125316233005,3.2594823837280273,-0.06029703354727151,0.7955877857660356,0.24203709938684725,0.08141023545006121,0.9318597540570274,0.18292712319450116,0.0,0.8547097730706078,-0.8600097728318815,0.0,0.12901518962118871,-0.23824101238840048,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.178183,-0.006675822079804661,0.823297474631876,-0.8694560158693825,-0.08302808302808273,0.11233211233211193,-0.28815628815628713,0.07350427350427324,0.7880341880341879,0.17264957264957292,0.0,2.980682529294275,3.3205554485321045,-0.06185289049335387,0.7884896873193088,0.24140250424082874,0.14978630382612934,0.860117694403472,0.17005768169111224,0.0,0.8567342046646628,-0.8637426168900041,0.0,0.12577624765644635,-0.23191849015599622,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.19402270000137,-0.006675822079804661,0.8240604257267108,-0.8717448691538869,-0.004884004884004867,0.073260073260073,-0.28815628815628713,0.09059829059829028,0.8051282051282049,0.1589743589743593,0.0,2.9193226068076545,3.4700512886047363,-0.06185535024046488,0.7802681844028185,0.24048474183523638,0.07164222568205147,0.9546028523351331,0.15920796488436142,0.0,0.8586790214355317,-0.8673257042444064,0.0,0.12278116193485715,-0.22620929399485196,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.20742120000068,-0.006675822079804661,0.825204852368963,-0.8759411001754784,-0.06349206349206327,-0.03418803418803407,-0.25885225885225793,0.059829059829059617,0.7948717948717947,0.1042735042735039,0.0,2.83965873911371,3.1096842288970947,-0.06302594746756303,0.7702891597428747,0.23951550112662487,0.13025028429010987,1.1519597843017075,0.1458991385470885,0.0,0.8602703462184895,-0.870252855904576,0.0,0.11876887584726857,-0.21846860919655647,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.22347810000065,-0.006675822079804661,0.8263492790112152,-0.8786114290074003,0.0439560439560438,0.05372405372405353,-0.20024420024419953,0.07692307692307665,0.8153846153846152,0.14188034188034226,0.0,2.7529584251907315,3.0329930782318115,-0.06220074811618756,0.7613010290630304,0.23979571028704832,0.022802176842002808,1.003683437926555,0.05902361682966889,0.0,0.8621110288490428,-0.8736353386477189,0.0,0.11463499371342377,-0.21065602595456745,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.2387990999996,-0.006675822079804661,0.8274937056534675,-0.8831891355764092,-0.11233211233211193,0.0439560439560438,-0.29792429792429687,0.08034188034188006,0.8085470085470083,0.13846153846153886,0.0,2.648876636678081,3.1590099334716797,-0.06436099479350757,0.7517576628967994,0.24060767117543908,0.17909033313015854,1.0255490254457027,0.24252361121822902,0.0,0.8637900510272918,-0.8767146557111752,0.0,0.10958959456720763,-0.20098668909781725,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.24953580000147,-0.006675822079804661,0.8286381322957197,-0.8850965133134963,-0.004884004884004867,0.05372405372405353,-0.23931623931623847,0.08034188034188006,0.8598290598290594,0.19658119658119677,0.0,2.615018525683796,3.1590099334716797,-0.06369347011323456,0.7460548127265546,0.23951531359049963,0.07164222568205147,1.0051624253381608,0.15635569042440087,0.0,0.8649479466417285,-0.8788370223803149,0.0,0.10784464632846541,-0.19767402169845133,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.25546649999887,-0.006675822079804661,0.8294010833905545,-0.8877668421454181,0.09279609279609247,0.1025641025641022,-0.22954822954822873,0.07008547008546984,0.856410256410256,0.17264957264957292,0.0,2.5918882114561437,2.6899573802948,-0.062019039481773744,0.7441080212427962,0.23962021329658123,-0.02603787199804586,0.911610162707457,0.16832672721932396,0.0,0.865579759422015,-0.8799938657611338,0.0,0.10653258140907104,-0.1950601752448559,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.2580267000012,-0.006675822079804661,0.8294010833905545,-0.8881483176928355,0.024420024420024333,0.05372405372405353,-0.20024420024419953,0.08376068376068346,0.8051282051282049,0.18632478632478655,0.0,2.575826523130253,2.6899573802948,-0.06299863007845073,0.7417574880238444,0.23930626718501027,0.042338196378022275,1.004992025619903,0.12471214317333608,0.0,0.8658506515093555,-0.8804897470038622,0.0,0.10580895519620857,-0.19368847835170902,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.26060009999856,-0.006675822079804661,0.8297825589379719,-0.8889112687876704,0.0146520146520146,0.03418803418803407,-0.219780219780219,0.059829059829059617,0.8666666666666663,0.2136752136752138,0.0,2.5592935736802476,2.6899573802948,-0.06311775766212488,0.7396963784504752,0.23917355218379413,0.05210620614603201,1.0359095839522847,0.1603583792561107,0.0,0.8661208454735219,-0.8809842134281057,0.0,0.10499493450110985,-0.1921451872051247,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.26381029999902,-0.006675822079804661,0.8301640344853893,-0.8896742198825052,-0.004884004884004867,0.17094017094017033,-0.23931623931623847,0.08034188034188006,0.8119658119658117,0.20000000000000018,0.0,2.563679014506053,2.6899573802948,-0.06342644590564439,0.7414050179307842,0.23976223456486867,0.07164222568205147,0.7888012588550023,0.1916806577942324,0.0,0.8664581666249433,-0.8816013979831606,0.0,0.10507792392136585,-0.19225735311352904,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.28249320000032,-0.006675822079804661,0.8313084611276416,-0.8942519264515141,0.05372405372405353,0.12210012210012167,-0.366300366300365,0.07692307692307665,0.8358974358974356,0.20000000000000018,0.0,2.5109499179834347,2.6103768348693848,-0.06255002426179807,0.7330502467101625,0.2380613086481309,0.013034167073993075,0.8909084369852244,0.40663219123569216,0.0,0.8683696292203535,-0.8850916449521152,0.0,0.1023108080264688,-0.18681505380389204,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.2981448999999,-0.006675822079804661,0.8324528877698938,-0.8969222552834359,0.024420024420024333,0.09279609279609247,-0.21001221001220927,0.04615384615384599,0.8358974358974356,0.2102564102564104,0.0,2.516014428134781,2.3890774250030518,-0.06229065778606282,0.7262769199467518,0.23383229816813447,0.042338196378022275,0.954806171337064,0.1690636542926858,0.0,0.8699690223127613,-0.8880095879476226,0.0,0.1021865415546349,-0.1864297805085518,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.3079715999993,-0.006675822079804661,0.8332158388647286,-0.8999740596627752,-0.024420024420024333,0.0439560439560438,-0.14163614163614113,0.04615384615384599,0.8427350427350424,0.2136752136752138,0.0,2.469205887292717,2.1399412155151367,-0.06295066703073597,0.7204783823277889,0.23333787765305056,0.09117824521807094,1.043997816647266,0.09221495051007012,0.0,0.8709503586212651,-0.8897973282501359,0.0,0.09986427880818435,-0.18192682208915412,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.3255425999996,-0.006675822079804661,0.8339787899595634,-0.9034073395895319,0.03418803418803407,0.08302808302808273,-0.21001221001220927,0.09401709401709368,0.8632478632478628,0.2512820512820513,0.0,2.3705925330747912,1.9020087718963623,-0.06242075583908577,0.7110227511051084,0.2341389244229577,0.03257018661001254,0.988309256549896,0.21351302689725662,0.0,0.8726254060037524,-0.8928426779006026,0.0,0.09533022494206729,-0.17331680896999818,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.33429439999964,-0.006675822079804661,0.8351232166018157,-0.9056961928740364,0.004884004884004867,0.004884004884004867,-0.06349206349206327,0.08034188034188006,0.9145299145299148,0.206837606837607,0.0,2.3323308259663897,2.063359498977661,-0.06267234017875432,0.7052042605508557,0.23327879631515974,0.06187421591404174,1.117364866468823,0.01122614336833161,0.0,0.8734430230521741,-0.8943277884523655,0.0,0.09342273000059417,-0.16969201212988416,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.35014659999797,-0.006675822079804661,0.8358861676966505,-0.9079850461585408,0.08302808302808273,0.073260073260073,-0.2490842490842482,0.05641025641025621,0.9521367521367523,0.22051282051282062,0.0,2.220735777636865,1.7713009119033813,-0.06129673646008041,0.6959626236926223,0.23523647432690128,-0.016269862230036125,1.0013518961303272,0.2997033879433833,0.0,0.8748454061300714,-0.8968708595161236,0.0,0.08846614842385234,-0.16042385687949856,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.36307699999816,-0.006675822079804661,0.8366491187914853,-0.9110368505378801,-0.024420024420024333,0.1025641025641022,-0.18070818070818007,0.06324786324786302,0.9213675213675216,0.20341880341880358,0.0,2.199586762817334,1.5080595016479492,-0.06216743486167986,0.6904768356665978,0.23333139309836842,0.09117824521807094,0.9556126569560786,0.21585885467497554,0.0,0.8759739880388785,-0.8989142308964394,0.0,0.08728128354812914,-0.1580284740059365,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.3742005999993,-0.006675822079804661,0.8370305943389027,-0.9129442282749671,0.03418803418803407,-0.0439560439560438,-0.26862026862026767,0.09059829059829028,0.9418803418803421,0.20000000000000018,0.0,2.1451583301208217,1.5080595016479492,-0.06146952120465728,0.6809548837220765,0.2314825944256717,0.03257018661001254,1.2289740479313538,0.35774882688201765,0.0,0.8769175171231484,-0.9006201649267711,0.0,0.08482227733574078,-0.1533616841808828,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.38409859999956,-0.006675822079804661,0.8374120698863201,-0.9152330815594716,-0.024420024420024333,0.004884004884004867,-0.1611721611721606,0.06324786324786302,0.890598290598291,0.17264957264957292,0.0,2.12409325623865,1.6375293731689453,-0.06220353248076922,0.6756384024992419,0.2297233332938322,0.09117824521807094,1.1503074583424513,0.2117026832254043,0.0,0.87774641926414,-0.9021167463937504,0.0,0.08374440704897956,-0.151200390679103,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.38672159999987,-0.006675822079804661,0.8381750209811549,-0.915614557106889,0.11233211233211193,0.12210012210012167,-0.219780219780219,0.0495726495726494,0.8940170940170944,0.23418803418803424,0.0,2.1297094138525074,1.6375293731689453,-0.05990255166123088,0.6767828023535748,0.2300325160870737,-0.045573891534065325,0.9259898422600876,0.29894063195116727,0.0,0.8779664374517616,-0.9025141071931143,0.0,0.08388036126396636,-0.1514909642838543,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.38927409999815,-0.006675822079804661,0.8381750209811549,-0.9159960326543064,0.024420024420024333,0.024420024420024333,-0.14163614163614113,0.06324786324786302,0.856410256410256,0.18974358974358996,0.0,2.1136490898845,1.6375293731689453,-0.06116108031653803,0.6735061654937181,0.22924760869755742,0.042338196378022275,1.1058640305659346,0.18367866739455246,0.0,0.8781787581527056,-0.902897415774554,0.0,0.083181469574006,-0.15016986550396394,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.39164909999818,-0.006675822079804661,0.8385564965285723,-0.9167589837491412,-0.0146520146520146,0.073260073260073,-0.22954822954822873,0.07692307692307665,0.8769230769230774,0.17606837606837633,0.0,2.108460555335468,1.6375293731689453,-0.061795210771993146,0.6729371171149132,0.22923324302590803,0.08141023545006121,1.0127859562062231,0.3225554055297374,0.0,0.8783755886335113,-0.9032526553927769,0.0,0.08287599191715607,-0.14957457609204722,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.40342890000102,-0.006675822079804661,0.8389379720759897,-0.9171404592965586,-0.12210012210012167,0.073260073260073,-0.23931623931623847,0.0529914529914528,0.9213675213675216,0.12820512820512864,0.0,2.092449103360197,1.8501068353652954,-0.06389114390379327,0.6669587326222086,0.22702950432769212,0.18885834289816827,1.026121218483522,0.31875354222815344,0.0,0.8793432214335826,-0.9049987827277248,0.0,0.08214339800657383,-0.14823064351914086,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
158.42029059999913,-0.006675822079804661,0.8397009231708246,-0.9198107881284805,0.073260073260073,0.0439560439560438,0.03418803418803407,0.08034188034188006,0.9452991452991455,0.15213675213675248,0.0,2.063570058629228,1.4226164817810059,-0.06260895390112821,0.6589756872493263,0.22433784547926613,-0.006501852462026392,1.0911852058406268,-0.08393996666337239,0.0,0.8807037340490708,-0.9074501144262844,0.0,0.0806865627807505,-0.1453786806095082,1.0,0.0,1.0,200.0,20.0,10.0,25.0,15.0,1.0,1.8,1.5,0
