time_s,f_des_N,f_est_N,f_ati_N,f_err_N,tau_meas_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
1.630281,0.000000,0.025443,-0.095503,-0.025443,0.011966,-0.000980,0.004884,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.640000,0.000000,0.015226,-0.030610,-0.015226,-0.005128,-0.000571,-0.063492,0.000572,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.650771,0.000000,0.020728,-0.030610,-0.020728,0.008547,-0.000791,0.014652,0.000563,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.660065,0.000000,0.008036,-0.078707,-0.008036,-0.008547,-0.000283,-0.034188,0.000561,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.670096,0.000000,-0.022631,-0.312824,0.022631,-0.029060,0.000943,-0.014652,0.000570,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.680065,0.000000,-0.016396,-0.312824,0.016396,0.001709,0.000694,-0.043956,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.691748,0.000000,-0.035339,-0.192521,0.035339,-0.022222,0.001452,-0.014652,0.000594,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.700359,0.000000,-0.012886,-0.098385,0.012886,0.015385,0.000554,0.034188,0.000599,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.710357,0.000000,0.025588,-0.098385,-0.025588,0.035897,-0.000985,-0.014652,0.000589,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.720438,0.000000,0.011924,-0.091950,-0.011924,-0.008547,-0.000439,0.063492,0.000584,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.730213,0.000000,0.021505,-0.091950,-0.021505,0.011966,-0.000822,0.034188,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.740546,0.000000,0.001819,-0.063447,-0.001819,-0.015385,-0.000035,0.063492,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.750132,0.000000,0.020259,-0.381836,-0.020259,0.018803,-0.000772,-0.053724,0.000569,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.760111,0.000000,-0.006015,-0.381836,0.006015,-0.022222,0.000279,0.024420,0.000571,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.770000,0.000000,0.010572,-0.098229,-0.010572,0.015385,-0.000385,0.004884,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.780140,0.000000,0.003330,-0.029770,-0.003330,-0.005128,-0.000095,0.083028,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.790000,0.000000,0.024886,-0.029770,-0.024886,0.022222,-0.000957,0.063492,0.000557,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.800197,0.000000,0.031875,-0.113758,-0.031875,0.011966,-0.001237,0.063492,0.000545,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.810687,0.000000,0.057978,-0.174646,-0.057978,0.032479,-0.002281,0.024420,0.000521,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.820146,0.000000,0.037836,-0.174646,-0.037836,-0.008547,-0.001475,0.043956,0.000507,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.830267,0.000000,0.031978,-0.346720,-0.031978,0.001709,-0.001241,0.034188,0.000494,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.840355,0.000000,-0.000059,-0.346720,0.000059,-0.025641,0.000040,0.043956,0.000495,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.850013,0.000000,-0.032526,-0.110960,0.032526,-0.032479,0.001339,0.024420,0.000508,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.860000,0.000000,-0.055080,-0.094140,0.055080,-0.029060,0.002241,0.014652,0.000530,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.870120,0.000000,-0.049192,-0.094140,0.049192,-0.005128,0.002006,-0.024420,0.000550,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.880185,0.000000,-0.030807,-0.085346,0.030807,0.008547,0.001270,-0.043956,0.000563,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.891042,0.000000,-0.029774,-0.415725,0.029774,-0.005128,0.001229,0.024420,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.900763,0.000000,-0.039204,-0.415725,0.039204,-0.015385,0.001606,0.112332,0.000592,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.911197,0.000000,-0.043329,-0.125312,0.043329,-0.011966,0.001771,-0.024420,0.000610,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.920605,0.000000,-0.022697,-0.089747,0.022697,0.011966,0.000946,-0.004884,0.000619,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.930197,0.000000,-0.016448,-0.089747,0.016448,0.001709,0.000696,-0.073260,0.000626,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.940295,0.000000,0.005645,-0.118320,-0.005645,0.018803,-0.000188,-0.004884,0.000624,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.950000,0.000000,0.006225,-0.072831,-0.006225,0.001709,-0.000211,-0.043956,0.000622,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.960067,0.000000,-0.000148,-0.072831,0.000148,-0.005128,0.000044,0.043956,0.000623,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.970195,0.000000,0.008429,-0.377214,-0.008429,0.008547,-0.000299,0.024420,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.980939,0.000000,0.011871,-0.377214,-0.011871,0.005128,-0.000437,-0.014652,0.000615,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
1.990566,0.000000,0.018044,-0.087626,-0.018044,0.008547,-0.000684,0.024420,0.000608,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.001310,0.000000,0.016144,-0.044011,-0.016144,0.001709,-0.000608,-0.034188,0.000602,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.011351,0.000000,0.028300,-0.090833,-0.028300,0.015385,-0.001094,0.024420,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.020236,0.000000,0.031187,-0.090833,-0.031187,0.008547,-0.001209,-0.112332,0.000580,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.030000,0.000000,0.009565,-0.367576,-0.009565,-0.015385,-0.000344,0.112332,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.040147,0.000000,0.009362,-0.367576,-0.009362,0.001709,-0.000336,-0.004884,0.000573,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.050000,0.000000,-0.014733,-0.135590,0.014733,-0.022222,0.000627,-0.043956,0.000579,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.060573,0.000000,0.000179,-0.028794,-0.000179,0.011966,0.000031,-0.004884,0.000580,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.070038,0.000000,-0.011822,-0.028794,0.011822,-0.011966,0.000511,-0.014652,0.000585,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.080247,0.000000,-0.021424,-0.069615,0.021424,-0.011966,0.000895,-0.024420,0.000594,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.090404,0.000000,0.001665,-0.123269,-0.001665,0.018803,-0.000028,-0.034188,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.100783,0.000000,0.016716,-0.123269,-0.016716,0.015385,-0.000631,-0.102564,0.000587,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.110000,0.000000,0.028758,-0.377005,-0.028758,0.015385,-0.001112,0.122100,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.120218,0.000000,0.031553,-0.076659,-0.031553,0.008547,-0.001224,-0.034188,0.000564,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.130227,0.000000,0.013277,-0.076659,-0.013277,-0.011966,-0.000493,-0.024420,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.140000,0.000000,-0.015020,-0.055525,0.015020,-0.025641,0.000639,-0.053724,0.000565,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.152762,0.000000,-0.000050,-0.055525,0.000050,0.011966,0.000040,0.024420,0.000566,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.160887,0.000000,0.015345,-0.118360,-0.015345,0.015385,-0.000576,-0.034188,0.000561,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.170289,0.000000,0.000310,-0.335076,-0.000310,-0.011966,0.000026,-0.083028,0.000561,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.180662,0.000000,0.015633,-0.335076,-0.015633,0.015385,-0.000587,0.073260,0.000555,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.191489,0.000000,-0.023391,-0.215871,0.023391,-0.035897,0.000974,-0.043956,0.000566,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.200736,0.000000,-0.030679,-0.062912,0.030679,-0.011966,0.001265,-0.014652,0.000578,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.210107,0.000000,-0.012577,-0.062912,0.012577,0.011966,0.000541,0.034188,0.000583,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.220000,0.000000,-0.008352,-0.108944,0.008352,0.001709,0.000372,0.004884,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.230000,0.000000,-0.015229,-0.124021,0.015229,-0.008547,0.000647,0.024420,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.240000,0.000000,-0.003636,-0.124021,0.003636,0.008547,0.000184,-0.053724,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.250234,0.000000,0.009057,-0.382832,-0.009057,0.011966,-0.000324,0.043956,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.262284,0.000000,0.029468,-0.097496,-0.029468,0.022222,-0.001141,0.014652,0.000578,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.271565,0.000000,0.028702,-0.097496,-0.028702,0.005128,-0.001110,0.014652,0.000567,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.280249,0.000000,0.031509,-0.034349,-0.031509,0.008547,-0.001222,-0.014652,0.000557,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.290026,0.000000,0.037173,-0.103256,-0.037173,0.011966,-0.001449,-0.014652,0.000543,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.300594,0.000000,0.007516,-0.103256,-0.007516,-0.022222,-0.000262,0.014652,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.310275,0.000000,-0.002534,-0.220588,0.002534,-0.008547,0.000140,-0.053724,0.000541,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.320218,0.000000,-0.000318,-0.220588,0.000318,0.001709,0.000051,-0.073260,0.000542,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.330621,0.000000,-0.025895,-0.366570,0.025895,-0.025641,0.001074,-0.004884,0.000553,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.340000,0.000000,-0.060033,-0.095079,0.060033,-0.039316,0.002439,-0.043956,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.350462,0.000000,-0.056573,-0.095079,0.056573,-0.008547,0.002301,-0.004884,0.000600,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.360223,0.000000,-0.029874,-0.085466,0.029874,0.015385,0.001233,0.034188,0.000612,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.370639,0.000000,-0.015352,-0.095015,0.015352,0.008547,0.000652,-0.014652,0.000619,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.380926,0.000000,-0.027666,-0.095015,0.027666,-0.015385,0.001145,0.034188,0.000630,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.390208,0.000000,-0.034099,-0.394576,0.034099,-0.011966,0.001402,-0.073260,0.000643,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.400000,0.000000,-0.042664,-0.125226,0.042664,-0.015385,0.001745,0.083028,0.000660,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.410041,0.000000,-0.049516,-0.125226,0.049516,-0.015385,0.002019,-0.034188,0.000681,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.421212,0.000000,-0.044741,-0.074908,0.044741,-0.005128,0.001828,0.014652,0.000701,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.431453,0.000000,-0.044340,-0.077967,0.044340,-0.008547,0.001812,0.024420,0.000720,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.440264,0.000000,-0.026925,-0.077967,0.026925,0.008547,0.001115,-0.014652,0.000730,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.450074,0.000000,-0.012993,-0.080448,0.012993,0.008547,0.000558,-0.024420,0.000735,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.460318,0.000000,-0.015522,-0.355994,0.015522,-0.005128,0.000659,-0.092796,0.000742,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.470911,0.000000,-0.010708,-0.355994,0.010708,0.001709,0.000466,-0.073260,0.000747,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.480725,0.000000,-0.023951,-0.072512,0.023951,-0.015385,0.000996,0.024420,0.000756,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.490071,0.000000,0.013318,-0.072512,-0.013318,0.032479,-0.000495,0.083028,0.000752,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.500000,0.000000,0.005526,-0.067138,-0.005526,-0.005128,-0.000183,-0.053724,0.000750,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.510145,0.000000,0.012968,-0.026286,-0.012968,0.008547,-0.000481,-0.043956,0.000745,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.520608,0.000000,0.015502,-0.026286,-0.015502,0.005128,-0.000582,0.014652,0.000739,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.530236,0.000000,0.010692,-0.382500,-0.010692,-0.001709,-0.000390,0.024420,0.000735,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.540270,0.000000,-0.013668,-0.115881,0.013668,-0.022222,0.000585,-0.004884,0.000741,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.550368,0.000000,-0.019482,-0.115881,0.019482,-0.008547,0.000817,0.102564,0.000749,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.560060,0.000000,-0.003619,-0.047345,0.003619,0.011966,0.000183,-0.024420,0.000751,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.570573,0.000000,-0.001186,-0.054245,0.001186,0.001709,0.000086,-0.004884,0.000752,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.580120,0.000000,-0.006077,-0.054245,0.006077,-0.005128,0.000281,0.014652,0.000755,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.590000,0.000000,-0.016828,-0.098192,0.016828,-0.011966,0.000711,0.034188,0.000762,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.600720,0.000000,-0.001496,-0.387498,0.001496,0.011966,0.000098,-0.092796,0.000763,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.614095,0.000000,-0.006325,-0.387498,0.006325,-0.005128,0.000291,0.043956,0.000767,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.620425,0.000000,-0.030701,-0.112055,0.030701,-0.025641,0.001266,-0.063492,0.000775,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.630345,0.000000,-0.022852,-0.058596,0.022852,0.001709,0.000952,0.004884,0.000784,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.641164,0.000000,0.003941,-0.058596,-0.003941,0.022222,-0.000119,-0.024420,0.000783,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.650745,0.000000,-0.012232,-0.115105,0.012232,-0.015385,0.000527,-0.112332,0.000788,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.660295,0.000000,-0.001238,-0.115105,0.001238,0.008547,0.000088,0.102564,0.000789,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.670252,0.000000,-0.002700,-0.282554,0.002700,-0.001709,0.000146,0.004884,0.000790,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.680000,0.000000,-0.007288,-0.159866,0.007288,-0.005128,0.000330,-0.083028,0.000794,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.690000,0.000000,-0.000702,-0.159866,0.000702,0.005128,0.000066,-0.073260,0.000794,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.700119,0.000000,0.001147,-0.072543,-0.001147,0.001709,-0.000008,-0.004884,0.000794,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.712898,0.000000,-0.021304,-0.048503,0.021304,-0.022222,0.000890,0.073260,0.000805,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.721317,0.000000,0.005179,-0.048503,-0.005179,0.022222,-0.000169,0.024420,0.000804,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.730608,0.000000,0.060553,-0.118198,-0.060553,0.056410,-0.002384,0.141636,0.000782,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.740502,0.000000,0.074084,-0.367701,-0.074084,0.025641,-0.002925,0.004884,0.000753,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.750534,0.000000,0.074652,-0.367701,-0.074652,0.015385,-0.002948,0.053724,0.000723,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.760606,0.000000,0.054593,-0.092209,-0.054593,-0.005128,-0.002146,-0.083028,0.000702,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.770000,0.000000,0.038546,-0.047247,-0.038546,-0.005128,-0.001504,-0.053724,0.000688,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.780000,0.000000,0.042803,-0.047247,-0.042803,0.011966,-0.001674,0.034188,0.000671,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.790040,0.000000,0.022276,-0.026522,-0.022276,-0.011966,-0.000853,0.092796,0.000662,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.800695,0.000000,-0.000982,-0.026522,0.000982,-0.018803,0.000077,-0.122100,0.000663,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.810292,0.000000,-0.009333,-0.150321,0.009333,-0.008547,0.000411,0.112332,0.000667,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.820019,0.000000,-0.002338,-0.300762,0.002338,0.005128,0.000132,-0.063492,0.000668,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.832519,0.000000,0.010095,-0.075282,-0.010095,0.011966,-0.000366,0.053724,0.000664,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.840303,0.000000,-0.017565,-0.075282,0.017565,-0.025641,0.000741,0.014652,0.000670,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.850113,0.000000,-0.008924,-0.027777,0.008924,0.005128,0.000395,-0.092796,0.000673,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.860305,0.000000,-0.002011,-0.027777,0.002011,0.005128,0.000119,0.004884,0.000675,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.870141,0.000000,0.010357,-0.084385,-0.010357,0.011966,-0.000376,-0.161172,0.000671,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.880285,0.000000,0.047602,-0.365231,-0.047602,0.039316,-0.001866,-0.083028,0.000652,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.891688,0.000000,0.019278,-0.365231,-0.019278,-0.018803,-0.000733,0.083028,0.000644,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.900663,0.000000,0.003457,-0.116209,-0.003457,-0.011966,-0.000100,-0.014652,0.000643,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.910000,0.000000,0.007894,-0.116209,-0.007894,0.005128,-0.000278,-0.053724,0.000640,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.920396,0.000000,0.018281,-0.027876,-0.018281,0.011966,-0.000693,-0.063492,0.000633,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.930276,0.000000,0.033428,-0.087492,-0.033428,0.018803,-0.001299,-0.102564,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.940981,0.000000,0.004520,-0.105775,-0.004520,-0.022222,-0.000143,0.014652,0.000619,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.950305,0.000000,0.008744,-0.105775,-0.008744,0.005128,-0.000312,-0.004884,0.000616,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.960110,0.000000,-0.001552,-0.377114,0.001552,-0.008547,0.000100,0.043956,0.000617,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.970152,0.000000,0.024400,-0.075947,-0.024400,0.025641,-0.000938,-0.014652,0.000607,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.980188,0.000000,0.010973,-0.075947,-0.010973,-0.008547,-0.000401,0.083028,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
2.990459,0.000000,0.031000,-0.037924,-0.031000,0.022222,-0.001202,-0.024420,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.003686,0.000000,0.029929,-0.037924,-0.029929,0.005128,-0.001159,0.014652,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.011828,0.000000,0.025652,-0.098430,-0.025652,0.001709,-0.000988,-0.024420,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.020499,0.000000,0.049582,-0.320839,-0.049582,0.029060,-0.001945,0.004884,0.000551,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.030088,0.000000,0.027700,-0.320839,-0.027700,-0.011966,-0.001070,-0.073260,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.040646,0.000000,-0.003481,-0.188909,0.003481,-0.025641,0.000177,-0.053724,0.000542,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.050000,0.000000,0.009181,-0.063922,-0.009181,0.011966,-0.000329,-0.102564,0.000539,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.060001,0.000000,0.019310,-0.063922,-0.019310,0.011966,-0.000734,-0.083028,0.000532,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.070000,0.000000,0.010320,-0.066053,-0.010320,-0.005128,-0.000375,0.024420,0.000528,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.083085,0.000000,0.020222,-0.135050,-0.020222,0.011966,-0.000771,0.024420,0.000518,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.090395,0.000000,0.000793,-0.135050,-0.000793,-0.015385,0.000006,-0.024420,0.000518,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.100241,0.000000,-0.011332,-0.403087,0.011332,-0.011966,0.000491,-0.004884,0.000523,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.110332,0.000000,-0.017612,-0.403087,0.017612,-0.008547,0.000743,0.034188,0.000530,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.120236,0.000000,-0.015799,-0.097212,0.015799,-0.001709,0.000670,-0.014652,0.000537,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.130368,0.000000,-0.014349,-0.088820,0.014349,-0.001709,0.000612,0.053724,0.000543,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.140386,0.000000,0.000487,-0.091119,-0.000487,0.011966,0.000019,0.004884,0.000543,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.150000,0.000000,0.008936,-0.091119,-0.008936,0.008547,-0.000319,0.043956,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.160064,0.000000,0.002021,-0.289619,-0.002021,-0.005128,-0.000043,-0.004884,0.000540,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.170696,0.000000,0.020420,-0.231853,-0.020420,0.018803,-0.000779,-0.053724,0.000532,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.180380,0.000000,0.000952,-0.231853,-0.000952,-0.015385,0.000000,-0.034188,0.000532,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.190008,0.000000,-0.011205,-0.078743,0.011205,-0.011966,0.000486,0.053724,0.000536,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.200695,0.000000,0.006421,-0.078743,-0.006421,0.015385,-0.000219,0.014652,0.000534,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.210887,0.000000,0.000009,-0.078743,-0.000009,-0.005128,0.000038,0.034188,0.000534,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.220555,0.000000,-0.035891,-0.088584,0.035891,-0.035897,0.001474,0.014652,0.000549,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.230140,0.000000,-0.027003,-0.088584,0.027003,0.001709,0.001118,-0.004884,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.240263,0.000000,-0.057500,-0.125366,0.057500,-0.035897,0.002338,0.004884,0.000583,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.250000,0.000000,-0.020359,-0.404077,0.020359,0.025641,0.000853,-0.102564,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
3.260048,0.000000,-0.017997,-0.404077,0.017997,-0.001709,0.000758,-0.092796,0.000599,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
