time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_gmo_N,f_sensor_N,r1_Nm,r2_Nm,r3_Nm,tau_cmd1_Nm,tau_cmd2_Nm,tau_cmd3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,k_obs,m_adm,xdot_alpha,b_adm,k_adm,kp1,kp2,kp3,kd1,kd2,kd3,use_ati
372.42296669999996,-0.000953688868543523,0.7973571374074921,-0.8023163195239185,0.004884004884004867,0.0146520146520146,0.024420024420024333,0.04615384615384599,0.17606837606837633,-0.03931623931623918,0.0,4.038213378974812,5.808477878570557,-0.016515367346932486,1.0271644462764395,0.31584737441190425,0.004652883801430363,0.3507799642423979,-0.3081975883371521,0.0,0.8050942495000606,-0.8010052693113837,0.0,0.10206988238989614,-0.19415553659675788,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.4445866999995,-0.0013351644159609322,0.7973571374074921,-0.8023163195239185,0.03418803418803407,-0.0146520146520146,0.03418803418803407,0.011965811965811923,0.23418803418803424,0.018803418803418737,0.0,3.696171924255066,5.744105339050293,-0.014919162062055243,1.0188447642894025,0.33109892919662864,-0.020836390028424745,0.4374878525247047,-0.3548480100370106,0.0,0.8071050935433309,-0.8048359274334482,0.0,0.09300851264172709,-0.17718122674134204,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.46291009999914,-0.000953688868543523,0.7985015640497444,-0.8061310749980926,0.05372405372405353,0.073260073260073,-0.1904761904761898,0.03931623931623918,0.2581196581196581,0.022222222222222143,0.0,3.375610562799253,5.557310104370117,-0.01288989045006016,1.0124804073274478,0.3456225317643027,-0.044187165038618303,0.27260574496235485,0.022052318535926693,0.0,0.8086418775114245,-0.8077585143393918,0.0,0.08387002238249103,-0.15950025137257925,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.4788708999986,-0.0013351644159609322,0.7992645151445792,-0.8076569771877622,-0.0146520146520146,0.05372405372405353,-0.219780219780219,0.00512820512820511,0.28205128205128194,0.07350427350427324,0.0,3.346165401449874,5.216318130493164,-0.013590827731309083,1.0089521860156796,0.3452827571760117,0.02800365881162392,0.31970243895710304,0.054500143259464076,0.0,0.8099626538272504,-0.8102694933935723,0.0,0.08275126032978827,-0.15732162888247472,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.4915308000018,-0.000953688868543523,0.7996459906919966,-0.8110902571145189,0.0439560439560438,-0.024420024420024333,-0.20024420024419953,0.0017094017094017033,0.27863247863247853,0.03931623931623918,0.0,3.3010305311888914,5.627551078796387,-0.011795999676675634,1.0020673786733876,0.34364213424053813,-0.03441915527060857,0.4736830549269107,0.053156091338991934,0.0,0.8109903436289193,-0.8122137038449481,0.0,0.08117677085988845,-0.15357233871391301,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.5005498999999,-0.0013351644159609322,0.8004089417868314,-0.8133791103990233,-0.0146520146520146,0.0146520146520146,-0.29792429792429687,-0.00512820512820511,0.29914529914529897,0.12478632478632434,0.0,3.2705496250516113,5.627551078796387,-0.013121225832451197,0.9984733866975783,0.3432008617496772,0.02800365881162392,0.40015966524231616,0.21738390410120514,0.0,0.8117116937186104,-0.8135758933799224,0.0,0.07998027406748211,-0.1510338653811692,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.5176173,-0.0013351644159609322,0.8011718928816662,-0.8164309147783626,0.0146520146520146,0.05372405372405353,-0.08302808302808273,0.029059829059828957,0.28205128205128194,0.029059829059828957,0.0,3.340550214686619,5.288939476013184,-0.012551285066230664,0.9968670664534808,0.33781441877836543,-0.0013003704924052784,0.34794769750706606,-0.10146230130622168,0.0,0.8131002428211944,-0.8161887613067066,0.0,0.08135680317897657,-0.15309115194879067,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.52908540000135,-0.000953688868543523,0.8015533684290836,-0.8183382925154497,0.11233211233211193,-0.073260073260073,-0.1318681318681314,-0.0017094017094017033,0.3264957264957262,0.03931623931623918,0.0,3.2158941693926564,5.438265323638916,-0.008644706894038772,0.9863776719283222,0.3392073585780433,-0.1027952236466767,0.5829832379909798,-0.01434022997495181,0.0,0.8139929984455897,-0.8178649575512618,0.0,0.07784686428344278,-0.14616163482664482,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.5396827000004,-0.000953688868543523,0.8023163195239185,-0.8202456702525367,0.024420024420024333,0.1025641025641022,-0.1611721611721606,0.008547008547008517,0.3196581196581194,0.018803418803418737,0.0,3.182097517229259,5.21925163269043,-0.009514025608051094,0.9882605259735665,0.3419803988554551,-0.014883135734589104,0.2654921522454192,0.03914784947834439,0.0,0.8148048375065905,-0.8193873334805982,0.0,0.07660810405222356,-0.14365696257264907,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
372.54257380000126,-0.000953688868543523,0.8023163195239185,-0.8206271457999541,0.0439560439560438,0.004884004884004867,-0.073260073260073,0.022222222222222143,0.3641025641025637,-0.0017094017094017033,0.0,3.1535917408786003,5.21925163269043,-0.008655917452236693,0.9836465294664087,0.3411165923591464,-0.03441915527060857,0.4454116919569323,-0.09083946421324333,0.0,0.8150240930111707,-0.8197981857265288,0.0,0.07583809087046346,-0.14210931680315445,2.0,0.0,1.0,350.0,100.0,10.0,25.0,15.0,1.0,1.8,1.5,0
