time_s,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,ref1,ref2,ref3,temp1,temp2,temp3
17.950000,0.047112,0.678877,0.070085,0.704013,0.190476,1.393162,-0.399977,0.083028,0.494017,0.066965,0.751077,-0.352150,33.0,37.0,31.0
17.960126,0.052834,0.551893,0.114530,0.706302,0.200244,1.417094,-0.399214,0.073260,0.439316,0.072706,0.753064,-0.350452,33.0,37.0,31.0
17.970119,0.058175,0.522589,0.141880,0.707828,0.014652,1.437607,-0.398070,0.092796,0.415385,0.078298,0.755005,-0.348681,33.0,37.0,31.0
17.980084,0.063897,0.532357,0.117949,0.710498,0.278388,1.396581,-0.396925,0.131868,0.452991,0.083799,0.756920,-0.346826,33.0,37.0,31.0
17.990053,0.069238,0.571429,0.049573,0.712024,0.102564,1.495726,-0.395399,0.161172,0.374359,0.089224,0.758812,-0.344887,33.0,37.0,31.0
18.000075,0.074578,0.395604,0.148718,0.713931,0.190476,1.410256,-0.393874,0.151404,0.401709,0.094598,0.760690,-0.342861,33.0,37.0,31.0
18.010250,0.079919,0.542125,0.097436,0.715839,0.190476,1.420513,-0.392348,0.112332,0.326496,0.099970,0.762571,-0.340731,33.0,37.0,31.0
18.020422,0.085260,0.561661,0.094017,0.717365,0.161172,1.430769,-0.390059,0.258852,0.418803,0.105255,0.764424,-0.338533,33.0,37.0,31.0
18.030106,0.090600,0.600733,0.066667,0.718891,0.141636,1.485470,-0.388151,0.239316,0.312821,0.110203,0.766160,-0.336383,33.0,37.0,31.0
18.040039,0.095941,0.610501,0.111111,0.720035,0.122100,1.523077,-0.385863,0.210012,0.391453,0.115195,0.767912,-0.334125,33.0,37.0,31.0
18.050000,0.100519,0.463980,0.148718,0.721561,0.239316,1.482051,-0.384337,0.034188,0.439316,0.120114,0.769638,-0.331813,33.0,37.0,31.0
18.060085,0.105478,0.483516,0.107692,0.723087,0.170940,1.540171,-0.382429,0.131868,0.470085,0.125003,0.771352,-0.329428,33.0,37.0,31.0
18.070112,0.110437,0.483516,0.104274,0.724613,0.073260,1.482051,-0.380522,0.151404,0.473504,0.129773,0.773022,-0.327019,33.0,37.0,31.0
18.080213,0.115015,0.463980,0.104274,0.726520,0.122100,1.427350,-0.378614,0.161172,0.398291,0.134485,0.774668,-0.324560,33.0,37.0,31.0
18.090000,0.119593,0.356532,0.186325,0.728428,0.268620,1.400000,-0.376707,0.278388,0.429060,0.138961,0.776226,-0.322151,33.0,37.0,31.0
18.100029,0.124170,0.512821,0.111111,0.730716,0.268620,1.335043,-0.374800,0.161172,0.466667,0.143454,0.777784,-0.319661,33.0,37.0,31.0
18.110066,0.127985,0.424908,0.131624,0.733005,0.200244,1.307692,-0.372511,0.288156,0.394872,0.147856,0.779303,-0.317153,33.0,37.0,31.0
18.120118,0.132563,0.444444,0.076923,0.735294,0.239316,1.263248,-0.370222,0.268620,0.388034,0.152169,0.780783,-0.314630,33.0,37.0,31.0
18.130029,0.136759,0.424908,0.111111,0.737201,0.092796,1.280342,-0.367552,0.297924,0.360684,0.156328,0.782198,-0.312135,33.0,37.0,31.0
18.140123,0.140955,0.278388,0.135043,0.739109,0.170940,1.304274,-0.364881,0.210012,0.292308,0.160466,0.783594,-0.309593,33.0,37.0,31.0
18.150129,0.145151,0.356532,0.128205,0.741016,0.141636,1.252991,-0.362211,0.258852,0.329915,0.164472,0.784932,-0.307076,33.0,37.0,31.0
18.160000,0.148966,0.405372,0.111111,0.742542,0.249084,1.365812,-0.359922,0.229548,0.384615,0.168329,0.786204,-0.304601,33.0,37.0,31.0
18.170000,0.152781,0.366300,0.162393,0.743687,0.190476,1.358974,-0.357633,0.219780,0.439316,0.172141,0.787443,-0.302105,33.0,37.0,31.0
18.180003,0.156977,0.483516,0.090598,0.744450,-0.014652,1.365812,-0.355726,0.131868,0.442735,0.175858,0.788632,-0.299626,33.0,37.0,31.0
18.190224,0.160410,0.385836,0.158974,0.745212,-0.063492,1.400000,-0.353819,0.122100,0.425641,0.179557,0.789792,-0.297113,33.0,37.0,31.0
18.200000,0.163844,0.327228,0.155556,0.745975,0.053724,1.413675,-0.351530,0.200244,0.446154,0.183001,0.790849,-0.294734,33.0,37.0,31.0
18.210226,0.166896,0.297924,0.176068,0.746738,0.141636,1.437607,-0.349241,0.170940,0.394872,0.186507,0.791898,-0.292275,33.0,37.0,31.0
18.220376,0.169947,0.161172,0.158974,0.747501,0.141636,1.400000,-0.347333,0.249084,0.446154,0.189888,0.792879,-0.289869,33.0,37.0,31.0
18.230080,0.172618,0.278388,0.131624,0.748264,0.014652,1.396581,-0.345426,0.180708,0.408547,0.193029,0.793761,-0.287602,33.0,37.0,31.0
18.240000,0.175669,0.317460,0.141880,0.749027,0.180708,1.464957,-0.343137,0.190476,0.353846,0.196150,0.794603,-0.285324,33.0,37.0,31.0
18.250289,0.178721,0.366300,0.138462,0.749790,0.014652,1.400000,-0.340848,0.317460,0.446154,0.199290,0.795413,-0.283006,33.0,37.0,31.0
18.260007,0.181773,0.356532,0.121368,0.750935,0.073260,1.365812,-0.338941,0.190476,0.377778,0.202167,0.796116,-0.280862,33.0,37.0,31.0
18.270159,0.185206,0.180708,0.114530,0.751698,0.131868,1.348718,-0.336652,0.190476,0.422222,0.205080,0.796786,-0.278671,33.0,37.0,31.0
18.280000,0.188258,0.327228,0.100855,0.752461,0.034188,1.372650,-0.334745,0.200244,0.374359,0.207816,0.797370,-0.276599,33.0,37.0,31.0
18.290006,0.191310,0.327228,0.056410,0.753223,0.102564,1.321368,-0.333219,0.112332,0.439316,0.210510,0.797897,-0.274547,33.0,37.0,31.0
18.300037,0.194362,0.327228,0.097436,0.754368,0.141636,1.297436,-0.330930,0.210012,0.415385,0.213123,0.798356,-0.272548,33.0,37.0,31.0
18.310000,0.197032,0.219780,0.111111,0.755131,0.063492,1.307692,-0.329404,0.112332,0.456410,0.215633,0.798742,-0.270621,33.0,37.0,31.0
18.320009,0.199702,0.210012,0.090598,0.755894,0.112332,1.300855,-0.327497,0.180708,0.370940,0.218070,0.799059,-0.268748,33.0,37.0,31.0
18.330271,0.202373,0.229548,0.087179,0.756275,0.083028,1.307692,-0.325589,0.200244,0.384615,0.220483,0.799307,-0.266895,33.0,37.0,31.0
18.340056,0.203899,0.170940,0.182906,0.756657,0.063492,1.273504,-0.323301,0.219780,0.312821,0.222704,0.799472,-0.265193,33.0,37.0,31.0
18.350101,0.205806,0.190476,0.145299,0.757038,-0.073260,1.287179,-0.321775,0.229548,0.405128,0.224905,0.799566,-0.263513,33.0,37.0,31.0
18.360065,0.207332,0.141636,0.155556,0.757420,-0.043956,1.328205,-0.319867,0.180708,0.364103,0.227012,0.799583,-0.261917,33.0,37.0,31.0
18.370111,0.208858,0.102564,0.145299,0.757801,0.004884,1.294017,-0.318341,0.190476,0.381197,0.229059,0.799523,-0.260379,33.0,37.0,31.0
18.380000,0.210002,0.122100,0.186325,0.757801,-0.102564,1.317949,-0.316815,0.122100,0.329915,0.231003,0.799385,-0.258937,33.0,37.0,31.0
18.390105,0.211147,0.112332,0.223932,0.757801,-0.102564,1.314530,-0.315671,0.102564,0.391453,0.232916,0.799165,-0.257538,33.0,37.0,31.0
18.400000,0.211910,0.092796,0.220513,0.757801,0.053724,1.270085,-0.314527,-0.014652,0.473504,0.234721,0.798869,-0.256242,33.0,37.0,31.0
18.410099,0.213054,0.161172,0.223932,0.757801,0.131868,1.252991,-0.313764,0.073260,0.394872,0.236496,0.798484,-0.254995,33.0,37.0,31.0
18.420129,0.214199,0.122100,0.203419,0.757801,-0.024420,1.147009,-0.312619,0.131868,0.425641,0.238192,0.798019,-0.253835,33.0,37.0,31.0
18.430133,0.214580,0.004884,0.223932,0.757801,0.014652,1.205128,-0.311475,0.122100,0.459829,0.239822,0.797472,-0.252755,33.0,37.0,31.0
18.440068,0.215724,0.131868,0.220513,0.757801,0.004884,1.177778,-0.311093,0.034188,0.476923,0.241380,0.796845,-0.251759,33.0,37.0,31.0
18.450083,0.216487,0.053724,0.193162,0.757801,0.053724,1.099145,-0.310330,-0.043956,0.459829,0.242893,0.796128,-0.250833,33.0,37.0,31.0
18.460000,0.218013,0.024420,0.182906,0.757801,-0.053724,1.123077,-0.309567,0.043956,0.405128,0.244337,0.795334,-0.249993,33.0,37.0,31.0
18.470000,0.219158,0.190476,0.213675,0.757420,-0.073260,1.082051,-0.308804,0.083028,0.401709,0.245740,0.794447,-0.249224,33.0,37.0,31.0
18.480000,0.220684,0.229548,0.121368,0.757420,0.034188,1.020513,-0.308423,0.004884,0.463248,0.247092,0.793473,-0.248532,33.0,37.0,31.0
18.490000,0.222210,0.122100,0.135043,0.757038,-0.024420,1.054701,-0.307660,-0.043956,0.411966,0.248396,0.792413,-0.247919,33.0,37.0,31.0
18.500000,0.224117,0.278388,0.094017,0.756657,-0.034188,1.054701,-0.307660,0.034188,0.473504,0.249656,0.791264,-0.247383,33.0,37.0,31.0
18.510000,0.226024,0.161172,0.097436,0.755894,-0.112332,1.013675,-0.306897,0.161172,0.466667,0.250872,0.790028,-0.246923,33.0,37.0,31.0
18.520282,0.228695,0.249084,0.005128,0.755512,-0.043956,0.935043,-0.306897,0.034188,0.418803,0.252081,0.788665,-0.246531,33.0,37.0,31.0
18.530110,0.230602,0.219780,0.090598,0.754749,-0.004884,0.976068,-0.306516,-0.014652,0.394872,0.253199,0.787274,-0.246230,33.0,37.0,31.0
18.540123,0.232509,0.190476,0.076923,0.753605,-0.210012,1.003419,-0.306516,-0.004884,0.425641,0.254304,0.785769,-0.245998,33.0,37.0,31.0
18.550157,0.234417,0.210012,0.076923,0.752461,-0.083028,1.017094,-0.305753,0.083028,0.336752,0.255379,0.784172,-0.245840,33.0,37.0,31.0
18.560000,0.236324,0.210012,0.066667,0.750935,-0.141636,1.003419,-0.305371,-0.014652,0.353846,0.256405,0.782518,-0.245756,33.0,37.0,31.0
18.570000,0.237469,0.122100,0.124786,0.749027,-0.170940,1.037607,-0.304990,0.053724,0.336752,0.257420,0.780751,-0.245742,33.0,37.0,31.0
18.580133,0.238613,0.131868,0.128205,0.747501,-0.151404,1.013675,-0.304990,0.092796,0.394872,0.258425,0.778869,-0.245800,33.0,37.0,31.0
18.590293,0.239757,0.317460,0.121368,0.745212,-0.297924,1.136752,-0.304990,-0.004884,0.350427,0.259410,0.776891,-0.245928,33.0,37.0,31.0
18.600261,0.240520,0.073260,0.169231,0.742542,-0.190476,1.184615,-0.304990,-0.073260,0.381197,0.260357,0.774863,-0.246123,33.0,37.0,31.0
18.610047,0.240902,0.073260,0.186325,0.740253,-0.297924,1.099145,-0.304608,0.014652,0.329915,0.261272,0.772787,-0.246378,33.0,37.0,31.0
18.620114,0.240902,-0.024420,0.196581,0.737583,-0.268620,1.126496,-0.304990,-0.083028,0.295726,0.262199,0.770564,-0.246704,33.0,37.0,31.0
18.630044,0.241283,0.014652,0.179487,0.735294,-0.219780,1.030769,-0.304990,-0.073260,0.374359,0.263103,0.768285,-0.247089,33.0,37.0,31.0
18.640325,0.241283,0.102564,0.217094,0.733005,-0.141636,1.095726,-0.305371,-0.122100,0.333333,0.264031,0.765837,-0.247552,33.0,37.0,31.0
18.650000,0.241283,-0.092796,0.237607,0.730335,-0.268620,1.085470,-0.305371,0.024420,0.312821,0.264898,0.763451,-0.248044,33.0,37.0,31.0
18.660062,0.241283,-0.024420,0.227350,0.728046,-0.307692,1.082051,-0.305371,-0.034188,0.299145,0.265796,0.760885,-0.248614,33.0,37.0,31.0
18.670149,0.241665,0.043956,0.234188,0.725376,-0.346764,1.054701,-0.305371,-0.102564,0.316239,0.266696,0.758229,-0.249242,33.0,37.0,31.0
18.680232,0.241665,-0.034188,0.220513,0.722705,-0.278388,1.126496,-0.305371,-0.004884,0.275214,0.267596,0.755489,-0.249924,33.0,37.0,31.0
18.690245,0.242046,0.024420,0.223932,0.720035,-0.210012,1.133333,-0.305753,-0.053724,0.251282,0.268495,0.752686,-0.250654,33.0,37.0,31.0
18.700079,0.242428,0.170940,0.210256,0.716602,-0.297924,1.147009,-0.305753,-0.004884,0.244444,0.269383,0.749855,-0.251420,33.0,37.0,31.0
18.710000,0.242809,0.190476,0.213675,0.713550,-0.307692,1.133333,-0.305753,-0.024420,0.247863,0.270288,0.746921,-0.252240,33.0,37.0,31.0
18.720052,0.243191,0.043956,0.223932,0.710498,-0.317460,1.095726,-0.306134,-0.034188,0.247863,0.271215,0.743871,-0.253116,33.0,37.0,31.0
18.730275,0.243954,-0.014652,0.217094,0.707446,-0.278388,1.181197,-0.306897,-0.122100,0.309402,0.272171,0.740688,-0.254053,33.0,37.0,31.0
18.740071,0.244717,0.073260,0.203419,0.704395,-0.249084,1.126496,-0.307660,0.034188,0.340171,0.273101,0.737565,-0.254992,33.0,37.0,31.0
18.750081,0.245098,0.034188,0.193162,0.700961,-0.424908,1.102564,-0.308423,0.034188,0.367521,0.274069,0.734301,-0.255991,33.0,37.0,31.0
18.760063,0.246242,0.014652,0.176068,0.697910,-0.327228,1.075214,-0.309186,-0.063492,0.299145,0.275052,0.730975,-0.257024,33.0,37.0,31.0
18.770401,0.247005,-0.014652,0.200000,0.694858,-0.219780,1.037607,-0.309567,-0.073260,0.275214,0.276093,0.727456,-0.258132,33.0,37.0,31.0
18.780083,0.247768,0.043956,0.210256,0.691424,-0.249084,1.150427,-0.310330,-0.043956,0.223932,0.277089,0.724093,-0.259202,33.0,37.0,31.0
18.790234,0.248531,-0.004884,0.244444,0.688373,-0.249084,1.013675,-0.311093,-0.024420,0.234188,0.278157,0.720501,-0.260355,33.0,37.0,31.0
18.800000,0.249676,0.073260,0.169231,0.684939,-0.258852,1.075214,-0.311856,-0.092796,0.244444,0.279210,0.716982,-0.261493,33.0,37.0,31.0
18.810105,0.250820,0.200244,0.203419,0.681125,-0.249084,1.112821,-0.312619,-0.092796,0.220513,0.280327,0.713278,-0.262697,33.0,37.0,31.0
18.820171,0.251965,0.180708,0.223932,0.676928,-0.444444,1.143590,-0.313382,-0.034188,0.292308,0.281468,0.709526,-0.263923,33.0,37.0,31.0
18.830000,0.252728,-0.004884,0.213675,0.673114,-0.327228,1.129915,-0.314527,-0.131868,0.370940,0.282612,0.705805,-0.265142,33.0,37.0,31.0
18.840139,0.253872,0.170940,0.176068,0.668917,-0.317460,1.082051,-0.315671,-0.102564,0.357265,0.283824,0.701910,-0.266422,33.0,37.0,31.0
18.850127,0.255016,0.278388,0.203419,0.664721,-0.463980,1.167521,-0.316434,-0.112332,0.247863,0.285050,0.698019,-0.267701,33.0,37.0,31.0
18.860000,0.255779,0.141636,0.227350,0.660143,-0.395604,1.208547,-0.317197,-0.122100,0.285470,0.286294,0.694121,-0.268983,33.0,37.0,31.0
18.870000,0.256924,0.200244,0.234188,0.655947,-0.503053,1.157265,-0.317960,-0.131868,0.247863,0.287589,0.690125,-0.270296,33.0,37.0,31.0
18.880000,0.258068,0.170940,0.217094,0.652132,-0.385836,1.205128,-0.319104,-0.083028,0.336752,0.288919,0.686081,-0.271623,33.0,37.0,31.0
18.890000,0.258831,0.043956,0.237607,0.647936,-0.327228,1.174359,-0.320249,-0.200244,0.247863,0.290285,0.681993,-0.272962,33.0,37.0,31.0
18.900000,0.259594,-0.034188,0.237607,0.644121,-0.297924,1.102564,-0.321393,-0.151404,0.244444,0.291688,0.677863,-0.274312,33.0,37.0,31.0
18.910159,0.261120,0.229548,0.210256,0.639925,-0.356532,1.229060,-0.322538,-0.151404,0.227350,0.293151,0.673627,-0.275691,33.0,37.0,31.0
18.920000,0.262646,0.190476,0.220513,0.635729,-0.288156,1.123077,-0.322919,-0.034188,0.186325,0.294606,0.669489,-0.277034,33.0,37.0,31.0
18.930077,0.263790,0.200244,0.230769,0.631533,-0.346764,1.123077,-0.324063,-0.112332,0.162393,0.296133,0.665217,-0.278415,33.0,37.0,31.0
18.940340,0.265698,0.170940,0.162393,0.627337,-0.473748,1.109402,-0.324826,-0.122100,0.186325,0.297729,0.660834,-0.279825,33.0,37.0,31.0
18.950099,0.267605,0.063492,0.135043,0.623140,-0.503053,1.157265,-0.325208,-0.083028,0.189744,0.299283,0.656639,-0.281168,33.0,37.0,31.0
18.960030,0.270275,0.229548,0.148718,0.618181,-0.590965,1.222222,-0.326352,-0.151404,0.223932,0.300903,0.652345,-0.282536,33.0,37.0,31.0
18.970023,0.272564,0.317460,0.080342,0.613603,-0.522589,1.232479,-0.327497,-0.053724,0.271795,0.302571,0.648002,-0.283912,33.0,37.0,31.0
18.980081,0.275235,0.297924,0.124786,0.609026,-0.356532,1.222222,-0.328641,-0.170940,0.227350,0.304288,0.643612,-0.285296,33.0,37.0,31.0
18.990289,0.277905,0.229548,0.090598,0.604448,-0.356532,1.160684,-0.330167,-0.190476,0.394872,0.306070,0.639139,-0.286698,33.0,37.0,31.0
19.000012,0.280575,0.317460,0.080342,0.600252,-0.376068,1.157265,-0.331312,-0.239316,0.295726,0.307803,0.634866,-0.288030,33.0,37.0,31.0
19.010218,0.282864,0.151404,0.138462,0.595674,-0.493284,1.263248,-0.332837,-0.102564,0.278632,0.309660,0.630370,-0.289424,33.0,37.0,31.0
19.020102,0.285534,0.307692,0.107692,0.591096,-0.395604,1.147009,-0.334363,-0.161172,0.247863,0.311494,0.626009,-0.290769,33.0,37.0,31.0
19.030220,0.287823,0.239316,0.083761,0.586519,-0.366300,1.266667,-0.335126,-0.102564,0.155556,0.313408,0.621541,-0.292139,33.0,37.0,31.0
19.040251,0.289731,0.170940,0.176068,0.581559,-0.532357,1.170940,-0.336271,-0.092796,0.223932,0.315341,0.617111,-0.293491,33.0,37.0,31.0
19.050000,0.291638,0.278388,0.148718,0.577745,-0.327228,1.191453,-0.337034,-0.083028,0.234188,0.317251,0.612806,-0.294798,33.0,37.0,31.0
19.060000,0.293545,0.141636,0.176068,0.573548,-0.522589,1.194872,-0.338560,-0.151404,0.247863,0.319243,0.608397,-0.296130,33.0,37.0,31.0
19.070000,0.295453,0.063492,0.152137,0.568971,-0.405372,1.256410,-0.339704,-0.122100,0.292308,0.321267,0.603997,-0.297454,33.0,37.0,31.0
19.080000,0.296979,0.083028,0.230769,0.564012,-0.444444,1.140171,-0.341230,-0.258852,0.288889,0.323321,0.599607,-0.298769,33.0,37.0,31.0
19.090295,0.298505,0.170940,0.186325,0.559434,-0.561661,1.273504,-0.341993,-0.092796,0.241026,0.325466,0.595105,-0.300114,33.0,37.0,31.0
19.100000,0.300412,0.219780,0.217094,0.554856,-0.424908,1.205128,-0.342756,-0.004884,0.189744,0.327515,0.590877,-0.301373,33.0,37.0,31.0
19.110528,0.301938,0.200244,0.189744,0.550278,-0.483516,1.270085,-0.343900,-0.180708,0.227350,0.329766,0.586314,-0.302728,33.0,37.0,31.0
19.120218,0.303845,0.268620,0.210256,0.546082,-0.473748,1.215385,-0.344663,-0.092796,0.172650,0.331861,0.582139,-0.303966,33.0,37.0,31.0
19.130089,0.305371,0.161172,0.203419,0.541505,-0.366300,1.283761,-0.345808,-0.239316,0.223932,0.334017,0.577911,-0.305219,33.0,37.0,31.0
19.140093,0.307279,0.112332,0.193162,0.536927,-0.551893,1.242735,-0.346952,-0.073260,0.241026,0.336223,0.573658,-0.306480,33.0,37.0,31.0
19.150001,0.309567,0.170940,0.169231,0.532731,-0.463980,1.246154,-0.347715,-0.112332,0.268376,0.338427,0.569478,-0.307719,33.0,37.0,31.0
19.160000,0.311856,0.297924,0.158974,0.528534,-0.376068,1.232479,-0.349241,-0.210012,0.285470,0.340668,0.565297,-0.308961,33.0,37.0,31.0
19.170006,0.314527,0.219780,0.128205,0.524720,-0.288156,1.232479,-0.350385,-0.063492,0.234188,0.342925,0.561153,-0.310196,33.0,37.0,31.0
19.180226,0.317197,0.307692,0.141880,0.520523,-0.336996,1.211966,-0.351530,-0.122100,0.271795,0.345245,0.556964,-0.311450,33.0,37.0,31.0
19.190128,0.319867,0.268620,0.152137,0.516327,-0.376068,1.184615,-0.353056,-0.161172,0.299145,0.347503,0.552952,-0.312657,33.0,37.0,31.0
19.200000,0.322919,0.307692,0.138462,0.512512,-0.395604,1.211966,-0.354582,-0.102564,0.237607,0.349762,0.548999,-0.313854,33.0,37.0,31.0
19.210198,0.325971,0.376068,0.107692,0.508316,-0.463980,1.235897,-0.356107,-0.151404,0.360684,0.352103,0.544969,-0.315084,33.0,37.0,31.0
19.220007,0.328260,0.170940,0.117949,0.504120,-0.444444,1.252991,-0.357252,-0.180708,0.295726,0.354358,0.541147,-0.316262,33.0,37.0,31.0
19.230049,0.331312,0.288156,0.107692,0.500305,-0.424908,1.256410,-0.358396,-0.112332,0.353846,0.356668,0.537291,-0.317464,33.0,37.0,31.0
19.240267,0.333982,0.219780,0.152137,0.496109,-0.356532,1.324786,-0.359541,-0.190476,0.295726,0.359017,0.533429,-0.318684,33.0,37.0,31.0
19.250114,0.336271,0.200244,0.152137,0.492294,-0.415140,1.358974,-0.361067,-0.131868,0.295726,0.361278,0.529771,-0.319856,33.0,37.0,31.0
19.260000,0.338560,0.239316,0.176068,0.488098,-0.463980,1.314530,-0.361830,-0.102564,0.230769,0.363541,0.526161,-0.321031,33.0,37.0,31.0
19.270130,0.340848,0.190476,0.196581,0.483902,-0.463980,1.376068,-0.362974,-0.092796,0.247863,0.365851,0.522532,-0.322235,33.0,37.0,31.0
19.280423,0.342756,0.229548,0.193162,0.480087,-0.258852,1.331624,-0.364118,-0.102564,0.251282,0.368187,0.518919,-0.323459,33.0,37.0,31.0
19.290323,0.344282,0.073260,0.179487,0.476272,-0.249084,1.314530,-0.364881,-0.122100,0.182906,0.370418,0.515517,-0.324637,33.0,37.0,31.0
19.300012,0.346189,0.297924,0.203419,0.473220,-0.317460,1.294017,-0.366026,-0.102564,0.244444,0.372586,0.512260,-0.325793,33.0,37.0,31.0
19.310229,0.348096,0.112332,0.193162,0.470169,-0.307692,1.235897,-0.367170,-0.112332,0.292308,0.374853,0.508904,-0.327017,33.0,37.0,31.0
19.320179,0.349622,0.151404,0.234188,0.467117,-0.288156,1.225641,-0.368315,-0.190476,0.258120,0.377037,0.505717,-0.328213,33.0,37.0,31.0
19.330232,0.351530,0.180708,0.179487,0.464065,-0.239316,1.177778,-0.369078,-0.102564,0.206838,0.379219,0.502579,-0.329429,33.0,37.0,31.0
19.340000,0.353056,0.210012,0.206838,0.461395,-0.307692,1.225641,-0.369841,0.004884,0.176068,0.381311,0.499612,-0.330618,33.0,37.0,31.0
19.350000,0.355344,0.141636,0.152137,0.458343,-0.327228,1.280342,-0.370985,-0.131868,0.193162,0.383423,0.496660,-0.331844,33.0,37.0,31.0
19.360064,0.358015,0.346764,0.138462,0.455291,-0.268620,1.317949,-0.371748,-0.151404,0.196581,0.385514,0.493778,-0.333088,33.0,37.0,31.0
19.370096,0.360304,0.346764,0.141880,0.452239,-0.297924,1.317949,-0.372892,-0.122100,0.200000,0.387561,0.490996,-0.334341,33.0,37.0,31.0
19.380292,0.362974,0.258852,0.111111,0.449569,-0.219780,1.252991,-0.374037,-0.122100,0.288889,0.389601,0.488264,-0.335628,33.0,37.0,31.0
19.390278,0.366026,0.366300,0.063248,0.446517,-0.288156,1.341880,-0.375563,-0.219780,0.271795,0.391556,0.485682,-0.336903,33.0,37.0,31.0
19.400121,0.368315,0.210012,0.097436,0.443465,-0.249084,1.317949,-0.377089,-0.151404,0.292308,0.393440,0.483230,-0.338176,33.0,37.0,31.0
19.410000,0.370985,0.249084,0.083761,0.440795,-0.405372,1.372650,-0.378614,-0.102564,0.309402,0.395283,0.480863,-0.339471,33.0,37.0,31.0
19.420000,0.373274,0.210012,0.070085,0.438125,-0.258852,1.341880,-0.380140,-0.112332,0.278632,0.397099,0.478564,-0.340800,33.0,37.0,31.0
19.430035,0.375563,0.180708,0.128205,0.435836,-0.180708,1.328205,-0.381666,-0.141636,0.305983,0.398868,0.476357,-0.342154,33.0,37.0,31.0
19.440000,0.377470,0.131868,0.141880,0.433928,-0.180708,1.314530,-0.383574,-0.131868,0.292308,0.400568,0.474264,-0.343521,33.0,37.0,31.0
19.450061,0.378996,0.131868,0.158974,0.431258,-0.210012,1.335043,-0.384337,-0.024420,0.210256,0.402225,0.472254,-0.344924,33.0,37.0,31.0
19.460059,0.380903,0.131868,0.117949,0.428969,-0.239316,1.403419,-0.385863,-0.131868,0.285470,0.403811,0.470358,-0.346342,33.0,37.0,31.0
19.470116,0.382429,0.112332,0.158974,0.427443,-0.161172,1.321368,-0.387388,-0.141636,0.251282,0.405341,0.468555,-0.347795,33.0,37.0,31.0
19.480120,0.383955,0.131868,0.135043,0.425154,-0.297924,1.355556,-0.388533,-0.200244,0.213675,0.406796,0.466865,-0.349267,33.0,37.0,31.0
19.490243,0.385100,0.102564,0.182906,0.423629,-0.073260,1.341880,-0.390059,-0.219780,0.261538,0.408198,0.465261,-0.350786,33.0,37.0,31.0
19.500005,0.385863,0.043956,0.179487,0.422484,-0.092796,1.297436,-0.391203,-0.083028,0.251282,0.409481,0.463816,-0.352279,33.0,37.0,31.0
19.510001,0.386625,0.092796,0.186325,0.420958,-0.141636,1.307692,-0.392729,-0.122100,0.271795,0.410722,0.462439,-0.353838,33.0,37.0,31.0
19.520016,0.387770,0.063492,0.179487,0.420577,0.053724,1.225641,-0.394636,-0.024420,0.282051,0.411888,0.461166,-0.355432,33.0,37.0,31.0
19.530161,0.388533,0.004884,0.165812,0.419814,-0.102564,1.167521,-0.396162,-0.122100,0.223932,0.412990,0.459983,-0.357080,33.0,37.0,31.0
19.540000,0.388914,0.043956,0.217094,0.419814,-0.004884,1.092308,-0.398070,-0.278388,0.282051,0.413979,0.458939,-0.358712,33.0,37.0,31.0
19.550142,0.389296,0.073260,0.213675,0.419432,-0.014652,1.119658,-0.399596,-0.122100,0.282051,0.414914,0.457970,-0.360429,33.0,37.0,31.0
19.560000,0.389296,-0.014652,0.227350,0.419432,0.034188,1.044444,-0.401884,-0.200244,0.326496,0.415740,0.457131,-0.362133,33.0,37.0,31.0
19.570153,0.389677,0.014652,0.237607,0.419432,0.024420,1.085470,-0.403410,-0.239316,0.292308,0.416503,0.456373,-0.363926,33.0,37.0,31.0
19.580092,0.389677,-0.014652,0.220513,0.419051,-0.004884,1.099145,-0.405318,-0.131868,0.292308,0.417161,0.455735,-0.365717,33.0,37.0,31.0
19.590098,0.389677,0.004884,0.227350,0.419051,-0.034188,1.133333,-0.407225,-0.258852,0.268376,0.417734,0.455195,-0.367559,33.0,37.0,31.0
19.600067,0.389677,0.014652,0.220513,0.418669,0.063492,1.143590,-0.409133,-0.288156,0.251282,0.418213,0.454760,-0.369432,33.0,37.0,31.0
19.610035,0.389677,-0.043956,0.206838,0.417906,-0.073260,1.164103,-0.410277,-0.141636,0.244444,0.418599,0.454426,-0.371344,33.0,37.0,31.0
19.620093,0.389677,0.004884,0.217094,0.417525,-0.034188,1.157265,-0.412184,-0.190476,0.237607,0.418893,0.454191,-0.373313,33.0,37.0,31.0
19.630048,0.389677,0.073260,0.237607,0.417144,-0.004884,1.198291,-0.413710,-0.161172,0.186325,0.419088,0.454057,-0.375302,33.0,37.0,31.0
19.640037,0.389677,-0.004884,0.196581,0.416762,-0.073260,1.208547,-0.415618,-0.131868,0.264957,0.419187,0.454021,-0.377337,33.0,37.0,31.0
19.650000,0.389677,-0.073260,0.200000,0.416381,0.053724,1.184615,-0.417525,-0.288156,0.193162,0.419188,0.454082,-0.379407,33.0,37.0,31.0
19.660000,0.389677,0.014652,0.196581,0.415999,-0.004884,1.208547,-0.419432,-0.210012,0.309402,0.419089,0.454240,-0.381526,33.0,37.0,31.0
19.670315,0.389677,0.043956,0.186325,0.415999,0.024420,1.229060,-0.421721,-0.122100,0.206838,0.418882,0.454500,-0.383753,33.0,37.0,31.0
