time_s,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,ref1,ref2,ref3,temp1,temp2,temp3
10.13,0.415507514739991,-0.52473806106747,-0.00151194210389597,-1.073018956266,-0.289896193383193,-5.13082937389845,1.76166660902629,0.20843910060751,-1.6747353656516,0.415507514739991,-1.073018956266,1.76166660902629,25,25,25
10.14,0.410245745224022,-0.527587586219912,0.00128613526206889,-1.07592963150606,-0.292194570648542,-5.10825558320036,1.76377381243409,0.213013238234402,-1.67451697129465,0.410245745224022,-1.07592963150606,1.76377381243409,25,25,25
10.15,0.404956318868549,-0.530270358822262,0.00396483604944143,-1.07886196257982,-0.294227428799273,-5.08552617391203,1.7659270933252,0.217653231705697,-1.67432487396717,0.404956318868549,-1.07886196257982,1.7659270933252,25,25,25
10.16,0.399640875142462,-0.532792005906245,0.00652308524764703,-1.0818132968871,-0.295995339037149,-5.06266069046985,1.76812706907581,0.222350823425748,-1.67415627840234,0.399640875142462,-1.0818132968871,1.76812706907581,25,25,25
10.17,0.394300996792571,-0.535158242901331,0.00896012361064851,-1.084780989127,-0.297499189707554,-5.03967877685532,1.77037427387139,0.227097634810297,-1.67400839994637,0.394300996792571,-1.084780989127,1.77037427387139,25,25,25
10.18,0.388938209018348,-0.53737486188513,0.0112755022309824,-1.08776240445924,-0.298740184195124,-5.01660014035983,1.77266915755612,0.231885178190859,-1.67387846641333,0.388938209018348,-1.08776240445924,1.77266915755612,25,25,25
10.19,0.383553978764305,-0.539447719807747,0.0134690760418172,-1.09075492164214,-0.299719838371073,-4.99344451500609,1.77501208460246,0.236704868925716,-1.67376371987135,0.383553978764305,-1.09075492164214,1.77501208460246,25,25,25
10.2,0.378149714130187,-0.541382726709484,0.0155409962992198,-1.09375593614282,-0.300439977595733,-4.97023162476943,1.77740333320279,0.241548037699926,-1.67366141837855,0.378149714130187,-1.09375593614282,1.77740333320279,25,25,25
10.21,0.372726763898934,-0.543185833951163,0.0174917021030314,-1.09676286321534,-0.300902733280461,-4.94698114674363,1.77984309448483,0.246405942996433,-1.67356883768816,0.372726763898934,-1.09676286321534,1.77984309448483,25,25,25
10.22,0.367286417182206,-0.54486302247631,0.0193219110203934,-1.09977314094215,-0.301110539013749,-4.92371267439633,1.78233147185268,0.251269783720031,-1.67348327294222,0.367286417182206,-1.09977314094215,1.78233147185268,25,25,25
10.23,0.361829903183029,-0.546420291124296,0.0210326088809189,-1.10278423323473,-0.301066126257037,-4.90044568105863,1.78486848045471,0.256130711955681,-1.67340204037406,0.361829903183029,-1.10278423323473,1.78486848045471,25,25,25
10.24,0.356358391074997,-0.547863645013395,0.0226250388167604,-1.10579363278901,-0.300772519616327,-4.87719948379196,1.78745404677963,0.260979845842459,-1.67332247903945,0.356358391074997,-1.10579363278901,1.78745404677963,25,25,25
10.25,0.350872989997207,-0.549199084012566,0.0241006896243644,-1.10879886399141,-0.300233031696406,-4.85399320777325,1.79008800838182,0.265808282544082,-1.67324195259625,0.350872989997207,-1.10879886399141,1.79008800838182,25,25,25
10.26,0.345374749163942,-0.550432591320548,0.0254612835274725,-1.11179748577144,-0.299451257545056,-4.83084575133605,1.79277011373677,0.270607111296896,-1.67315785115183,0.345374749163942,-1.11179748577144,1.79277011373677,25,25,25
10.27,0.339864658087974,-0.551570122170632,0.0267087634229295,-1.11478709439663,-0.298431068695271,-4.80777575180137,1.79550002222728,0.275367426515945,-1.67306759319718,0.339864658087974,-1.11478709439663,1.79550002222728,25,25,25
10.28,0.334343646916098,-0.55261759267923,0.0278452796921194,-1.11776532620597,-0.29717660681412,-4.78480155222712,1.79827730426094,0.280080340939652,-1.67296862764516,0.334343646916098,-1.11776532620597,1.79827730426094,25,25,25
10.29,0.328812586875391,-0.553580868856049,0.0288731766613251,-1.12072986027788,-0.295692276967467,-4.76194116919945,1.80110144151921,0.284736998793522,-1.67285843598996,0.328812586875391,-1.12072986027788,1.80110144151921,25,25,25
10.3,0.323272290828491,-0.554465755793419,0.0297949787940737,-1.12367842102896,-0.293982740510352,-4.73921226178301,1.80397182733807,0.28932858895316,-1.6727345346027,0.323272290828491,-1.12367842102896,1.80397182733807,25,25,25
10.31,0.317723513936011,-0.555277987051916,0.0306133766975532,-1.12660878073984,-0.292052907613416,-4.71663210173985,1.80688776722031,0.293846358086928,-1.67259447717725,0.317723513936011,-1.12660878073984,1.80688776722031,25,25,25
10.32,0.312166954424053,-0.556023214259109,0.0313312130235718,-1.12951876200443,-0.28990792943628,-4.69421754511933,1.80984847947894,0.298281623758461,-1.67243585733806,0.312166954424053,-1.12951876200443,1.80984847947894,25,25,25
10.33,0.306603254454584,-0.556706996937853,0.0319514683422672,-1.1324062400993,-0.287553189959352,-4.67198500531292,1.81285309601151,0.302625787469306,-1.67225631142029,0.306603254454584,-1.1324062400993,1.81285309601151,25,25,25
10.34,0.301033001096336,-0.557334792580137,0.0324772470639113,-1.13526914526968,-0.284994297486047,-4.64995042765922,1.81590066320427,0.306870347622,-1.67205352143002,0.301033001096336,-1.13526914526968,1.81590066320427,25,25,25
10.35,0.295456727393658,-0.557911946982028,0.0329117634807984,-1.1381054649288,-0.282237075827889,-4.62812926567494,1.8189901429657,0.311006912383951,-1.67182521819052,0.295456727393658,-1.1381054649288,1.8189901429657,25,25,25
10.36,0.289874913530657,-0.558443684854867,0.0332583279973631,-1.14091324576773,-0.279287555185496,-4.60653645897859,1.82212041388789,0.315027212432558,-1.67156918467779,0.289874913530657,-1.14091324576773,1.82212041388789,25,25,25
10.37,0.284287988087783,-0.558935100727266,0.0335203336123957,-1.14369059577235,-0.276151962738865,-4.58518641296322,1.82529027253489,0.318923113562211,-1.67128325954645,0.284287988087783,-1.14369059577235,1.82529027253489,25,25,25
10.38,0.278696329387883,-0.559391150152069,0.0337012427126525,-1.14643568614503,-0.272836712960848,-4.56409298026461,1.82849843485618,0.322686629133877,-1.67096534084432,0.278696329387883,-1.14643568614503,1.82849843485618,25,25,25
10.39,0.273100266928599,-0.55981664123182,0.0338045742322585,-1.14914675312795,-0.26934839766813,-4.54326944406129,1.83174353772393,0.326309932348236,-1.67061338991143,0.273100266928599,-1.14914675312795,1.83174353772393,25,25,25
10.4,0.267500082897873,-0.56021622647579,0.0338338912272116,-1.1518220997258,-0.265693775824449,-4.52272850323214,1.83502414059192,0.329785368323476,-1.67022543545682,0.267500082897873,-1.1518220997258,1.83502414059192,25,25,25
10.41,0.261896013769159,-0.560594395000987,0.0337927889090386,-1.1544600973253,-0.261879763111117,-4.50248225938705,1.83833872727422,0.333105465959186,-1.66979957780341,0.261896013769159,-1.1544600973253,1.83833872727422,25,25,25
10.42,0.256288251972871,-0.560955465089053,0.0336848831763123,-1.15705918720927,-0.257913421280344,-4.48254220577611,1.84168570784137,0.336262949567973,-1.66933399328913,0.256288251972871,-1.15705918720927,1.84168570784137,25,25,25
10.43,0.250676947640417,-0.56130357711028,0.0335137996773678,-1.1596178819633,-0.25380194730716,-4.46291921807246,1.84506342063163,0.339250750256774,-1.66882693880954,0.250676947640417,-1.1596178819633,1.84506342063163,25,25,25
10.44,0.245062210417133,-0.561642686825397,0.0332831634321961,-1.16213476677293,-0.249552662356044,-4.44362354701412,1.84847013437474,0.342062017040149,-1.66827675648474,0.245062210417133,-1.16213476677293,1.84847013437474,25,25,25
10.45,0.239444111340251,-0.56197655907511,0.0329965890362144,-1.16460850060971,-0.245173000578681,-4.42466481288065,1.85190405042533,0.34469012766821,-1.66768187843127,0.239444111340251,-1.16460850060971,1.85190405042533,25,25,25
