time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,ati_fx_N,ati_fy_N,ati_fz_N,ati_mx_Nm,ati_my_Nm,ati_mz_Nm,f_push_N,G1_Nm,G2_Nm,G3_Nm,Cqdot1_Nm,Cqdot2_Nm,Cqdot3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,tau_cmd1_Nm,tau_cmd2_Nm,tau_cmd3_Nm,phase
0.010881199999857927,0.0020981155107957505,0.7801907377737087,-0.7801907377737087,0.024420024420024333,0.03418803418803407,-0.05372405372405353,0.008547008547008517,0.018803418803418737,-0.018803418803418737,0.9356857538223267,-0.3470759987831116,-8.184260368347168,-0.027561470866203308,0.25998568534851074,-0.010748435743153095,8.184260368347168,0.0,1.2353932456895702,0.3672864,-2.171693644789536e-05,4.6464464510245006e-06,-4.6172882344838855e-06,0.0,0.804444252933963,-0.7557049777737087,0.0,0.0,0.0,-0.04540117952798184,0.5447994174678965,0.44787248058608065,B
0.020000100001198007,0.0020981155107957505,0.7801907377737087,-0.7801907377737087,0.073260073260073,0.024420024420024333,-0.06349206349206327,-0.00512820512820511,0.022222222222222143,-0.029059829059828957,0.9591641426086426,-0.34708356857299805,-8.181178092956543,-0.028092414140701294,0.2599569857120514,-0.011296181008219719,8.181178092956543,0.0,1.2353932456895702,0.3672864,-4.653629238834719e-05,7.347942309568143e-05,-2.3557593033081047e-06,0.0,0.804444252933963,-0.7557049777737087,0.0,0.0,0.0,-0.0942412283680305,0.562381835050314,0.46252449523809525,B
0.030199200002243742,0.0020981155107957505,0.7817166399633784,-0.7790463111314565,-0.0146520146520146,0.12210012210012167,0.12210012210012167,-0.0017094017094017033,0.32991452991452963,0.2136752136752138,0.4828333854675293,-0.33986997604370117,-8.371943473815918,-0.02916266769170761,0.2569068968296051,-0.010273239575326443,8.371943473815918,0.0,1.2340800045722926,0.3672850905042792,4.666940201047198e-05,0.00017927436464918194,-5.882252343362248e-05,0.0,0.8058024404750622,-0.754688000528029,0.0,0.0,0.0,-0.006329140455942905,0.3823647930118773,0.18222447590123036,B
0.040000000000873115,0.0020981155107957505,0.783242542153048,-0.7786648355840391,-0.004884004884004867,0.12210012210012167,0.024420024420024333,-0.00512820512820511,0.3230769230769228,0.23760683760683765,0.4828333854675293,-0.33986997604370117,-8.371943473815918,-0.02916266769170761,0.2569068968296051,-0.010273239575326443,8.371943473815918,0.0,1.2327635159115582,0.3672825516904786,1.5564887826356885e-05,2.6184538566146224e-05,-5.8802475955835423e-05,0.0,0.807182390595973,-0.7543976666581211,0.0,0.0,0.0,-0.01609715022395264,0.378715991292905,0.3273774972587329,B
0.05012420000275597,0.0020981155107957505,0.7840054932478828,-0.7790463111314565,0.08302808302808273,0.06349206349206327,-0.0439560439560438,-0.011965811965811923,0.4119658119658123,0.3196581196581194,-0.5580347180366516,-0.43399304151535034,-10.005175590515137,-0.057056065648794174,0.25970786809921265,-0.00022310391068458557,10.005175590515137,0.0,1.2321051170015225,0.3672818835825559,-0.00013738436663316396,7.556432594168525e-05,-1.5709121248404815e-05,0.0,0.8078887565924558,-0.7547973811459904,0.0,0.0,0.0,-0.10400923813604024,0.48279586932861174,0.4296680157160576,B
0.06000010000207112,0.0020981155107957505,0.7847684443427176,-0.7786648355840391,0.0146520146520146,0.1611721611721606,-0.024420024420024333,-0.029059829059828957,0.45299145299145316,0.28547008547008534,-1.2268054485321045,-0.37895920872688293,-9.734424591064453,-0.04229751601815224,0.25262507796287537,-0.0031496044248342514,9.734424591064453,0.0,1.2314445577782829,0.367279558570143,-6.165709780282469e-05,-2.5892175056793028e-05,-0.00010245097170601704,0.0,0.8085732177299055,-0.7544706435820574,0.0,0.0,0.0,-0.035633169759972105,0.3050094445698083,0.39954291665976194,B
0.07398660000035306,0.0020981155107957505,0.7855313954375525,-0.7790463111314565,0.0146520146520146,0.024420024420024333,-0.073260073260073,0.008547008547008517,0.45982905982905997,0.29230769230769216,-1.2268054485321045,-0.37895920872688293,-9.734424591064453,-0.04229751601815224,0.25262507796287537,-0.0031496044248342514,9.734424591064453,0.0,1.2307849386419203,0.3672786766701663,-9.269232883395323e-06,9.863960032339174e-06,-2.3450036946903874e-06,0.0,0.8092795644269912,-0.7548703721691619,0.0,0.0,0.0,-0.035633169759972105,0.5497481807799254,0.4725291943245291,B
0.08234430000084103,0.0017166399633783413,0.7859128709849699,-0.7790463111314565,-0.12210012210012167,0.06349206349206327,0.004884004884004867,0.00512820512820511,0.45982905982905997,0.29230769230769216,-1.0446186065673828,-0.39151525497436523,-9.218360900878906,-0.031098727136850357,0.23194055259227753,-0.005929602310061455,9.218360900878906,0.0,1.2304544461612696,0.3672777413224775,0.0002026776061751128,0.00019737818417477838,-1.531623289818668e-05,0.0,0.8096272391764935,-0.754888628965314,0.0,0.0,0.0,0.10493372246633825,0.4785734905023765,0.35503922516613107,B
0.09015120000185561,0.0020981155107957505,0.7862943465323873,-0.7790463111314565,0.09279609279609247,0.1025641025641022,-0.073260073260073,-0.029059829059828957,0.4256410256410259,0.29914529914529897,-1.0446186065673828,-0.39151525497436523,-9.218360900878906,-0.031098727136850357,0.23194055259227753,-0.005929602310061455,9.218360900878906,0.0,1.230123774620469,0.3672767525272126,-0.00024826976270218306,7.445035986600629e-05,-4.114772351447142e-05,0.0,0.8099749475890852,-0.7549068888003877,0.0,0.0,0.0,-0.11377724790404997,0.40739964180206334,0.4719814448561416,B
0.10000000000218279,0.0020981155107957505,0.7866758220798047,-0.7790463111314565,-0.09279609279609247,0.0439560439560438,-0.1025641025641022,-0.0017094017094017033,0.4358974358974361,0.29572649572649556,-1.0522234439849854,-0.3571394383907318,-9.067536354064941,-0.028672264888882637,0.2244502454996109,-0.004883597604930401,9.067536354064941,0.0,1.2297929240676384,0.3672757102845157,0.00010583780854454662,0.00011853078745739397,-7.245204617985241e-06,0.0,0.8103226339985447,-0.7549251523866123,0.0,0.0,0.0,0.07181493768813496,0.5120494188476202,0.5156635350188166,B
