time_s,f_des_N,f_est_N,f_ati_N,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.010423,0.000000,-0.094017,0.036191,-0.018803,-0.000191,0.034188,5.0000,0.1000
0.020414,0.000000,-0.042735,0.021467,-0.008547,-0.000191,0.004884,5.0000,0.1000
0.030409,0.000000,-0.008547,0.015155,-0.001709,-0.000191,-0.004884,5.0000,0.1000
0.040400,0.000000,0.008547,0.015155,0.001709,-0.000191,-0.131868,5.0000,0.1000
0.050185,0.000000,-0.059829,-0.003659,-0.011966,-0.000191,-0.063492,5.0000,0.1000
0.060022,0.000000,-0.111111,-0.003659,-0.022222,-0.000191,0.073260,5.0000,0.1000
0.070041,0.000000,-0.145299,0.021266,-0.029060,-0.000191,-0.073260,5.0000,0.1000
0.080468,0.000000,-0.008547,0.035385,-0.001709,-0.000191,0.053724,5.0000,0.1000
0.090278,0.000000,-0.042735,0.035385,-0.008547,-0.000191,0.014652,5.0000,0.1000
0.100365,0.000000,-0.025641,0.006898,-0.005128,-0.000191,-0.043956,5.0000,0.1000
0.110097,0.000000,-0.111111,0.007694,-0.022222,-0.000191,-0.073260,5.0000,0.1000
0.120536,0.000000,-0.128205,0.007694,-0.025641,-0.000191,-0.024420,5.0000,0.1000
0.130000,0.000000,0.059829,0.000631,0.011966,-0.000191,-0.004884,5.0000,0.1000
0.140000,0.000000,-0.076923,0.036144,-0.015385,-0.000191,-0.083028,5.0000,0.1000
0.150254,0.000000,-0.094017,0.036144,-0.018803,-0.000191,0.053724,5.0000,0.1000
0.160085,0.000000,-0.076923,0.019186,-0.015385,-0.000191,-0.014652,5.0000,0.1000
0.170000,0.000000,-0.059829,0.019186,-0.011966,-0.000191,-0.004884,5.0000,0.1000
0.180248,0.000000,0.094017,0.012278,0.018803,-0.000191,-0.024420,5.0000,0.1000
0.190265,0.000000,0.008547,0.002125,0.001709,-0.000191,-0.014652,5.0000,0.1000
0.200497,0.000000,-0.111111,0.011202,-0.022222,-0.000191,-0.102564,5.0000,0.1000
0.210164,0.000000,0.008547,0.011202,0.001709,-0.000191,-0.073260,5.0000,0.1000
0.220929,0.000000,-0.008547,0.037380,-0.001709,-0.000191,0.014652,5.0000,0.1000
0.230732,0.000000,-0.076923,0.037380,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.240171,0.000000,-0.111111,0.013100,-0.022222,-0.000191,0.053724,5.0000,0.1000
0.250157,0.000000,-0.042735,0.008174,-0.008547,-0.000191,-0.131868,5.0000,0.1000
0.260000,0.000000,-0.025641,0.008174,-0.005128,-0.000191,0.043956,5.0000,0.1000
0.270108,0.000000,-0.042735,0.004428,-0.008547,-0.000191,-0.004884,5.0000,0.1000
0.280644,0.000000,0.025641,0.025921,0.005128,-0.000191,0.034188,5.0000,0.1000
0.290294,0.000000,0.008547,0.025921,0.001709,-0.000191,0.112332,5.0000,0.1000
0.300054,0.000000,-0.059829,0.028753,-0.011966,-0.000191,0.014652,5.0000,0.1000
0.310270,0.000000,-0.025641,0.028753,-0.005128,-0.000191,0.073260,5.0000,0.1000
0.320215,0.000000,0.025641,0.013470,0.005128,-0.000191,-0.034188,5.0000,0.1000
0.330218,0.000000,-0.111111,0.003232,-0.022222,-0.000191,-0.053724,5.0000,0.1000
0.340926,0.000000,0.025641,0.005622,0.005128,-0.000191,-0.063492,5.0000,0.1000
0.351172,0.000000,-0.094017,0.005622,-0.018803,-0.000191,0.004884,5.0000,0.1000
0.360275,0.000000,-0.042735,0.029495,-0.008547,-0.000191,-0.024420,5.0000,0.1000
0.370088,0.000000,-0.128205,0.029495,-0.025641,-0.000191,-0.151404,5.0000,0.1000
0.380299,0.000000,-0.025641,0.012785,-0.005128,-0.000191,-0.092796,5.0000,0.1000
0.390404,0.000000,0.008547,0.014059,0.001709,-0.000191,0.043956,5.0000,0.1000
0.400175,0.000000,-0.111111,0.014059,-0.022222,-0.000191,0.043956,5.0000,0.1000
0.410906,0.000000,-0.008547,-0.002688,-0.001709,-0.000191,-0.063492,5.0000,0.1000
0.420466,0.000000,0.076923,0.029691,0.015385,-0.000191,-0.024420,5.0000,0.1000
0.430785,0.000000,-0.094017,0.029691,-0.018803,-0.000191,-0.034188,5.0000,0.1000
0.440164,0.000000,-0.059829,0.025089,-0.011966,-0.000191,0.053724,5.0000,0.1000
0.450037,0.000000,-0.094017,0.025089,-0.018803,-0.000191,0.102564,5.0000,0.1000
0.460030,0.000000,0.042735,0.011589,0.008547,-0.000191,-0.073260,5.0000,0.1000
0.470467,0.000000,-0.076923,0.001685,-0.015385,-0.000191,0.004884,5.0000,0.1000
0.481143,0.000000,-0.076923,0.004896,-0.015385,-0.000191,-0.014652,5.0000,0.1000
0.490258,0.000000,0.059829,0.004896,0.011966,-0.000191,0.073260,5.0000,0.1000
0.501162,0.000000,-0.025641,0.031399,-0.005128,-0.000191,-0.024420,5.0000,0.1000
0.510000,0.000000,0.025641,0.031399,0.005128,-0.000191,0.014652,5.0000,0.1000
0.520295,0.000000,-0.076923,0.020990,-0.015385,0.000191,0.151404,5.0000,0.1000
0.530310,0.000000,0.025641,0.012304,0.005128,-0.000191,0.024420,5.0000,0.1000
0.540000,0.000000,-0.094017,0.012304,-0.018803,-0.000191,0.083028,5.0000,0.1000
0.550902,0.000000,0.042735,-0.002654,0.008547,-0.000191,0.092796,5.0000,0.1000
0.560779,0.000000,-0.025641,0.014700,-0.005128,-0.000191,-0.014652,5.0000,0.1000
0.570817,0.000000,-0.059829,0.014700,-0.011966,0.000191,0.112332,5.0000,0.1000
0.580034,0.000000,-0.025641,0.028005,-0.005128,-0.000191,0.043956,5.0000,0.1000
0.590076,0.000000,-0.008547,0.028005,-0.001709,-0.000191,0.014652,5.0000,0.1000
0.600906,0.000000,0.025641,0.010658,0.005128,-0.000191,-0.063492,5.0000,0.1000
0.611804,0.000000,-0.025641,-0.004122,-0.005128,-0.000191,-0.122100,5.0000,0.1000
0.620130,0.000000,-0.059829,0.002676,-0.011966,-0.000191,-0.102564,5.0000,0.1000
0.631787,0.000000,0.076923,0.002676,0.015385,-0.000191,-0.014652,5.0000,0.1000
0.640293,0.000000,-0.111111,0.034455,-0.022222,-0.000191,-0.053724,5.0000,0.1000
0.650314,0.000000,0.025641,0.034455,0.005128,-0.000191,-0.024420,5.0000,0.1000
0.660120,0.000000,0.008547,0.017112,0.001709,-0.000191,-0.024420,5.0000,0.1000
0.670336,0.000000,0.042735,0.015086,0.008547,-0.000191,0.024420,5.0000,0.1000
0.681112,0.000000,-0.042735,-0.005026,-0.008547,-0.000191,-0.014652,5.0000,0.1000
0.690565,0.000000,-0.008547,-0.005026,-0.001709,-0.000191,-0.004884,5.0000,0.1000
0.700642,0.000000,-0.076923,0.015975,-0.015385,-0.000191,0.092796,5.0000,0.1000
0.710160,0.000000,0.025641,0.015975,0.005128,-0.000191,-0.141636,5.0000,0.1000
0.720000,0.000000,-0.094017,0.038279,-0.018803,-0.000191,-0.004884,5.0000,0.1000
0.730000,0.000000,-0.076923,0.010044,-0.015385,-0.000191,0.024420,5.0000,0.1000
0.740755,0.000000,-0.025641,0.010044,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.751638,0.000000,-0.008547,0.010729,-0.001709,0.000191,0.102564,5.0000,0.1000
0.760503,0.000000,-0.111111,-0.008088,-0.022222,-0.000191,0.034188,5.0000,0.1000
0.770918,0.000000,-0.059829,-0.008088,-0.011966,-0.000191,-0.004884,5.0000,0.1000
0.780000,0.000000,0.008547,0.029903,0.001709,-0.000191,-0.024420,5.0000,0.1000
0.790182,0.000000,-0.128205,0.029903,-0.025641,-0.000191,-0.024420,5.0000,0.1000
0.800316,0.000000,-0.076923,0.023466,-0.015385,-0.000191,0.131868,5.0000,0.1000
0.810093,0.000000,0.025641,0.012198,0.005128,-0.000191,-0.131868,5.0000,0.1000
0.821006,0.000000,0.008547,0.012198,0.001709,-0.000191,-0.024420,5.0000,0.1000
0.831517,0.000000,0.008547,0.001341,0.001709,-0.000191,-0.024420,5.0000,0.1000
0.840036,0.000000,-0.059829,0.010295,-0.011966,-0.000191,-0.024420,5.0000,0.1000
0.850000,0.000000,-0.025641,0.010295,-0.005128,-0.000191,-0.004884,5.0000,0.1000
0.860000,0.000000,0.008547,0.039975,0.001709,-0.000191,-0.053724,5.0000,0.1000
0.870000,0.000000,0.008547,0.039975,0.001709,-0.000191,0.024420,5.0000,0.1000
0.880003,0.000000,0.008547,0.011778,0.001709,-0.000191,-0.063492,5.0000,0.1000
0.890751,0.000000,-0.025641,0.005953,-0.005128,-0.000191,-0.102564,5.0000,0.1000
0.900385,0.000000,-0.025641,0.005953,-0.005128,0.000191,0.161172,5.0000,0.1000
0.910066,0.000000,-0.025641,-0.000954,-0.005128,-0.000191,-0.004884,5.0000,0.1000
0.920293,0.000000,-0.008547,0.014462,-0.001709,-0.000191,-0.073260,5.0000,0.1000
0.930080,0.000000,0.128205,0.014462,0.025641,-0.000191,0.053724,5.0000,0.1000
0.940099,0.000000,-0.025641,0.037037,-0.005128,-0.000191,-0.053724,5.0000,0.1000
0.953653,0.000000,-0.076923,0.007910,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.960700,0.000000,0.059829,0.007910,0.011966,-0.000191,0.063492,5.0000,0.1000
0.971636,0.000000,-0.042735,0.000355,-0.008547,-0.000191,-0.063492,5.0000,0.1000
0.981625,0.000000,-0.008547,0.002620,-0.001709,-0.000191,0.053724,5.0000,0.1000
0.990245,0.000000,-0.025641,0.002620,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.000000,0.000000,0.059829,0.031897,0.011966,-0.000191,0.043956,5.0000,0.1000
1.010000,0.000000,-0.094017,0.031897,-0.018803,-0.000191,-0.014652,5.0000,0.1000
1.020410,0.000000,0.025641,0.019961,0.005128,-0.000191,-0.014652,5.0000,0.1000
1.030859,0.000000,0.025641,0.015942,0.005128,-0.000191,0.014652,5.0000,0.1000
1.040316,0.000000,-0.076923,0.015942,-0.015385,-0.000191,0.034188,5.0000,0.1000
1.050080,0.000000,-0.059829,-0.008815,-0.011966,-0.000191,0.053724,5.0000,0.1000
1.060014,0.000000,0.025641,0.014234,0.005128,-0.000191,-0.043956,5.0000,0.1000
1.070000,0.000000,-0.025641,0.014234,-0.005128,-0.000191,0.073260,5.0000,0.1000
1.080038,0.000000,0.042735,0.033752,0.008547,-0.000191,0.043956,5.0000,0.1000
1.090363,0.000000,0.094017,0.016742,0.018803,-0.000191,0.073260,5.0000,0.1000
1.100702,0.000000,0.025641,0.016742,0.005128,-0.000191,-0.024420,5.0000,0.1000
1.110000,0.000000,-0.008547,0.001384,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.120125,0.000000,-0.008547,0.001384,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.130355,0.000000,-0.128205,0.001384,-0.025641,-0.000191,0.043956,5.0000,0.1000
1.140000,0.000000,0.076923,0.030079,0.015385,-0.000191,0.014652,5.0000,0.1000
1.150001,0.000000,0.008547,0.030079,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.160609,0.000000,-0.042735,0.026991,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.170333,0.000000,0.042735,0.012315,0.008547,-0.000191,0.014652,5.0000,0.1000
1.180497,0.000000,-0.059829,-0.001400,-0.011966,-0.000191,0.043956,5.0000,0.1000
1.190018,0.000000,-0.076923,-0.001400,-0.015385,-0.000191,-0.053724,5.0000,0.1000
1.200235,0.000000,0.008547,0.004326,0.001709,-0.000191,0.083028,5.0000,0.1000
1.210297,0.000000,-0.008547,0.004326,-0.001709,-0.000191,-0.083028,5.0000,0.1000
1.220000,0.000000,-0.145299,0.035901,-0.029060,-0.000191,0.034188,5.0000,0.1000
1.231284,0.000000,-0.076923,0.014416,-0.015385,-0.000191,0.102564,5.0000,0.1000
1.240023,0.000000,0.025641,0.014448,0.005128,-0.000191,-0.102564,5.0000,0.1000
1.250368,0.000000,0.008547,0.014448,0.001709,-0.000191,-0.034188,5.0000,0.1000
1.260569,0.000000,0.042735,0.000609,0.008547,-0.000191,0.014652,5.0000,0.1000
1.270149,0.000000,-0.042735,0.000609,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.280149,0.000000,-0.076923,0.020535,-0.015385,-0.000191,-0.034188,5.0000,0.1000
1.290109,0.000000,0.111111,0.035168,0.022222,-0.000191,-0.014652,5.0000,0.1000
1.300583,0.000000,-0.008547,0.035168,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.310001,0.000000,-0.059829,0.011243,-0.011966,-0.000191,-0.073260,5.0000,0.1000
1.321157,0.000000,-0.025641,-0.001419,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.331227,0.000000,-0.076923,-0.001419,-0.015385,-0.000191,0.083028,5.0000,0.1000
1.340000,0.000000,-0.111111,0.005455,-0.022222,-0.000191,-0.034188,5.0000,0.1000
1.350115,0.000000,-0.025641,0.005455,-0.005128,-0.000191,0.073260,5.0000,0.1000
1.360065,0.000000,-0.008547,0.011699,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.370576,0.000000,-0.025641,0.011699,-0.005128,-0.000191,-0.063492,5.0000,0.1000
1.381135,0.000000,0.025641,0.001799,0.005128,-0.000191,-0.014652,5.0000,0.1000
1.390372,0.000000,-0.094017,0.001799,-0.018803,-0.000191,-0.024420,5.0000,0.1000
1.400442,0.000000,-0.059829,-0.005683,-0.011966,-0.000191,0.034188,5.0000,0.1000
1.410076,0.000000,0.076923,-0.005683,0.015385,-0.000191,-0.083028,5.0000,0.1000
1.420157,0.000000,-0.025641,0.012026,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.431055,0.000000,-0.076923,0.030800,-0.015385,-0.000191,-0.014652,5.0000,0.1000
1.440000,0.000000,-0.042735,0.030800,-0.008547,-0.000191,-0.073260,5.0000,0.1000
1.450748,0.000000,-0.145299,0.005944,-0.029060,-0.000191,-0.053724,5.0000,0.1000
1.460712,0.000000,-0.111111,-0.003552,-0.022222,-0.000191,0.043956,5.0000,0.1000
1.470436,0.000000,-0.042735,-0.003552,-0.008547,-0.000191,0.073260,5.0000,0.1000
1.480028,0.000000,-0.128205,-0.002459,-0.025641,-0.000191,-0.102564,5.0000,0.1000
1.490025,0.000000,-0.042735,-0.002459,-0.008547,-0.000191,-0.092796,5.0000,0.1000
1.501515,0.000000,0.008547,0.027749,0.001709,-0.000191,0.034188,5.0000,0.1000
1.510640,0.000000,-0.008547,0.019915,-0.001709,-0.000191,-0.073260,5.0000,0.1000
1.520267,0.000000,-0.042735,0.019915,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.530114,0.000000,-0.059829,0.004833,-0.011966,-0.000191,-0.014652,5.0000,0.1000
1.540272,0.000000,-0.025641,0.001950,-0.005128,-0.000191,0.024420,5.0000,0.1000
1.550266,0.000000,0.059829,0.001950,0.011966,-0.000191,-0.024420,5.0000,0.1000
1.560237,0.000000,-0.076923,0.017424,-0.015385,-0.000191,0.004884,5.0000,0.1000
1.570591,0.000000,-0.008547,0.031783,-0.001709,-0.000191,0.083028,5.0000,0.1000
1.581684,0.000000,0.008547,0.009930,0.001709,-0.000191,-0.083028,5.0000,0.1000
1.590043,0.000000,-0.042735,0.009930,-0.008547,-0.000191,0.034188,5.0000,0.1000
1.601079,0.000000,0.076923,0.004523,0.015385,-0.000191,0.004884,5.0000,0.1000
1.610000,0.000000,-0.042735,0.004523,-0.008547,-0.000191,-0.141636,5.0000,0.1000
1.620000,0.000000,0.008547,-0.004185,0.001709,-0.000191,-0.122100,5.0000,0.1000
1.630000,0.000000,-0.059829,0.024788,-0.011966,-0.000191,0.004884,5.0000,0.1000
1.640518,0.000000,-0.025641,0.024788,-0.005128,0.000191,0.161172,5.0000,0.1000
1.651376,0.000000,-0.111111,0.019008,-0.022222,-0.000191,0.092796,5.0000,0.1000
1.660221,0.000000,-0.059829,0.000234,-0.011966,-0.000191,0.083028,5.0000,0.1000
1.670968,0.000000,0.059829,0.000234,0.011966,-0.000191,0.043956,5.0000,0.1000
1.680197,0.000000,0.008547,-0.001443,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.690278,0.000000,-0.025641,-0.001443,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.702042,0.000000,-0.042735,0.013647,-0.008547,-0.000191,0.004884,5.0000,0.1000
1.710503,0.000000,0.008547,0.024606,0.001709,-0.000191,0.034188,5.0000,0.1000
1.720047,0.000000,-0.042735,0.024606,-0.008547,-0.000191,0.043956,5.0000,0.1000
1.730000,0.000000,0.059829,0.010445,0.011966,-0.000191,-0.024420,5.0000,0.1000
1.740145,0.000000,-0.008547,0.010768,-0.001709,-0.000191,0.063492,5.0000,0.1000
1.750044,0.000000,0.025641,0.010768,0.005128,-0.000191,-0.034188,5.0000,0.1000
1.760064,0.000000,0.008547,-0.001206,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.770560,0.000000,-0.059829,0.018067,-0.011966,-0.000191,-0.043956,5.0000,0.1000
1.780233,0.000000,-0.059829,0.018067,-0.011966,-0.000191,0.024420,5.0000,0.1000
1.790588,0.000000,0.025641,0.030133,0.005128,-0.000191,-0.034188,5.0000,0.1000
1.802375,0.000000,-0.094017,0.005160,-0.018803,-0.000191,-0.043956,5.0000,0.1000
1.810000,0.000000,-0.145299,0.005160,-0.029060,-0.000191,0.004884,5.0000,0.1000
1.820000,0.000000,-0.025641,0.002677,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.830000,0.000000,0.094017,0.002677,0.018803,-0.000191,-0.053724,5.0000,0.1000
1.841058,0.000000,-0.111111,0.000637,-0.022222,-0.000191,-0.024420,5.0000,0.1000
1.852358,0.000000,-0.076923,0.030146,-0.015385,-0.000191,-0.004884,5.0000,0.1000
1.860000,0.000000,-0.008547,0.030146,-0.001709,0.000191,0.102564,5.0000,0.1000
1.870393,0.000000,-0.094017,0.017757,-0.018803,-0.000191,0.014652,5.0000,0.1000
1.880061,0.000000,0.025641,0.016348,0.005128,-0.000191,0.043956,5.0000,0.1000
1.890207,0.000000,0.008547,0.016348,0.001709,-0.000191,-0.053724,5.0000,0.1000
1.900000,0.000000,-0.008547,-0.006308,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.910284,0.000000,-0.059829,0.012374,-0.011966,-0.000191,0.034188,5.0000,0.1000
1.920492,0.000000,-0.076923,0.012374,-0.015385,-0.000191,-0.053724,5.0000,0.1000
1.930123,0.000000,0.059829,0.030433,0.011966,-0.000191,-0.004884,5.0000,0.1000
1.940559,0.000000,0.008547,0.014019,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.950000,0.000000,0.076923,0.014019,0.015385,-0.000191,0.024420,5.0000,0.1000
1.960061,0.000000,-0.059829,0.001528,-0.011966,-0.000191,-0.112332,5.0000,0.1000
1.970851,0.000000,-0.094017,0.002122,-0.018803,-0.000191,-0.024420,5.0000,0.1000
1.980691,0.000000,-0.111111,0.002122,-0.022222,-0.000191,0.053724,5.0000,0.1000
1.991925,0.000000,-0.042735,0.034746,-0.008547,-0.000191,0.024420,5.0000,0.1000
2.000632,0.000000,-0.008547,0.034746,-0.001709,-0.000191,-0.053724,5.0000,0.1000
2.010667,0.000000,-0.042735,0.034746,-0.008547,-0.000191,0.024420,5.0000,0.1000
2.020000,0.000000,-0.059829,0.024390,-0.011966,-0.000191,0.014652,5.0000,0.1000
2.030200,0.000000,-0.059829,0.024390,-0.011966,-0.000191,-0.004884,5.0000,0.1000
2.042000,0.000000,-0.059829,0.004981,-0.011966,-0.000191,0.014652,5.0000,0.1000
2.050781,0.000000,-0.059829,0.002602,-0.011966,0.000191,0.161172,5.0000,0.1000
2.060259,0.000000,0.042735,0.002602,0.008547,-0.000191,0.053724,5.0000,0.1000
2.070546,0.000000,-0.042735,0.006850,-0.008547,-0.000191,0.004884,5.0000,0.1000
2.080186,0.000000,0.008547,0.006850,0.001709,-0.000191,0.083028,5.0000,0.1000
2.090254,0.000000,0.008547,0.029839,0.001709,-0.000191,0.024420,5.0000,0.1000
2.100160,0.000000,-0.025641,0.012501,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.110389,0.000000,-0.042735,0.009070,-0.008547,-0.000191,0.043956,5.0000,0.1000
2.121677,0.000000,0.025641,0.009070,0.005128,-0.000191,-0.014652,5.0000,0.1000
2.130032,0.000000,-0.042735,-0.004161,-0.008547,0.000191,0.180708,5.0000,0.1000
2.140090,0.000000,0.076923,-0.004161,0.015385,-0.000191,-0.014652,5.0000,0.1000
2.150052,0.000000,-0.145299,0.017609,-0.029060,-0.000191,0.004884,5.0000,0.1000
2.160025,0.000000,-0.025641,0.017609,-0.005128,-0.000191,-0.102564,5.0000,0.1000
2.170338,0.000000,0.025641,0.025837,0.005128,-0.000191,0.083028,5.0000,0.1000
2.180180,0.000000,0.145299,0.016155,0.029060,-0.000191,0.092796,5.0000,0.1000
2.190786,0.000000,-0.076923,0.008170,-0.015385,-0.000191,-0.024420,5.0000,0.1000
2.200417,0.000000,-0.059829,0.008170,-0.011966,-0.000191,-0.063492,5.0000,0.1000
2.210213,0.000000,-0.094017,0.005762,-0.018803,-0.000191,-0.063492,5.0000,0.1000
2.220244,0.000000,-0.094017,0.005762,-0.018803,-0.000191,-0.092796,5.0000,0.1000
2.230204,0.000000,-0.059829,0.034032,-0.011966,-0.000191,-0.034188,5.0000,0.1000
2.240786,0.000000,-0.042735,0.018239,-0.008547,-0.000191,0.043956,5.0000,0.1000
2.250280,0.000000,0.008547,0.018239,0.001709,-0.000191,0.092796,5.0000,0.1000
2.260291,0.000000,-0.025641,0.007311,-0.005128,-0.000191,-0.063492,5.0000,0.1000
2.270178,0.000000,-0.008547,-0.007657,-0.001709,-0.000191,0.063492,5.0000,0.1000
2.280551,0.000000,0.025641,-0.007657,0.005128,-0.000191,-0.161172,5.0000,0.1000
2.290310,0.000000,0.025641,0.014844,0.005128,-0.000191,-0.004884,5.0000,0.1000
2.300000,0.000000,-0.059829,0.014844,-0.011966,-0.000191,-0.034188,5.0000,0.1000
2.310097,0.000000,-0.008547,0.028237,-0.001709,-0.000191,0.063492,5.0000,0.1000
2.320207,0.000000,0.076923,0.011650,0.015385,-0.000191,-0.034188,5.0000,0.1000
2.330837,0.000000,0.008547,0.002074,0.001709,-0.000191,0.004884,5.0000,0.1000
2.340000,0.000000,-0.076923,0.002074,-0.015385,-0.000191,0.063492,5.0000,0.1000
2.350167,0.000000,-0.094017,-0.007061,-0.018803,-0.000191,-0.083028,5.0000,0.1000
2.360000,0.000000,0.076923,-0.007061,0.015385,-0.000191,-0.073260,5.0000,0.1000
2.370000,0.000000,-0.094017,0.027578,-0.018803,-0.000191,0.024420,5.0000,0.1000
2.380000,0.000000,-0.008547,0.018171,-0.001709,-0.000191,0.112332,5.0000,0.1000
2.393350,0.000000,0.076923,0.003029,0.015385,-0.000191,0.043956,5.0000,0.1000
2.401382,0.000000,-0.008547,0.003029,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.410599,0.000000,0.008547,-0.005242,0.001709,-0.000191,-0.083028,5.0000,0.1000
2.420112,0.000000,-0.128205,-0.005242,-0.025641,-0.000191,-0.043956,5.0000,0.1000
2.430110,0.000000,0.042735,0.008237,0.008547,-0.000191,0.024420,5.0000,0.1000
2.440179,0.000000,-0.059829,0.032408,-0.011966,-0.000191,-0.073260,5.0000,0.1000
2.450248,0.000000,-0.008547,0.032408,-0.001709,-0.000191,0.073260,5.0000,0.1000
2.462329,0.000000,0.042735,0.006768,0.008547,-0.000191,0.004884,5.0000,0.1000
2.470660,0.000000,-0.042735,0.005061,-0.008547,-0.000191,-0.073260,5.0000,0.1000
2.480728,0.000000,0.025641,0.005061,0.005128,-0.000191,-0.024420,5.0000,0.1000
2.490071,0.000000,-0.059829,-0.005043,-0.011966,-0.000191,-0.034188,5.0000,0.1000
2.500073,0.000000,-0.059829,-0.005043,-0.011966,-0.000191,0.014652,5.0000,0.1000
2.512662,0.000000,0.008547,0.024908,0.001709,-0.000191,0.014652,5.0000,0.1000
2.520843,0.000000,0.042735,0.024908,0.008547,-0.000191,0.024420,5.0000,0.1000
2.531818,0.000000,-0.059829,0.009040,-0.011966,-0.000191,0.073260,5.0000,0.1000
2.540001,0.000000,-0.076923,0.009040,-0.015385,-0.000191,0.024420,5.0000,0.1000
2.550519,0.000000,-0.059829,-0.000748,-0.011966,-0.000191,-0.034188,5.0000,0.1000
2.560484,0.000000,0.025641,-0.000748,0.005128,-0.000191,-0.034188,5.0000,0.1000
2.570070,0.000000,-0.145299,0.008599,-0.029060,-0.000191,-0.004884,5.0000,0.1000
2.580057,0.000000,-0.042735,0.031439,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.590377,0.000000,0.042735,0.017660,0.008547,-0.000191,-0.004884,5.0000,0.1000
2.601679,0.000000,-0.042735,0.017660,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.610160,0.000000,0.059829,-0.002950,0.011966,-0.000191,0.034188,5.0000,0.1000
2.620386,0.000000,0.059829,-0.002950,0.011966,-0.000191,-0.063492,5.0000,0.1000
2.630000,0.000000,-0.025641,-0.004510,-0.005128,-0.000191,0.063492,5.0000,0.1000
2.640152,0.000000,0.008547,0.018061,0.001709,-0.000191,-0.073260,5.0000,0.1000
2.650332,0.000000,-0.094017,0.018061,-0.018803,-0.000191,0.043956,5.0000,0.1000
2.660128,0.000000,-0.111111,0.028118,-0.022222,-0.000191,0.024420,5.0000,0.1000
2.670000,0.000000,-0.025641,0.009041,-0.005128,-0.000191,-0.141636,5.0000,0.1000
2.680202,0.000000,-0.008547,0.009041,-0.001709,-0.000191,0.024420,5.0000,0.1000
2.690312,0.000000,0.111111,-0.004997,0.022222,-0.000191,0.004884,5.0000,0.1000
2.700000,0.000000,0.008547,-0.004997,0.001709,-0.000191,-0.034188,5.0000,0.1000
2.710001,0.000000,0.025641,-0.004186,0.005128,-0.000191,0.043956,5.0000,0.1000
2.720000,0.000000,0.059829,0.026813,0.011966,-0.000191,-0.004884,5.0000,0.1000
2.730753,0.000000,-0.059829,0.017209,-0.011966,-0.000191,-0.014652,5.0000,0.1000
2.741243,0.000000,0.008547,0.017209,0.001709,-0.000191,0.004884,5.0000,0.1000
2.750129,0.000000,-0.008547,0.003602,-0.001709,-0.000191,-0.014652,5.0000,0.1000
2.760321,0.000000,-0.094017,0.003602,-0.018803,-0.000191,0.092796,5.0000,0.1000
2.770000,0.000000,0.008547,-0.000396,0.001709,-0.000191,0.083028,5.0000,0.1000
2.780036,0.000000,0.059829,0.019028,0.011966,-0.000191,0.034188,5.0000,0.1000
2.791510,0.000000,-0.042735,0.028223,-0.008547,-0.000191,-0.034188,5.0000,0.1000
2.800656,0.000000,-0.128205,0.028223,-0.025641,-0.000191,0.043956,5.0000,0.1000
2.810214,0.000000,-0.059829,0.002752,-0.011966,-0.000191,0.004884,5.0000,0.1000
2.820032,0.000000,0.094017,0.002752,0.018803,-0.000191,-0.053724,5.0000,0.1000
2.830245,0.000000,-0.094017,0.001705,-0.018803,-0.000191,0.004884,5.0000,0.1000
2.840142,0.000000,-0.076923,0.001705,-0.015385,0.000191,0.170940,5.0000,0.1000
2.850139,0.000000,0.025641,-0.000307,0.005128,-0.000191,-0.073260,5.0000,0.1000
2.860504,0.000000,-0.059829,0.031225,-0.011966,-0.000191,0.073260,5.0000,0.1000
2.870000,0.000000,0.025641,0.017000,0.005128,-0.000191,0.024420,5.0000,0.1000
2.880128,0.000000,0.008547,0.017000,0.001709,-0.000191,0.034188,5.0000,0.1000
2.890176,0.000000,0.008547,0.014448,0.001709,-0.000191,0.004884,5.0000,0.1000
2.900334,0.000000,-0.025641,0.014448,-0.005128,-0.000191,0.014652,5.0000,0.1000
