time_s,f_des_N,f_est_N,f_ati_N,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
1.020098,0.000000,0.008547,-0.033838,0.001709,-0.000191,0.004884,5.0000,0.1000
1.033390,0.000000,-0.008547,-0.040789,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.040646,0.000000,-0.059829,-0.040789,-0.011966,-0.000191,0.024420,5.0000,0.1000
1.052262,0.000000,-0.008547,-0.048658,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.062395,0.000000,0.008547,-0.032843,0.001709,-0.000191,-0.034188,5.0000,0.1000
1.070683,0.000000,0.008547,-0.032843,0.001709,-0.000191,-0.063492,5.0000,0.1000
1.080062,0.000000,-0.008547,-0.018753,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.090017,0.000000,-0.025641,-0.018753,-0.005128,-0.000191,-0.063492,5.0000,0.1000
1.100265,0.000000,-0.008547,-0.038760,-0.001709,-0.000191,0.102564,5.0000,0.1000
1.110966,0.000000,-0.008547,-0.045610,-0.001709,-0.000191,0.092796,5.0000,0.1000
1.121156,0.000000,-0.025641,-0.048646,-0.005128,-0.000191,-0.092796,5.0000,0.1000
1.132017,0.000000,-0.025641,-0.048646,-0.005128,-0.000191,-0.043956,5.0000,0.1000
1.140477,0.000000,-0.008547,-0.016600,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.150161,0.000000,-0.025641,-0.016600,-0.005128,-0.000191,-0.083028,5.0000,0.1000
1.160329,0.000000,-0.025641,-0.028962,-0.005128,-0.000191,-0.141636,5.0000,0.1000
1.170300,0.000000,-0.025641,-0.042498,-0.005128,-0.000191,0.053724,5.0000,0.1000
1.180373,0.000000,-0.025641,-0.042498,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.190661,0.000000,-0.042735,-0.049060,-0.008547,-0.000191,-0.043956,5.0000,0.1000
1.200583,0.000000,-0.025641,-0.037423,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.211707,0.000000,-0.008547,-0.037423,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.221106,0.000000,-0.008547,-0.014472,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.230857,0.000000,-0.025641,-0.039532,-0.005128,-0.000191,0.043956,5.0000,0.1000
1.240000,0.000000,-0.042735,-0.039532,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.250000,0.000000,-0.025641,-0.044441,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.260001,0.000000,-0.025641,-0.044441,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.270190,0.000000,-0.008547,-0.052748,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.280928,0.000000,-0.025641,-0.020839,-0.005128,-0.000191,-0.083028,5.0000,0.1000
1.290587,0.000000,-0.025641,-0.025302,-0.005128,-0.000191,-0.073260,5.0000,0.1000
1.300316,0.000000,-0.025641,-0.025302,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.310561,0.000000,-0.025641,-0.036545,-0.005128,-0.000191,-0.073260,5.0000,0.1000
1.322427,0.000000,-0.025641,-0.046459,-0.005128,-0.000191,0.092796,5.0000,0.1000
1.330186,0.000000,-0.025641,-0.046459,-0.005128,-0.000191,0.053724,5.0000,0.1000
1.340313,0.000000,-0.042735,-0.043212,-0.008547,-0.000191,0.004884,5.0000,0.1000
1.350238,0.000000,-0.042735,-0.043212,-0.008547,-0.000191,0.024420,5.0000,0.1000
1.360143,0.000000,0.008547,-0.012874,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.370204,0.000000,-0.042735,-0.012874,-0.008547,-0.000191,-0.034188,5.0000,0.1000
1.380000,0.000000,-0.025641,-0.028911,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.390214,0.000000,-0.059829,-0.041494,-0.011966,-0.000191,0.043956,5.0000,0.1000
1.400671,0.000000,-0.025641,-0.051939,-0.005128,-0.000191,0.063492,5.0000,0.1000
1.410715,0.000000,-0.008547,-0.051939,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.420630,0.000000,-0.025641,-0.020696,-0.005128,-0.000191,0.024420,5.0000,0.1000
1.430184,0.000000,-0.025641,-0.020696,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.440164,0.000000,-0.025641,-0.017322,-0.005128,-0.000191,0.063492,5.0000,0.1000
1.450000,0.000000,-0.025641,-0.040716,-0.005128,-0.000191,-0.063492,5.0000,0.1000
1.460000,0.000000,-0.025641,-0.040716,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.472471,0.000000,-0.042735,-0.044912,-0.008547,-0.000191,0.014652,5.0000,0.1000
1.482080,0.000000,-0.008547,-0.044912,-0.001709,-0.000191,0.063492,5.0000,0.1000
1.490069,0.000000,-0.025641,-0.044912,-0.005128,-0.000191,0.083028,5.0000,0.1000
1.500000,0.000000,-0.008547,-0.010190,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.510836,0.000000,-0.042735,-0.031913,-0.008547,-0.000191,-0.043956,5.0000,0.1000
1.520034,0.000000,-0.042735,-0.031913,-0.008547,-0.000191,0.034188,5.0000,0.1000
1.530015,0.000000,-0.008547,-0.033663,-0.001709,-0.000191,0.043956,5.0000,0.1000
1.540023,0.000000,-0.008547,-0.033663,-0.001709,-0.000191,-0.073260,5.0000,0.1000
1.550143,0.000000,-0.008547,-0.047268,-0.001709,-0.000191,-0.170940,5.0000,0.1000
1.562224,0.000000,-0.025641,-0.032232,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.570748,0.000000,-0.025641,-0.032232,-0.005128,-0.000191,0.122100,5.0000,0.1000
1.580984,0.000000,-0.059829,-0.017392,-0.011966,-0.000191,0.004884,5.0000,0.1000
1.592017,0.000000,-0.025641,-0.033465,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.600143,0.000000,0.008547,-0.033465,0.001709,-0.000191,0.014652,5.0000,0.1000
1.610000,0.000000,-0.042735,-0.044013,-0.008547,-0.000191,-0.073260,5.0000,0.1000
1.620000,0.000000,-0.025641,-0.044013,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.630000,0.000000,-0.042735,-0.045058,-0.008547,-0.000191,0.004884,5.0000,0.1000
1.640062,0.000000,0.008547,-0.016260,0.001709,-0.000191,-0.063492,5.0000,0.1000
1.650199,0.000000,-0.025641,-0.022778,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.660197,0.000000,-0.025641,-0.022778,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.670292,0.000000,-0.008547,-0.036951,-0.001709,-0.000191,-0.083028,5.0000,0.1000
1.680318,0.000000,-0.025641,-0.045232,-0.005128,-0.000191,0.122100,5.0000,0.1000
1.691161,0.000000,-0.008547,-0.045232,-0.001709,-0.000191,-0.053724,5.0000,0.1000
1.700149,0.000000,-0.025641,-0.035081,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.710149,0.000000,-0.008547,-0.035081,-0.001709,-0.000191,0.092796,5.0000,0.1000
1.720000,0.000000,-0.042735,-0.015430,-0.008547,-0.000191,-0.034188,5.0000,0.1000
1.731416,0.000000,-0.025641,-0.033643,-0.005128,-0.000191,0.063492,5.0000,0.1000
1.740172,0.000000,0.008547,-0.043074,0.001709,-0.000191,0.073260,5.0000,0.1000
1.753045,0.000000,-0.008547,-0.043074,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.760491,0.000000,-0.025641,-0.047809,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.771119,0.000000,-0.008547,-0.047809,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.780343,0.000000,0.008547,-0.018360,0.001709,-0.000191,0.102564,5.0000,0.1000
1.790000,0.000000,-0.008547,-0.018360,-0.001709,-0.000191,0.083028,5.0000,0.1000
1.800260,0.000000,-0.042735,-0.020551,-0.008547,-0.000191,0.083028,5.0000,0.1000
1.810282,0.000000,0.008547,-0.036561,0.001709,-0.000191,-0.053724,5.0000,0.1000
1.820739,0.000000,-0.025641,-0.045183,-0.005128,-0.000191,-0.053724,5.0000,0.1000
1.830303,0.000000,-0.008547,-0.045183,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.840167,0.000000,-0.025641,-0.040213,-0.005128,-0.000191,0.102564,5.0000,0.1000
1.850208,0.000000,-0.025641,-0.014763,-0.005128,-0.000191,0.063492,5.0000,0.1000
1.860020,0.000000,-0.042735,-0.014763,-0.008547,-0.000191,-0.043956,5.0000,0.1000
1.870000,0.000000,-0.008547,-0.032972,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.880359,0.000000,-0.025641,-0.032972,-0.005128,-0.000191,-0.073260,5.0000,0.1000
1.890000,0.000000,-0.025641,-0.037788,-0.005128,-0.000191,-0.063492,5.0000,0.1000
1.903653,0.000000,-0.042735,-0.048552,-0.008547,-0.000191,0.004884,5.0000,0.1000
1.910203,0.000000,-0.025641,-0.048552,-0.005128,-0.000191,0.092796,5.0000,0.1000
1.921805,0.000000,-0.042735,-0.025955,-0.008547,-0.000191,0.043956,5.0000,0.1000
1.930426,0.000000,-0.025641,-0.019910,-0.005128,-0.000191,-0.102564,5.0000,0.1000
1.940390,0.000000,-0.025641,-0.019910,-0.005128,-0.000191,-0.102564,5.0000,0.1000
1.950191,0.000000,0.008547,-0.038969,0.001709,-0.000191,0.004884,5.0000,0.1000
1.960258,0.000000,-0.008547,-0.042974,-0.001709,-0.000191,-0.073260,5.0000,0.1000
1.970076,0.000000,-0.042735,-0.042974,-0.008547,-0.000191,-0.034188,5.0000,0.1000
1.980096,0.000000,-0.008547,-0.046123,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.992619,0.000000,-0.008547,-0.014003,-0.001709,-0.000191,-0.014652,5.0000,0.1000
2.000303,0.000000,0.008547,-0.014003,0.001709,-0.000191,0.004884,5.0000,0.1000
2.012856,0.000000,-0.008547,-0.030832,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.020404,0.000000,-0.025641,-0.035709,-0.005128,-0.000191,-0.180708,5.0000,0.1000
2.031080,0.000000,-0.008547,-0.035709,-0.001709,-0.000191,0.004884,5.0000,0.1000
2.040617,0.000000,-0.025641,-0.049678,-0.005128,-0.000191,-0.063492,5.0000,0.1000
2.050000,0.000000,-0.025641,-0.049678,-0.005128,-0.000191,-0.083028,5.0000,0.1000
2.060000,0.000000,-0.025641,-0.030312,-0.005128,-0.000191,-0.092796,5.0000,0.1000
2.070000,0.000000,-0.008547,-0.011924,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.082139,0.000000,-0.025641,-0.034074,-0.005128,-0.000191,0.034188,5.0000,0.1000
2.090574,0.000000,-0.025641,-0.034074,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.100358,0.000000,-0.076923,-0.044534,-0.015385,-0.000191,-0.024420,5.0000,0.1000
2.110388,0.000000,-0.008547,-0.044534,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.120315,0.000000,-0.025641,-0.041239,-0.005128,-0.000191,0.053724,5.0000,0.1000
2.130257,0.000000,-0.025641,-0.041239,-0.005128,-0.000191,-0.063492,5.0000,0.1000
2.140000,0.000000,-0.025641,-0.017314,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.150000,0.000000,0.008547,-0.025744,0.001709,-0.000191,0.092796,5.0000,0.1000
2.160000,0.000000,-0.008547,-0.025744,-0.001709,-0.000191,-0.083028,5.0000,0.1000
2.170025,0.000000,-0.025641,-0.035685,-0.005128,-0.000191,0.053724,5.0000,0.1000
2.180024,0.000000,-0.008547,-0.045605,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.190192,0.000000,-0.042735,-0.032096,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.201472,0.000000,-0.042735,-0.032096,-0.008547,-0.000191,0.024420,5.0000,0.1000
2.210197,0.000000,-0.042735,-0.032096,-0.008547,-0.000191,0.024420,5.0000,0.1000
2.220350,0.000000,-0.025641,-0.012692,-0.005128,-0.000191,0.014652,5.0000,0.1000
2.230635,0.000000,-0.042735,-0.035151,-0.008547,-0.000191,-0.073260,5.0000,0.1000
2.240238,0.000000,0.008547,-0.035151,0.001709,-0.000191,0.102564,5.0000,0.1000
2.252469,0.000000,-0.025641,-0.045299,-0.005128,-0.000191,0.014652,5.0000,0.1000
2.261137,0.000000,-0.042735,-0.045299,-0.008547,-0.000191,-0.092796,5.0000,0.1000
2.272029,0.000000,-0.025641,-0.045299,-0.005128,-0.000191,-0.053724,5.0000,0.1000
2.281118,0.000000,-0.059829,-0.020308,-0.011966,-0.000191,-0.092796,5.0000,0.1000
2.290814,0.000000,-0.025641,-0.021996,-0.005128,-0.000191,-0.014652,5.0000,0.1000
2.300084,0.000000,-0.008547,-0.021996,-0.001709,-0.000191,-0.083028,5.0000,0.1000
2.310213,0.000000,-0.008547,-0.032786,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.320222,0.000000,-0.025641,-0.032786,-0.005128,-0.000191,0.131868,5.0000,0.1000
2.331065,0.000000,-0.042735,-0.045437,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.340475,0.000000,-0.025641,-0.040627,-0.005128,-0.000191,0.034188,5.0000,0.1000
2.350271,0.000000,-0.025641,-0.011608,-0.005128,-0.000191,-0.073260,5.0000,0.1000
2.360862,0.000000,-0.008547,-0.011608,-0.001709,-0.000191,0.043956,5.0000,0.1000
2.370512,0.000000,-0.008547,-0.031400,-0.001709,-0.000191,-0.092796,5.0000,0.1000
2.380256,0.000000,-0.042735,-0.031400,-0.008547,-0.000191,0.004884,5.0000,0.1000
2.390004,0.000000,-0.025641,-0.042047,-0.005128,-0.000191,-0.112332,5.0000,0.1000
2.400001,0.000000,-0.025641,-0.047946,-0.005128,-0.000191,0.014652,5.0000,0.1000
2.410927,0.000000,-0.025641,-0.022874,-0.005128,-0.000191,0.014652,5.0000,0.1000
2.420874,0.000000,-0.025641,-0.022874,-0.005128,-0.000191,0.073260,5.0000,0.1000
2.431923,0.000000,-0.008547,-0.016684,-0.001709,-0.000191,-0.053724,5.0000,0.1000
2.440204,0.000000,-0.025641,-0.016684,-0.005128,-0.000191,0.073260,5.0000,0.1000
2.450000,0.000000,-0.059829,-0.033697,-0.011966,-0.000191,0.131868,5.0000,0.1000
2.460080,0.000000,-0.008547,-0.033697,-0.001709,-0.000191,0.073260,5.0000,0.1000
2.470000,0.000000,-0.042735,-0.041185,-0.008547,-0.000191,0.053724,5.0000,0.1000
2.480000,0.000000,0.008547,-0.042039,0.001709,-0.000191,-0.034188,5.0000,0.1000
2.490824,0.000000,0.008547,-0.009674,0.001709,-0.000191,-0.004884,5.0000,0.1000
2.500321,0.000000,-0.008547,-0.009674,-0.001709,-0.000191,0.024420,5.0000,0.1000
2.511648,0.000000,-0.042735,-0.029748,-0.008547,-0.000191,0.014652,5.0000,0.1000
2.520305,0.000000,-0.008547,-0.030988,-0.001709,-0.000191,0.004884,5.0000,0.1000
2.530065,0.000000,-0.025641,-0.030988,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.540000,0.000000,-0.025641,-0.045438,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.550071,0.000000,-0.008547,-0.045438,-0.001709,-0.000191,0.092796,5.0000,0.1000
2.560000,0.000000,-0.025641,-0.028938,-0.005128,-0.000191,0.053724,5.0000,0.1000
2.571472,0.000000,-0.025641,-0.011499,-0.005128,-0.000191,-0.092796,5.0000,0.1000
2.580903,0.000000,-0.025641,-0.031879,-0.005128,-0.000191,0.053724,5.0000,0.1000
2.590351,0.000000,-0.008547,-0.031879,-0.001709,-0.000191,0.034188,5.0000,0.1000
2.600494,0.000000,-0.008547,-0.045228,-0.001709,-0.000191,0.043956,5.0000,0.1000
2.610547,0.000000,-0.042735,-0.045228,-0.008547,-0.000191,0.053724,5.0000,0.1000
2.620000,0.000000,-0.025641,-0.045628,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.630000,0.000000,0.008547,-0.045628,0.001709,-0.000191,-0.034188,5.0000,0.1000
2.640095,0.000000,-0.042735,-0.018396,-0.008547,-0.000191,-0.034188,5.0000,0.1000
2.650005,0.000000,-0.008547,-0.026311,-0.001709,-0.000191,0.004884,5.0000,0.1000
2.660016,0.000000,-0.042735,-0.026311,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.670037,0.000000,-0.025641,-0.034715,-0.005128,-0.000191,-0.063492,5.0000,0.1000
2.680127,0.000000,-0.025641,-0.042706,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.690000,0.000000,-0.008547,-0.042706,-0.001709,-0.000191,0.141636,5.0000,0.1000
2.700020,0.000000,-0.008547,-0.036975,-0.001709,-0.000191,-0.073260,5.0000,0.1000
2.710267,0.000000,-0.008547,-0.015963,-0.001709,-0.000191,-0.063492,5.0000,0.1000
2.720082,0.000000,-0.025641,-0.015963,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.730335,0.000000,-0.025641,-0.031382,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.740233,0.000000,-0.042735,-0.041433,-0.008547,-0.000191,0.034188,5.0000,0.1000
2.757529,0.000000,-0.008547,-0.046840,-0.001709,-0.000191,-0.014652,5.0000,0.1000
2.764399,0.000000,-0.025641,-0.046840,-0.005128,-0.000191,-0.063492,5.0000,0.1000
2.770968,0.000000,-0.042735,-0.019962,-0.008547,-0.000191,0.092796,5.0000,0.1000
2.780172,0.000000,-0.025641,-0.019962,-0.005128,-0.000191,-0.219780,5.0000,0.1000
2.790386,0.000000,-0.042735,-0.021531,-0.008547,-0.000191,0.014652,5.0000,0.1000
2.800245,0.000000,-0.025641,-0.021531,-0.005128,-0.000191,0.131868,5.0000,0.1000
2.810307,0.000000,-0.008547,-0.035496,-0.001709,-0.000191,0.083028,5.0000,0.1000
