time_s,f_des_N,f_est_N,f_ati_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.510000,0.000000,-0.042735,0.061757,0.000000,-0.008547,-0.000191,-0.014652,5.0000,0.1000
0.520000,0.000000,0.042735,0.061757,0.000000,0.008547,-0.000191,-0.083028,5.0000,0.1000
0.530000,0.000000,0.042735,0.072373,0.000000,0.008547,-0.000191,-0.034188,5.0000,0.1000
0.540026,0.000000,-0.008547,0.034033,0.000000,-0.001709,-0.000191,-0.024420,5.0000,0.1000
0.550301,0.000000,0.008547,0.034033,0.000000,0.001709,0.000191,0.063492,5.0000,0.1000
0.560420,0.000000,0.025641,0.108264,0.000000,0.005128,-0.000191,-0.092796,5.0000,0.1000
0.570210,0.000000,0.094017,0.072724,0.000000,0.018803,-0.000191,-0.092796,5.0000,0.1000
0.580790,0.000000,-0.094017,0.072724,0.000000,-0.018803,-0.000191,-0.014652,5.0000,0.1000
0.590291,0.000000,0.025641,0.027297,0.000000,0.005128,0.000191,0.043956,5.0000,0.1000
0.600000,0.000000,-0.076923,0.027297,0.000000,-0.015385,-0.000191,-0.063492,5.0000,0.1000
0.610024,0.000000,-0.042735,0.101134,0.000000,-0.008547,-0.000191,0.034188,5.0000,0.1000
0.621739,0.000000,0.008547,0.101134,0.000000,0.001709,0.000191,0.092796,5.0000,0.1000
0.630862,0.000000,0.008547,0.085786,0.000000,0.001709,-0.000191,-0.073260,5.0000,0.1000
0.640292,0.000000,-0.094017,0.085786,0.000000,-0.018803,-0.000191,-0.131868,5.0000,0.1000
0.650611,0.000000,-0.076923,0.050566,0.000000,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.660583,0.000000,0.042735,0.050566,0.000000,0.008547,0.000191,0.043956,5.0000,0.1000
0.670000,0.000000,0.042735,0.047222,0.000000,0.008547,-0.000191,-0.004884,5.0000,0.1000
0.680000,0.000000,-0.076923,0.022268,0.000000,-0.015385,-0.000191,0.004884,5.0000,0.1000
0.690080,0.000000,0.059829,0.022268,0.000000,0.011966,-0.000191,0.024420,5.0000,0.1000
0.700000,0.000000,0.008547,0.091335,0.000000,0.001709,-0.000191,-0.053724,5.0000,0.1000
0.711257,0.000000,0.042735,0.070516,0.000000,0.008547,-0.000191,-0.102564,5.0000,0.1000
0.720000,0.000000,-0.076923,0.070516,0.000000,-0.015385,-0.000191,-0.083028,5.0000,0.1000
0.730595,0.000000,-0.076923,0.030875,0.000000,-0.015385,-0.000191,-0.092796,5.0000,0.1000
0.740596,0.000000,0.008547,0.033922,0.000000,0.001709,-0.000191,-0.043956,5.0000,0.1000
0.750334,0.000000,-0.076923,0.033922,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
0.760000,0.000000,0.076923,0.080027,0.000000,0.015385,-0.000191,-0.004884,5.0000,0.1000
0.770000,0.000000,0.008547,0.080027,0.000000,0.001709,-0.000191,0.014652,5.0000,0.1000
0.780072,0.000000,-0.094017,0.089192,0.000000,-0.018803,0.000191,0.053724,5.0000,0.1000
0.791906,0.000000,0.059829,0.050803,0.000000,0.011966,-0.000191,-0.043956,5.0000,0.1000
0.800073,0.000000,-0.145299,0.052068,0.000000,-0.029060,-0.000191,-0.014652,5.0000,0.1000
0.810003,0.000000,-0.042735,0.052068,0.000000,-0.008547,-0.000191,-0.034188,5.0000,0.1000
0.820183,0.000000,-0.025641,0.015126,0.000000,-0.005128,-0.000191,0.014652,5.0000,0.1000
0.830066,0.000000,-0.094017,0.015126,0.000000,-0.018803,-0.000191,0.004884,5.0000,0.1000
0.840279,0.000000,-0.076923,0.089931,0.000000,-0.015385,-0.000191,-0.024420,5.0000,0.1000
0.850001,0.000000,-0.025641,0.071845,0.000000,-0.005128,-0.000191,-0.024420,5.0000,0.1000
0.862582,0.000000,-0.008547,0.046397,0.000000,-0.001709,-0.000191,-0.034188,5.0000,0.1000
0.870915,0.000000,-0.025641,0.046397,0.000000,-0.005128,-0.000191,-0.014652,5.0000,0.1000
0.881940,0.000000,-0.025641,0.029865,0.000000,-0.005128,-0.000191,-0.024420,5.0000,0.1000
0.891016,0.000000,0.076923,0.029865,0.000000,0.015385,-0.000191,0.014652,5.0000,0.1000
0.901140,0.000000,-0.008547,0.026133,0.000000,-0.001709,-0.000191,-0.024420,5.0000,0.1000
0.910277,0.000000,-0.111111,0.026133,0.000000,-0.022222,-0.000191,-0.131868,5.0000,0.1000
0.920364,0.000000,0.008547,0.094785,0.000000,0.001709,0.000191,0.034188,5.0000,0.1000
0.930000,0.000000,-0.076923,0.048723,0.000000,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.940000,0.000000,-0.059829,0.048723,0.000000,-0.011966,-0.000191,-0.063492,5.0000,0.1000
0.950231,0.000000,-0.008547,0.047980,0.000000,-0.001709,-0.000191,-0.063492,5.0000,0.1000
0.960629,0.000000,-0.008547,0.035449,0.000000,-0.001709,-0.000191,0.014652,5.0000,0.1000
0.970297,0.000000,-0.076923,0.035449,0.000000,-0.015385,-0.000191,-0.063492,5.0000,0.1000
0.980359,0.000000,0.008547,0.089449,0.000000,0.001709,-0.000191,-0.043956,5.0000,0.1000
0.991698,0.000000,0.025641,0.073357,0.000000,0.005128,-0.000191,-0.004884,5.0000,0.1000
1.000000,0.000000,0.128205,0.073357,0.000000,0.025641,-0.000191,-0.014652,5.0000,0.1000
1.010000,0.000000,-0.042735,0.041037,0.000000,-0.008547,0.000191,0.043956,5.0000,0.1000
1.020000,0.000000,0.008547,0.041037,0.000000,0.001709,0.000191,0.043956,5.0000,0.1000
1.030200,0.000000,0.008547,0.017165,0.000000,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.040801,0.000000,-0.008547,0.017165,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.050838,0.000000,0.025641,0.112212,0.000000,0.005128,0.000191,0.092796,5.0000,0.1000
1.060444,0.000000,0.025641,0.112212,0.000000,0.005128,0.000191,0.131868,5.0000,0.1000
1.071769,0.000000,-0.042735,0.047880,0.000000,-0.008547,-0.000191,-0.073260,5.0000,0.1000
1.080690,0.000000,0.042735,0.047880,0.000000,0.008547,-0.000191,-0.053724,5.0000,0.1000
1.090265,0.000000,0.008547,0.025838,0.000000,0.001709,-0.000191,-0.102564,5.0000,0.1000
1.100304,0.000000,0.008547,0.029292,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.110414,0.000000,0.008547,0.029292,0.000000,0.001709,0.000191,0.043956,5.0000,0.1000
1.120025,0.000000,0.042735,0.079427,0.000000,0.008547,-0.000191,-0.102564,5.0000,0.1000
1.130853,0.000000,0.008547,0.061199,0.000000,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.142046,0.000000,-0.042735,0.061199,0.000000,-0.008547,-0.000191,-0.102564,5.0000,0.1000
1.150367,0.000000,-0.008547,0.045514,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.160000,0.000000,-0.111111,0.045514,0.000000,-0.022222,-0.000191,-0.004884,5.0000,0.1000
1.170000,0.000000,-0.008547,0.031252,0.000000,-0.001709,0.000191,0.122100,5.0000,0.1000
1.180206,0.000000,-0.059829,0.016402,0.000000,-0.011966,-0.000191,-0.024420,5.0000,0.1000
1.190695,0.000000,0.025641,0.102747,0.000000,0.005128,-0.000191,0.004884,5.0000,0.1000
1.200080,0.000000,0.008547,0.050468,0.000000,0.001709,-0.000191,-0.102564,5.0000,0.1000
1.210419,0.000000,0.008547,0.050468,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
1.221068,0.000000,-0.025641,0.030011,0.000000,-0.005128,0.000191,0.034188,5.0000,0.1000
1.230264,0.000000,0.042735,0.030011,0.000000,0.008547,0.000191,0.102564,5.0000,0.1000
1.240000,0.000000,-0.076923,0.027668,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
1.250019,0.000000,-0.025641,0.027668,0.000000,-0.005128,-0.000191,-0.092796,5.0000,0.1000
1.260123,0.000000,-0.008547,0.069081,0.000000,-0.001709,-0.000191,-0.141636,5.0000,0.1000
1.275829,0.000000,-0.042735,0.069427,0.000000,-0.008547,0.000191,0.122100,5.0000,0.1000
1.281245,0.000000,0.008547,0.069427,0.000000,0.001709,-0.000191,-0.004884,5.0000,0.1000
1.290356,0.000000,-0.025641,0.038344,0.000000,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.300053,0.000000,-0.076923,0.036155,0.000000,-0.015385,-0.000191,0.014652,5.0000,0.1000
1.310334,0.000000,0.008547,0.036155,0.000000,0.001709,-0.000191,-0.063492,5.0000,0.1000
1.320461,0.000000,-0.111111,0.010317,0.000000,-0.022222,-0.000191,-0.034188,5.0000,0.1000
1.330000,0.000000,-0.025641,0.010317,0.000000,-0.005128,-0.000191,-0.043956,5.0000,0.1000
1.340516,0.000000,-0.008547,0.089697,0.000000,-0.001709,-0.000191,-0.092796,5.0000,0.1000
1.354889,0.000000,-0.042735,0.056262,0.000000,-0.008547,-0.000191,-0.034188,5.0000,0.1000
1.360504,0.000000,0.025641,0.032433,0.000000,0.005128,0.000191,0.024420,5.0000,0.1000
1.371689,0.000000,-0.145299,0.032433,0.000000,-0.029060,0.000191,0.083028,5.0000,0.1000
1.380377,0.000000,-0.059829,0.033613,0.000000,-0.011966,-0.000191,0.014652,5.0000,0.1000
1.390545,0.000000,0.008547,0.033613,0.000000,0.001709,0.000191,0.024420,5.0000,0.1000
1.400029,0.000000,-0.059829,0.058195,0.000000,-0.011966,-0.000191,-0.014652,5.0000,0.1000
1.410203,0.000000,0.042735,0.085472,0.000000,0.008547,-0.000191,-0.024420,5.0000,0.1000
1.422031,0.000000,-0.008547,0.085472,0.000000,-0.001709,0.000191,0.073260,5.0000,0.1000
1.430054,0.000000,-0.042735,0.043835,0.000000,-0.008547,0.000191,0.014652,5.0000,0.1000
1.440372,0.000000,-0.025641,0.034590,0.000000,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.450934,0.000000,-0.059829,0.034590,0.000000,-0.011966,-0.000191,-0.043956,5.0000,0.1000
1.460258,0.000000,-0.076923,0.008371,0.000000,-0.015385,-0.000191,-0.014652,5.0000,0.1000
1.470000,0.000000,-0.145299,0.008371,0.000000,-0.029060,0.000191,0.024420,5.0000,0.1000
1.480307,0.000000,-0.076923,0.078889,0.000000,-0.015385,-0.000191,-0.170940,5.0000,0.1000
1.492523,0.000000,-0.008547,0.070455,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.500130,0.000000,-0.008547,0.070455,0.000000,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.510270,0.000000,0.025641,0.026333,0.000000,0.005128,-0.000191,-0.073260,5.0000,0.1000
1.520834,0.000000,-0.076923,0.019789,0.000000,-0.015385,-0.000191,-0.092796,5.0000,0.1000
1.530816,0.000000,-0.059829,0.019789,0.000000,-0.011966,-0.000191,-0.073260,5.0000,0.1000
1.540000,0.000000,-0.042735,0.026082,0.000000,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.550000,0.000000,-0.059829,0.026082,0.000000,-0.011966,-0.000191,-0.063492,5.0000,0.1000
1.561071,0.000000,0.042735,0.105490,0.000000,0.008547,-0.000191,-0.043956,5.0000,0.1000
1.573385,0.000000,-0.111111,0.050292,0.000000,-0.022222,0.000191,0.063492,5.0000,0.1000
1.581074,0.000000,-0.111111,0.047967,0.000000,-0.022222,-0.000191,-0.073260,5.0000,0.1000
1.590764,0.000000,-0.025641,0.047967,0.000000,-0.005128,-0.000191,0.043956,5.0000,0.1000
1.600038,0.000000,-0.076923,0.022646,0.000000,-0.015385,-0.000191,-0.024420,5.0000,0.1000
1.610105,0.000000,0.025641,0.022646,0.000000,0.005128,-0.000191,0.024420,5.0000,0.1000
1.620242,0.000000,-0.042735,0.083156,0.000000,-0.008547,-0.000191,-0.043956,5.0000,0.1000
1.633551,0.000000,0.008547,0.060696,0.000000,0.001709,-0.000191,-0.053724,5.0000,0.1000
1.640109,0.000000,0.025641,0.060696,0.000000,0.005128,-0.000191,-0.014652,5.0000,0.1000
1.651249,0.000000,-0.025641,0.031197,0.000000,-0.005128,-0.000191,-0.161172,5.0000,0.1000
1.661378,0.000000,-0.025641,0.016300,0.000000,-0.005128,-0.000191,-0.122100,5.0000,0.1000
1.670458,0.000000,-0.025641,0.016300,0.000000,-0.005128,0.000191,0.053724,5.0000,0.1000
1.680000,0.000000,-0.008547,0.016019,0.000000,-0.001709,0.000191,0.043956,5.0000,0.1000
1.690016,0.000000,-0.076923,0.101433,0.000000,-0.015385,-0.000191,-0.043956,5.0000,0.1000
1.700112,0.000000,-0.162393,0.101433,0.000000,-0.032479,-0.000191,-0.043956,5.0000,0.1000
1.710527,0.000000,-0.059829,0.052883,0.000000,-0.011966,0.000191,0.034188,5.0000,0.1000
1.722388,0.000000,-0.025641,0.028925,0.000000,-0.005128,0.000191,0.024420,5.0000,0.1000
1.730612,0.000000,-0.094017,0.028925,0.000000,-0.018803,-0.000191,-0.034188,5.0000,0.1000
1.740161,0.000000,-0.059829,0.022110,0.000000,-0.011966,0.000191,0.083028,5.0000,0.1000
1.750000,0.000000,0.025641,0.076944,0.000000,0.005128,-0.000191,-0.034188,5.0000,0.1000
1.760165,0.000000,-0.111111,0.076944,0.000000,-0.022222,-0.000191,-0.053724,5.0000,0.1000
1.770186,0.000000,0.025641,0.068755,0.000000,0.005128,-0.000191,0.004884,5.0000,0.1000
1.780325,0.000000,-0.076923,0.068755,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
1.790897,0.000000,-0.008547,0.039065,0.000000,-0.001709,0.000191,0.102564,5.0000,0.1000
1.802422,0.000000,-0.008547,0.033416,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.810093,0.000000,-0.042735,0.021239,0.000000,-0.008547,-0.000191,-0.004884,5.0000,0.1000
1.820426,0.000000,-0.008547,0.021239,0.000000,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.830257,0.000000,-0.042735,0.098411,0.000000,-0.008547,-0.000191,-0.024420,5.0000,0.1000
1.840187,0.000000,-0.025641,0.098411,0.000000,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.850217,0.000000,0.008547,0.052242,0.000000,0.001709,-0.000191,-0.043956,5.0000,0.1000
1.860326,0.000000,-0.042735,0.052242,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
1.870094,0.000000,0.128205,0.044363,0.000000,0.025641,-0.000191,-0.053724,5.0000,0.1000
1.880625,0.000000,-0.059829,0.019143,0.000000,-0.011966,-0.000191,-0.004884,5.0000,0.1000
1.891841,0.000000,0.008547,0.050724,0.000000,0.001709,-0.000191,-0.102564,5.0000,0.1000
1.900417,0.000000,-0.076923,0.050724,0.000000,-0.015385,-0.000191,-0.092796,5.0000,0.1000
1.911174,0.000000,0.042735,0.090610,0.000000,0.008547,-0.000191,-0.004884,5.0000,0.1000
1.920336,0.000000,-0.008547,0.090610,0.000000,-0.001709,0.000191,0.024420,5.0000,0.1000
1.930357,0.000000,-0.059829,0.034782,0.000000,-0.011966,-0.000191,-0.092796,5.0000,0.1000
1.940000,0.000000,-0.094017,0.025849,0.000000,-0.018803,0.000191,0.053724,5.0000,0.1000
1.952637,0.000000,-0.076923,0.021077,0.000000,-0.015385,0.000191,0.161172,5.0000,0.1000
1.960970,0.000000,-0.076923,0.021077,0.000000,-0.015385,-0.000191,0.004884,5.0000,0.1000
1.973382,0.000000,0.008547,0.088421,0.000000,0.001709,0.000191,0.053724,5.0000,0.1000
1.980206,0.000000,-0.008547,0.088421,0.000000,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.990350,0.000000,-0.076923,0.058329,0.000000,-0.015385,-0.000191,-0.073260,5.0000,0.1000
2.000115,0.000000,-0.025641,0.058329,0.000000,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.010000,0.000000,-0.042735,0.021598,0.000000,-0.008547,-0.000191,-0.034188,5.0000,0.1000
2.020020,0.000000,-0.042735,0.022417,0.000000,-0.008547,0.000191,0.034188,5.0000,0.1000
2.030495,0.000000,-0.145299,0.037280,0.000000,-0.029060,-0.000191,-0.014652,5.0000,0.1000
2.040539,0.000000,0.008547,0.037280,0.000000,0.001709,-0.000191,0.004884,5.0000,0.1000
2.051798,0.000000,0.094017,0.092129,0.000000,0.018803,0.000191,0.043956,5.0000,0.1000
2.060529,0.000000,-0.042735,0.092129,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
2.070078,0.000000,0.025641,0.040117,0.000000,0.005128,-0.000191,-0.014652,5.0000,0.1000
2.080120,0.000000,-0.025641,0.022357,0.000000,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.090156,0.000000,-0.042735,0.022357,0.000000,-0.008547,0.000191,0.063492,5.0000,0.1000
2.100093,0.000000,-0.076923,0.015877,0.000000,-0.015385,-0.000191,-0.024420,5.0000,0.1000
2.110530,0.000000,-0.111111,0.088696,0.000000,-0.022222,-0.000191,-0.092796,5.0000,0.1000
2.120559,0.000000,-0.042735,0.069364,0.000000,-0.008547,-0.000191,-0.024420,5.0000,0.1000
2.131339,0.000000,-0.008547,0.069364,0.000000,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.140344,0.000000,-0.094017,0.069364,0.000000,-0.018803,-0.000191,-0.092796,5.0000,0.1000
2.150000,0.000000,-0.162393,0.050834,0.000000,-0.032479,0.000191,0.063492,5.0000,0.1000
2.160000,0.000000,-0.025641,0.026249,0.000000,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.170000,0.000000,-0.042735,0.026249,0.000000,-0.008547,0.000191,0.043956,5.0000,0.1000
2.180091,0.000000,0.025641,0.027341,0.000000,0.005128,0.000191,0.073260,5.0000,0.1000
2.190807,0.000000,-0.094017,0.094441,0.000000,-0.018803,0.000191,0.102564,5.0000,0.1000
2.200471,0.000000,-0.076923,0.048099,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
2.211287,0.000000,0.111111,0.048099,0.000000,0.022222,-0.000191,0.014652,5.0000,0.1000
2.220200,0.000000,0.042735,0.033023,0.000000,0.008547,0.000191,0.151404,5.0000,0.1000
2.230642,0.000000,0.025641,0.033023,0.000000,0.005128,-0.000191,-0.073260,5.0000,0.1000
2.240000,0.000000,0.042735,0.017235,0.000000,0.008547,-0.000191,-0.073260,5.0000,0.1000
2.250000,0.000000,-0.076923,0.017235,0.000000,-0.015385,-0.000191,-0.102564,5.0000,0.1000
2.260030,0.000000,-0.059829,0.075406,0.000000,-0.011966,-0.000191,-0.004884,5.0000,0.1000
2.270729,0.000000,-0.059829,0.062711,0.000000,-0.011966,-0.000191,-0.034188,5.0000,0.1000
2.280089,0.000000,-0.008547,0.033205,0.000000,-0.001709,-0.000191,-0.014652,5.0000,0.1000
2.290494,0.000000,0.008547,0.033205,0.000000,0.001709,0.000191,0.083028,5.0000,0.1000
2.300319,0.000000,0.008547,0.024182,0.000000,0.001709,-0.000191,-0.053724,5.0000,0.1000
2.310141,0.000000,-0.059829,0.024182,0.000000,-0.011966,0.000191,0.004884,5.0000,0.1000
2.320169,0.000000,-0.076923,0.020882,0.000000,-0.015385,-0.000191,0.004884,5.0000,0.1000
2.330000,0.000000,-0.094017,0.099878,0.000000,-0.018803,0.000191,0.043956,5.0000,0.1000
2.340236,0.000000,0.008547,0.099878,0.000000,0.001709,-0.000191,-0.024420,5.0000,0.1000
2.350136,0.000000,0.008547,0.061773,0.000000,0.001709,-0.000191,-0.034188,5.0000,0.1000
2.362035,0.000000,0.042735,0.045017,0.000000,0.008547,-0.000191,-0.034188,5.0000,0.1000
2.370221,0.000000,-0.008547,0.045017,0.000000,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.380138,0.000000,-0.042735,0.022452,0.000000,-0.008547,0.000191,0.083028,5.0000,0.1000
2.390000,0.000000,-0.059829,0.022452,0.000000,-0.011966,-0.000191,-0.083028,5.0000,0.1000
2.400114,0.000000,-0.076923,0.070681,0.000000,-0.015385,-0.000191,0.024420,5.0000,0.1000
2.411399,0.000000,-0.008547,0.067372,0.000000,-0.001709,0.000191,0.043956,5.0000,0.1000
2.420520,0.000000,0.008547,0.030200,0.000000,0.001709,0.000191,0.043956,5.0000,0.1000
2.430000,0.000000,-0.059829,0.030200,0.000000,-0.011966,-0.000191,-0.014652,5.0000,0.1000
2.440000,0.000000,-0.059829,0.026534,0.000000,-0.011966,-0.000191,-0.024420,5.0000,0.1000
2.452257,0.000000,0.059829,0.026534,0.000000,0.011966,0.000191,0.024420,5.0000,0.1000
2.460022,0.000000,-0.076923,0.014188,0.000000,-0.015385,-0.000191,0.004884,5.0000,0.1000
2.470106,0.000000,-0.094017,0.094393,0.000000,-0.018803,-0.000191,-0.053724,5.0000,0.1000
2.480000,0.000000,0.008547,0.094393,0.000000,0.001709,-0.000191,0.014652,5.0000,0.1000
2.490271,0.000000,-0.094017,0.055942,0.000000,-0.018803,-0.000191,-0.083028,5.0000,0.1000
2.500587,0.000000,-0.076923,0.035685,0.000000,-0.015385,-0.000191,-0.122100,5.0000,0.1000
2.510295,0.000000,-0.094017,0.035685,0.000000,-0.018803,-0.000191,-0.004884,5.0000,0.1000
2.520237,0.000000,0.042735,0.041213,0.000000,0.008547,-0.000191,0.004884,5.0000,0.1000
2.530000,0.000000,-0.076923,0.066005,0.000000,-0.015385,0.000191,0.004884,5.0000,0.1000
2.540000,0.000000,-0.042735,0.066005,0.000000,-0.008547,0.000191,0.092796,5.0000,0.1000
2.550015,0.000000,0.128205,0.062672,0.000000,0.025641,0.000191,0.131868,5.0000,0.1000
2.560053,0.000000,0.059829,0.039156,0.000000,0.011966,-0.000191,-0.034188,5.0000,0.1000
2.571618,0.000000,-0.145299,0.039156,0.000000,-0.029060,-0.000191,-0.034188,5.0000,0.1000
2.580958,0.000000,0.025641,0.045053,0.000000,0.005128,0.000191,0.024420,5.0000,0.1000
2.590115,0.000000,0.008547,0.009785,0.000000,0.001709,-0.000191,-0.024420,5.0000,0.1000
2.600981,0.000000,-0.008547,0.009785,0.000000,-0.001709,-0.000191,-0.063492,5.0000,0.1000
2.610325,0.000000,0.008547,0.093945,0.000000,0.001709,-0.000191,-0.131868,5.0000,0.1000
2.620000,0.000000,-0.059829,0.093945,0.000000,-0.011966,-0.000191,-0.190476,5.0000,0.1000
2.630042,0.000000,-0.076923,0.055413,0.000000,-0.015385,0.000191,0.024420,5.0000,0.1000
