time_s,f_des_N,f_est_N,f_ati_N,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.678618,0.000000,-0.042735,-0.018258,-0.008547,-0.000191,-0.063492,5.0000,0.1000
0.679444,0.000000,-0.008547,-0.018258,-0.001709,-0.000191,-0.004884,5.0000,0.1000
0.680254,0.000000,-0.025641,-0.018258,-0.005128,-0.000191,0.063492,5.0000,0.1000
0.681030,0.000000,-0.025641,-0.018258,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.681797,0.000000,-0.008547,-0.018258,-0.001709,-0.000191,-0.131868,5.0000,0.1000
0.682689,0.000000,0.008547,-0.018258,0.001709,-0.000191,0.063492,5.0000,0.1000
0.683520,0.000000,0.008547,-0.018258,0.001709,-0.000191,-0.073260,5.0000,0.1000
0.684836,0.000000,-0.025641,-0.018258,-0.005128,-0.000191,0.063492,5.0000,0.1000
0.685748,0.000000,-0.008547,-0.018258,-0.001709,-0.000191,0.004884,5.0000,0.1000
0.686613,0.000000,-0.008547,-0.018258,-0.001709,-0.000572,-0.161172,5.0000,0.1000
0.687440,0.000000,-0.025641,-0.018258,-0.005128,-0.000191,-0.131868,5.0000,0.1000
0.688252,0.000000,-0.008547,-0.018258,-0.001709,-0.000191,-0.043956,5.0000,0.1000
0.689000,0.000000,-0.008547,-0.018258,-0.001709,-0.000191,0.102564,5.0000,0.1000
0.689801,0.000000,-0.025641,-0.024390,-0.005128,-0.000191,0.063492,5.0000,0.1000
0.691137,0.000000,-0.042735,-0.024390,-0.008547,-0.000191,0.102564,5.0000,0.1000
0.691997,0.000000,-0.008547,-0.024390,-0.001709,-0.000191,-0.014652,5.0000,0.1000
0.692890,0.000000,-0.042735,-0.024390,-0.008547,-0.000191,-0.004884,5.0000,0.1000
0.693756,0.000000,-0.025641,-0.024390,-0.005128,-0.000191,0.034188,5.0000,0.1000
0.700037,0.000000,-0.042735,-0.024390,-0.008547,-0.000191,-0.053724,5.0000,0.1000
0.710054,0.000000,-0.025641,-0.004832,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.720205,0.000000,-0.008547,-0.004832,-0.001709,-0.000191,0.043956,5.0000,0.1000
0.730000,0.000000,0.008547,-0.002130,0.001709,-0.000191,0.043956,5.0000,0.1000
0.740000,0.000000,-0.042735,-0.017554,-0.008547,-0.000191,0.063492,5.0000,0.1000
0.750011,0.000000,-0.025641,-0.017554,-0.005128,-0.000191,-0.043956,5.0000,0.1000
0.760072,0.000000,-0.059829,-0.019387,-0.011966,-0.000191,-0.034188,5.0000,0.1000
0.770083,0.000000,-0.025641,-0.021195,-0.005128,-0.000191,-0.083028,5.0000,0.1000
0.780121,0.000000,-0.042735,-0.021195,-0.008547,-0.000191,0.063492,5.0000,0.1000
0.792051,0.000000,-0.008547,0.004727,-0.001709,-0.000191,-0.073260,5.0000,0.1000
0.806246,0.000000,-0.008547,-0.009835,-0.001709,-0.000191,-0.102564,5.0000,0.1000
0.812982,0.000000,-0.042735,-0.011018,-0.008547,-0.000191,0.014652,5.0000,0.1000
0.831998,0.000000,-0.025641,-0.011018,-0.005128,-0.000191,-0.034188,5.0000,0.1000
0.833007,0.000000,-0.042735,-0.011018,-0.008547,-0.000191,0.083028,5.0000,0.1000
0.840294,0.000000,-0.042735,-0.011018,-0.008547,-0.000191,-0.092796,5.0000,0.1000
0.850586,0.000000,-0.008547,-0.000517,-0.001709,-0.000191,0.043956,5.0000,0.1000
0.860239,0.000000,-0.008547,-0.000517,-0.001709,-0.000191,-0.034188,5.0000,0.1000
0.870465,0.000000,-0.025641,-0.018248,-0.005128,-0.000191,-0.063492,5.0000,0.1000
0.880259,0.000000,-0.008547,-0.027632,-0.001709,-0.000191,-0.073260,5.0000,0.1000
0.891334,0.000000,-0.042735,-0.027632,-0.008547,-0.000191,0.014652,5.0000,0.1000
0.900090,0.000000,-0.008547,-0.025773,-0.001709,-0.000191,-0.004884,5.0000,0.1000
0.910243,0.000000,-0.042735,-0.006974,-0.008547,-0.000191,0.131868,5.0000,0.1000
0.920241,0.000000,0.008547,-0.006974,0.001709,-0.000191,-0.024420,5.0000,0.1000
0.930120,0.000000,-0.059829,-0.007750,-0.011966,-0.000191,-0.043956,5.0000,0.1000
0.940959,0.000000,-0.042735,-0.022379,-0.008547,-0.000191,0.092796,5.0000,0.1000
0.950541,0.000000,-0.042735,-0.022379,-0.008547,-0.000191,-0.004884,5.0000,0.1000
0.960421,0.000000,-0.008547,-0.023557,-0.001709,-0.000191,0.053724,5.0000,0.1000
0.970068,0.000000,0.008547,-0.012792,0.001709,-0.000191,0.043956,5.0000,0.1000
0.980142,0.000000,-0.008547,-0.012792,-0.001709,-0.000191,-0.092796,5.0000,0.1000
0.990022,0.000000,-0.008547,0.002995,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.000945,0.000000,-0.008547,-0.015988,-0.001709,-0.000191,-0.034188,5.0000,0.1000
1.011302,0.000000,-0.008547,-0.015988,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.020130,0.000000,-0.042735,-0.017733,-0.008547,-0.000191,0.112332,5.0000,0.1000
1.030000,0.000000,0.008547,-0.017733,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.040000,0.000000,-0.025641,-0.027176,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.050433,0.000000,-0.008547,-0.000577,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.060133,0.000000,-0.008547,-0.000577,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.070203,0.000000,-0.042735,-0.002985,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.080117,0.000000,-0.008547,-0.013764,-0.001709,-0.000191,0.063492,5.0000,0.1000
1.090407,0.000000,-0.025641,-0.013764,-0.005128,-0.000191,0.024420,5.0000,0.1000
1.100052,0.000000,-0.008547,-0.023976,-0.001709,-0.000191,-0.063492,5.0000,0.1000
1.110240,0.000000,-0.025641,-0.023976,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.120268,0.000000,-0.008547,-0.015727,-0.001709,-0.000191,0.053724,5.0000,0.1000
1.130304,0.000000,-0.042735,0.007285,-0.008547,-0.000191,0.024420,5.0000,0.1000
1.141075,0.000000,-0.025641,0.007285,-0.005128,-0.000191,-0.043956,5.0000,0.1000
1.150544,0.000000,-0.025641,-0.011425,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.160243,0.000000,-0.059829,-0.014018,-0.011966,-0.000191,-0.083028,5.0000,0.1000
1.170000,0.000000,0.008547,-0.014018,0.001709,-0.000191,0.004884,5.0000,0.1000
1.180256,0.000000,-0.025641,-0.027153,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.190916,0.000000,-0.059829,-0.001668,-0.011966,-0.000191,0.014652,5.0000,0.1000
1.200413,0.000000,-0.059829,-0.001668,-0.011966,-0.000191,0.004884,5.0000,0.1000
1.210446,0.000000,-0.008547,-0.000545,-0.001709,-0.000191,0.043956,5.0000,0.1000
1.221041,0.000000,-0.025641,-0.017912,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.230032,0.000000,-0.008547,-0.017912,-0.001709,-0.000191,-0.053724,5.0000,0.1000
1.240125,0.000000,0.008547,-0.023532,0.001709,-0.000191,0.034188,5.0000,0.1000
1.250456,0.000000,-0.008547,-0.022301,-0.001709,-0.000191,-0.092796,5.0000,0.1000
1.260562,0.000000,-0.025641,-0.022301,-0.005128,-0.000191,0.102564,5.0000,0.1000
1.270637,0.000000,-0.008547,0.001700,-0.001709,-0.000191,-0.083028,5.0000,0.1000
1.280231,0.000000,-0.008547,0.001700,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.290277,0.000000,-0.042735,-0.015761,-0.008547,-0.000572,-0.170940,5.0000,0.1000
1.300240,0.000000,-0.008547,-0.022401,-0.001709,-0.000191,-0.122100,5.0000,0.1000
1.311530,0.000000,-0.042735,-0.028285,-0.008547,-0.000191,0.024420,5.0000,0.1000
1.320837,0.000000,-0.042735,-0.028285,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.330741,0.000000,-0.008547,-0.013415,-0.001709,-0.000191,0.083028,5.0000,0.1000
1.340665,0.000000,-0.042735,-0.013415,-0.008547,-0.000191,-0.053724,5.0000,0.1000
1.350088,0.000000,-0.042735,-0.000363,-0.008547,-0.000191,0.034188,5.0000,0.1000
1.360000,0.000000,-0.008547,-0.000363,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.370000,0.000000,0.008547,-0.017668,0.001709,-0.000191,-0.004884,5.0000,0.1000
1.380002,0.000000,-0.008547,-0.025500,-0.001709,-0.000191,-0.063492,5.0000,0.1000
1.390226,0.000000,-0.042735,-0.027919,-0.008547,-0.000191,-0.063492,5.0000,0.1000
1.402378,0.000000,-0.008547,-0.027919,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.411016,0.000000,0.008547,0.000788,0.001709,-0.000191,-0.004884,5.0000,0.1000
1.420109,0.000000,-0.008547,-0.009938,-0.001709,-0.000191,-0.014652,5.0000,0.1000
1.430000,0.000000,-0.008547,-0.009938,-0.001709,-0.000191,-0.073260,5.0000,0.1000
1.440000,0.000000,-0.025641,-0.019058,-0.005128,-0.000191,-0.034188,5.0000,0.1000
1.450061,0.000000,-0.025641,-0.019058,-0.005128,-0.000191,-0.004884,5.0000,0.1000
1.461701,0.000000,0.008547,-0.025434,0.001709,-0.000191,0.004884,5.0000,0.1000
1.471284,0.000000,-0.008547,-0.008930,-0.001709,-0.000191,-0.073260,5.0000,0.1000
1.480755,0.000000,-0.008547,0.000971,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.490348,0.000000,-0.008547,0.000971,-0.001709,-0.000191,-0.004884,5.0000,0.1000
1.500000,0.000000,-0.008547,-0.015932,-0.001709,-0.000191,0.053724,5.0000,0.1000
1.510213,0.000000,-0.025641,-0.015932,-0.005128,-0.000572,-0.161172,5.0000,0.1000
1.520320,0.000000,-0.025641,-0.028468,-0.005128,-0.000191,0.053724,5.0000,0.1000
1.530880,0.000000,-0.008547,-0.031378,-0.001709,-0.000191,-0.131868,5.0000,0.1000
1.540345,0.000000,-0.008547,-0.031378,-0.001709,-0.000191,0.024420,5.0000,0.1000
1.550695,0.000000,-0.025641,-0.000910,-0.005128,-0.000191,0.024420,5.0000,0.1000
1.560296,0.000000,-0.025641,-0.010078,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.570060,0.000000,-0.025641,-0.010078,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.580387,0.000000,0.008547,-0.024717,0.001709,-0.000191,0.112332,5.0000,0.1000
1.591141,0.000000,-0.008547,-0.029920,-0.001709,-0.000191,0.063492,5.0000,0.1000
1.600190,0.000000,-0.025641,-0.029920,-0.005128,-0.000191,0.043956,5.0000,0.1000
1.610894,0.000000,-0.025641,-0.022585,-0.005128,-0.000191,-0.024420,5.0000,0.1000
1.621516,0.000000,-0.042735,0.000995,-0.008547,-0.000191,0.043956,5.0000,0.1000
1.630355,0.000000,-0.042735,0.000995,-0.008547,-0.000191,0.034188,5.0000,0.1000
1.640000,0.000000,-0.025641,-0.023223,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.650000,0.000000,-0.025641,-0.023223,-0.005128,-0.000191,-0.043956,5.0000,0.1000
1.660000,0.000000,-0.025641,-0.025088,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.670352,0.000000,-0.042735,-0.031550,-0.008547,-0.000191,0.073260,5.0000,0.1000
1.680092,0.000000,-0.025641,-0.031550,-0.005128,-0.000191,0.083028,5.0000,0.1000
1.690650,0.000000,-0.025641,-0.003740,-0.005128,-0.000191,-0.063492,5.0000,0.1000
1.702359,0.000000,-0.025641,-0.006568,-0.005128,-0.000191,0.053724,5.0000,0.1000
1.710363,0.000000,0.008547,-0.006568,0.001709,-0.000191,-0.102564,5.0000,0.1000
1.721008,0.000000,-0.025641,-0.022390,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.730170,0.000000,-0.025641,-0.022390,-0.005128,-0.000191,0.083028,5.0000,0.1000
1.740202,0.000000,-0.025641,-0.026175,-0.005128,-0.000191,0.092796,5.0000,0.1000
1.750211,0.000000,-0.042735,-0.026059,-0.008547,-0.000191,0.112332,5.0000,0.1000
1.760343,0.000000,-0.059829,0.001279,-0.011966,-0.000191,-0.014652,5.0000,0.1000
1.772691,0.000000,0.008547,0.001279,0.001709,-0.000191,0.092796,5.0000,0.1000
1.780804,0.000000,-0.042735,-0.014218,-0.008547,-0.000191,0.004884,5.0000,0.1000
1.790000,0.000000,-0.025641,-0.014218,-0.005128,-0.000191,-0.102564,5.0000,0.1000
1.801658,0.000000,-0.008547,-0.023035,-0.001709,-0.000191,-0.092796,5.0000,0.1000
1.810217,0.000000,-0.025641,-0.025844,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.820241,0.000000,-0.025641,-0.025844,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.830471,0.000000,-0.008547,-0.009594,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.843256,0.000000,0.008547,-0.006504,0.001709,-0.000191,0.122100,5.0000,0.1000
1.851015,0.000000,-0.025641,-0.006504,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.861011,0.000000,-0.008547,-0.023020,-0.001709,-0.000191,0.034188,5.0000,0.1000
1.870269,0.000000,0.008547,-0.023020,0.001709,-0.000191,-0.102564,5.0000,0.1000
1.880000,0.000000,-0.025641,-0.025383,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.890024,0.000000,-0.025641,-0.023937,-0.005128,-0.000191,0.024420,5.0000,0.1000
1.900716,0.000000,-0.025641,0.005758,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.911098,0.000000,-0.025641,0.005758,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.920358,0.000000,-0.025641,-0.006468,-0.005128,-0.000191,-0.014652,5.0000,0.1000
1.930382,0.000000,-0.008547,-0.006468,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.940312,0.000000,-0.042735,-0.022500,-0.008547,-0.000191,-0.083028,5.0000,0.1000
1.950000,0.000000,-0.042735,-0.026238,-0.008547,-0.000191,0.073260,5.0000,0.1000
1.960000,0.000000,0.008547,-0.026238,0.001709,-0.000191,-0.073260,5.0000,0.1000
1.971911,0.000000,0.008547,-0.026238,0.001709,-0.000191,0.024420,5.0000,0.1000
1.981701,0.000000,-0.008547,-0.010063,-0.001709,-0.000191,0.014652,5.0000,0.1000
1.990717,0.000000,-0.025641,-0.010063,-0.005128,-0.000191,0.053724,5.0000,0.1000
2.000210,0.000000,0.008547,0.000291,0.001709,-0.000191,0.004884,5.0000,0.1000
2.010000,0.000000,-0.008547,0.000291,-0.001709,-0.000191,-0.053724,5.0000,0.1000
2.020196,0.000000,-0.025641,-0.018780,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.030266,0.000000,-0.025641,-0.023119,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.040559,0.000000,-0.008547,-0.028820,-0.001709,-0.000191,0.043956,5.0000,0.1000
2.050790,0.000000,-0.008547,-0.028820,-0.001709,-0.000191,0.063492,5.0000,0.1000
2.060142,0.000000,-0.008547,-0.001914,-0.001709,-0.000191,-0.073260,5.0000,0.1000
2.070252,0.000000,-0.042735,-0.001914,-0.008547,-0.000191,-0.004884,5.0000,0.1000
2.080097,0.000000,-0.042735,-0.008413,-0.008547,-0.000191,0.034188,5.0000,0.1000
2.090000,0.000000,-0.025641,-0.017378,-0.005128,-0.000191,0.014652,5.0000,0.1000
2.101069,0.000000,-0.008547,-0.017378,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.110539,0.000000,-0.008547,-0.029524,-0.001709,-0.000191,0.102564,5.0000,0.1000
2.120848,0.000000,0.008547,-0.013159,0.001709,-0.000191,0.073260,5.0000,0.1000
2.130449,0.000000,-0.042735,-0.013159,-0.008547,-0.000191,0.141636,5.0000,0.1000
2.140222,0.000000,-0.008547,-0.002518,-0.001709,-0.000191,-0.043956,5.0000,0.1000
2.150274,0.000000,-0.008547,-0.002518,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.160336,0.000000,-0.042735,-0.017032,-0.008547,-0.000191,-0.004884,5.0000,0.1000
2.171726,0.000000,-0.059829,-0.018776,-0.011966,-0.000191,-0.063492,5.0000,0.1000
2.181087,0.000000,-0.025641,-0.026454,-0.005128,-0.000191,-0.004884,5.0000,0.1000
2.190106,0.000000,-0.076923,-0.026454,-0.015385,-0.000191,0.014652,5.0000,0.1000
2.200672,0.000000,-0.042735,-0.006292,-0.008547,-0.000191,0.073260,5.0000,0.1000
2.210154,0.000000,-0.059829,-0.006292,-0.011966,-0.000191,-0.043956,5.0000,0.1000
2.220000,0.000000,-0.025641,-0.002825,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.231617,0.000000,-0.059829,-0.029846,-0.011966,-0.000191,-0.102564,5.0000,0.1000
2.240531,0.000000,-0.042735,-0.029846,-0.008547,-0.000191,-0.043956,5.0000,0.1000
2.250580,0.000000,-0.008547,-0.028584,-0.001709,-0.000191,0.092796,5.0000,0.1000
2.260532,0.000000,0.008547,-0.020413,0.001709,-0.000191,-0.112332,5.0000,0.1000
2.270403,0.000000,-0.059829,-0.020413,-0.011966,-0.000191,-0.053724,5.0000,0.1000
2.280085,0.000000,0.008547,-0.000507,0.001709,-0.000191,0.053724,5.0000,0.1000
2.290529,0.000000,-0.025641,-0.012776,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.300000,0.000000,-0.008547,-0.012776,-0.001709,-0.000191,0.004884,5.0000,0.1000
2.310256,0.000000,-0.025641,-0.017996,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.320725,0.000000,-0.008547,-0.024520,-0.001709,-0.000191,-0.092796,5.0000,0.1000
2.331069,0.000000,-0.025641,-0.024520,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.340198,0.000000,-0.025641,-0.002797,-0.005128,-0.000191,-0.102564,5.0000,0.1000
2.350253,0.000000,-0.059829,-0.002797,-0.011966,-0.000191,-0.043956,5.0000,0.1000
2.360007,0.000000,-0.008547,0.002167,-0.001709,-0.000191,-0.092796,5.0000,0.1000
2.370239,0.000000,-0.008547,-0.009570,-0.001709,-0.000191,0.043956,5.0000,0.1000
2.380000,0.000000,-0.008547,-0.009570,-0.001709,-0.000191,-0.034188,5.0000,0.1000
2.390259,0.000000,-0.076923,-0.019795,-0.015385,-0.000191,-0.083028,5.0000,0.1000
2.400311,0.000000,-0.008547,-0.017340,-0.001709,-0.000191,-0.004884,5.0000,0.1000
2.410000,0.000000,-0.008547,-0.017340,-0.001709,-0.000191,-0.102564,5.0000,0.1000
2.420230,0.000000,-0.025641,0.005348,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.430101,0.000000,-0.059829,-0.012017,-0.011966,-0.000191,0.034188,5.0000,0.1000
2.440125,0.000000,0.008547,-0.012017,0.001709,-0.000191,-0.063492,5.0000,0.1000
2.450079,0.000000,-0.059829,-0.015425,-0.011966,-0.000191,0.083028,5.0000,0.1000
2.460350,0.000000,-0.042735,-0.028044,-0.008547,-0.000191,-0.034188,5.0000,0.1000
2.470353,0.000000,-0.042735,-0.028044,-0.008547,-0.000191,0.014652,5.0000,0.1000
2.480252,0.000000,0.008547,-0.012966,0.001709,-0.000191,0.180708,5.0000,0.1000
2.491680,0.000000,-0.059829,-0.000380,-0.011966,-0.000191,-0.102564,5.0000,0.1000
2.500273,0.000000,-0.025641,-0.000380,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.510289,0.000000,-0.059829,-0.015799,-0.011966,-0.000191,0.073260,5.0000,0.1000
2.520425,0.000000,-0.025641,-0.021280,-0.005128,-0.000191,-0.083028,5.0000,0.1000
2.531329,0.000000,-0.025641,-0.021280,-0.005128,-0.000191,0.083028,5.0000,0.1000
2.540308,0.000000,-0.042735,-0.022663,-0.008547,-0.000191,0.034188,5.0000,0.1000
2.550586,0.000000,-0.025641,-0.022663,-0.005128,-0.000191,-0.053724,5.0000,0.1000
2.560000,0.000000,-0.025641,-0.005927,-0.005128,-0.000572,-0.210012,5.0000,0.1000
2.572762,0.000000,0.025641,-0.005927,0.005128,-0.000191,-0.014652,5.0000,0.1000
2.581103,0.000000,-0.025641,-0.005927,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.590830,0.000000,-0.025641,-0.018139,-0.005128,-0.000191,-0.034188,5.0000,0.1000
2.600211,0.000000,-0.042735,-0.027934,-0.008547,-0.000191,-0.102564,5.0000,0.1000
2.610506,0.000000,0.008547,-0.027934,0.001709,-0.000191,0.034188,5.0000,0.1000
2.620361,0.000000,-0.025641,-0.013254,-0.005128,-0.000191,0.122100,5.0000,0.1000
2.630000,0.000000,-0.025641,-0.013254,-0.005128,-0.000191,0.073260,5.0000,0.1000
2.640185,0.000000,-0.025641,-0.000121,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.650222,0.000000,-0.008547,-0.026922,-0.001709,-0.000191,-0.043956,5.0000,0.1000
2.660227,0.000000,-0.025641,-0.026715,-0.005128,-0.000191,0.112332,5.0000,0.1000
2.670631,0.000000,-0.008547,-0.026715,-0.001709,-0.000191,0.063492,5.0000,0.1000
2.680884,0.000000,0.008547,-0.033975,0.001709,-0.000191,-0.043956,5.0000,0.1000
2.690220,0.000000,-0.025641,-0.033975,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.700264,0.000000,-0.042735,-0.007379,-0.008547,-0.000191,-0.083028,5.0000,0.1000
2.712112,0.000000,-0.008547,-0.013568,-0.001709,-0.000191,-0.043956,5.0000,0.1000
2.720000,0.000000,-0.025641,-0.020072,-0.005128,-0.000191,0.004884,5.0000,0.1000
2.730417,0.000000,0.008547,-0.020072,0.001709,-0.000191,-0.073260,5.0000,0.1000
2.741492,0.000000,-0.042735,-0.032702,-0.008547,-0.000572,-0.161172,5.0000,0.1000
2.750000,0.000000,-0.008547,-0.032702,-0.001709,-0.000191,0.102564,5.0000,0.1000
2.760208,0.000000,-0.025641,-0.025245,-0.005128,-0.000191,0.112332,5.0000,0.1000
2.770254,0.000000,-0.025641,-0.025245,-0.005128,-0.000191,0.024420,5.0000,0.1000
2.780616,0.000000,-0.025641,-0.004760,-0.005128,-0.000191,-0.024420,5.0000,0.1000
2.792433,0.000000,-0.008547,-0.025601,-0.001709,-0.000191,0.014652,5.0000,0.1000
2.800208,0.000000,-0.008547,-0.018189,-0.001709,-0.000191,0.034188,5.0000,0.1000
2.810000,0.000000,-0.025641,-0.018189,-0.005128,-0.000191,0.063492,5.0000,0.1000
2.820341,0.000000,-0.008547,-0.034716,-0.001709,-0.000191,0.092796,5.0000,0.1000
