time_s,f_des_N,f_est_N,f_ati_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.271140,0.000000,-0.025641,0.025884,0.000000,-0.005128,-0.000191,-0.043956,5.0000,0.1000
0.280420,0.000000,-0.076923,0.025884,0.000000,-0.015385,-0.000191,-0.083028,5.0000,0.1000
0.290026,0.000000,-0.111111,-0.011481,0.000000,-0.022222,-0.000191,-0.043956,5.0000,0.1000
0.300203,0.000000,0.042735,-0.015141,0.000000,0.008547,-0.000191,0.014652,5.0000,0.1000
0.310044,0.000000,-0.042735,-0.015141,0.000000,-0.008547,-0.000191,0.024420,5.0000,0.1000
0.320130,0.000000,-0.076923,-0.033515,0.000000,-0.015385,-0.000191,-0.014652,5.0000,0.1000
0.330638,0.000000,0.042735,0.045024,0.000000,0.008547,-0.000191,-0.073260,5.0000,0.1000
0.342246,0.000000,-0.111111,0.045024,0.000000,-0.022222,-0.000191,-0.043956,5.0000,0.1000
0.351093,0.000000,0.025641,0.008573,0.000000,0.005128,-0.000191,0.004884,5.0000,0.1000
0.360090,0.000000,-0.025641,0.008573,0.000000,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.370254,0.000000,-0.094017,-0.015689,0.000000,-0.018803,-0.000191,-0.122100,5.0000,0.1000
0.380367,0.000000,0.008547,-0.015689,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
0.390000,0.000000,-0.008547,-0.024518,0.000000,-0.001709,-0.000191,0.092796,5.0000,0.1000
0.400858,0.000000,-0.094017,-0.002620,0.000000,-0.018803,-0.000191,-0.092796,5.0000,0.1000
0.411175,0.000000,-0.111111,0.038603,0.000000,-0.022222,-0.000191,-0.043956,5.0000,0.1000
0.420707,0.000000,-0.076923,0.038603,0.000000,-0.015385,-0.000191,0.043956,5.0000,0.1000
0.430806,0.000000,0.008547,-0.008380,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
0.440287,0.000000,-0.076923,-0.008380,0.000000,-0.015385,-0.000191,0.034188,5.0000,0.1000
0.450000,0.000000,-0.094017,-0.012361,0.000000,-0.018803,-0.000191,0.014652,5.0000,0.1000
0.460282,0.000000,-0.025641,-0.031118,0.000000,-0.005128,-0.000191,-0.014652,5.0000,0.1000
0.470451,0.000000,0.025641,-0.031118,0.000000,0.005128,-0.000191,0.024420,5.0000,0.1000
0.480001,0.000000,-0.076923,0.038532,0.000000,-0.015385,-0.000191,0.073260,5.0000,0.1000
0.490061,0.000000,0.008547,0.038532,0.000000,0.001709,-0.000191,-0.151404,5.0000,0.1000
0.500828,0.000000,-0.128205,0.013063,0.000000,-0.025641,-0.000191,0.083028,5.0000,0.1000
0.510000,0.000000,0.008547,-0.010869,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
0.520059,0.000000,-0.059829,-0.010869,0.000000,-0.011966,-0.000191,-0.004884,5.0000,0.1000
0.530169,0.000000,-0.025641,-0.021241,0.000000,-0.005128,-0.000191,0.014652,5.0000,0.1000
0.540206,0.000000,0.076923,-0.019397,0.000000,0.015385,-0.000191,-0.063492,5.0000,0.1000
0.550618,0.000000,0.042735,0.047931,0.000000,0.008547,-0.000191,-0.063492,5.0000,0.1000
0.560157,0.000000,-0.145299,0.047931,0.000000,-0.029060,-0.000191,-0.034188,5.0000,0.1000
0.570718,0.000000,-0.162393,-0.001480,0.000000,-0.032479,-0.000191,0.043956,5.0000,0.1000
0.580389,0.000000,-0.059829,-0.001480,0.000000,-0.011966,-0.000191,0.024420,5.0000,0.1000
0.590000,0.000000,-0.008547,-0.009540,0.000000,-0.001709,-0.000191,0.014652,5.0000,0.1000
0.600032,0.000000,-0.076923,-0.009540,0.000000,-0.015385,-0.000191,0.024420,5.0000,0.1000
0.610000,0.000000,0.025641,-0.031103,0.000000,0.005128,-0.000191,-0.014652,5.0000,0.1000
0.621976,0.000000,-0.025641,0.034130,0.000000,-0.005128,-0.000191,0.122100,5.0000,0.1000
0.630680,0.000000,0.042735,0.011789,0.000000,0.008547,-0.000191,-0.102564,5.0000,0.1000
0.640000,0.000000,-0.042735,0.011789,0.000000,-0.008547,-0.000191,0.024420,5.0000,0.1000
0.650542,0.000000,0.059829,-0.012235,0.000000,0.011966,-0.000191,-0.043956,5.0000,0.1000
0.660205,0.000000,0.042735,-0.012235,0.000000,0.008547,-0.000191,0.004884,5.0000,0.1000
0.670290,0.000000,-0.094017,-0.022060,0.000000,-0.018803,-0.000191,-0.083028,5.0000,0.1000
0.680373,0.000000,0.059829,-0.035957,0.000000,0.011966,-0.000191,-0.014652,5.0000,0.1000
0.690008,0.000000,-0.076923,-0.035957,0.000000,-0.015385,-0.000191,-0.014652,5.0000,0.1000
0.700241,0.000000,-0.042735,0.057089,0.000000,-0.008547,-0.000191,0.043956,5.0000,0.1000
0.711132,0.000000,-0.025641,0.002494,0.000000,-0.005128,-0.000191,-0.063492,5.0000,0.1000
0.720966,0.000000,-0.059829,0.002494,0.000000,-0.011966,-0.000191,0.024420,5.0000,0.1000
0.730465,0.000000,-0.008547,-0.014706,0.000000,-0.001709,-0.000191,0.073260,5.0000,0.1000
0.740325,0.000000,-0.094017,-0.025861,0.000000,-0.018803,-0.000191,0.034188,5.0000,0.1000
0.750000,0.000000,0.008547,-0.025861,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
0.760185,0.000000,0.111111,0.029315,0.000000,0.022222,-0.000191,0.034188,5.0000,0.1000
0.770350,0.000000,-0.076923,0.017267,0.000000,-0.015385,-0.000191,0.063492,5.0000,0.1000
0.780000,0.000000,0.025641,0.017267,0.000000,0.005128,-0.000191,-0.053724,5.0000,0.1000
0.790761,0.000000,-0.042735,-0.009397,0.000000,-0.008547,-0.000191,0.063492,5.0000,0.1000
0.800348,0.000000,0.008547,-0.009397,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
0.810000,0.000000,-0.094017,-0.014817,0.000000,-0.018803,-0.000191,0.083028,5.0000,0.1000
0.820000,0.000000,0.025641,-0.034811,0.000000,0.005128,-0.000191,-0.092796,5.0000,0.1000
0.830037,0.000000,0.094017,-0.034811,0.000000,0.018803,-0.000191,-0.024420,5.0000,0.1000
0.840180,0.000000,-0.042735,0.050961,0.000000,-0.008547,-0.000191,-0.004884,5.0000,0.1000
0.850768,0.000000,-0.094017,0.007466,0.000000,-0.018803,-0.000191,0.043956,5.0000,0.1000
0.860000,0.000000,-0.094017,0.007466,0.000000,-0.018803,-0.000191,-0.053724,5.0000,0.1000
0.870253,0.000000,-0.008547,-0.012382,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
0.880227,0.000000,0.025641,-0.025745,0.000000,0.005128,-0.000191,-0.073260,5.0000,0.1000
0.891101,0.000000,0.025641,-0.025745,0.000000,0.005128,-0.000191,-0.112332,5.0000,0.1000
0.900225,0.000000,-0.042735,0.011887,0.000000,-0.008547,-0.000191,-0.131868,5.0000,0.1000
0.910335,0.000000,-0.076923,0.011887,0.000000,-0.015385,-0.000191,-0.024420,5.0000,0.1000
0.920000,0.000000,-0.042735,0.032010,0.000000,-0.008547,-0.000191,-0.004884,5.0000,0.1000
0.930817,0.000000,0.042735,-0.008952,0.000000,0.008547,-0.000191,-0.034188,5.0000,0.1000
0.941503,0.000000,-0.008547,-0.014723,0.000000,-0.001709,-0.000191,-0.024420,5.0000,0.1000
0.950416,0.000000,-0.059829,-0.014723,0.000000,-0.011966,-0.000191,-0.073260,5.0000,0.1000
0.960568,0.000000,-0.076923,-0.028466,0.000000,-0.015385,-0.000191,0.092796,5.0000,0.1000
0.970000,0.000000,-0.059829,-0.028466,0.000000,-0.011966,-0.000191,-0.024420,5.0000,0.1000
0.980000,0.000000,-0.059829,0.040759,0.000000,-0.011966,-0.000191,-0.034188,5.0000,0.1000
0.990122,0.000000,0.059829,0.011391,0.000000,0.011966,-0.000191,-0.043956,5.0000,0.1000
1.002088,0.000000,0.008547,-0.013571,0.000000,0.001709,-0.000191,0.014652,5.0000,0.1000
1.010568,0.000000,0.008547,-0.013571,0.000000,0.001709,-0.000191,-0.053724,5.0000,0.1000
1.020377,0.000000,0.008547,-0.024901,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.030257,0.000000,0.025641,-0.024901,0.000000,0.005128,-0.000191,0.034188,5.0000,0.1000
1.040310,0.000000,-0.128205,-0.006952,0.000000,-0.025641,-0.000191,-0.004884,5.0000,0.1000
1.050021,0.000000,-0.111111,-0.006952,0.000000,-0.022222,-0.000191,-0.083028,5.0000,0.1000
1.060118,0.000000,0.008547,0.044878,0.000000,0.001709,-0.000191,0.004884,5.0000,0.1000
1.070182,0.000000,0.025641,-0.007275,0.000000,0.005128,-0.000191,0.034188,5.0000,0.1000
1.080757,0.000000,-0.025641,-0.015253,0.000000,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.090534,0.000000,-0.008547,-0.015253,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
1.100355,0.000000,-0.094017,-0.027685,0.000000,-0.018803,-0.000191,0.024420,5.0000,0.1000
1.110229,0.000000,-0.059829,-0.027685,0.000000,-0.011966,-0.000191,-0.073260,5.0000,0.1000
1.120219,0.000000,-0.042735,0.037242,0.000000,-0.008547,-0.000191,0.014652,5.0000,0.1000
1.130150,0.000000,-0.076923,0.012486,0.000000,-0.015385,-0.000191,0.014652,5.0000,0.1000
1.140232,0.000000,-0.042735,0.012486,0.000000,-0.008547,-0.000191,-0.043956,5.0000,0.1000
1.150000,0.000000,0.008547,-0.014311,0.000000,0.001709,-0.000191,-0.034188,5.0000,0.1000
1.160677,0.000000,-0.042735,-0.021823,0.000000,-0.008547,-0.000191,-0.083028,5.0000,0.1000
1.171798,0.000000,-0.025641,-0.032934,0.000000,-0.005128,-0.000191,0.004884,5.0000,0.1000
1.180574,0.000000,-0.008547,-0.032934,0.000000,-0.001709,-0.000191,-0.122100,5.0000,0.1000
1.190834,0.000000,0.042735,0.053573,0.000000,0.008547,-0.000191,0.024420,5.0000,0.1000
1.200757,0.000000,0.025641,0.053573,0.000000,0.005128,-0.000191,0.014652,5.0000,0.1000
1.210090,0.000000,-0.042735,-0.000822,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
1.220129,0.000000,-0.094017,-0.000822,0.000000,-0.018803,-0.000191,-0.043956,5.0000,0.1000
1.230303,0.000000,-0.076923,-0.011052,0.000000,-0.015385,0.000191,0.024420,5.0000,0.1000
1.240668,0.000000,0.025641,-0.031577,0.000000,0.005128,-0.000191,-0.083028,5.0000,0.1000
1.250302,0.000000,0.025641,-0.031577,0.000000,0.005128,0.000191,-0.024420,5.0000,0.1000
1.260197,0.000000,-0.128205,0.033656,0.000000,-0.025641,-0.000191,-0.073260,5.0000,0.1000
1.270438,0.000000,-0.076923,0.018126,0.000000,-0.015385,-0.000191,-0.092796,5.0000,0.1000
1.280000,0.000000,-0.042735,0.018126,0.000000,-0.008547,0.000191,-0.063492,5.0000,0.1000
1.290000,0.000000,0.059829,-0.011368,0.000000,0.011966,0.000191,0.053724,5.0000,0.1000
1.300082,0.000000,0.008547,-0.016414,0.000000,0.001709,0.000191,-0.043956,5.0000,0.1000
1.312240,0.000000,-0.094017,-0.016414,0.000000,-0.018803,0.000191,0.014652,5.0000,0.1000
1.320248,0.000000,0.008547,-0.033414,0.000000,0.001709,0.000191,-0.053724,5.0000,0.1000
1.330460,0.000000,-0.059829,0.053339,0.000000,-0.011966,0.000191,0.151404,5.0000,0.1000
1.340509,0.000000,-0.008547,0.053339,0.000000,-0.001709,0.000191,-0.014652,5.0000,0.1000
1.351162,0.000000,0.042735,0.005451,0.000000,0.008547,0.000191,0.043956,5.0000,0.1000
1.360288,0.000000,0.008547,0.005451,0.000000,0.001709,0.000191,-0.034188,5.0000,0.1000
1.370336,0.000000,-0.128205,-0.013196,0.000000,-0.025641,0.000572,0.083028,5.0000,0.1000
1.380236,0.000000,0.025641,-0.025456,0.000000,0.005128,0.000572,0.004884,5.0000,0.1000
1.390428,0.000000,0.059829,0.025069,0.000000,0.011966,0.000572,0.014652,5.0000,0.1000
1.402121,0.000000,-0.059829,0.025069,0.000000,-0.011966,0.000572,0.034188,5.0000,0.1000
1.410922,0.000000,-0.025641,0.020833,0.000000,-0.005128,0.000954,0.092796,5.0000,0.1000
1.421684,0.000000,-0.128205,0.020833,0.000000,-0.025641,0.000954,0.034188,5.0000,0.1000
1.430430,0.000000,0.008547,-0.010143,0.000000,0.001709,0.001335,-0.024420,5.0000,0.1000
1.440272,0.000000,-0.111111,-0.010143,0.000000,-0.022222,0.002480,0.239316,5.0000,0.1000
1.450303,0.000000,-0.042735,-0.012897,0.000000,-0.008547,0.003243,0.004884,5.0000,0.1000
1.460789,0.000000,-0.128205,-0.025449,0.000000,-0.025641,0.003243,-0.014652,5.0000,0.1000
1.470023,0.000000,-0.025641,0.047969,0.000000,-0.005128,0.003243,-0.053724,5.0000,0.1000
1.481642,0.000000,-0.128205,0.047969,0.000000,-0.025641,0.003243,-0.034188,5.0000,0.1000
1.490679,0.000000,-0.162393,0.005650,0.000000,-0.032479,0.003243,-0.043956,5.0000,0.1000
1.500303,0.000000,-0.025641,0.005650,0.000000,-0.005128,0.003243,0.014652,5.0000,0.1000
1.510000,0.000000,-0.196581,-0.015030,0.000000,-0.039316,0.003624,-0.034188,5.0000,0.1000
1.520000,0.000000,-0.094017,-0.021501,0.000000,-0.018803,0.003624,0.004884,5.0000,0.1000
1.530053,0.000000,0.042735,-0.021501,0.000000,0.008547,0.003624,-0.034188,5.0000,0.1000
1.540201,0.000000,-0.111111,0.003445,0.000000,-0.022222,0.003624,-0.004884,5.0000,0.1000
1.550915,0.000000,-0.128205,0.030628,0.000000,-0.025641,0.004005,0.092796,5.0000,0.1000
1.560203,0.000000,-0.111111,-0.007834,0.000000,-0.022222,0.004005,-0.014652,5.0000,0.1000
1.570241,0.000000,-0.059829,-0.007834,0.000000,-0.011966,0.004005,0.004884,5.0000,0.1000
1.580279,0.000000,-0.213675,-0.007834,0.000000,-0.042735,0.004005,0.073260,5.0000,0.1000
1.590000,0.000000,-0.179487,-0.013270,0.000000,-0.035897,0.004005,0.004884,5.0000,0.1000
1.600002,0.000000,-0.059829,-0.034812,0.000000,-0.011966,0.004005,-0.014652,5.0000,0.1000
1.610198,0.000000,-0.179487,0.042280,0.000000,-0.035897,0.004005,-0.112332,5.0000,0.1000
1.620622,0.000000,-0.128205,0.042280,0.000000,-0.025641,0.004005,0.004884,5.0000,0.1000
1.631124,0.000000,-0.196581,0.008588,0.000000,-0.039316,0.004005,-0.053724,5.0000,0.1000
1.640536,0.000000,-0.145299,-0.015166,0.000000,-0.029060,0.004005,-0.073260,5.0000,0.1000
1.650334,0.000000,-0.162393,-0.015166,0.000000,-0.032479,0.004005,0.004884,5.0000,0.1000
1.660000,0.000000,-0.111111,-0.020644,0.000000,-0.022222,0.004005,-0.014652,5.0000,0.1000
1.670000,0.000000,-0.213675,-0.020644,0.000000,-0.042735,0.004387,-0.043956,5.0000,0.1000
1.680055,0.000000,-0.247863,-0.018733,0.000000,-0.049573,0.004387,0.024420,5.0000,0.1000
1.690090,0.000000,-0.094017,0.050082,0.000000,-0.018803,0.004387,0.063492,5.0000,0.1000
1.700704,0.000000,-0.025641,0.050082,0.000000,-0.005128,0.004387,0.004884,5.0000,0.1000
1.711269,0.000000,-0.179487,-0.003757,0.000000,-0.035897,0.004387,-0.034188,5.0000,0.1000
1.721094,0.000000,-0.042735,-0.014489,0.000000,-0.008547,0.004387,-0.014652,5.0000,0.1000
1.730946,0.000000,-0.145299,-0.014489,0.000000,-0.029060,0.004387,-0.083028,5.0000,0.1000
1.740000,0.000000,-0.179487,-0.029974,0.000000,-0.035897,0.004768,0.073260,5.0000,0.1000
1.750000,0.000000,-0.162393,-0.029974,0.000000,-0.032479,0.005150,0.034188,5.0000,0.1000
1.760091,0.000000,-0.128205,0.032507,0.000000,-0.025641,0.005150,0.092796,5.0000,0.1000
1.770269,0.000000,-0.247863,0.012909,0.000000,-0.049573,0.005913,0.102564,5.0000,0.1000
1.780205,0.000000,-0.247863,-0.012371,0.000000,-0.049573,0.007439,0.190476,5.0000,0.1000
1.790330,0.000000,-0.350427,-0.012371,0.000000,-0.070085,0.009346,0.258852,5.0000,0.1000
1.801369,0.000000,-0.350427,-0.020084,0.000000,-0.070085,0.010872,0.141636,5.0000,0.1000
1.810001,0.000000,-0.299145,-0.020084,0.000000,-0.059829,0.012016,0.034188,5.0000,0.1000
1.820044,0.000000,-0.316239,-0.034672,0.000000,-0.063248,0.012016,0.024420,5.0000,0.1000
1.830165,0.000000,-0.316239,0.057256,0.000000,-0.063248,0.012016,-0.024420,5.0000,0.1000
1.840000,0.000000,-0.316239,0.057256,0.000000,-0.063248,0.012016,0.024420,5.0000,0.1000
1.850588,0.000000,-0.299145,0.001476,0.000000,-0.059829,0.012016,-0.034188,5.0000,0.1000
1.860429,0.000000,-0.282051,-0.014779,0.000000,-0.056410,0.012016,-0.073260,5.0000,0.1000
1.871022,0.000000,-0.247863,-0.014779,0.000000,-0.049573,0.012016,-0.043956,5.0000,0.1000
1.880374,0.000000,-0.316239,-0.032072,0.000000,-0.063248,0.012016,0.073260,5.0000,0.1000
1.890137,0.000000,-0.299145,0.028284,0.000000,-0.059829,0.012016,0.112332,5.0000,0.1000
1.900056,0.000000,-0.333333,0.028284,0.000000,-0.066667,0.012016,0.004884,5.0000,0.1000
1.910147,0.000000,-0.247863,0.018876,0.000000,-0.049573,0.012016,0.122100,5.0000,0.1000
1.922735,0.000000,-0.264957,-0.011939,0.000000,-0.052991,0.012016,-0.043956,5.0000,0.1000
1.931145,0.000000,-0.264957,-0.011939,0.000000,-0.052991,0.012016,-0.024420,5.0000,0.1000
1.940560,0.000000,-0.264957,-0.019920,0.000000,-0.052991,0.012016,-0.053724,5.0000,0.1000
1.950438,0.000000,-0.282051,-0.019920,0.000000,-0.056410,0.012016,-0.014652,5.0000,0.1000
1.960582,0.000000,-0.316239,-0.037761,0.000000,-0.063248,0.012016,0.043956,5.0000,0.1000
1.970098,0.000000,-0.282051,0.050154,0.000000,-0.056410,0.012016,-0.083028,5.0000,0.1000
1.980095,0.000000,-0.282051,0.050154,0.000000,-0.056410,0.012016,0.034188,5.0000,0.1000
1.990489,0.000000,-0.316239,0.003339,0.000000,-0.063248,0.012016,-0.034188,5.0000,0.1000
2.001284,0.000000,-0.316239,-0.011716,0.000000,-0.063248,0.011635,-0.122100,5.0000,0.1000
2.010000,0.000000,-0.264957,-0.011716,0.000000,-0.052991,0.012016,-0.004884,5.0000,0.1000
2.021086,0.000000,-0.299145,-0.028852,0.000000,-0.059829,0.012016,-0.102564,5.0000,0.1000
2.030220,0.000000,-0.299145,0.016385,0.000000,-0.059829,0.012016,0.024420,5.0000,0.1000
2.040908,0.000000,-0.316239,0.016385,0.000000,-0.063248,0.012016,0.014652,5.0000,0.1000
2.050477,0.000000,-0.247863,0.024052,0.000000,-0.049573,0.012016,-0.034188,5.0000,0.1000
2.060269,0.000000,-0.299145,0.024052,0.000000,-0.059829,0.012016,0.024420,5.0000,0.1000
2.070451,0.000000,-0.282051,-0.012462,0.000000,-0.056410,0.012016,-0.034188,5.0000,0.1000
2.082128,0.000000,-0.282051,-0.014997,0.000000,-0.056410,0.012016,0.083028,5.0000,0.1000
2.090000,0.000000,-0.247863,-0.014997,0.000000,-0.049573,0.012016,-0.034188,5.0000,0.1000
2.102185,0.000000,-0.282051,-0.035121,0.000000,-0.056410,0.012016,-0.043956,5.0000,0.1000
2.110172,0.000000,-0.264957,0.043596,0.000000,-0.052991,0.012016,-0.024420,5.0000,0.1000
2.122151,0.000000,-0.299145,0.043596,0.000000,-0.059829,0.012016,-0.014652,5.0000,0.1000
2.130192,0.000000,-0.299145,0.012105,0.000000,-0.059829,0.012016,-0.014652,5.0000,0.1000
2.140181,0.000000,-0.316239,0.012105,0.000000,-0.063248,0.012016,-0.073260,5.0000,0.1000
2.150271,0.000000,-0.282051,-0.011880,0.000000,-0.056410,0.012016,-0.014652,5.0000,0.1000
2.160364,0.000000,-0.282051,-0.023307,0.000000,-0.056410,0.012016,0.092796,5.0000,0.1000
2.170001,0.000000,-0.282051,-0.023307,0.000000,-0.056410,0.012016,0.024420,5.0000,0.1000
2.181509,0.000000,-0.264957,-0.007808,0.000000,-0.052991,0.012016,0.024420,5.0000,0.1000
2.191243,0.000000,-0.282051,0.040248,0.000000,-0.056410,0.012016,-0.073260,5.0000,0.1000
2.201479,0.000000,-0.247863,0.040248,0.000000,-0.049573,0.012016,0.043956,5.0000,0.1000
2.210140,0.000000,-0.299145,-0.009565,0.000000,-0.059829,0.012016,-0.034188,5.0000,0.1000
2.220142,0.000000,-0.282051,-0.014446,0.000000,-0.056410,0.012016,-0.004884,5.0000,0.1000
2.230251,0.000000,-0.264957,-0.014446,0.000000,-0.052991,0.012016,0.083028,5.0000,0.1000
2.240315,0.000000,-0.247863,-0.034782,0.000000,-0.049573,0.012016,-0.043956,5.0000,0.1000
2.250703,0.000000,-0.282051,0.038620,0.000000,-0.056410,0.012016,0.014652,5.0000,0.1000
2.260253,0.000000,-0.247863,0.038620,0.000000,-0.049573,0.012016,-0.073260,5.0000,0.1000
2.270011,0.000000,-0.316239,0.011283,0.000000,-0.063248,0.012016,-0.053724,5.0000,0.1000
2.280112,0.000000,-0.247863,-0.011213,0.000000,-0.049573,0.012016,0.024420,5.0000,0.1000
2.290308,0.000000,-0.282051,-0.011213,0.000000,-0.056410,0.012016,0.073260,5.0000,0.1000
2.300000,0.000000,-0.316239,-0.020635,0.000000,-0.063248,0.012016,0.004884,5.0000,0.1000
2.310008,0.000000,-0.230769,-0.020635,0.000000,-0.046154,0.012016,0.034188,5.0000,0.1000
2.320841,0.000000,-0.213675,-0.026385,0.000000,-0.042735,0.012016,0.092796,5.0000,0.1000
2.330321,0.000000,-0.299145,0.053287,0.000000,-0.059829,0.012016,0.043956,5.0000,0.1000
2.340194,0.000000,-0.316239,0.053287,0.000000,-0.063248,0.012016,0.034188,5.0000,0.1000
2.350225,0.000000,-0.282051,0.000127,0.000000,-0.056410,0.012016,0.034188,5.0000,0.1000
2.360261,0.000000,-0.247863,-0.012403,0.000000,-0.049573,0.012016,-0.043956,5.0000,0.1000
2.370000,0.000000,-0.247863,-0.012403,0.000000,-0.049573,0.012016,-0.034188,5.0000,0.1000
2.380001,0.000000,-0.299145,-0.030577,0.000000,-0.059829,0.012016,0.034188,5.0000,0.1000
2.390123,0.000000,-0.299145,0.032764,0.000000,-0.059829,0.012016,0.102564,5.0000,0.1000
2.400485,0.000000,-0.282051,0.032764,0.000000,-0.056410,0.012016,0.014652,5.0000,0.1000
2.411570,0.000000,-0.282051,0.014352,0.000000,-0.056410,0.012016,-0.004884,5.0000,0.1000
2.420397,0.000000,-0.299145,-0.016084,0.000000,-0.059829,0.012016,0.043956,5.0000,0.1000
2.430438,0.000000,-0.264957,-0.016084,0.000000,-0.052991,0.012016,0.122100,5.0000,0.1000
2.440244,0.000000,-0.333333,-0.016084,0.000000,-0.066667,0.012016,0.073260,5.0000,0.1000
2.450191,0.000000,-0.264957,-0.016084,0.000000,-0.052991,0.012016,-0.024420,5.0000,0.1000
2.460232,0.000000,-0.316239,-0.016663,0.000000,-0.063248,0.012016,-0.014652,5.0000,0.1000
2.470000,0.000000,-0.264957,-0.032047,0.000000,-0.052991,0.012016,-0.122100,5.0000,0.1000
2.481576,0.000000,-0.333333,0.058217,0.000000,-0.066667,0.012016,-0.112332,5.0000,0.1000
2.492268,0.000000,-0.316239,0.058217,0.000000,-0.063248,0.012016,-0.024420,5.0000,0.1000
2.501767,0.000000,-0.299145,0.002990,0.000000,-0.059829,0.012016,-0.034188,5.0000,0.1000
2.510406,0.000000,-0.247863,-0.014325,0.000000,-0.049573,0.012016,0.024420,5.0000,0.1000
2.520505,0.000000,-0.316239,-0.014325,0.000000,-0.063248,0.012016,-0.102564,5.0000,0.1000
2.530346,0.000000,-0.247863,-0.024131,0.000000,-0.049573,0.012016,-0.024420,5.0000,0.1000
2.540000,0.000000,-0.350427,-0.024131,0.000000,-0.070085,0.012016,-0.073260,5.0000,0.1000
2.550154,0.000000,-0.264957,0.026509,0.000000,-0.052991,0.012016,0.004884,5.0000,0.1000
2.560004,0.000000,-0.299145,0.020126,0.000000,-0.059829,0.012016,0.073260,5.0000,0.1000
2.570688,0.000000,-0.230769,0.020126,0.000000,-0.046154,0.012016,-0.063492,5.0000,0.1000
2.580558,0.000000,-0.282051,-0.014415,0.000000,-0.056410,0.012016,-0.034188,5.0000,0.1000
2.590467,0.000000,-0.299145,-0.014519,0.000000,-0.059829,0.012016,0.063492,5.0000,0.1000
2.600149,0.000000,-0.247863,-0.014519,0.000000,-0.049573,0.012016,0.024420,5.0000,0.1000
