time_s,f_des_N,f_est_N,f_ati_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.220116,0.000000,-0.059829,0.521014,0.000000,-0.011966,-0.000191,0.004884,5.0000,0.1000
0.230928,0.000000,0.042735,0.521014,0.000000,0.008547,-0.000191,-0.004884,5.0000,0.1000
0.240466,0.000000,-0.008547,0.513690,0.000000,-0.001709,-0.000191,-0.043956,5.0000,0.1000
0.251898,0.000000,-0.008547,0.513690,0.000000,-0.001709,-0.000191,-0.063492,5.0000,0.1000
0.260422,0.000000,0.042735,0.511051,0.000000,0.008547,-0.000191,-0.034188,5.0000,0.1000
0.270203,0.000000,-0.025641,0.548167,0.000000,-0.005128,-0.000191,0.170940,5.0000,0.1000
0.280988,0.000000,-0.059829,0.548167,0.000000,-0.011966,-0.000191,0.122100,5.0000,0.1000
0.290495,0.000000,-0.008547,0.557485,0.000000,-0.001709,-0.000191,0.073260,5.0000,0.1000
0.301309,0.000000,0.025641,0.526655,0.000000,0.005128,-0.000191,-0.122100,5.0000,0.1000
0.311774,0.000000,-0.076923,0.526655,0.000000,-0.015385,-0.000191,-0.180708,5.0000,0.1000
0.320208,0.000000,0.025641,0.527271,0.000000,0.005128,-0.000191,0.004884,5.0000,0.1000
0.330270,0.000000,-0.076923,0.527271,0.000000,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.340967,0.000000,-0.076923,0.488548,0.000000,-0.015385,-0.000191,0.043956,5.0000,0.1000
0.350543,0.000000,0.076923,0.588117,0.000000,0.015385,-0.000191,-0.102564,5.0000,0.1000
0.360001,0.000000,0.025641,0.588117,0.000000,0.005128,-0.000191,0.053724,5.0000,0.1000
0.370224,0.000000,-0.008547,0.544590,0.000000,-0.001709,-0.000191,-0.014652,5.0000,0.1000
0.381169,0.000000,0.059829,0.519498,0.000000,0.011966,-0.000191,0.004884,5.0000,0.1000
0.390112,0.000000,0.008547,0.519498,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
0.400182,0.000000,0.042735,0.521286,0.000000,0.008547,-0.000191,-0.112332,5.0000,0.1000
0.410261,0.000000,-0.179487,0.521286,0.000000,-0.035897,-0.000191,-0.073260,5.0000,0.1000
0.421034,0.000000,-0.128205,0.518723,0.000000,-0.025641,-0.000191,-0.034188,5.0000,0.1000
0.430032,0.000000,-0.111111,0.575549,0.000000,-0.022222,-0.000191,-0.053724,5.0000,0.1000
0.440646,0.000000,0.008547,0.548959,0.000000,0.001709,-0.000191,-0.112332,5.0000,0.1000
0.450307,0.000000,-0.111111,0.548959,0.000000,-0.022222,-0.000191,0.024420,5.0000,0.1000
0.460250,0.000000,-0.059829,0.531336,0.000000,-0.011966,-0.000191,-0.024420,5.0000,0.1000
0.470213,0.000000,-0.076923,0.531336,0.000000,-0.015385,-0.000191,-0.014652,5.0000,0.1000
0.480261,0.000000,-0.042735,0.503185,0.000000,-0.008547,-0.000191,-0.112332,5.0000,0.1000
0.490658,0.000000,-0.111111,0.584372,0.000000,-0.022222,-0.000191,0.083028,5.0000,0.1000
0.501699,0.000000,-0.076923,0.584372,0.000000,-0.015385,-0.000191,-0.024420,5.0000,0.1000
0.512448,0.000000,-0.076923,0.568383,0.000000,-0.015385,-0.000191,0.073260,5.0000,0.1000
0.520364,0.000000,0.008547,0.521544,0.000000,0.001709,-0.000191,0.043956,5.0000,0.1000
0.530557,0.000000,-0.042735,0.521544,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
0.540940,0.000000,-0.162393,0.528620,0.000000,-0.032479,-0.000191,-0.043956,5.0000,0.1000
0.550000,0.000000,-0.111111,0.528620,0.000000,-0.022222,-0.000191,-0.024420,5.0000,0.1000
0.560000,0.000000,0.025641,0.505004,0.000000,0.005128,-0.000191,-0.141636,5.0000,0.1000
0.571285,0.000000,0.059829,0.591864,0.000000,0.011966,-0.000191,0.004884,5.0000,0.1000
0.581824,0.000000,-0.042735,0.546420,0.000000,-0.008547,-0.000191,0.014652,5.0000,0.1000
0.590277,0.000000,0.042735,0.546420,0.000000,0.008547,-0.000191,0.043956,5.0000,0.1000
0.600355,0.000000,-0.059829,0.516670,0.000000,-0.011966,-0.000191,0.004884,5.0000,0.1000
0.610632,0.000000,-0.059829,0.499820,0.000000,-0.011966,-0.000191,-0.200244,5.0000,0.1000
0.620558,0.000000,-0.094017,0.499820,0.000000,-0.018803,-0.000191,-0.043956,5.0000,0.1000
0.630000,0.000000,-0.111111,0.575908,0.000000,-0.022222,-0.000191,-0.102564,5.0000,0.1000
0.640000,0.000000,-0.145299,0.575908,0.000000,-0.029060,-0.000191,0.034188,5.0000,0.1000
0.650576,0.000000,0.042735,0.555077,0.000000,0.008547,-0.000191,0.034188,5.0000,0.1000
0.660818,0.000000,-0.042735,0.531504,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
0.670282,0.000000,-0.076923,0.531504,0.000000,-0.015385,-0.000191,-0.004884,5.0000,0.1000
0.680087,0.000000,0.076923,0.524102,0.000000,0.015385,-0.000191,-0.043956,5.0000,0.1000
0.690310,0.000000,-0.059829,0.494829,0.000000,-0.011966,-0.000191,0.102564,5.0000,0.1000
0.700111,0.000000,-0.076923,0.494829,0.000000,-0.015385,-0.000191,-0.073260,5.0000,0.1000
0.710235,0.000000,-0.059829,0.603614,0.000000,-0.011966,-0.000191,0.034188,5.0000,0.1000
0.720312,0.000000,0.025641,0.603614,0.000000,0.005128,-0.000191,0.024420,5.0000,0.1000
0.730996,0.000000,-0.094017,0.529078,0.000000,-0.018803,-0.000191,0.112332,5.0000,0.1000
0.741637,0.000000,0.008547,0.529078,0.000000,0.001709,-0.000191,-0.043956,5.0000,0.1000
0.750455,0.000000,-0.059829,0.505335,0.000000,-0.011966,-0.000191,0.043956,5.0000,0.1000
0.760587,0.000000,0.025641,0.505335,0.000000,0.005128,-0.000191,0.024420,5.0000,0.1000
0.770457,0.000000,-0.025641,0.567171,0.000000,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.780283,0.000000,-0.076923,0.567171,0.000000,-0.015385,-0.000191,-0.083028,5.0000,0.1000
0.790322,0.000000,-0.111111,0.528910,0.000000,-0.022222,-0.000191,0.004884,5.0000,0.1000
0.800103,0.000000,-0.111111,0.520180,0.000000,-0.022222,-0.000191,-0.063492,5.0000,0.1000
0.810136,0.000000,-0.059829,0.520180,0.000000,-0.011966,-0.000191,-0.043956,5.0000,0.1000
0.820729,0.000000,-0.076923,0.520092,0.000000,-0.015385,-0.000191,0.122100,5.0000,0.1000
0.830375,0.000000,-0.025641,0.510550,0.000000,-0.005128,-0.000191,-0.034188,5.0000,0.1000
0.840144,0.000000,-0.008547,0.580737,0.000000,-0.001709,-0.000191,-0.004884,5.0000,0.1000
0.851041,0.000000,-0.008547,0.580737,0.000000,-0.001709,-0.000191,0.034188,5.0000,0.1000
0.860440,0.000000,0.025641,0.546845,0.000000,0.005128,-0.000191,-0.131868,5.0000,0.1000
0.870001,0.000000,-0.094017,0.546845,0.000000,-0.018803,-0.000191,-0.083028,5.0000,0.1000
0.880000,0.000000,0.008547,0.518977,0.000000,0.001709,-0.000191,0.053724,5.0000,0.1000
0.890070,0.000000,-0.059829,0.518977,0.000000,-0.011966,-0.000191,-0.014652,5.0000,0.1000
0.900480,0.000000,-0.076923,0.512863,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
0.910930,0.000000,-0.059829,0.537532,0.000000,-0.011966,-0.000191,-0.034188,5.0000,0.1000
0.922087,0.000000,-0.076923,0.537532,0.000000,-0.015385,-0.000191,0.102564,5.0000,0.1000
0.930288,0.000000,-0.025641,0.585445,0.000000,-0.005128,0.000191,0.180708,5.0000,0.1000
0.940357,0.000000,-0.059829,0.532330,0.000000,-0.011966,-0.000191,0.004884,5.0000,0.1000
0.950362,0.000000,0.025641,0.532330,0.000000,0.005128,-0.000191,0.043956,5.0000,0.1000
0.960242,0.000000,0.076923,0.531061,0.000000,0.015385,-0.000191,0.092796,5.0000,0.1000
0.970202,0.000000,-0.162393,0.531061,0.000000,-0.032479,-0.000191,0.073260,5.0000,0.1000
0.980130,0.000000,-0.025641,0.499163,0.000000,-0.005128,-0.000191,0.004884,5.0000,0.1000
0.994723,0.000000,0.042735,0.576025,0.000000,0.008547,-0.000191,0.014652,5.0000,0.1000
1.002483,0.000000,0.025641,0.547107,0.000000,0.005128,-0.000191,-0.141636,5.0000,0.1000
1.011030,0.000000,-0.008547,0.547107,0.000000,-0.001709,-0.000191,-0.034188,5.0000,0.1000
1.020610,0.000000,0.042735,0.522218,0.000000,0.008547,-0.000191,-0.034188,5.0000,0.1000
1.030228,0.000000,0.008547,0.522218,0.000000,0.001709,-0.000191,-0.014652,5.0000,0.1000
1.040300,0.000000,-0.094017,0.508339,0.000000,-0.018803,-0.000191,0.004884,5.0000,0.1000
1.050000,0.000000,0.008547,0.510675,0.000000,0.001709,-0.000191,0.004884,5.0000,0.1000
1.060000,0.000000,-0.008547,0.510675,0.000000,-0.001709,-0.000191,0.092796,5.0000,0.1000
1.070069,0.000000,-0.059829,0.572552,0.000000,-0.011966,-0.000191,-0.043956,5.0000,0.1000
1.080422,0.000000,0.042735,0.531577,0.000000,0.008547,-0.000191,0.112332,5.0000,0.1000
1.090378,0.000000,0.008547,0.531577,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
1.100283,0.000000,0.025641,0.526028,0.000000,0.005128,-0.000191,0.073260,5.0000,0.1000
1.110076,0.000000,0.042735,0.501000,0.000000,0.008547,-0.000191,-0.092796,5.0000,0.1000
1.120944,0.000000,-0.128205,0.501000,0.000000,-0.025641,-0.000191,0.073260,5.0000,0.1000
1.130002,0.000000,-0.042735,0.568141,0.000000,-0.008547,-0.000191,-0.053724,5.0000,0.1000
1.140327,0.000000,-0.076923,0.568141,0.000000,-0.015385,-0.000191,0.112332,5.0000,0.1000
1.150000,0.000000,0.042735,0.543431,0.000000,0.008547,-0.000191,-0.024420,5.0000,0.1000
1.161413,0.000000,0.008547,0.522306,0.000000,0.001709,-0.000191,0.043956,5.0000,0.1000
1.170803,0.000000,-0.059829,0.511581,0.000000,-0.011966,-0.000191,-0.092796,5.0000,0.1000
1.180908,0.000000,-0.076923,0.511581,0.000000,-0.015385,-0.000191,-0.034188,5.0000,0.1000
1.190374,0.000000,-0.076923,0.508678,0.000000,-0.015385,-0.000191,0.043956,5.0000,0.1000
1.200206,0.000000,-0.094017,0.592190,0.000000,-0.018803,-0.000191,-0.083028,5.0000,0.1000
1.210134,0.000000,0.059829,0.592190,0.000000,0.011966,-0.000191,-0.014652,5.0000,0.1000
1.220206,0.000000,0.076923,0.538695,0.000000,0.015385,-0.000191,-0.053724,5.0000,0.1000
1.230389,0.000000,-0.111111,0.538695,0.000000,-0.022222,-0.000191,-0.102564,5.0000,0.1000
1.241289,0.000000,-0.025641,0.520386,0.000000,-0.005128,-0.000191,0.043956,5.0000,0.1000
1.250000,0.000000,0.059829,0.500156,0.000000,0.011966,-0.000191,0.034188,5.0000,0.1000
1.261851,0.000000,-0.076923,0.500156,0.000000,-0.015385,-0.000191,0.034188,5.0000,0.1000
1.272072,0.000000,0.008547,0.562055,0.000000,0.001709,-0.000191,-0.024420,5.0000,0.1000
1.283112,0.000000,-0.025641,0.543331,0.000000,-0.005128,-0.000191,0.034188,5.0000,0.1000
1.290401,0.000000,-0.094017,0.543331,0.000000,-0.018803,-0.000191,-0.024420,5.0000,0.1000
1.300000,0.000000,0.042735,0.523366,0.000000,0.008547,-0.000191,0.014652,5.0000,0.1000
1.310118,0.000000,0.042735,0.523366,0.000000,0.008547,-0.000191,0.014652,5.0000,0.1000
1.320000,0.000000,0.059829,0.514839,0.000000,0.011966,-0.000191,0.053724,5.0000,0.1000
1.330777,0.000000,-0.025641,0.497097,0.000000,-0.005128,-0.000191,-0.073260,5.0000,0.1000
1.340324,0.000000,0.008547,0.581843,0.000000,0.001709,-0.000191,0.024420,5.0000,0.1000
1.350216,0.000000,0.059829,0.581843,0.000000,0.011966,-0.000191,-0.014652,5.0000,0.1000
1.360630,0.000000,-0.008547,0.537918,0.000000,-0.001709,-0.000191,0.112332,5.0000,0.1000
1.370637,0.000000,-0.008547,0.537918,0.000000,-0.001709,-0.000191,-0.024420,5.0000,0.1000
1.380000,0.000000,-0.025641,0.523087,0.000000,-0.005128,-0.000191,0.014652,5.0000,0.1000
1.390049,0.000000,-0.076923,0.507273,0.000000,-0.015385,-0.000191,-0.151404,5.0000,0.1000
1.400000,0.000000,0.076923,0.507273,0.000000,0.015385,-0.000191,0.053724,5.0000,0.1000
1.410604,0.000000,-0.042735,0.562207,0.000000,-0.008547,-0.000191,-0.014652,5.0000,0.1000
1.420383,0.000000,0.008547,0.557435,0.000000,0.001709,-0.000191,0.034188,5.0000,0.1000
1.430001,0.000000,0.042735,0.557435,0.000000,0.008547,-0.000191,-0.073260,5.0000,0.1000
1.440079,0.000000,0.025641,0.514107,0.000000,0.005128,-0.000191,-0.083028,5.0000,0.1000
1.450648,0.000000,0.008547,0.608020,0.000000,0.001709,-0.000191,-0.063492,5.0000,0.1000
1.460456,0.000000,0.008547,0.608020,0.000000,0.001709,-0.000191,0.043956,5.0000,0.1000
1.470000,0.000000,-0.042735,0.699545,0.000000,-0.008547,-0.000191,0.053724,5.0000,0.1000
1.480000,0.000000,-0.094017,0.699545,0.000000,-0.018803,-0.000191,-0.102564,5.0000,0.1000
1.490067,0.000000,0.042735,0.817571,0.000000,0.008547,-0.000191,-0.083028,5.0000,0.1000
1.500276,0.000000,-0.111111,0.797901,0.000000,-0.022222,-0.000191,0.073260,5.0000,0.1000
1.511126,0.000000,-0.059829,0.688352,0.000000,-0.011966,-0.000191,0.170940,5.0000,0.1000
1.520872,0.000000,-0.111111,0.688352,0.000000,-0.022222,-0.000191,0.063492,5.0000,0.1000
1.532013,0.000000,0.076923,0.572006,0.000000,0.015385,0.000191,-0.083028,5.0000,0.1000
1.540462,0.000000,-0.008547,0.572006,0.000000,-0.001709,0.000191,-0.034188,5.0000,0.1000
1.550000,0.000000,-0.042735,0.863515,0.000000,-0.008547,0.000572,0.053724,5.0000,0.1000
1.560000,0.000000,-0.042735,0.863515,0.000000,-0.008547,0.000572,-0.063492,5.0000,0.1000
1.570017,0.000000,0.076923,0.903861,0.000000,0.015385,0.000572,-0.034188,5.0000,0.1000
1.581024,0.000000,-0.076923,0.824024,0.000000,-0.015385,0.000191,-0.122100,5.0000,0.1000
1.591073,0.000000,0.094017,0.735372,0.000000,0.018803,0.000572,0.063492,5.0000,0.1000
1.600070,0.000000,0.042735,0.735372,0.000000,0.008547,0.000572,-0.073260,5.0000,0.1000
1.611264,0.000000,0.025641,0.616387,0.000000,0.005128,0.000572,-0.004884,5.0000,0.1000
1.620484,0.000000,0.025641,0.616387,0.000000,0.005128,0.000191,-0.102564,5.0000,0.1000
1.630140,0.000000,0.008547,0.481730,0.000000,0.001709,0.000572,-0.034188,5.0000,0.1000
1.640213,0.000000,-0.076923,0.481730,0.000000,-0.015385,0.000191,-0.092796,5.0000,0.1000
1.650281,0.000000,-0.025641,0.563824,0.000000,-0.005128,0.000191,-0.014652,5.0000,0.1000
1.660502,0.000000,-0.145299,0.514476,0.000000,-0.029060,0.000191,-0.141636,5.0000,0.1000
1.670475,0.000000,-0.111111,0.474553,0.000000,-0.022222,0.000191,-0.034188,5.0000,0.1000
1.680796,0.000000,-0.008547,0.474553,0.000000,-0.001709,0.000572,0.122100,5.0000,0.1000
1.691520,0.000000,0.008547,0.486493,0.000000,0.001709,0.000191,-0.043956,5.0000,0.1000
1.700841,0.000000,0.059829,0.554275,0.000000,0.011966,0.000572,0.043956,5.0000,0.1000
1.710012,0.000000,-0.111111,0.554275,0.000000,-0.022222,0.000572,-0.073260,5.0000,0.1000
1.720000,0.000000,-0.196581,0.505527,0.000000,-0.039316,0.000572,0.014652,5.0000,0.1000
1.730000,0.000000,-0.025641,0.505527,0.000000,-0.005128,0.000572,-0.004884,5.0000,0.1000
1.741608,0.000000,0.025641,0.413605,0.000000,0.005128,0.000191,-0.034188,5.0000,0.1000
1.751100,0.000000,0.008547,0.251783,0.000000,0.001709,0.000572,0.102564,5.0000,0.1000
1.760355,0.000000,-0.094017,0.251783,0.000000,-0.018803,0.000572,0.092796,5.0000,0.1000
1.771461,0.000000,-0.076923,0.277205,0.000000,-0.015385,0.000191,0.014652,5.0000,0.1000
1.780221,0.000000,0.008547,0.277205,0.000000,0.001709,0.000191,0.083028,5.0000,0.1000
1.790286,0.000000,0.076923,0.274877,0.000000,0.015385,-0.000954,-0.063492,5.0000,0.1000
1.800000,0.000000,0.025641,0.309916,0.000000,0.005128,-0.002098,-0.112332,5.0000,0.1000
1.810265,0.000000,0.008547,0.353905,0.000000,0.001709,-0.002861,-0.034188,5.0000,0.1000
1.822889,0.000000,0.025641,0.353905,0.000000,0.005128,-0.002861,-0.014652,5.0000,0.1000
1.830748,0.000000,0.111111,0.341756,0.000000,0.022222,-0.003243,-0.014652,5.0000,0.1000
1.840679,0.000000,0.025641,0.341756,0.000000,0.005128,-0.003243,0.004884,5.0000,0.1000
1.850000,0.000000,0.213675,0.386405,0.000000,0.042735,-0.003624,-0.102564,5.0000,0.1000
1.860044,0.000000,0.213675,0.338694,0.000000,0.042735,-0.004768,-0.102564,5.0000,0.1000
1.870089,0.000000,0.264957,0.338694,0.000000,0.052991,-0.007057,-0.278388,5.0000,0.1000
1.880832,0.000000,0.367521,0.427046,0.000000,0.073504,-0.010872,-0.376068,5.0000,0.1000
1.892988,0.000000,0.675214,0.481579,0.000000,0.135043,-0.017357,-0.610501,5.0000,0.1000
1.900000,0.000000,0.675214,0.481579,0.000000,0.135043,-0.021935,-0.678877,5.0000,0.1000
1.910227,0.000000,0.692308,0.561255,0.000000,0.138462,-0.028801,-0.659341,5.0000,0.1000
1.921490,0.000000,0.811966,0.514229,0.000000,0.162393,-0.034142,-0.473748,5.0000,0.1000
1.930959,0.000000,0.897436,0.514229,0.000000,0.179487,-0.037194,-0.288156,5.0000,0.1000
1.940091,0.000000,0.931624,0.273842,0.000000,0.186325,-0.039864,-0.258852,5.0000,0.1000
1.950139,0.000000,0.948718,0.273842,0.000000,0.189744,-0.042153,-0.210012,5.0000,0.1000
1.961603,0.000000,0.897436,-0.012102,0.000000,0.179487,-0.044442,-0.053724,5.0000,0.1000
1.970395,0.000000,1.153846,-0.033108,0.000000,0.230769,-0.045586,-0.063492,5.0000,0.1000
1.980508,0.000000,0.982906,-0.033108,0.000000,0.196581,-0.046731,-0.073260,5.0000,0.1000
1.991585,0.000000,0.914530,0.058961,0.000000,0.182906,-0.047112,-0.024420,5.0000,0.1000
2.001875,0.000000,1.000000,0.012921,0.000000,0.200000,-0.046731,0.122100,5.0000,0.1000
2.010294,0.000000,0.965812,0.012921,0.000000,0.193162,-0.046731,0.053724,5.0000,0.1000
2.020000,0.000000,0.948718,-0.014721,0.000000,0.189744,-0.046731,-0.004884,5.0000,0.1000
2.030072,0.000000,0.897436,-0.019077,0.000000,0.179487,-0.046731,0.004884,5.0000,0.1000
2.040626,0.000000,0.982906,0.019649,0.000000,0.196581,-0.046731,-0.102564,5.0000,0.1000
2.050062,0.000000,1.000000,0.019649,0.000000,0.200000,-0.046731,-0.043956,5.0000,0.1000
2.061077,0.000000,1.034188,0.028381,0.000000,0.206838,-0.046731,0.004884,5.0000,0.1000
2.070348,0.000000,1.068376,-0.008754,0.000000,0.213675,-0.047112,-0.043956,5.0000,0.1000
2.080252,0.000000,1.034188,-0.008754,0.000000,0.206838,-0.047494,-0.083028,5.0000,0.1000
2.090363,0.000000,1.034188,-0.011321,0.000000,0.206838,-0.047875,-0.043956,5.0000,0.1000
2.100313,0.000000,1.136752,-0.011321,0.000000,0.227350,-0.048638,-0.053724,5.0000,0.1000
2.110001,0.000000,1.205128,-0.031829,0.000000,0.241026,-0.050546,-0.210012,5.0000,0.1000
2.121858,0.000000,1.341880,0.044319,0.000000,0.268376,-0.053979,-0.268620,5.0000,0.1000
2.133461,0.000000,1.461538,0.044319,0.000000,0.292308,-0.058556,-0.336996,5.0000,0.1000
2.140093,0.000000,1.547009,0.011110,0.000000,0.309402,-0.062371,-0.483516,5.0000,0.1000
2.150283,0.000000,1.769231,-0.009361,0.000000,0.353846,-0.068093,-0.639805,5.0000,0.1000
2.160162,0.000000,1.649573,-0.009361,0.000000,0.329915,-0.073434,-0.454212,5.0000,0.1000
2.170270,0.000000,1.683761,-0.022075,0.000000,0.336752,-0.077249,-0.268620,5.0000,0.1000
2.180000,0.000000,1.786325,-0.022075,0.000000,0.357265,-0.080682,-0.268620,5.0000,0.1000
2.190356,0.000000,1.803419,-0.000840,0.000000,0.360684,-0.083352,-0.210012,5.0000,0.1000
2.200271,0.000000,1.735043,0.044173,0.000000,0.347009,-0.084115,-0.034188,5.0000,0.1000
2.210043,0.000000,1.735043,0.044173,0.000000,0.347009,-0.084115,-0.024420,5.0000,0.1000
2.220589,0.000000,1.803419,-0.008326,0.000000,0.360684,-0.084115,-0.063492,5.0000,0.1000
2.231062,0.000000,1.769231,-0.016768,0.000000,0.353846,-0.084115,0.073260,5.0000,0.1000
2.240000,0.000000,1.803419,-0.016768,0.000000,0.360684,-0.084115,-0.014652,5.0000,0.1000
2.250000,0.000000,1.786325,-0.030889,0.000000,0.357265,-0.084115,-0.053724,5.0000,0.1000
2.260189,0.000000,1.820513,-0.030889,0.000000,0.364103,-0.084115,-0.024420,5.0000,0.1000
2.270580,0.000000,1.735043,0.040579,0.000000,0.347009,-0.084878,-0.141636,5.0000,0.1000
2.280045,0.000000,1.991453,0.012657,0.000000,0.398291,-0.086023,-0.073260,5.0000,0.1000
2.290000,0.000000,2.076923,-0.013259,0.000000,0.415385,-0.088693,-0.239316,5.0000,0.1000
2.300157,0.000000,2.076923,-0.013259,0.000000,0.415385,-0.090982,-0.278388,5.0000,0.1000
2.310076,0.000000,1.923077,-0.017482,0.000000,0.384615,-0.092126,-0.161172,5.0000,0.1000
2.320072,0.000000,1.974359,-0.017482,0.000000,0.394872,-0.092508,0.073260,5.0000,0.1000
2.330529,0.000000,1.871795,-0.020617,0.000000,0.374359,-0.092508,-0.004884,5.0000,0.1000
2.341064,0.000000,1.905983,0.051306,0.000000,0.381197,-0.092508,0.122100,5.0000,0.1000
2.350582,0.000000,1.923077,0.051306,0.000000,0.384615,-0.092508,0.014652,5.0000,0.1000
2.363293,0.000000,2.059829,-0.001815,0.000000,0.411966,-0.093652,-0.112332,5.0000,0.1000
2.370001,0.000000,2.128205,-0.011415,0.000000,0.425641,-0.094797,-0.180708,5.0000,0.1000
2.381509,0.000000,2.247863,-0.011415,0.000000,0.449573,-0.097848,-0.278388,5.0000,0.1000
2.390088,0.000000,2.282051,-0.029059,0.000000,0.456410,-0.100900,-0.366300,5.0000,0.1000
2.400159,0.000000,2.418803,-0.029059,0.000000,0.483761,-0.105859,-0.571429,5.0000,0.1000
2.410196,0.000000,2.435897,0.035311,0.000000,0.487179,-0.111582,-0.512821,5.0000,0.1000
2.422956,0.000000,2.555556,0.018746,0.000000,0.511111,-0.117304,-0.454212,5.0000,0.1000
2.430300,0.000000,2.487179,0.018746,0.000000,0.497436,-0.118830,-0.170940,5.0000,0.1000
2.440000,0.000000,2.487179,-0.014022,0.000000,0.497436,-0.119593,0.014652,5.0000,0.1000
2.450284,0.000000,2.538462,-0.018175,0.000000,0.507692,-0.119593,0.063492,5.0000,0.1000
2.460350,0.000000,2.555556,-0.018175,0.000000,0.511111,-0.119593,-0.034188,5.0000,0.1000
2.470066,0.000000,2.555556,-0.038364,0.000000,0.511111,-0.119593,0.063492,5.0000,0.1000
2.480121,0.000000,2.521368,-0.038364,0.000000,0.504274,-0.119593,-0.034188,5.0000,0.1000
2.490538,0.000000,2.589744,0.008217,0.000000,0.517949,-0.119974,-0.004884,5.0000,0.1000
2.503792,0.000000,2.623932,0.008217,0.000000,0.524786,-0.120737,-0.073260,5.0000,0.1000
2.510538,0.000000,2.589744,-0.013969,0.000000,0.517949,-0.121500,-0.063492,5.0000,0.1000
2.520340,0.000000,2.589744,-0.013969,0.000000,0.517949,-0.121881,-0.043956,5.0000,0.1000
2.530097,0.000000,2.589744,-0.025676,0.000000,0.517949,-0.122263,-0.083028,5.0000,0.1000
2.540172,0.000000,2.589744,-0.025676,0.000000,0.517949,-0.122263,-0.043956,5.0000,0.1000
2.550196,0.000000,2.641026,0.026848,0.000000,0.528205,-0.122644,-0.053724,5.0000,0.1000
2.560375,0.000000,2.726496,0.019563,0.000000,0.545299,-0.124552,-0.278388,5.0000,0.1000
2.571519,0.000000,2.914530,-0.011820,0.000000,0.582906,-0.127604,-0.307692,5.0000,0.1000
2.580001,0.000000,2.982906,-0.011820,0.000000,0.596581,-0.131418,-0.463980,5.0000,0.1000
2.590818,0.000000,3.051282,-0.015925,0.000000,0.610256,-0.135996,-0.444444,5.0000,0.1000
2.600550,0.000000,3.136752,-0.015925,0.000000,0.627350,-0.139429,-0.268620,5.0000,0.1000
2.610000,0.000000,3.119658,-0.024248,0.000000,0.623932,-0.142100,-0.278388,5.0000,0.1000
2.620191,0.000000,3.153846,-0.024248,0.000000,0.630769,-0.144388,-0.297924,5.0000,0.1000
2.630256,0.000000,3.307692,0.046843,0.000000,0.661538,-0.147822,-0.405372,5.0000,0.1000
