time_s,f_des_N,f_est_N,f_ati_N,tau_meas_Nm,pos_rad,vel_rad_s,motor_kp,motor_kd
0.350803,0.000000,-0.384615,0.000160,-0.076923,-0.000572,0.043956,5.0000,0.1000
0.360107,0.000000,-0.196581,-0.000660,-0.039316,-0.000572,0.053724,5.0000,0.1000
0.370017,0.000000,-0.350427,-0.000660,-0.070085,-0.000572,0.004884,5.0000,0.1000
0.380034,0.000000,-0.299145,0.028766,-0.059829,-0.000572,-0.083028,5.0000,0.1000
0.390613,0.000000,-0.145299,0.020058,-0.029060,-0.000572,0.034188,5.0000,0.1000
0.400246,0.000000,-0.213675,0.020058,-0.042735,-0.000572,0.024420,5.0000,0.1000
0.410730,0.000000,-0.282051,0.005580,-0.056410,-0.000572,0.014652,5.0000,0.1000
0.421536,0.000000,-0.401709,0.005580,-0.080342,-0.000572,0.043956,5.0000,0.1000
0.430000,0.000000,-0.247863,-0.004072,-0.049573,-0.000572,0.024420,5.0000,0.1000
0.440000,0.000000,-0.213675,0.009076,-0.042735,-0.000191,0.092796,5.0000,0.1000
0.450156,0.000000,-0.247863,0.009076,-0.049573,-0.000572,-0.043956,5.0000,0.1000
0.460052,0.000000,-0.350427,0.031045,-0.070085,-0.000572,-0.004884,5.0000,0.1000
0.470000,0.000000,-0.213675,0.007299,-0.042735,-0.000572,-0.092796,5.0000,0.1000
0.481396,0.000000,-0.282051,0.007299,-0.056410,-0.000572,-0.053724,5.0000,0.1000
0.491772,0.000000,-0.128205,0.000806,-0.025641,-0.000572,0.043956,5.0000,0.1000
0.500310,0.000000,-0.162393,0.000806,-0.032479,-0.000572,0.073260,5.0000,0.1000
0.510368,0.000000,-0.401709,-0.003470,-0.080342,-0.000572,-0.063492,5.0000,0.1000
0.520000,0.000000,-0.230769,0.026660,-0.046154,-0.000572,0.004884,5.0000,0.1000
0.532313,0.000000,-0.230769,0.023009,-0.046154,-0.000572,-0.004884,5.0000,0.1000
0.540950,0.000000,-0.333333,0.023009,-0.066667,-0.000191,0.053724,5.0000,0.1000
0.552181,0.000000,-0.230769,0.007112,-0.046154,-0.000191,0.063492,5.0000,0.1000
0.560154,0.000000,-0.196581,0.007112,-0.039316,-0.000191,0.102564,5.0000,0.1000
0.570725,0.000000,-0.162393,-0.002334,-0.032479,-0.000572,0.063492,5.0000,0.1000
0.580182,0.000000,-0.316239,0.004637,-0.063248,-0.000191,0.063492,5.0000,0.1000
0.590000,0.000000,-0.333333,0.004637,-0.066667,-0.000572,0.053724,5.0000,0.1000
0.600218,0.000000,-0.333333,0.030688,-0.066667,-0.000572,-0.053724,5.0000,0.1000
0.612570,0.000000,-0.333333,0.009200,-0.066667,-0.000572,0.063492,5.0000,0.1000
0.620380,0.000000,-0.111111,0.009200,-0.022222,-0.000572,-0.053724,5.0000,0.1000
0.630000,0.000000,-0.282051,0.006553,-0.056410,-0.000572,0.004884,5.0000,0.1000
0.640588,0.000000,-0.282051,-0.006045,-0.056410,-0.000572,0.034188,5.0000,0.1000
0.650051,0.000000,-0.299145,-0.006045,-0.059829,-0.000572,-0.092796,5.0000,0.1000
0.660226,0.000000,-0.282051,0.021294,-0.056410,-0.000572,-0.073260,5.0000,0.1000
0.670336,0.000000,-0.162393,0.021294,-0.032479,-0.000572,0.004884,5.0000,0.1000
0.682394,0.000000,-0.299145,0.026662,-0.059829,-0.000572,-0.102564,5.0000,0.1000
0.690591,0.000000,-0.367521,0.005122,-0.073504,-0.000572,0.053724,5.0000,0.1000
0.700480,0.000000,-0.145299,0.005122,-0.029060,-0.000191,0.151404,5.0000,0.1000
0.710273,0.000000,-0.196581,-0.000574,-0.039316,-0.000572,0.034188,5.0000,0.1000
0.720299,0.000000,-0.333333,0.003923,-0.066667,-0.000572,-0.102564,5.0000,0.1000
0.730081,0.000000,-0.299145,0.003923,-0.059829,-0.000572,-0.122100,5.0000,0.1000
0.740138,0.000000,-0.179487,0.029899,-0.035897,-0.000572,0.014652,5.0000,0.1000
0.750135,0.000000,-0.196581,0.029899,-0.039316,-0.000572,-0.102564,5.0000,0.1000
0.760675,0.000000,-0.247863,0.010842,-0.049573,-0.000572,0.073260,5.0000,0.1000
0.770158,0.000000,-0.264957,0.004265,-0.052991,-0.000572,0.053724,5.0000,0.1000
0.780308,0.000000,-0.264957,-0.006175,-0.052991,-0.000572,-0.004884,5.0000,0.1000
0.792094,0.000000,-0.418803,-0.006175,-0.083761,-0.000572,-0.092796,5.0000,0.1000
0.800324,0.000000,-0.213675,0.012825,-0.042735,-0.000572,-0.024420,5.0000,0.1000
0.810313,0.000000,-0.213675,0.012825,-0.042735,-0.000572,0.034188,5.0000,0.1000
0.820044,0.000000,-0.230769,0.026614,-0.046154,-0.000572,0.004884,5.0000,0.1000
0.830070,0.000000,-0.247863,0.008148,-0.049573,-0.000572,-0.092796,5.0000,0.1000
0.840000,0.000000,-0.299145,0.008148,-0.059829,-0.000191,0.053724,5.0000,0.1000
0.852305,0.000000,-0.299145,-0.001188,-0.059829,-0.000572,-0.014652,5.0000,0.1000
0.860983,0.000000,-0.384615,-0.002189,-0.076923,-0.000572,-0.024420,5.0000,0.1000
0.871031,0.000000,-0.196581,-0.002189,-0.039316,-0.000572,-0.014652,5.0000,0.1000
0.880000,0.000000,-0.145299,0.026492,-0.029060,-0.000572,-0.131868,5.0000,0.1000
0.890000,0.000000,-0.247863,0.026492,-0.049573,-0.000572,0.043956,5.0000,0.1000
0.900000,0.000000,-0.230769,0.016470,-0.046154,-0.000191,0.092796,5.0000,0.1000
0.913569,0.000000,-0.213675,0.002752,-0.042735,-0.000572,0.004884,5.0000,0.1000
0.920201,0.000000,-0.316239,0.002752,-0.063248,-0.000572,-0.014652,5.0000,0.1000
0.930000,0.000000,-0.333333,-0.008240,-0.066667,-0.000572,0.014652,5.0000,0.1000
0.940059,0.000000,-0.213675,0.009038,-0.042735,-0.000572,-0.053724,5.0000,0.1000
0.950253,0.000000,-0.333333,0.009038,-0.066667,-0.000572,-0.053724,5.0000,0.1000
0.960054,0.000000,-0.282051,0.031396,-0.056410,-0.000572,-0.034188,5.0000,0.1000
0.970363,0.000000,-0.264957,0.008063,-0.052991,-0.000572,0.024420,5.0000,0.1000
0.980000,0.000000,-0.230769,0.008063,-0.046154,-0.000572,-0.034188,5.0000,0.1000
0.990262,0.000000,-0.196581,0.002305,-0.039316,-0.000572,0.004884,5.0000,0.1000
1.000631,0.000000,-0.247863,-0.004707,-0.049573,-0.000572,-0.043956,5.0000,0.1000
1.010108,0.000000,-0.247863,-0.004707,-0.049573,-0.000191,0.063492,5.0000,0.1000
1.020000,0.000000,-0.316239,0.022749,-0.063248,-0.000572,-0.043956,5.0000,0.1000
1.030297,0.000000,-0.145299,0.022749,-0.029060,-0.000572,-0.024420,5.0000,0.1000
1.040382,0.000000,-0.247863,0.020405,-0.049573,-0.000191,0.073260,5.0000,0.1000
1.050000,0.000000,-0.230769,0.007248,-0.046154,-0.000572,-0.063492,5.0000,0.1000
1.060991,0.000000,-0.094017,-0.004122,-0.018803,-0.000572,-0.024420,5.0000,0.1000
1.070343,0.000000,-0.264957,-0.004122,-0.052991,-0.000572,0.024420,5.0000,0.1000
1.080564,0.000000,-0.247863,0.004237,-0.049573,-0.000572,-0.014652,5.0000,0.1000
1.091197,0.000000,-0.316239,0.031102,-0.063248,-0.000572,0.034188,5.0000,0.1000
1.100205,0.000000,-0.213675,0.031102,-0.042735,-0.000572,-0.102564,5.0000,0.1000
1.110232,0.000000,-0.247863,0.009982,-0.049573,-0.000572,-0.112332,5.0000,0.1000
1.120291,0.000000,-0.230769,0.009982,-0.046154,-0.000572,-0.024420,5.0000,0.1000
1.131476,0.000000,-0.247863,0.003406,-0.049573,-0.000572,-0.004884,5.0000,0.1000
1.141226,0.000000,-0.367521,-0.007056,-0.073504,-0.000191,0.092796,5.0000,0.1000
1.150451,0.000000,-0.179487,0.019391,-0.035897,-0.000572,0.034188,5.0000,0.1000
1.160338,0.000000,-0.213675,0.019391,-0.042735,-0.000191,0.063492,5.0000,0.1000
1.170041,0.000000,-0.094017,0.024546,-0.018803,-0.000572,-0.063492,5.0000,0.1000
1.180100,0.000000,-0.179487,0.024546,-0.035897,-0.000572,0.073260,5.0000,0.1000
1.190197,0.000000,-0.145299,0.006258,-0.029060,-0.000572,-0.004884,5.0000,0.1000
1.200000,0.000000,-0.316239,0.006258,-0.063248,-0.000572,-0.014652,5.0000,0.1000
1.210213,0.000000,-0.179487,-0.003194,-0.035897,-0.000572,-0.014652,5.0000,0.1000
1.220544,0.000000,-0.384615,0.000721,-0.076923,-0.000572,-0.083028,5.0000,0.1000
1.230756,0.000000,-0.179487,0.029760,-0.035897,-0.000572,-0.024420,5.0000,0.1000
1.240300,0.000000,-0.384615,0.029760,-0.076923,-0.000572,0.053724,5.0000,0.1000
1.250266,0.000000,-0.179487,0.014927,-0.035897,-0.000572,-0.004884,5.0000,0.1000
1.260349,0.000000,-0.111111,0.014927,-0.022222,-0.000572,0.053724,5.0000,0.1000
1.270000,0.000000,-0.179487,0.005329,-0.035897,-0.000572,0.004884,5.0000,0.1000
1.281548,0.000000,-0.162393,-0.005862,-0.032479,-0.000572,-0.024420,5.0000,0.1000
1.292119,0.000000,-0.230769,-0.005862,-0.046154,-0.000572,-0.161172,5.0000,0.1000
1.300388,0.000000,-0.367521,0.012829,-0.073504,-0.000572,-0.122100,5.0000,0.1000
1.310133,0.000000,-0.179487,0.027696,-0.035897,-0.000572,-0.004884,5.0000,0.1000
1.320160,0.000000,-0.128205,0.027696,-0.025641,-0.000572,-0.122100,5.0000,0.1000
1.330179,0.000000,-0.367521,0.006621,-0.073504,-0.000572,0.004884,5.0000,0.1000
1.340267,0.000000,-0.299145,0.006621,-0.059829,-0.000572,0.004884,5.0000,0.1000
1.350063,0.000000,-0.196581,-0.001367,-0.039316,-0.000572,-0.112332,5.0000,0.1000
1.360318,0.000000,-0.333333,-0.001413,-0.066667,-0.000191,0.092796,5.0000,0.1000
1.370493,0.000000,-0.247863,0.026590,-0.049573,-0.000572,0.004884,5.0000,0.1000
1.380552,0.000000,-0.299145,0.026590,-0.059829,-0.000572,-0.024420,5.0000,0.1000
1.391160,0.000000,-0.401709,0.017168,-0.080342,-0.000572,0.034188,5.0000,0.1000
1.400157,0.000000,-0.316239,0.017168,-0.063248,-0.000572,-0.102564,5.0000,0.1000
1.410000,0.000000,-0.196581,0.006870,-0.039316,-0.000572,-0.043956,5.0000,0.1000
1.420054,0.000000,-0.247863,-0.000736,-0.049573,-0.000572,0.004884,5.0000,0.1000
1.430975,0.000000,-0.196581,-0.000736,-0.039316,-0.000572,0.043956,5.0000,0.1000
1.440342,0.000000,-0.470085,0.008114,-0.094017,-0.000191,0.161172,5.0000,0.1000
1.450154,0.000000,-0.145299,0.008114,-0.029060,-0.000572,0.004884,5.0000,0.1000
1.460285,0.000000,-0.401709,0.008114,-0.080342,-0.000572,0.014652,5.0000,0.1000
1.470325,0.000000,-0.316239,0.030086,-0.063248,-0.000572,0.014652,5.0000,0.1000
1.480055,0.000000,-0.316239,0.030086,-0.063248,-0.000572,-0.141636,5.0000,0.1000
1.491847,0.000000,-0.264957,0.004069,-0.052991,-0.000572,-0.092796,5.0000,0.1000
1.501622,0.000000,-0.230769,0.004069,-0.046154,-0.000572,-0.014652,5.0000,0.1000
1.510343,0.000000,-0.230769,-0.004082,-0.046154,-0.000572,0.004884,5.0000,0.1000
1.520493,0.000000,-0.316239,-0.004082,-0.063248,-0.000572,-0.083028,5.0000,0.1000
1.530707,0.000000,-0.264957,0.022226,-0.052991,-0.000191,0.131868,5.0000,0.1000
1.540238,0.000000,-0.196581,0.022226,-0.039316,-0.000572,-0.053724,5.0000,0.1000
1.550177,0.000000,-0.282051,0.022425,-0.056410,-0.000572,0.014652,5.0000,0.1000
1.560338,0.000000,-0.179487,0.007309,-0.035897,-0.000191,0.141636,5.0000,0.1000
1.572906,0.000000,-0.264957,-0.004472,-0.052991,-0.000572,0.043956,5.0000,0.1000
1.580910,0.000000,-0.128205,-0.004472,-0.025641,-0.000572,-0.004884,5.0000,0.1000
1.592254,0.000000,-0.230769,0.004247,-0.046154,-0.000191,0.063492,5.0000,0.1000
1.600555,0.000000,-0.264957,0.004247,-0.052991,-0.000572,-0.063492,5.0000,0.1000
1.611819,0.000000,-0.230769,0.030303,-0.046154,-0.000572,0.004884,5.0000,0.1000
1.620282,0.000000,-0.299145,0.030303,-0.059829,-0.000572,0.073260,5.0000,0.1000
1.630302,0.000000,-0.230769,0.010023,-0.046154,-0.000572,-0.024420,5.0000,0.1000
1.640000,0.000000,-0.162393,0.003127,-0.032479,-0.000572,0.014652,5.0000,0.1000
1.651671,0.000000,-0.162393,-0.005407,-0.032479,-0.000572,0.043956,5.0000,0.1000
1.660654,0.000000,-0.350427,-0.005407,-0.070085,-0.000572,0.024420,5.0000,0.1000
1.670925,0.000000,-0.196581,0.019702,-0.039316,-0.000572,0.043956,5.0000,0.1000
1.680295,0.000000,-0.264957,0.019702,-0.052991,-0.000572,0.043956,5.0000,0.1000
1.690512,0.000000,-0.213675,0.023421,-0.042735,-0.000572,-0.034188,5.0000,0.1000
1.700026,0.000000,-0.384615,0.005975,-0.076923,-0.000191,0.073260,5.0000,0.1000
1.710179,0.000000,-0.264957,0.005975,-0.052991,-0.000572,-0.102564,5.0000,0.1000
1.720000,0.000000,-0.316239,-0.000593,-0.063248,-0.000191,0.024420,5.0000,0.1000
1.731033,0.000000,-0.401709,0.000172,-0.080342,-0.000572,-0.043956,5.0000,0.1000
1.740570,0.000000,-0.179487,0.000172,-0.035897,-0.000572,0.004884,5.0000,0.1000
1.751095,0.000000,-0.350427,0.029300,-0.070085,-0.000572,-0.034188,5.0000,0.1000
1.761448,0.000000,-0.299145,0.012336,-0.059829,-0.000572,-0.014652,5.0000,0.1000
1.770408,0.000000,-0.299145,0.012336,-0.059829,-0.000572,-0.063492,5.0000,0.1000
1.780319,0.000000,-0.282051,0.005167,-0.056410,-0.000572,-0.083028,5.0000,0.1000
1.790644,0.000000,-0.367521,0.005167,-0.073504,-0.000572,0.043956,5.0000,0.1000
1.801524,0.000000,-0.196581,0.012163,-0.039316,-0.000572,-0.161172,5.0000,0.1000
1.810985,0.000000,-0.162393,0.012163,-0.032479,-0.000572,-0.004884,5.0000,0.1000
1.821928,0.000000,-0.282051,0.012163,-0.056410,-0.000572,0.034188,5.0000,0.1000
1.830245,0.000000,-0.367521,0.028482,-0.073504,-0.000572,0.034188,5.0000,0.1000
1.840142,0.000000,-0.230769,0.007531,-0.046154,-0.000572,-0.063492,5.0000,0.1000
1.850051,0.000000,-0.179487,0.007531,-0.035897,-0.000572,0.073260,5.0000,0.1000
1.860054,0.000000,-0.299145,0.000491,-0.059829,-0.000572,0.043956,5.0000,0.1000
1.870110,0.000000,-0.230769,0.000491,-0.046154,-0.000572,0.004884,5.0000,0.1000
1.880571,0.000000,-0.025641,-0.001818,-0.005128,-0.000572,0.034188,5.0000,0.1000
1.891539,0.000000,-0.247863,0.025571,-0.049573,-0.000572,-0.063492,5.0000,0.1000
1.900158,0.000000,-0.247863,0.018344,-0.049573,-0.000572,0.053724,5.0000,0.1000
1.910102,0.000000,-0.367521,0.018344,-0.073504,-0.000572,-0.151404,5.0000,0.1000
1.920000,0.000000,-0.145299,0.004962,-0.029060,-0.000572,-0.092796,5.0000,0.1000
1.930054,0.000000,-0.213675,0.004962,-0.042735,-0.000572,-0.004884,5.0000,0.1000
1.940052,0.000000,-0.128205,-0.006309,-0.025641,-0.000572,0.063492,5.0000,0.1000
1.951776,0.000000,-0.196581,0.008770,-0.039316,-0.000191,0.092796,5.0000,0.1000
1.960161,0.000000,-0.264957,0.008770,-0.052991,-0.000572,0.014652,5.0000,0.1000
1.970500,0.000000,-0.282051,0.032003,-0.056410,-0.000572,0.024420,5.0000,0.1000
1.980399,0.000000,-0.316239,0.010177,-0.063248,-0.000191,0.112332,5.0000,0.1000
1.990842,0.000000,-0.299145,0.010177,-0.059829,-0.000191,0.083028,5.0000,0.1000
2.000018,0.000000,-0.350427,0.002097,-0.070085,-0.000572,0.004884,5.0000,0.1000
2.010167,0.000000,-0.316239,-0.002878,-0.063248,-0.000572,0.034188,5.0000,0.1000
2.020318,0.000000,-0.162393,-0.002878,-0.032479,-0.000572,0.004884,5.0000,0.1000
2.030412,0.000000,-0.247863,0.022628,-0.049573,-0.000572,-0.053724,5.0000,0.1000
2.040402,0.000000,-0.316239,0.023269,-0.063248,-0.000572,0.053724,5.0000,0.1000
2.051827,0.000000,-0.196581,0.023269,-0.039316,-0.000572,-0.024420,5.0000,0.1000
2.061337,0.000000,-0.162393,0.006817,-0.032479,-0.000572,-0.083028,5.0000,0.1000
2.070231,0.000000,-0.247863,0.006817,-0.049573,-0.000572,-0.083028,5.0000,0.1000
2.080348,0.000000,-0.213675,-0.002562,-0.042735,-0.000572,0.063492,5.0000,0.1000
2.090177,0.000000,-0.162393,0.003316,-0.032479,-0.000572,0.034188,5.0000,0.1000
2.100298,0.000000,-0.384615,0.003316,-0.076923,-0.000572,-0.053724,5.0000,0.1000
2.110096,0.000000,-0.247863,0.031736,-0.049573,-0.000572,0.073260,5.0000,0.1000
2.120879,0.000000,-0.247863,0.012848,-0.049573,-0.000572,0.043956,5.0000,0.1000
2.131195,0.000000,-0.179487,0.012848,-0.035897,-0.000572,0.024420,5.0000,0.1000
2.140000,0.000000,-0.384615,0.006863,-0.076923,-0.000572,-0.043956,5.0000,0.1000
2.150000,0.000000,-0.282051,-0.003112,-0.056410,-0.000191,0.083028,5.0000,0.1000
2.160282,0.000000,-0.299145,-0.003112,-0.059829,-0.000572,-0.024420,5.0000,0.1000
2.172230,0.000000,-0.333333,0.017402,-0.066667,-0.000191,0.122100,5.0000,0.1000
2.180517,0.000000,-0.213675,0.027146,-0.042735,-0.000572,-0.024420,5.0000,0.1000
2.190603,0.000000,-0.247863,0.027146,-0.049573,-0.000572,-0.004884,5.0000,0.1000
2.200282,0.000000,-0.264957,0.007265,-0.052991,-0.000191,0.112332,5.0000,0.1000
2.210439,0.000000,-0.179487,0.007265,-0.035897,-0.000572,0.043956,5.0000,0.1000
2.220319,0.000000,-0.247863,-0.003071,-0.049573,-0.000572,0.014652,5.0000,0.1000
