time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_raw_N,f_filt_N,f_err_N,xdot_des_x,xdot_des_y,xdot_des_z,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,q_des1_rad,q_des2_rad,q_des3_rad,kp1,kp2,kp3,kd1,kd2,kd3,m_adm,xdot_alpha,b_adm,k_adm,lpf_alpha,vel_limit
263.0289114999996,-0.006675822079804661,0.8160494392309452,-0.8393194476234072,0.024420024420024333,0.004884004884004867,-0.0146520146520146,0.09743589743589709,0.6341880341880346,0.45641025641025657,0.0,4.032159328460693,3.6265486935107702,-3.6265486935107702,-0.05152863596257108,0.00010620827815329197,-7.019173982560871e-05,0.0,0.4614655109364927,-0.8573476353207053,0.0,0.8480077282058014,-0.8191400566354339,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.0519435999995,-0.006675822079804661,0.8160494392309452,-0.8393194476234072,-0.024420024420024333,0.06349206349206327,-0.004884004884004867,0.059829059829059617,0.7948717948717947,0.12478632478632434,0.0,3.615489959716797,3.625442820131373,-3.625442820131373,-0.05151283777143684,0.00010620827815329197,-7.019173982560871e-05,0.0,0.46132402744811873,-0.8570849553352932,0.0,0.8586329893383474,-0.8388805230351343,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.06906789999994,-0.006675822079804661,0.8198641947051193,-0.848474860761425,-0.004884004884004867,0.34676434676434553,-0.5811965811965827,0.06324786324786302,1.034188034188034,0.3196581196581194,0.0,3.578212261199951,3.620719764238231,-3.620719764238231,-0.05141435227984319,0.00010600123604132039,-5.2375116477876293e-05,0.0,0.4566460191062161,-0.8467157892109244,0.0,0.8664527327635254,-0.853379938224685,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.0773150999994,-0.006675822079804661,0.8244419012741282,-0.8595376516365298,-0.06349206349206327,0.34676434676434553,-0.9426129426129428,0.05641025641025621,1.218803418803419,0.2136752136752138,0.0,3.511483669281006,3.609796154742509,-3.609796154742509,-0.05122059891944185,0.00010574954181889234,-3.0200463851679355e-05,0.0,0.45047132249734445,-0.8332775683979119,0.0,0.8701678598541821,-0.860252144986326,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.0921307999997,-0.006675822079804661,0.8274937056534675,-0.8679301136797128,-0.0439560439560438,0.1904761904761898,-0.9035409035409039,0.07350427350427324,1.160683760683761,0.34700854700854666,0.0,1.645015835762024,3.4133181228444607,-3.4133181228444607,-0.04838800243385337,0.00010557752029519538,-6.620220733162738e-06,0.0,0.42244016930131,-0.7801315114403028,0.0,0.8764266066706375,-0.8718103394206269,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.1137660000004,-0.006294346532387252,0.831689936675059,-0.8831891355764092,0.09279609279609247,0.2490842490842482,-0.9328449328449331,0.06324786324786302,1.287179487179487,0.28547008547008534,0.0,0.10354861617088318,3.082341172177103,-3.082341172177103,-0.04362227815851286,9.93084263704923e-05,5.774737851452216e-05,0.0,0.3758544097629814,-0.6922751348870934,0.0,0.8845582919969948,-0.8867878504194026,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.12606830000004,-0.006675822079804661,0.8355046921492331,-0.8995925841153578,0.0439560439560438,0.073260073260073,-0.7472527472527482,0.08034188034188006,1.3658119658119654,0.29914529914529897,0.0,0.567677915096283,2.8308748464690208,-2.8308748464690208,-0.03999337124349481,0.00010508341562630015,0.00013799451252694786,0.0,0.33985665986465136,-0.6242618521569148,0.0,0.8887393105835275,-0.8944677070029718,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.13784399999895,-0.006675822079804661,0.8374120698863201,-0.9076035706111234,-0.03418803418803407,0.1611721611721606,-0.7667887667887676,0.07350427350427324,1.3692307692307688,0.28888888888888875,0.0,0.125882089138031,2.560375570735922,-2.560375570735922,-0.03611041715054136,0.00010495871792681139,0.00017649900280045886,0.0,0.3048423906161852,-0.5590697512098477,0.0,0.8923290431223733,-0.9010511446716826,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.1475228999989,-0.006675822079804661,0.8397009231708246,-0.9159960326543064,-0.004884004884004867,0.20024420024419953,-0.6593406593406606,0.08034188034188006,1.3692307692307688,0.3025641025641024,0.0,0.125882089138031,2.316926222576133,-2.316926222576133,-0.0326105038473268,0.00010481141057089049,0.0002122804865202261,0.0,0.27343284231624687,-0.5005334180953908,0.0,0.8949755722598478,-0.9058957575720491,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
263.1498625000004,-0.00705729762722207,0.8408453498130768,-0.9179034103913934,-0.12210012210012167,0.1904761904761898,-0.6105006105006119,0.03247863247863236,1.3316239316239313,0.2649572649572649,0.0,0.125882089138031,2.097821809232323,-2.097821809232323,-0.029470766137047653,0.00011073254941946732,0.00021061910887718027,0.0,0.2467453351515182,-0.45126954925149826,0.0,0.8955528576463397,-0.9069515478101573,10.0,25.0,15.0,1.0,1.8,1.5,0.0,0.05,70.0,5.0,0.1,1.0
