time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_cur_N,f_sensor_N,tau_meas1_filt_Nm,tau_meas2_filt_Nm,tau_meas3_filt_Nm,tau_ext1_Nm,tau_ext2_Nm,tau_ext3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,kf,tau_lpf_alpha,m_adm,xdot_alpha,b_adm,k_adm,kp1,kp2,kp3,kd1,kd2,kd3,use_ati
73.34132069999941,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,0.0439560439560438,-0.004884004884004867,-0.024420024420024333,0.01538461538461533,1.235897435897436,0.3606837606837603,0.0,0.09570521469837998,-0.15418654680252075,0.0016215975363739925,1.2319819369817155,0.40760181201466644,0.0016168292680266312,0.05618241664393775,0.041043520048392845,0.0,0.9019080499710829,-0.8772083254746655,0.0,0.007041673580221065,-0.012474474585626822,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.35869739999907,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,-0.1025641025641022,-0.024420024420024333,0.0146520146520146,0.0017094017094017033,1.287179487179487,0.3777777777777782,0.0,0.059955855659360624,-0.15437035262584686,0.0027226389642332994,1.232295176894973,0.40384836790819395,0.0027879991117532935,0.056391318268802504,0.03729559196551152,0.0,0.9019555947052171,-0.877288188726211,0.0,0.0027361198694315116,-0.0045959964519709144,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.37589429999935,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,0.11233211233211193,0.03418803418803407,-0.03418803418803407,0.02564102564102555,1.2324786324786325,0.4324786324786327,0.0,0.018592776182155504,-0.1550695151090622,0.002641579983846772,1.2366859217177342,0.4017627206977607,0.0027428645817254515,0.06075807118603649,0.035213210221495594,0.0,0.901916978468321,-0.8772104649498693,0.0,-0.002245534770540712,0.004519638791898655,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.38676159999886,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,0.05372405372405353,-0.06349206349206327,-0.0146520146520146,0.02564102564102555,1.2153846153846155,0.40512820512820547,0.0,0.042564087335565624,-0.15379540622234344,0.004481535636421074,1.236349338578606,0.4042199936402305,0.004394487268159036,0.060532069686706436,0.03767979405309818,0.0,0.901923949879305,-0.8772187586756504,0.0,0.0006415034998910903,-0.0007631818189847849,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.40167959999962,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,-0.08302808302808273,-0.0146520146520146,-0.05372405372405353,-0.008547008547008517,1.2393162393162394,0.40170940170940206,0.0,0.05188758981031618,-0.15402044355869293,0.0061742948367894315,1.2346721607230868,0.40429265055926844,0.006202440302678083,0.058792865472438116,0.03773692538896384,0.0,0.9019502712029012,-0.8772607961714478,0.0,0.0017644002945973439,-0.002817904262993783,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.41355440000007,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,-0.09279609279609247,-0.05372405372405353,-0.03418803418803407,-0.0017094017094017033,1.1982905982905985,0.40512820512820547,0.0,0.048332338843206125,-0.15402044355869293,0.004996590566085596,1.2350436870105392,0.40408599065127915,0.005122412324899791,0.059140648444569566,0.03754270215993105,0.0,0.9019661384973662,-0.8772849542008596,0.0,0.0013362157227419045,-0.0020343946349340577,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.42912009999964,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,-0.0146520146520146,0.06349206349206327,0.004884004884004867,-0.0017094017094017033,1.2153846153846155,0.38803418803418843,0.0,0.06335854812227895,-0.1537483036518097,0.004460111184046613,1.232103439912944,0.40416936780943324,0.004436271430688065,0.05632681710882759,0.037628241522288164,0.0,0.9020151071111406,-0.8773681666444046,0.0,0.003145930717911428,-0.005345885090125174,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.44675709999865,0.0005722133211261138,0.8465674830243379,-0.909129472800793,-0.004884004884004867,-0.073260073260073,0.14163614163614113,-0.01538461538461533,1.2085470085470087,0.40170940170940206,0.0,0.05816699470330981,-0.15390416979789734,0.003966550152570748,1.2307659339506778,0.4028785534274137,0.003976216952346379,0.054988894285915135,0.03633448774173642,0.0,0.9020595758073884,-0.877442774200138,0.0,0.0025213299455844685,-0.00423017269023055,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.45701539999936,0.0005722133211261138,0.8465674830243379,-0.9095109483482104,0.0146520146520146,-0.05372405372405353,-0.05372405372405353,0.02564102564102555,1.2837606837606836,0.4153846153846157,0.0,0.06643784798481506,-0.1541588455438614,0.0024184569095958616,1.2289884199183843,0.4027850212899728,0.002398788894673049,0.05317627428456584,0.03623882031287029,0.0,0.9020956521256177,-0.877504575371125,0.0,0.0035167930579971703,-0.006024504155923837,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
73.4639862999993,0.0005722133211261138,0.8465674830243379,-0.909129472800793,0.09279609279609247,0.15140415140415087,0.06349206349206327,-0.0017094017094017033,1.2393162393162394,0.4153846153846157,0.0,0.0552976349226569,-0.15769271552562714,0.004276262408110236,1.2333702010257683,0.4037929888175442,0.004633052618812933,0.057376769649899906,0.03732967261302922,0.0,0.9021108183034167,-0.8775296540504903,0.0,0.00217564128004748,-0.0035976243190247925,0.6,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
