time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,tau_meas1_Nm,tau_meas2_Nm,tau_meas3_Nm,f_des_N,f_cur_N,f_sensor_N,tau_meas1_filt_Nm,tau_meas2_filt_Nm,tau_meas3_filt_Nm,tau_ext1_Nm,tau_ext2_Nm,tau_ext3_Nm,q_des1_rad,q_des2_rad,q_des3_rad,qdot_des1_rad_s,qdot_des2_rad_s,qdot_des3_rad_s,kf,tau_lpf_alpha,m_adm,xdot_alpha,b_adm,k_adm,kp1,kp2,kp3,kd1,kd2,kd3,use_ati
224.55343539999922,-0.0024795910582131597,0.8580117494468602,-0.9541435873960473,-0.03418803418803407,0.09279609279609247,-0.004884004884004867,0.018803418803418737,1.2905982905982905,0.3641025641025637,0.0,0.08518110867306543,-0.1934027373790741,0.025887816278044883,1.2604105762253925,0.4240581842329487,0.025807276024154523,0.09611925405247645,0.058507650849685455,0.0,0.9148696698816478,-0.9206344371741991,0.0,0.004809219449587439,-0.006648671019643004,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.5783784999985,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.004884004884004867,-0.024420024420024333,-0.004884004884004867,-0.0017094017094017033,1.2666666666666666,0.4324786324786327,0.0,-0.006194392785008812,-0.19293151795864105,0.025321064480074793,1.2628255933752244,0.4192617346225179,0.02531806824022573,0.09854352736275906,0.05367388023392888,0.0,0.9147247823354567,-0.9203179356486628,0.0,-0.005808722500217188,0.012688941051645522,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.5903828999999,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,-0.03418803418803407,0.0146520146520146,0.0439560439560438,0.008547008547008517,1.252991452991453,0.4222222222222225,0.0,0.007159794158273705,-0.19293151795864105,0.023158627184916673,1.2631328792385397,0.42031908645100713,0.023147513456884945,0.098822759508288,0.05473008364808002,0.0,0.9146736800171957,-0.9201995380538948,0.0,-0.0042569656338590865,0.009862849851255845,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.60875149999993,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.08302808302808273,-0.0146520146520146,0.0146520146520146,0.022222222222222143,1.2632478632478632,0.44615384615384635,0.0,0.016509206553094756,-0.1992068886756897,0.021989697693884022,1.262321565138773,0.42047133731270436,0.021957605548524602,0.09795467294635962,0.05488533548801061,0.0,0.9146154412013107,-0.9200547150064188,0.0,-0.0031705636730586986,0.007884272479976124,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.62215979999928,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.0439560439560438,-0.03418803418803407,-0.0439560439560438,0.018803418803418737,1.2564102564102564,0.4324786324786327,0.0,0.04605013793839151,-0.1992068886756897,0.022008299656151073,1.2623956689875002,0.4225259380199957,0.021972257591645894,0.09806801251871411,0.05694170687246153,0.0,0.914618955427091,-0.9200328239764931,0.0,0.00026209331388025547,0.0016326476829084575,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.63477179999973,-0.0020981155107957505,0.8580117494468602,-0.9537621118486299,0.004884004884004867,-0.024420024420024333,0.11233211233211193,0.022222222222222143,1.252991452991453,0.4290598290598293,0.0,0.06148422913583045,-0.19423890113830566,0.021751909187932485,1.2619168359813209,0.4233221535766867,0.021748314490833004,0.09758988200523788,0.057720876630086626,0.0,0.914644877909015,-0.9200537673379637,0.0,0.002055382328190903,-0.0016605900309103483,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.6521284999999,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.05372405372405353,0.004884004884004867,-0.0439560439560438,0.011965811965811923,1.2666666666666666,0.43931623931623953,0.0,0.07424594014531936,-0.18837718665599823,0.02178953423067566,1.2612028053421316,0.42378116761533813,0.021798656783320363,0.09687880137120386,0.058192190800888666,0.0,0.9147062936591417,-0.9201289967084924,0.0,0.0035384462556880664,-0.004334313004653992,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.66582989999915,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.004884004884004867,-0.03418803418803407,0.05372405372405353,0.04273504273504258,1.2564102564102564,0.44273504273504294,0.0,0.08876871743171909,-0.1951943188905716,0.02100363644948656,1.2616399142480943,0.4250239733514103,0.020999131612613766,0.09736265691308699,0.05943874187779835,0.0,0.9147778970844233,-0.9202304926807002,0.0,0.005225993349979437,-0.00740770813298554,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.6766876999991,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.0146520146520146,0.0146520146520146,0.03418803418803407,0.022222222222222143,1.27008547008547,0.4256410256410259,0.0,0.1132447051265746,-0.18894465267658234,0.022742148952331044,1.2612215416210673,0.4264408589021009,0.022747062027542023,0.09692831556027759,0.06085135593613494,0.0,0.9148655206569172,-0.9203671648028251,0.0,0.00807010374978881,-0.012587459902154229,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.67921529999876,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,0.0439560439560438,0.073260073260073,-0.024420024420024333,0.029059829059828957,1.3076923076923075,0.39487179487179525,0.0,0.1068771918802644,-0.18894465267658234,0.022700554813922334,1.2619306558982195,0.4263768722412149,0.02278325387678698,0.09763928308661618,0.060811875803512605,0.0,0.9148840484667615,-0.9203955748485779,0.0,0.007330198546757467,-0.011239929481156648,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.68159749999904,-0.0024795910582131597,0.8580117494468602,-0.9541435873960473,-0.06349206349206327,0.0439560439560438,-0.03418803418803407,0.011965811965811923,1.2735042735042734,0.43931623931623953,0.0,0.03984838476225972,-0.18894465267658234,0.023209296753594864,1.2655915880417465,0.4238564660516614,0.0231363238085444,0.10126838241778024,0.058276832482782204,0.0,0.9148829563718613,-0.9203885595150356,0.0,-0.000458439635651792,0.002944896961393958,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.693651399999,-0.0020981155107957505,0.8580117494468602,-0.9541435873960473,-0.024420024420024333,-0.024420024420024333,-0.073260073260073,0.022222222222222143,1.27008547008547,0.4153846153846157,0.0,0.052903102349118054,-0.1940729022026062,0.02230981797057223,1.2662246028787487,0.42509324791282765,0.022323048599181432,0.10189550499392852,0.05950569362206193,0.0,0.9148957143155065,-0.9203863610856358,0.0,0.0010584079547054557,0.0001823832452460795,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
224.709619199999,-0.0024795910582131597,0.8580117494468602,-0.9541435873960473,-0.024420024420024333,-0.0146520146520146,0.03418803418803407,0.059829059829059617,1.2290598290598291,0.4188034188034191,0.0,0.038570969355055926,-0.2010781466960907,0.022302810310704222,1.2665334722552863,0.4243165573105707,0.022312749340025292,0.10224459240011474,0.058727254409820295,0.0,0.9148860238535407,-0.9203350209224646,0.0,-0.0006068752092259998,0.003215230850289447,1.0,0.08,0.0,1.0,70.0,5.0,10.0,25.0,15.0,1.0,1.8,1.5,0
