time_s,f_des_N,f_raw_N,f_filt_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s,accel_rad_s2,kp,ki,kd_f,lpf_alpha
0.250196,0.000000,0.044645,0.049196,0.000000,0.011966,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.260496,0.000000,0.044645,0.047831,0.000000,-0.001709,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.270328,0.000000,0.040240,0.045553,0.000000,0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
0.280000,0.000000,0.031816,0.041432,0.000000,-0.025641,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.290312,0.000000,0.031816,0.038547,0.000000,-0.005128,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.300024,0.000000,0.057645,0.044277,0.000000,-0.018803,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.310735,0.000000,0.054545,0.047357,0.000000,-0.022222,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.320359,0.000000,0.054545,0.049513,0.000000,-0.022222,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.330395,0.000000,0.045893,0.048427,0.000000,0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.340440,0.000000,0.038798,0.045539,0.000000,-0.008547,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.350074,0.000000,0.038798,0.043517,0.000000,-0.029060,0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.360166,0.000000,0.043190,0.043419,0.000000,0.008547,0.000191,0.141636,0.000000,0.000000,0.000000,0.000000,0.3000
0.370000,0.000000,0.043190,0.043350,0.000000,-0.018803,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.380563,0.000000,0.058910,0.048018,0.000000,-0.008547,0.000191,0.131868,0.000000,0.000000,0.000000,0.000000,0.3000
0.390000,0.000000,0.047475,0.047855,0.000000,-0.029060,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.400000,0.000000,0.047475,0.047741,0.000000,0.005128,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.410236,0.000000,0.039111,0.045152,0.000000,-0.005128,-0.000191,-0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
0.421070,0.000000,0.033018,0.041512,0.000000,-0.022222,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.430000,0.000000,0.033018,0.038964,0.000000,-0.005128,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.440050,0.000000,0.052607,0.043057,0.000000,0.022222,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.450252,0.000000,0.059573,0.048012,0.000000,0.001709,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.462850,0.000000,0.059573,0.051480,0.000000,0.005128,0.000191,0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.470000,0.000000,0.027467,0.044276,0.000000,0.001709,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
0.480803,0.000000,0.027467,0.039234,0.000000,-0.015385,-0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.490392,0.000000,0.032574,0.037236,0.000000,-0.018803,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.500154,0.000000,0.034567,0.036435,0.000000,-0.005128,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.510657,0.000000,0.034567,0.035874,0.000000,-0.029060,0.000191,0.190476,0.000000,0.000000,0.000000,0.000000,0.3000
0.520000,0.000000,0.057635,0.042403,0.000000,-0.001709,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.531080,0.000000,0.049299,0.044472,0.000000,-0.005128,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.540906,0.000000,0.049299,0.045920,0.000000,0.011966,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.550047,0.000000,0.040255,0.044221,0.000000,0.015385,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.560298,0.000000,0.034762,0.041383,0.000000,-0.001709,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.570063,0.000000,0.034762,0.039397,0.000000,-0.018803,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.580329,0.000000,0.037511,0.038831,0.000000,-0.005128,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.591028,0.000000,0.037511,0.038435,0.000000,-0.008547,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.600416,0.000000,0.058662,0.044503,0.000000,0.018803,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.612060,0.000000,0.044593,0.044530,0.000000,-0.008547,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.620140,0.000000,0.044593,0.044549,0.000000,-0.005128,-0.000191,-0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
0.630160,0.000000,0.026044,0.038998,0.000000,-0.008547,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.640203,0.000000,0.024095,0.034527,0.000000,-0.011966,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.650693,0.000000,0.024095,0.031397,0.000000,0.005128,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.661006,0.000000,0.057149,0.039123,0.000000,-0.001709,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.670000,0.000000,0.053877,0.043549,0.000000,-0.005128,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.680657,0.000000,0.053877,0.046647,0.000000,0.001709,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.690414,0.000000,0.039771,0.044584,0.000000,-0.001709,-0.000191,-0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
0.700062,0.000000,0.028827,0.039857,0.000000,0.022222,0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.710085,0.000000,0.028827,0.036548,0.000000,-0.005128,0.000191,0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
0.720110,0.000000,0.025004,0.033085,0.000000,0.025641,-0.000191,-0.131868,0.000000,0.000000,0.000000,0.000000,0.3000
0.730625,0.000000,0.057227,0.040327,0.000000,-0.011966,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.740537,0.000000,0.057227,0.045397,0.000000,0.018803,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.750623,0.000000,0.030135,0.040819,0.000000,-0.011966,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.760115,0.000000,0.027281,0.036757,0.000000,-0.025641,0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.770126,0.000000,0.027281,0.033914,0.000000,-0.015385,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.780000,0.000000,0.024050,0.030955,0.000000,-0.022222,-0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.790327,0.000000,0.024050,0.028883,0.000000,-0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
0.800000,0.000000,0.061401,0.038639,0.000000,0.011966,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.810520,0.000000,0.051287,0.042433,0.000000,-0.018803,0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.822101,0.000000,0.051287,0.045090,0.000000,-0.015385,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.831260,0.000000,0.036366,0.042473,0.000000,-0.029060,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.840798,0.000000,0.031795,0.039269,0.000000,-0.042735,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.850154,0.000000,0.031795,0.037027,0.000000,0.001709,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.860268,0.000000,0.049787,0.040855,0.000000,-0.005128,0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.870086,0.000000,0.057247,0.045773,0.000000,-0.001709,-0.000191,-0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
0.881389,0.000000,0.057247,0.049215,0.000000,-0.011966,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
0.890666,0.000000,0.045942,0.048233,0.000000,0.015385,0.000191,0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.900874,0.000000,0.045942,0.047546,0.000000,-0.008547,-0.000191,-0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
0.910533,0.000000,0.038992,0.044980,0.000000,0.025641,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.920950,0.000000,0.035242,0.042058,0.000000,0.008547,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.930206,0.000000,0.035242,0.040013,0.000000,-0.005128,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.940291,0.000000,0.043833,0.041159,0.000000,-0.008547,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
0.950205,0.000000,0.053358,0.044819,0.000000,0.005128,0.000191,0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
0.960508,0.000000,0.053358,0.047381,0.000000,-0.022222,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
0.970915,0.000000,0.040081,0.045191,0.000000,0.015385,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.980446,0.000000,0.034965,0.042123,0.000000,0.011966,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
0.991063,0.000000,0.034965,0.039976,0.000000,-0.001709,0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.000401,0.000000,0.030150,0.037028,0.000000,-0.018803,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.010098,0.000000,0.069395,0.046738,0.000000,0.001709,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.020107,0.000000,0.069395,0.053535,0.000000,0.011966,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.031738,0.000000,0.049700,0.052385,0.000000,0.005128,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.041427,0.000000,0.057554,0.053935,0.000000,0.008547,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.050024,0.000000,0.057554,0.055021,0.000000,0.018803,-0.000191,-0.151404,0.000000,0.000000,0.000000,0.000000,0.3000
1.060503,0.000000,0.037673,0.049817,0.000000,0.005128,0.000191,0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
1.071966,0.000000,0.037673,0.046174,0.000000,-0.022222,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.080000,0.000000,0.036959,0.043409,0.000000,-0.011966,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.090179,0.000000,0.061941,0.048969,0.000000,0.008547,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.100256,0.000000,0.061941,0.052860,0.000000,0.018803,-0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.110661,0.000000,0.040644,0.049196,0.000000,-0.015385,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.120087,0.000000,0.032468,0.044177,0.000000,0.005128,0.000191,0.141636,0.000000,0.000000,0.000000,0.000000,0.3000
1.130238,0.000000,0.032468,0.040664,0.000000,0.015385,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
1.140000,0.000000,0.029653,0.037361,0.000000,-0.005128,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.150618,0.000000,0.045731,0.039872,0.000000,-0.011966,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.160149,0.000000,0.045731,0.041630,0.000000,-0.001709,0.000191,0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
1.170219,0.000000,0.041421,0.041567,0.000000,-0.001709,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.180359,0.000000,0.041421,0.041523,0.000000,0.005128,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.190350,0.000000,0.038059,0.040484,0.000000,0.011966,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.201337,0.000000,0.026091,0.036166,0.000000,0.005128,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.210000,0.000000,0.026091,0.033144,0.000000,-0.011966,0.000191,0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
1.220000,0.000000,0.036401,0.034121,0.000000,0.022222,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.230145,0.000000,0.046763,0.037914,0.000000,0.008547,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.240188,0.000000,0.046763,0.040569,0.000000,-0.001709,0.000191,0.131868,0.000000,0.000000,0.000000,0.000000,0.3000
1.250000,0.000000,0.027692,0.036706,0.000000,-0.029060,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.260142,0.000000,0.030086,0.034720,0.000000,0.011966,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.271528,0.000000,0.030086,0.033330,0.000000,-0.011966,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.281949,0.000000,0.022127,0.029969,0.000000,-0.001709,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.291855,0.000000,0.051227,0.036346,0.000000,0.001709,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.301824,0.000000,0.051227,0.040810,0.000000,-0.005128,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.310089,0.000000,0.049094,0.043296,0.000000,-0.005128,0.000191,0.190476,0.000000,0.000000,0.000000,0.000000,0.3000
1.320266,0.000000,0.049094,0.045035,0.000000,0.018803,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.330174,0.000000,0.030719,0.040740,0.000000,0.011966,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.340702,0.000000,0.032596,0.038297,0.000000,0.015385,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.350200,0.000000,0.032596,0.036587,0.000000,0.018803,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.360229,0.000000,0.029986,0.034606,0.000000,0.008547,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.370450,0.000000,0.050843,0.039477,0.000000,0.018803,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.380841,0.000000,0.050843,0.042887,0.000000,0.001709,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.390312,0.000000,0.038902,0.041692,0.000000,-0.018803,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.400166,0.000000,0.033941,0.039366,0.000000,-0.032479,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.410204,0.000000,0.033941,0.037739,0.000000,-0.001709,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.420716,0.000000,0.030481,0.035562,0.000000,-0.001709,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.430265,0.000000,0.053851,0.041049,0.000000,-0.015385,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.440853,0.000000,0.053851,0.044889,0.000000,-0.005128,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.451569,0.000000,0.055998,0.048222,0.000000,0.001709,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.460252,0.000000,0.034195,0.044014,0.000000,-0.032479,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.470000,0.000000,0.034195,0.041068,0.000000,-0.029060,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.480024,0.000000,0.034195,0.039007,0.000000,-0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.490000,0.000000,0.037825,0.038652,0.000000,-0.005128,0.000191,0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.501098,0.000000,0.037825,0.038404,0.000000,0.008547,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.511219,0.000000,0.048761,0.041511,0.000000,-0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.521138,0.000000,0.062705,0.047869,0.000000,-0.008547,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.530189,0.000000,0.062705,0.052320,0.000000,-0.005128,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.540281,0.000000,0.041176,0.048977,0.000000,-0.015385,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.550001,0.000000,0.041176,0.046636,0.000000,-0.015385,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.560084,0.000000,0.035759,0.043373,0.000000,-0.018803,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.570878,0.000000,0.028960,0.039049,0.000000,-0.011966,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.580362,0.000000,0.028960,0.036022,0.000000,-0.025641,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.590330,0.000000,0.052243,0.040888,0.000000,-0.005128,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.600349,0.000000,0.053660,0.044720,0.000000,-0.008547,0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.610274,0.000000,0.053660,0.047402,0.000000,-0.001709,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.620143,0.000000,0.039957,0.045168,0.000000,0.008547,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.630037,0.000000,0.039957,0.043605,0.000000,0.018803,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.641973,0.000000,0.032650,0.040319,0.000000,0.001709,-0.000191,-0.219780,0.000000,0.000000,0.000000,0.000000,0.3000
1.651656,0.000000,0.028528,0.036781,0.000000,-0.018803,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.661295,0.000000,0.028528,0.034305,0.000000,0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.670853,0.000000,0.048691,0.038621,0.000000,-0.008547,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.680939,0.000000,0.048691,0.041642,0.000000,-0.008547,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.691075,0.000000,0.038622,0.040736,0.000000,-0.001709,0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.700005,0.000000,0.034228,0.038784,0.000000,0.022222,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.710094,0.000000,0.034228,0.037417,0.000000,-0.018803,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.721129,0.000000,0.021272,0.032574,0.000000,0.001709,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.730808,0.000000,0.039622,0.034688,0.000000,-0.008547,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.740577,0.000000,0.039622,0.036168,0.000000,-0.018803,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.750535,0.000000,0.055590,0.041995,0.000000,-0.005128,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.760297,0.000000,0.028362,0.037905,0.000000,-0.001709,0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.770083,0.000000,0.028362,0.035042,0.000000,-0.005128,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.780147,0.000000,0.024625,0.031917,0.000000,0.005128,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.790202,0.000000,0.028062,0.030761,0.000000,0.008547,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.800911,0.000000,0.028062,0.029951,0.000000,-0.001709,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.810265,0.000000,0.040899,0.033235,0.000000,-0.008547,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.820469,0.000000,0.044063,0.036484,0.000000,-0.018803,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.830293,0.000000,0.044063,0.038757,0.000000,0.001709,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.840340,0.000000,0.032102,0.036761,0.000000,0.001709,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
1.850000,0.000000,0.032102,0.035363,0.000000,0.008547,0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.860000,0.000000,0.040909,0.037027,0.000000,-0.015385,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.870000,0.000000,0.051685,0.041424,0.000000,0.015385,0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.880800,0.000000,0.051685,0.044502,0.000000,0.005128,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.891755,0.000000,0.058875,0.048814,0.000000,-0.011966,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.902040,0.000000,0.038221,0.045636,0.000000,-0.005128,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.912244,0.000000,0.038221,0.043412,0.000000,-0.008547,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.920378,0.000000,0.040896,0.042657,0.000000,-0.005128,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.930109,0.000000,0.040896,0.042129,0.000000,0.011966,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.940054,0.000000,0.028335,0.037990,0.000000,0.005128,-0.000191,-0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
1.950020,0.000000,0.054604,0.042975,0.000000,-0.005128,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.961700,0.000000,0.056321,0.046979,0.000000,0.008547,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.972121,0.000000,0.056321,0.049781,0.000000,-0.001709,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.980000,0.000000,0.035644,0.045540,0.000000,0.015385,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.990514,0.000000,0.035644,0.042572,0.000000,0.001709,0.000191,0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
2.000872,0.000000,0.031147,0.039144,0.000000,0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
2.010180,0.000000,0.038653,0.038997,0.000000,-0.025641,-0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
2.020267,0.000000,0.038653,0.038894,0.000000,-0.018803,0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
2.031528,0.000000,0.058680,0.044830,0.000000,0.005128,0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
2.040315,0.000000,0.037828,0.042729,0.000000,-0.011966,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
2.050221,0.000000,0.037828,0.041259,0.000000,0.015385,0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
2.060883,0.000000,0.036715,0.039896,0.000000,0.008547,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
