time_s,f_des_N,f_raw_N,f_filt_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s,accel_rad_s2,kp,ki,kd_f,lpf_alpha
0.760033,0.000000,0.077140,0.079075,0.000000,-0.015385,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.770047,0.000000,0.077140,0.078495,0.000000,-0.008547,-0.000191,-0.161172,0.000000,0.000000,0.000000,0.000000,0.3000
0.780290,0.000000,0.071492,0.076394,0.000000,-0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.790117,0.000000,0.055356,0.070082,0.000000,0.011966,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.800117,0.000000,0.055356,0.065664,0.000000,-0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.811678,0.000000,0.077052,0.069081,0.000000,-0.008547,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.820558,0.000000,0.077052,0.071472,0.000000,-0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.830235,0.000000,0.087685,0.076336,0.000000,0.018803,-0.000191,0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
0.840261,0.000000,0.070018,0.074441,0.000000,0.008547,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.850455,0.000000,0.070018,0.073114,0.000000,0.018803,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.861206,0.000000,0.072620,0.072966,0.000000,0.001709,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
0.870203,0.000000,0.042620,0.063862,0.000000,-0.008547,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
0.881423,0.000000,0.042620,0.057489,0.000000,0.008547,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.890067,0.000000,0.090480,0.067387,0.000000,0.005128,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
0.900000,0.000000,0.088624,0.073758,0.000000,-0.011966,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
0.910028,0.000000,0.088624,0.078218,0.000000,-0.039316,-0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.920420,0.000000,0.079470,0.078593,0.000000,-0.001709,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.930668,0.000000,0.079470,0.078856,0.000000,-0.008547,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.940000,0.000000,0.059172,0.072951,0.000000,0.008547,-0.000191,-0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
0.950218,0.000000,0.066163,0.070914,0.000000,0.001709,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.960000,0.000000,0.066163,0.069489,0.000000,-0.005128,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
0.970002,0.000000,0.096297,0.077531,0.000000,0.005128,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
0.980016,0.000000,0.069593,0.075150,0.000000,0.005128,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
0.990076,0.000000,0.069593,0.073483,0.000000,-0.005128,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.000353,0.000000,0.066509,0.071391,0.000000,0.029060,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.010283,0.000000,0.054545,0.066337,0.000000,-0.005128,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.020240,0.000000,0.054545,0.062800,0.000000,0.022222,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.030317,0.000000,0.084251,0.069235,0.000000,-0.015385,-0.000191,0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
1.040000,0.000000,0.061108,0.066797,0.000000,0.005128,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.050000,0.000000,0.061108,0.065090,0.000000,-0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.060026,0.000000,0.062962,0.064452,0.000000,-0.042735,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.070036,0.000000,0.062962,0.064005,0.000000,0.005128,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.080208,0.000000,0.062188,0.063460,0.000000,-0.015385,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.090082,0.000000,0.068747,0.065046,0.000000,0.001709,-0.000191,0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.100046,0.000000,0.068747,0.066156,0.000000,-0.029060,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.110054,0.000000,0.095835,0.075060,0.000000,0.015385,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.121558,0.000000,0.075983,0.075337,0.000000,-0.022222,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.130161,0.000000,0.075983,0.075531,0.000000,-0.008547,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.140374,0.000000,0.071280,0.074255,0.000000,-0.001709,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.150279,0.000000,0.063767,0.071109,0.000000,0.018803,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.160277,0.000000,0.063767,0.068906,0.000000,-0.008547,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.170264,0.000000,0.075361,0.070843,0.000000,-0.001709,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.180276,0.000000,0.060997,0.067889,0.000000,-0.011966,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.190432,0.000000,0.060997,0.065821,0.000000,-0.011966,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.200856,0.000000,0.064199,0.065335,0.000000,-0.001709,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.210221,0.000000,0.064199,0.064994,0.000000,-0.008547,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.220862,0.000000,0.055759,0.062224,0.000000,-0.025641,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.230000,0.000000,0.082057,0.068174,0.000000,-0.008547,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.240000,0.000000,0.082057,0.072339,0.000000,0.011966,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.250000,0.000000,0.099787,0.080573,0.000000,-0.008547,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.260017,0.000000,0.090647,0.083595,0.000000,0.011966,-0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.270300,0.000000,0.090647,0.085711,0.000000,-0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.280674,0.000000,0.066330,0.079897,0.000000,-0.001709,-0.000191,0.122100,0.000000,0.000000,0.000000,0.000000,0.3000
1.291212,0.000000,0.066330,0.075826,0.000000,-0.001709,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.300156,0.000000,0.052265,0.068758,0.000000,-0.008547,-0.000191,0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.310251,0.000000,0.078921,0.071807,0.000000,0.018803,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.320280,0.000000,0.078921,0.073941,0.000000,-0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.330081,0.000000,0.095038,0.080270,0.000000,-0.001709,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.340014,0.000000,0.095038,0.084701,0.000000,-0.008547,-0.000191,-0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.350093,0.000000,0.070460,0.080429,0.000000,-0.018803,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.360663,0.000000,0.074643,0.078693,0.000000,0.015385,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.370189,0.000000,0.074643,0.077478,0.000000,0.011966,-0.000191,-0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
1.380257,0.000000,0.067089,0.074361,0.000000,-0.001709,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.390498,0.000000,0.089587,0.078929,0.000000,-0.001709,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.401996,0.000000,0.101060,0.085568,0.000000,-0.018803,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.410000,0.000000,0.101060,0.090216,0.000000,-0.008547,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.420921,0.000000,0.088581,0.089725,0.000000,-0.008547,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.430000,0.000000,0.088581,0.089382,0.000000,0.005128,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.440000,0.000000,0.071236,0.083938,0.000000,0.018803,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.450000,0.000000,0.069488,0.079603,0.000000,-0.029060,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.460431,0.000000,0.069488,0.076568,0.000000,-0.005128,-0.000191,-0.063492,0.000000,0.000000,0.000000,0.000000,0.3000
1.470390,0.000000,0.085759,0.079326,0.000000,-0.008547,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.480195,0.000000,0.069311,0.076321,0.000000,0.011966,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.490140,0.000000,0.069311,0.074218,0.000000,-0.005128,-0.000191,-0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
1.500050,0.000000,0.060267,0.070033,0.000000,0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.510109,0.000000,0.060267,0.067103,0.000000,-0.011966,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.520794,0.000000,0.064229,0.066241,0.000000,-0.001709,-0.000191,-0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
1.530027,0.000000,0.082970,0.071259,0.000000,0.018803,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.540276,0.000000,0.082970,0.074772,0.000000,-0.005128,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.550357,0.000000,0.085240,0.077913,0.000000,0.001709,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.560329,0.000000,0.060845,0.072793,0.000000,-0.008547,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.570154,0.000000,0.060845,0.069208,0.000000,-0.008547,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.580182,0.000000,0.039419,0.060272,0.000000,0.018803,-0.000191,-0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.590697,0.000000,0.039419,0.054016,0.000000,0.001709,-0.000191,-0.131868,0.000000,0.000000,0.000000,0.000000,0.3000
1.600366,0.000000,0.057255,0.054988,0.000000,0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.611519,0.000000,0.075915,0.061266,0.000000,-0.022222,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.620488,0.000000,0.075915,0.065661,0.000000,-0.018803,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.630318,0.000000,0.050482,0.061107,0.000000,0.005128,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.640144,0.000000,0.057123,0.059912,0.000000,0.005128,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.650204,0.000000,0.057123,0.059075,0.000000,-0.018803,-0.000191,0.092796,0.000000,0.000000,0.000000,0.000000,0.3000
1.660472,0.000000,0.047996,0.055752,0.000000,0.011966,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.670620,0.000000,0.067509,0.059279,0.000000,0.001709,-0.000191,0.102564,0.000000,0.000000,0.000000,0.000000,0.3000
1.680376,0.000000,0.067509,0.061748,0.000000,0.011966,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.690637,0.000000,0.083259,0.068201,0.000000,0.001709,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.700352,0.000000,0.064709,0.067154,0.000000,0.005128,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.710086,0.000000,0.064709,0.066420,0.000000,0.005128,-0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.722288,0.000000,0.056008,0.063297,0.000000,-0.029060,-0.000191,-0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.730008,0.000000,0.056008,0.061110,0.000000,0.011966,-0.000191,0.073260,0.000000,0.000000,0.000000,0.000000,0.3000
1.740572,0.000000,0.045971,0.056568,0.000000,-0.001709,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.750325,0.000000,0.082119,0.064234,0.000000,-0.018803,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.760301,0.000000,0.082119,0.069599,0.000000,0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.770177,0.000000,0.083361,0.073728,0.000000,0.015385,-0.000191,0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.780244,0.000000,0.054892,0.068077,0.000000,-0.008547,-0.000191,-0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.790245,0.000000,0.054892,0.064122,0.000000,-0.022222,-0.000191,-0.141636,0.000000,0.000000,0.000000,0.000000,0.3000
1.800294,0.000000,0.042267,0.057565,0.000000,0.001709,-0.000191,0.083028,0.000000,0.000000,0.000000,0.000000,0.3000
1.810420,0.000000,0.053913,0.056470,0.000000,0.029060,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.820470,0.000000,0.053913,0.055703,0.000000,-0.015385,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.830000,0.000000,0.076980,0.062086,0.000000,-0.035897,-0.000191,0.014652,0.000000,0.000000,0.000000,0.000000,0.3000
1.840000,0.000000,0.054754,0.059886,0.000000,0.001709,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.850000,0.000000,0.054754,0.058347,0.000000,0.001709,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.860386,0.000000,0.058071,0.058264,0.000000,-0.005128,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.870752,0.000000,0.055237,0.057356,0.000000,0.001709,-0.000191,0.141636,0.000000,0.000000,0.000000,0.000000,0.3000
1.880385,0.000000,0.055237,0.056720,0.000000,-0.001709,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.890696,0.000000,0.075015,0.062209,0.000000,-0.008547,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.900173,0.000000,0.075015,0.066051,0.000000,0.022222,-0.000191,-0.034188,0.000000,0.000000,0.000000,0.000000,0.3000
1.910185,0.000000,0.054698,0.062645,0.000000,-0.011966,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
1.923663,0.000000,0.047946,0.058235,0.000000,0.001709,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.930908,0.000000,0.047946,0.055148,0.000000,-0.018803,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.940313,0.000000,0.035344,0.049207,0.000000,-0.008547,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
1.950088,0.000000,0.057312,0.051638,0.000000,-0.005128,-0.000191,-0.053724,0.000000,0.000000,0.000000,0.000000,0.3000
1.960028,0.000000,0.057312,0.053340,0.000000,-0.008547,-0.000191,0.141636,0.000000,0.000000,0.000000,0.000000,0.3000
1.970000,0.000000,0.073208,0.059301,0.000000,-0.001709,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.980000,0.000000,0.071435,0.062941,0.000000,-0.001709,-0.000191,0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
1.990847,0.000000,0.071435,0.065489,0.000000,-0.025641,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
2.000302,0.000000,0.061994,0.064440,0.000000,-0.011966,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
2.010037,0.000000,0.061994,0.063706,0.000000,-0.005128,-0.000191,0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
2.020259,0.000000,0.055730,0.061313,0.000000,0.018803,-0.000191,-0.024420,0.000000,0.000000,0.000000,0.000000,0.3000
2.030785,0.000000,0.075897,0.065689,0.000000,-0.015385,-0.000191,0.112332,0.000000,0.000000,0.000000,0.000000,0.3000
2.040000,0.000000,0.075897,0.068751,0.000000,-0.001709,-0.000191,-0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
2.050000,0.000000,0.085451,0.073761,0.000000,-0.005128,-0.000191,-0.043956,0.000000,0.000000,0.000000,0.000000,0.3000
2.061663,0.000000,0.039377,0.063446,0.000000,-0.018803,-0.000191,0.004884,0.000000,0.000000,0.000000,0.000000,0.3000
